timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
3970302,0.00126662,-0.00805276,0.0145773,4000,0,-0.249291,0.400312,-9.99943,4000
3974353,-0.00197586,-0.00577435,0.0137177,4051,0,-0.237773,0.390397,-9.99308,4051
3978302,-0.00394673,-0.00745376,0.0153164,3949,0,-0.252807,0.399816,-10.0082,3949
3982334,-0.00332268,-0.00555057,0.0133144,4032,0,-0.26132,0.410734,-10.0215,4032
3986302,-0.00363522,-0.00651871,0.0133973,3968,0,-0.253184,0.418211,-10.0153,3968
3990302,-0.00342788,-0.00695688,0.0140106,4000,0,-0.259487,0.41716,-10.0269,4000
3994334,-0.00149714,-0.00468404,0.0154872,4032,0,-0.25316,0.409936,-10.0265,4032
3998302,-0.00278438,-0.00803553,0.0163964,3968,0,-0.255671,0.395179,-10.0174,3968
4002334,-0.000655011,-0.00557964,0.0144747,4032,0,-0.249815,0.397699,-10.0168,4032
4006301,-0.00269747,-0.00559311,0.0136359,3967,0,-0.235546,0.404629,-10.0367,3967
4010302,-0.00245244,-0.0101439,0.0162239,4001,0,-0.232238,0.390754,-10.0242,4001
4014308,-0.00129031,-0.00826799,0.0148978,4006,0,-0.218786,0.377133,-10.0331,4006
4018302,-0.00182536,-0.00514808,0.0141832,3994,0,-0.215879,0.36081,-10.0203,3994
4022302,-0.00192934,-0.00437404,0.015699,4000,0,-0.217255,0.355335,-10.0144,4000
4026302,-0.00363647,-0.00614126,0.0150127,4000,0,-0.212518,0.353424,-10.0159,4000
4030302,-0.000442837,-0.00387311,0.0141161,4000,0,-0.211996,0.360757,-10.0189,4000
4034308,-0.00139821,-0.00339323,0.0152175,4006,0,-0.209327,0.351219,-10.0453,4006
4038302,-0.00130313,-0.00363419,0.0134961,3994,0,-0.201008,0.365136,-10.0208,3994
4042329,-0.000975926,-0.00903192,0.0144552,4027,0,-0.191446,0.366518,-10.0315,4027
4046302,-0.0013041,-0.00564054,0.0140394,3973,0,-0.175284,0.353471,-10.0517,3973
4050302,-2.20786e-05,-0.0047085,0.0136557,4000,0,-0.172462,0.35441,-10.0395,4000
4054308,0.000285701,-0.0044081,0.0116312,4006,0,-0.18191,0.354079,-10.0204,4006
4058301,-0.0024767,-0.00745058,0.013132,3993,0,-0.193353,0.36605,-10.0188,3993
4063101,-0.0019572,-0.00715206,0.012324,4800,0,-0.181602,0.374874,-10.0128,4800
4067094,-0.000327922,-0.00568641,0.0144724,3993,0,-0.195769,0.370984,-10.0226,3993
4071095,-0.00192224,-0.00567918,0.0168233,4001,0,-0.211423,0.365812,-10.0014,4001
4075886,-0.0019579,-0.00663416,0.0125246,4791,0,-0.206491,0.380741,-10.0283,4791
4079871,-0.00494013,-0.00673755,0.0112541,3985,0,-0.208312,0.375368,-10.0352,3985
4083871,-0.00301516,-0.0058341,0.0128646,4000,0,-0.21161,0.364372,-10.0253,4000
4087871,-0.00203633,-0.00882741,0.015088,4000,0,-0.213072,0.369197,-10.0263,4000
4091877,-0.00289177,-0.00685207,0.0143437,4006,0,-0.216812,0.373363,-10.0242,4006
4095871,-0.000897523,-0.00598926,0.0109569,3994,0,-0.218345,0.392356,-10.0186,3994
4099891,-0.00374267,-0.00476516,0.0123805,4020,0,-0.22199,0.388713,-10.0101,4020
4103871,-0.00119065,-0.00478719,0.0141913,3980,0,-0.258927,0.378232,-10.0205,3980
4107871,-0.00195029,-0.00561419,0.0147108,4000,0,-0.238293,0.366187,-10.044,4000
4111877,-0.00159521,-0.00660426,0.0131711,4006,0,-0.232561,0.37324,-10.0237,4006
4115880,-0.00250623,-0.00491566,0.0109957,4003,0,-0.236383,0.383586,-10.0017,4003
4119892,-0.000540965,-0.00474637,0.0147061,4012,0,-0.240585,0.381794,-10.0054,4012
4123871,-0.00224665,-0.00617162,0.0134053,3979,0,-0.262533,0.378521,-9.98302,3979
4127871,-0.00373727,-0.00793827,0.0141906,4000,0,-0.254179,0.381002,-10.009,4000
4131877,-0.00312519,-0.00767187,0.0135545,4006,0,-0.261778,0.383522,-10.0229,4006
4135916,0.000390359,-0.00636292,0.0124238,4039,0,-0.268609,0.370596,-10.0244,4039
4139871,-0.000766944,-0.00501472,0.0135375,3955,0,-0.251336,0.365191,-10.0218,3955
4143871,-0.000889875,-0.00494609,0.0163951,4000,0,-0.244185,0.378303,-10.0366,4000
4147871,-0.000859264,-0.00489313,0.0156103,4000,0,-0.243452,0.385222,-10.0474,4000
4151877,-0.000160205,-0.00474435,0.0119371,4006,0,-0.242741,0.405698,-10.0161,4006
4155880,-0.00204441,-0.00722225,0.0129348,4003,0,-0.246031,0.40585,-10.0321,4003
4159871,-0.00137794,-0.00624977,0.0150864,3991,0,-0.240412,0.400346,-10.0253,3991
4163871,-0.00458574,-0.00726907,0.0140138,4000,0,-0.243202,0.415735,-10.042,4000
4167871,-0.0033607,-0.00552644,0.0127032,4000,0,-0.242838,0.434894,-10.0196,4000
4171880,-0.00152704,-0.00585928,0.0131743,4009,0,-0.205108,0.458313,-10.0139,4009
4175900,-2.30358e-05,-0.0062124,0.0140198,4020,0,-0.219019,0.456191,-9.99633,4020
4179871,9.4958e-05,-0.00521965,0.0155475,3971,0,-0.224447,0.452951,-10.0116,3971
4183903,-0.00118087,-0.0056859,0.0144793,4032,0,-0.217914,0.461293,-10.0402,4032
4187871,-0.00118464,-0.00749382,0.0139663,3968,0,-0.226685,0.442463,-10.0486,3968
4191895,-0.00394527,-0.00515752,0.0138788,4024,0,-0.195077,0.431344,-10.0436,4024
4195894,-0.00458562,-0.00587227,0.0161869,3999,0,-0.193791,0.429839,-10.0206,3999
4199895,-0.00330082,-0.00700699,0.015397,4001,0,-0.182426,0.427783,-10.0303,4001
4203908,-0.00232896,-0.00507559,0.0167381,4013,0,-0.186198,0.405193,-10.0154,4013
4207894,-0.00276369,-0.00592513,0.0174586,3986,0,-0.190077,0.389736,-10.0251,3986
4211901,-0.00076301,-0.00477394,0.0151614,4007,0,-0.190416,0.372583,-10.0033,4007
4215894,-0.00108989,-0.00503403,0.0137549,3993,0,-0.189361,0.370891,-9.98655,3993
4219894,-0.00181939,-0.00414395,0.0148441,4000,0,-0.194799,0.359301,-10.0092,4000
4223904,-0.00174089,-0.00475543,0.0122916,4010,0,-0.185603,0.356105,-9.99873,4010
4227894,-0.00162101,-0.0062035,0.0137147,3990,0,-0.190478,0.34442,-10.0174,3990
4231901,-0.00172256,-0.00823115,0.0139508,4007,0,-0.192373,0.341286,-10.0108,4007
4235894,0.000183642,-0.00704179,0.0133527,3993,0,-0.205338,0.350195,-10.0189,3993
4239894,-0.00181906,-0.00543473,0.0155506,4000,0,-0.219194,0.336551,-10.0103,4000
4243913,-0.00172599,-0.0038202,0.0128541,4019,0,-0.206569,0.325226,-9.99232,4019
4247894,-0.00173397,-0.00381041,0.0126374,3981,0,-0.199574,0.340007,-10.0146,3981
4251895,-0.0020506,-0.00370503,0.0127483,4001,0,-0.205365,0.342968,-10.0292,4001
4255895,-0.0012017,-0.00593524,0.0123402,4000,0,-0.220743,0.347793,-10.042,4000
4260701,-0.00171141,-0.00701681,0.0110006,4806,0,-0.226926,0.360098,-10.0321,4806
4264698,-0.00184665,-0.00699737,0.0122921,3997,0,-0.234517,0.371471,-10.0122,3997
4268695,-0.00075584,-0.00614222,0.0150938,3997,0,-0.237933,0.376072,-10.0186,3997
4272699,-0.00128647,-0.0067064,0.0155086,4004,0,-0.240714,0.381261,-10.0151,4004
4276695,-0.000987267,-0.00451699,0.0116429,3996,0,-0.262318,0.383945,-10.0225,3996
4280702,-0.00120261,-0.00631792,0.0139124,4007,0,-0.257192,0.389778,-10.0372,4007
4284727,-0.00287926,-0.00708192,0.0146568,4025,0,-0.251886,0.388353,-10.0382,4025
4288705,-0.00363819,-0.00488707,0.0154779,3978,0,-0.241412,0.372551,-10.047,3978
4292695,-0.00266952,-0.00640482,0.0161582,3990,0,-0.246573,0.377454,-10.0281,3990
4296695,-0.00342177,-0.00695565,0.0140065,4000,0,-0.237472,0.379648,-10.0343,4000
4300695,-0.000450944,-0.00685724,0.0140961,4000,0,-0.233633,0.374235,-10.0303,4000
4304701,-0.0010796,-0.00581098,0.0145773,4006,0,-0.237799,0.369814,-10.006,4006
4308701,-0.00152607,-0.0044384,0.0121815,4000,0,-0.251657,0.364774,-9.99889,4000
4312700,-0.00121009,-0.00397779,0.0113482,3999,0,-0.256596,0.37968,-10.0251,3999
4316701,-0.0019333,-0.00581093,0.0146006,4001,0,-0.253321,0.378053,-10.0324,4001
4321516,-0.00158139,-0.00669199,0.0163441,4815,0,-0.237375,0.381538,-10.0388,4815
4326302,-0.00124605,-0.00611331,0.015121,4786,0,-0.230916,0.38854,-10.0342,4786
4331113,-0.00179051,-0.00532419,0.0132849,4811,0,-0.238131,0.399683,-10.0421,4811
4335103,-0.0014085,-0.00692171,0.012937,3990,0,-0.231627,0.392393,-10.0175,3990
4339071,0.00124707,-0.00644479,0.0119748,3968,0,-0.230843,0.405711,-10.0401,3968
4343071,6.16419e-06,-0.00583658,0.0127689,4000,0,-0.227501,0.39944,-10.0249,4000
4347070,-0.00184474,-0.00784086,0.0121419,3999,0,-0.224103,0.395949,-10.0347,3999
4351081,-0.00204158,-0.00656681,0.0121193,4011,0,-0.215634,0.388377,-10.0479,4011
4355104,-0.0013288,-0.00700255,0.00984818,4023,0,-0.204442,0.389253,-10.0256,4023
4359071,-0.00108983,-0.0054464,0.0132061,3967,0,-0.221139,0.393645,-10.0237,3967
4363071,-0.000986836,-0.00561118,0.0126704,4000,0,-0.208909,0.387812,-10.0371,4000
4367101,0.000484192,-0.00663503,0.0112406,4030,0,-0.208098,0.385756,-10.0198,4030
4371089,0.00114426,-0.00756495,0.0131019,3988,0,-0.217039,0.38758,-10.0542,3988
4375070,-1.73815e-05,-0.0074745,0.013328,3981,0,-0.211235,0.387534,-10.051,3981
4379071,-0.000769015,-0.00589895,0.014148,4001,0,-0.228954,0.379171,-10.0592,4001
4383070,-0.00107697,-0.00684156,0.0139044,3999,0,-0.215625,0.383097,-10.0398,3999
4387071,-0.0024586,-0.00552103,0.0142821,4001,0,-0.223103,0.395985,-9.99542,4001
4391071,-0.00108877,-0.00524924,0.0139725,4000,0,-0.217048,0.395836,-10.0161,4000
4395071,-0.00130268,-0.00576304,0.0141453,4000,0,-0.216227,0.40505,-10.0153,4000
4399077,-0.00312215,-0.00814335,0.0120515,4006,0,-0.234954,0.393804,-10.0164,4006
4403071,-0.00300085,-0.0083247,0.0134172,3994,0,-0.227816,0.388563,-10.0067,3994
4407070,-0.00247325,-0.00800928,0.0130053,3999,0,-0.236689,0.39855,-9.99779,3999
4411071,-0.00373542,-0.00619365,0.0136181,4001,0,-0.225565,0.409091,-10.0062,4001
4415071,-0.00267461,-0.00538138,0.0149098,4000,0,-0.222774,0.425477,-10.0105,4000
4419152,-0.00226623,-0.00566642,0.013739,4081,0,-0.242694,0.418438,-10.0222,4081
4423071,-0.00460543,-0.00606591,0.0128802,3919,0,-0.243309,0.412507,-10.0426,3919
4427071,-0.00439453,-0.00481584,0.0128491,4000,0,-0.240957,0.3944,-10.0313,4000
4431070,-0.00344009,-0.00456621,0.0132423,3999,0,-0.244576,0.400216,-10.0335,3999
4435071,-0.000676544,-0.00744275,0.0161779,4001,0,-0.256486,0.3891,-10.018,4001
4439122,-0.00266782,-0.00679083,0.0148835,4051,0,-0.247532,0.407478,-10.0155,4051
4443071,-0.00343031,-0.00587765,0.0136291,3949,0,-0.242131,0.38705,-10.0057,3949
4447100,-0.000119838,-0.00510988,0.0155401,4029,0,-0.228859,0.373082,-10.0244,4029
4451094,-0.00181945,-0.0068161,0.01582,3994,0,-0.233077,0.367783,-10.0147,3994
4455094,-0.00330149,-0.00609128,0.0159517,4000,0,-0.225118,0.372563,-10.0389,4000
4459126,-0.00267842,-0.00806678,0.0152508,4032,0,-0.211177,0.363654,-10.0299,4032
4463094,-0.00128104,-0.00659795,0.0160387,3968,0,-0.222691,0.369901,-10.0305,3968
4467100,-0.000447342,-0.00610558,0.0140293,4006,0,-0.227716,0.361924,-9.99965,4006
4471094,-0.000116507,-0.00593984,0.0151064,3994,0,-0.225383,0.354612,-10.0081,3994
4475094,0.000285111,-0.00566032,0.0136152,4000,0,-0.216256,0.338421,-9.99927,4000
4479128,-0.00013477,-0.00543711,0.0134198,4034,0,-0.214599,0.351318,-10.0467,4034
4483094,-0.000656207,-0.00452835,0.0144117,3966,0,-0.205479,0.364994,-10.0504,3966
4487101,-0.00172437,-0.00426291,0.0131541,4007,0,-0.189971,0.373375,-10.0104,4007
4491094,-0.00195297,-0.00646087,0.0123241,3993,0,-0.175632,0.367461,-10.0069,3993
4495094,-0.000244943,-0.00617108,0.012953,4000,0,-0.185124,0.364464,-10.0151,4000
4499148,-0.000452054,-0.00695769,0.0139892,4054,0,-0.198632,0.368482,-10.0191,4054
4503127,-0.000983973,-0.00671607,0.01314,3979,0,-0.19613,0.37744,-10.0165,3979
4507100,-0.00215769,-0.00639206,0.0132864,3973,0,-0.18649,0.372419,-9.99983,3973
4511093,-0.00237167,-0.00784884,0.0123724,3993,0,-0.194142,0.365466,-9.99298,3993
4515094,-0.00151644,-0.00622343,0.0114732,4001,0,-0.204721,0.372074,-10.0022,4001
4519117,-0.00141345,-0.00509393,0.0127962,4023,0,-0.21768,0.383188,-10.0051,4023
4523115,-3.19848e-05,-0.00370744,0.0126312,3998,0,-0.225237,0.382662,-9.99114,3998
4527101,-0.00163501,-0.00493648,0.0114188,3986,0,-0.220023,0.36465,-9.99721,3986
4531094,-0.00205433,-0.00305023,0.0121379,3993,0,-0.237353,0.369172,-10.0136,3993
4535094,-0.00151844,-0.0066773,0.0125151,4000,0,-0.238803,0.376049,-10.0067,4000
4539100,-0.00396237,-0.00573101,0.0123698,4006,0,-0.24112,0.398487,-10.0042,4006
4543094,-0.00162694,-0.00474062,0.0118538,3994,0,-0.236049,0.406191,-10.0271,3994
4547094,-0.00598588,-0.00676553,0.0120092,4000,0,-0.247319,0.386358,-9.99949,4000
4551094,-0.00407588,-0.00573155,0.0125716,4000,0,-0.253739,0.391661,-10.0246,4000
4555100,-0.00186127,-0.00579467,0.0115831,4006,0,-0.251395,0.386434,-10.0374,4006
4559100,-0.0030042,-0.00804036,0.0120446,4000,0,-0.255756,0.389925,-10.04,4000
4563094,-0.000891229,-0.00772702,0.0119431,3994,0,-0.263901,0.41267,-10.0472,3994
4567094,-0.0044855,-0.00630989,0.0137225,4000,0,-0.252254,0.406624,-10.0145,4000
4571094,-0.00206386,-0.00503595,0.0112107,4000,0,-0.250281,0.410144,-10.0076,4000
4575101,-0.00151224,-0.00597193,0.013186,4007,0,-0.267691,0.415067,-10.0356,4007
4579100,-0.00194207,-0.00648521,0.0128493,3999,0,-0.251874,0.424236,-10.0358,3999
4583094,-0.00193155,-0.00676398,0.0144202,3994,0,-0.254638,0.410525,-10.0277,3994
4587160,-0.0011822,-0.00487924,0.0154637,4066,0,-0.245889,0.404965,-9.99866,4066
4591094,-0.00323834,-0.00722635,0.0144288,3934,0,-0.248229,0.398572,-9.98318,3934
4595101,-0.00341685,-0.00724178,0.0157039,4007,0,-0.233982,0.401957,-10.007,4007
4599094,-0.00332527,-0.00639114,0.0131814,3993,0,-0.239343,0.402527,-10.0204,3993
4603094,-0.00194258,-0.00706704,0.0139933,4000,0,-0.231991,0.38416,-9.99253,4000
4607100,-0.00118808,-0.00719006,0.0146265,4006,0,-0.231507,0.40117,-10.0013,4006
4611094,-0.00204732,-0.00671558,0.0132664,3994,0,-0.187601,0.388017,-10.0175,3994
4615101,-0.00182526,-0.00475658,0.0148351,4007,0,-0.199374,0.391522,-9.98516,4007
4619094,-0.00247642,-0.00553182,0.0130015,3993,0,-0.195832,0.400982,-10.0299,3993
4623094,-0.00205838,-0.00405348,0.0127198,4000,0,-0.18521,0.383247,-10.0169,4000
4627114,-0.00118267,-0.00466252,0.0151521,4020,0,-0.188142,0.363264,-10.0319,4020
4631094,-0.00352409,-0.00670436,0.0156175,3980,0,-0.194957,0.384812,-10.0444,3980
4635101,-0.00162432,-0.006469,0.0125314,4007,0,-0.192054,0.367342,-10.0394,4007
4639094,-0.00204421,-0.0071362,0.0129249,3993,0,-0.192467,0.378492,-10.0314,3993
4643094,-0.00288278,-0.00690744,0.0153951,4000,0,-0.203349,0.380937,-10.0076,4000
4647105,-0.00172795,-0.00534738,0.0134457,4011,0,-0.199181,0.386864,-10.0246,4011
4651094,-0.00279534,-0.00734037,0.0129252,3989,0,-0.19103,0.379546,-10.0332,3989
4655094,0.000182937,-0.00610306,0.0139197,4000,0,-0.210144,0.391645,-10.0244,4000
4659094,-0.00181625,-0.00543637,0.0130918,4000,0,-0.200506,0.379045,-10.0081,4000
4663101,-0.00469907,-0.00507012,0.0147347,4007,0,-0.209665,0.400166,-10.0227,4007
4667135,-0.00343343,-0.00735491,0.0131315,4034,0,-0.219737,0.406284,-10.018,4034
4671126,-0.0032121,-0.00587027,0.0114978,3991,0,-0.221502,0.405641,-10.003,3991
4675094,-0.00250347,-0.00379425,0.00954409,3968,0,-0.22577,0.418699,-9.99302,3968
4679094,-0.0030255,-0.00445189,0.0100609,4000,0,-0.214241,0.429544,-9.9903,4000
4683101,-0.00131088,-0.00508891,0.0124734,4007,0,-0.212467,0.436609,-10.0106,4007
4687102,-0.00204962,-0.00616154,0.012757,4001,0,-0.227925,0.444712,-10.0322,4001
4691127,-0.000779474,-0.00524858,0.0112979,4025,0,-0.235106,0.450829,-10.041,4025
4695094,-0.000995117,-0.00592804,0.0121286,3967,0,-0.231441,0.446414,-10.0633,3967
4699094,-0.00247333,-0.0071306,0.0130388,4000,0,-0.250334,0.420922,-10.0244,4000
4703101,-0.000982651,-0.00655234,0.0142291,4007,0,-0.265803,0.413566,-10.0309,4007
4707101,-0.0019407,-0.00580012,0.0143639,4000,0,-0.258888,0.39353,-10.0121,4000
4711095,-0.00278462,-0.00696215,0.0141137,3994,0,-0.256461,0.378102,-10.0084,3994
4715094,-0.00128595,-0.00498424,0.0151375,3999,0,-0.249476,0.382207,-10.0279,3999
4719094,-0.00139394,-0.00561063,0.0150199,4000,0,-0.260945,0.373046,-10.0263,4000
4723101,-0.00267269,-0.00628935,0.0139545,4007,0,-0.263406,0.356854,-10.0274,4007
4727101,-0.00288422,-0.00690131,0.0151814,4000,0,-0.258485,0.36448,-10.0161,4000
4731094,-0.00269334,-0.00764597,0.0127026,3993,0,-0.264641,0.3562,-10.0116,3993
4735095,-0.00150642,-0.00670544,0.0155978,4001,0,-0.251322,0.357505,-10.0202,4001
4739094,-0.00308093,-0.00616528,0.0180827,3999,0,-0.227406,0.356757,-10.0266,3999
4743094,-0.00246904,-0.0053664,0.0141781,4000,0,-0.217781,0.353233,-10.0216,4000
4747101,-0.000235575,-0.00627539,0.0128485,4007,0,-0.210142,0.36531,-10.0241,4007
4751094,-0.00128386,-0.00673291,0.013789,3993,0,-0.214934,0.365263,-10.0346,3993
4755149,-0.00205944,-0.00568077,0.013643,4055,0,-0.209726,0.368602,-10.0329,4055
4759108,-0.00215045,-0.00617665,0.0130599,3959,0,-0.204368,0.368731,-10.0267,3959
4763094,-0.00225622,-0.0051483,0.0140801,3986,0,-0.197781,0.389847,-10.038,3986
4767101,-0.000551721,-0.00503367,0.0139646,4007,0,-0.200195,0.395955,-10.0353,4007
4771101,-0.000455317,-0.0061895,0.0131821,4000,0,-0.204023,0.405734,-10.0286,4000
4775141,-0.00289311,-0.00841598,0.0134282,4040,0,-0.213402,0.390683,-10.011,4040
4779094,-0.00181512,-0.00801271,0.0137494,3953,0,-0.199504,0.401375,-10.0232,3953
4783094,-0.00203044,-0.00529731,0.0149207,4000,0,-0.198699,0.415973,-10.0321,4000
4787101,-0.00277732,-0.00487583,0.0153728,4007,0,-0.202384,0.406151,-10.0152,4007
4791101,-0.00150924,-0.00559746,0.0150212,4000,0,-0.183247,0.413707,-10.0015,4000
4795118,-0.00225142,-0.00668828,0.0152879,4017,0,-0.175666,0.42696,-10.0203,4017
4799094,-0.00364175,-0.00659658,0.012747,3976,0,-0.19392,0.428091,-10.0258,3976
4803094,-0.00237069,-0.00904789,0.0129626,4000,0,-0.217732,0.408295,-10.0088,4000
4807094,-0.00129448,-0.00773994,0.0148172,4000,0,-0.23098,0.399383,-9.98898,4000
4811101,0.000706645,-0.00765526,0.0128962,4007,0,-0.226244,0.386984,-9.99046,4007
4815100,-0.0022607,-0.00575248,0.0132969,3999,0,-0.22586,0.392525,-10.0109,3999
4819094,-0.00162694,-0.00531399,0.0127916,3994,0,-0.230745,0.394346,-10.0314,3994
4823095,-0.00150933,-0.00673972,0.0138988,4001,0,-0.219801,0.38959,-10.0321,4001
4827094,-0.00076309,-0.00696208,0.0140994,3999,0,-0.2331,0.381478,-10.0209,3999
4831095,-0.002035,-0.00627029,0.0153043,4001,0,-0.231371,0.379621,-10.0458,4001
4835101,-0.00331466,-0.00843574,0.013631,4006,0,-0.252993,0.381568,-10.0585,4006
4839130,-0.00258636,-0.00761459,0.0146209,4029,0,-0.261966,0.394655,-10.0498,4029
4843094,-0.00267463,-0.00689286,0.0124043,3964,0,-0.262454,0.385493,-10.0266,3964
4847094,-0.00130352,-0.00691244,0.0127243,4000,0,-0.265162,0.396578,-10.0158,4000
4851094,-2.5599e-05,-0.00672021,0.0132555,4000,0,-0.25278,0.387825,-10.0243,4000
4855106,-0.000450089,-0.00682481,0.0132559,4012,0,-0.252346,0.390631,-10.0352,4012
4859128,-0.00330897,-0.00644402,0.0146713,4022,0,-0.257061,0.385968,-10.023,4022
4863095,-0.00394946,-0.00634173,0.0146786,3967,0,-0.24892,0.39788,-10.0249,3967
4867094,-0.00236584,-0.00588151,0.0137278,3999,0,-0.256196,0.390414,-10.0414,3999
4871120,-0.00204744,-0.00682204,0.0132669,4026,0,-0.245131,0.391889,-10.0289,4026
4875101,-0.00332304,-0.00816216,0.0123635,3981,0,-0.238304,0.398032,-10.0024,3981
4879097,-0.00364138,-0.00599344,0.0133141,3996,0,-0.243211,0.408509,-10.0272,3996
4883097,-0.00299847,-0.00569333,0.0143802,4000,0,-0.246771,0.38481,-10.0566,4000
4887070,-0.00160409,-0.00641022,0.0163626,3973,0,-0.230138,0.3799,-10.0769,3973
4891095,-0.00149756,-0.0051389,0.0161118,4025,0,-0.206543,0.369089,-10.0557,4025
4895107,-0.00055488,-0.005559,0.0137306,4012,0,-0.20485,0.368429,-10.0191,4012
4899101,-0.00288217,-0.00520801,0.0154634,3994,0,-0.202295,0.376604,-9.99584,3994
4903135,-0.0017009,-0.00399227,0.0173088,4034,0,-0.194707,0.383988,-10.0103,4034
4907094,-0.00138908,-0.00555231,0.0153164,3959,0,-0.188867,0.38239,-9.98658,3959
4911094,-0.00193461,-0.00707844,0.0143167,4000,0,-0.197125,0.382068,-10.0129,4000
4915101,-0.00181542,-0.00698424,0.0146395,4007,0,-0.218593,0.384308,-9.99785,4007
4919101,-0.00215177,-0.00625136,0.0148947,4000,0,-0.199946,0.363786,-10.0108,4000
4923141,-0.00309043,-0.00667333,0.0154972,4040,0,-0.191914,0.370554,-10.0128,4040
4927095,-0.00182372,-0.00496664,0.0146193,3954,0,-0.193213,0.367423,-10.0064,3954
4931095,-0.000124625,-0.00536354,0.0141588,4000,0,-0.20337,0.370696,-10.0152,4000
4935101,-0.00267033,-0.00385237,0.0163723,4006,0,-0.218899,0.368592,-10.0459,4006
4939102,-0.00191634,-0.00626533,0.015306,4001,0,-0.223116,0.373408,-10.0351,4001
4943166,-0.00120217,-0.00603405,0.0148032,4064,0,-0.232479,0.365934,-10.0129,4064
4947094,-0.0016221,-0.00462974,0.0146161,3928,0,-0.224375,0.378098,-10.0206,3928
4951094,-0.00203942,-0.00591317,0.0145788,4000,0,-0.209725,0.368006,-10.0321,4000
4955101,-0.0020415,-0.00644247,0.0142362,4007,0,-0.212577,0.360713,-10.029,4007
4959095,-0.00139999,-0.00480604,0.0131304,3994,0,-0.218225,0.370087,-10.0219,3994
4963094,-0.000763685,-0.00504362,0.0140667,3999,0,-0.217876,0.373593,-10.016,3999
4967094,-0.00258147,-0.00654748,0.0116903,4000,0,-0.232644,0.384175,-10.017,4000
4971095,-0.00417888,-0.00734489,0.0131521,4001,0,-0.229669,0.379596,-10.0109,4001
4975101,-0.00451709,-0.00666841,0.011998,4006,0,-0.223304,0.394453,-10.0443,4006
4979094,-0.00128635,-0.00756051,0.0137473,3993,0,-0.185278,0.384076,-10.0239,3993
4983094,-0.00204242,-0.00787425,0.0131107,4000,0,-0.238238,0.356673,-9.97543,4000
4987095,-0.00319348,-0.00423898,0.0150748,4001,0,-0.232041,0.405031,-10.0853,4001
4991094,-0.00278251,-0.00754665,0.0152601,3999,0,-0.17009,0.384129,-10.0522,3999
4995101,-0.00290499,-0.00991076,0.0129311,4007,0,-0.279665,0.356782,-10.0061,4007
4999094,-0.000875102,-0.00208375,0.0125959,3993,0,-0.220661,0.395726,-10.0866,3993
5003094,-0.0019615,-0.00980692,0.0103661,4000,0,-0.205022,0.370972,-10.0237,4000
5007137,-0.00330609,-0.00959407,0.0142407,4043,0,-0.284284,0.377894,-10.024,4043
5011099,-0.00299715,-0.00350263,0.0152161,3962,0,-0.212714,0.411242,-9.99231,3962
5015094,-0.000976763,-0.00681709,0.0131421,3995,0,-0.212581,0.399811,-10.0149,3995
5019094,-0.00300335,-0.00470279,0.0135595,4000,0,-0.254578,0.368899,-9.99646,4000
5023095,-0.0028835,-0.00575392,0.015761,4001,0,-0.242541,0.40225,-10.0004,4001
5027122,-0.00130354,-0.00826711,0.0147106,4027,0,-0.226189,0.402762,-10.0408,4027
5031116,-0.00299853,-0.00893316,0.0155197,3994,0,-0.253684,0.378768,-9.97879,3994
5035094,-0.000539366,-0.00452581,0.0150448,3978,0,-0.245296,0.407261,-10.0181,3978
5039094,-0.000982744,-0.00644708,0.0143397,4000,0,-0.210191,0.377447,-10.0293,4000
5043101,-0.00182719,-0.00909346,0.0141287,4007,0,-0.253021,0.360548,-9.98949,4007
5047101,-0.000552057,-0.00605552,0.0153155,4000,0,-0.241311,0.402489,-10.0328,4000
5051135,0.00160678,-0.00639244,0.0154823,4034,0,-0.212822,0.389581,-10.049,4034
5055095,-0.00176048,-0.00853722,0.0139417,3960,0,-0.229063,0.358087,-10.049,3960
5059095,-0.00237735,-0.00829015,0.0147046,4000,0,-0.232848,0.393935,-10.0123,4000
5063101,-0.00171735,-0.0067883,0.0150716,4006,0,-0.2164,0.397042,-10.027,4006
5067071,-0.00458468,-0.00656093,0.014462,3970,0,-0.224054,0.384059,-10.0266,3970
5071104,-0.00247674,-0.00564484,0.013099,4033,0,-0.208285,0.41155,-10.0308,4033
5075095,-0.00108612,-0.00608224,0.01329,3991,0,-0.202165,0.393068,-10.0489,3991
5079094,-0.00215017,-0.00578068,0.0139423,3999,0,-0.196822,0.391583,-10.0356,3999
5083101,-0.00257773,-0.00566402,0.0136326,4007,0,-0.208645,0.411761,-10.0121,4007
5087094,-0.0020534,-0.00425267,0.0129465,3993,0,-0.211251,0.408139,-10.0399,3993
5091152,-0.00270337,-0.00741388,0.0118673,4058,0,-0.210198,0.3948,-10.0216,4058
5095094,-0.00330636,-0.00676597,0.0150995,3942,0,-0.212324,0.402686,-10.0068,3942
5099095,-0.00183585,-0.0056481,0.0132005,4001,0,-0.203856,0.40092,-10.0163,4001
5103101,-3.35296e-05,-0.00751631,0.0117317,4006,0,-0.203315,0.380548,-9.99895,4006
5107095,-0.000558124,-0.00691236,0.0127141,3994,0,-0.206701,0.372552,-10.0028,3994
