timestamp,voltage5V_v,voltage3V3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5V_OC,hipower_5V_OC
261042627,5.23359,0.0,0,0,1,0,0,0,0
261542670,5.24648,0.0,0,0,1,0,0,0,0
262042627,5.21909,0.0,0,0,1,0,0,0,0
262542660,5.24648,0.0,0,0,1,0,0,0,0
263052627,5.25132,0.0,0,0,1,0,0,0,0
263552663,5.23359,0.0,0,0,1,0,0,0,0
264052629,5.2626,0.0,0,0,1,0,0,0,0
264552627,5.24971,0.0,0,0,1,0,0,0,0
265052664,5.25132,0.0,0,0,1,0,0,0,0
265552627,5.20942,0.0,0,0,1,0,0,0,0
266052627,5.29482,0.0,0,0,1,0,0,0,0
266562641,5.25132,0.0,0,0,1,0,0,0,0
267062627,5.22231,0.0,0,0,1,0,0,0,0
267562627,5.25293,0.0,0,0,1,0,0,0,0
268062627,5.25132,0.0,0,0,1,0,0,0,0
268562629,5.21587,0.0,0,0,1,0,0,0,0
269062629,5.25454,0.0,0,0,1,0,0,0,0
269562627,5.24165,0.0,0,0,1,0,0,0,0
270072632,5.21265,0.0,0,0,1,0,0,0,0
270572627,5.28516,0.0,0,0,1,0,0,0,0
271072627,5.29321,0.0,0,0,1,0,0,0,0
