timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
6210461,475.71793,26.439999,95740.0,1.1375495
6221435,475.45633,26.439999,95743.0,1.1375852
6232791,475.63074,26.439999,95741.0,1.1375614
6254473,475.8923,26.43,95738.0,1.1375258
6265588,476.0667,26.43,95736.0,1.1375021
6276582,475.97952,26.43,95737.0,1.1375139
6298447,475.71793,26.439999,95740.0,1.1375495
6309436,475.80777,26.439999,95738.99,1.1375376
6319447,476.0667,26.439999,95736.0,1.1375021
6341439,475.02036,26.439999,95748.0,1.1376446
6351435,475.45633,26.439999,95743.0,1.1375852
6362435,475.45633,26.439999,95743.0,1.1375852
6383441,475.63074,26.439999,95741.0,1.1375614
6393575,475.54352,26.439999,95742.0,1.1375734
6404524,475.19473,26.439999,95746.0,1.1376209
6426435,475.97952,26.449999,95737.0,1.1375139
6437435,475.19473,26.449999,95746.0,1.1376209
6448768,475.8923,26.449999,95738.0,1.1375258
6470435,475.36914,26.449999,95744.0,1.1375971
6481571,475.71793,26.449999,95740.0,1.1375495
6492517,475.71793,26.449999,95740.0,1.1375495
6514436,475.28458,26.449999,95744.99,1.1376089
6524547,475.45633,26.449999,95743.0,1.1375852
6535445,475.63074,26.449999,95741.0,1.1375614
6557093,475.28458,26.449999,95744.99,1.1376089
6567435,475.36914,26.449999,95744.0,1.1375971
6577514,475.71793,26.449999,95740.0,1.1375495
6599451,475.8923,26.46,95738.0,1.1375258
6610574,475.45633,26.46,95743.0,1.1375852
6621125,475.45633,26.46,95743.0,1.1375852
6641494,476.0667,26.449999,95736.0,1.1375021
6653382,475.80777,26.449999,95738.99,1.1375376
6663435,476.0667,26.449999,95736.0,1.1375021
6685108,475.80777,26.46,95738.99,1.1375376
6695476,475.71793,26.46,95740.0,1.1375495
6706505,475.80777,26.46,95738.99,1.1375376
6727504,475.45633,26.47,95743.0,1.1375852
6738441,476.24112,26.47,95734.0,1.1374782
6749314,475.71793,26.47,95740.0,1.1375495
6769685,475.54352,26.46,95742.0,1.1375734
6781128,475.97952,26.46,95737.0,1.1375139
6791448,475.80777,26.46,95738.99,1.1375376
6813899,476.5899,26.46,95730.0,1.1374308
6824537,475.63074,26.46,95741.0,1.1375614
6835453,475.8923,26.46,95738.0,1.1375258
6856493,476.0667,26.47,95736.0,1.1375021
6867407,475.97952,26.47,95737.0,1.1375139
6878450,476.0667,26.47,95736.0,1.1375021
6899448,476.1539,26.47,95735.0,1.1374902
6909932,476.1539,26.47,95735.0,1.1374902
6920528,475.80777,26.47,95738.99,1.1375376
6941941,475.80777,26.47,95738.99,1.1375376
6952497,475.63074,26.47,95741.0,1.1375614
6963435,475.80777,26.47,95738.99,1.1375376
6986372,475.45633,26.48,95743.0,1.1375852
6995957,475.97952,26.48,95737.0,1.1375139
7006684,476.0667,26.48,95736.0,1.1375021
7028561,476.0667,26.48,95736.0,1.1375021
7038671,475.54352,26.48,95742.0,1.1375734
7049463,475.80777,26.48,95738.99,1.1375376
7070719,475.8923,26.48,95738.0,1.1375258
7081450,476.1539,26.48,95735.0,1.1374902
7092536,476.4155,26.48,95732.0,1.1374545
7113468,476.0667,26.48,95736.0,1.1375021
7123721,475.8923,26.48,95738.0,1.1375258
7134688,475.80777,26.48,95738.99,1.1375376
7156563,475.63074,26.48,95741.0,1.1375614
7167446,475.8923,26.48,95738.0,1.1375258
7179075,476.1539,26.48,95735.0,1.1374902
7200548,475.71793,26.48,95740.0,1.1375495
7211886,475.8923,26.48,95738.0,1.1375258
7222469,475.8923,26.48,95738.0,1.1375258
7243918,476.4155,26.48,95732.0,1.1374545
7254447,476.1539,26.48,95735.0,1.1374902
7265445,475.97952,26.48,95737.0,1.1375139
7287476,475.71793,26.49,95740.0,1.1375495
7298435,475.80777,26.49,95738.99,1.1375376
7309473,475.80777,26.49,95738.99,1.1375376
7330435,475.80777,26.49,95738.99,1.1375376
7340661,476.33093,26.49,95732.99,1.1374663
7351477,475.63074,26.49,95741.0,1.1375614
7373435,475.80777,26.5,95738.99,1.1375376
7383748,475.97952,26.5,95737.0,1.1375139
7394460,476.0667,26.5,95736.0,1.1375021
7415508,475.63074,26.5,95741.0,1.1375614
7426451,475.97952,26.5,95737.0,1.1375139
7437451,475.71793,26.5,95740.0,1.1375495
7459451,475.80777,26.5,95738.99,1.1375376
7470470,475.97952,26.5,95737.0,1.1375139
7481436,475.19473,26.5,95746.0,1.1376209
7502436,475.97952,26.5,95737.0,1.1375139
7512605,475.63074,26.5,95741.0,1.1375614
7523436,475.54352,26.5,95742.0,1.1375734
7544511,475.19473,26.5,95746.0,1.1376209
7555435,475.45633,26.5,95743.0,1.1375852
7566435,475.97952,26.5,95737.0,1.1375139
7587435,476.0667,26.51,95736.0,1.1375021
7597499,475.80777,26.51,95738.99,1.1375376
7608515,475.80777,26.51,95738.99,1.1375376
7630436,475.8923,26.51,95738.0,1.1375258
7640605,475.97952,26.51,95737.0,1.1375139
7651446,475.45633,26.51,95743.0,1.1375852
7673341,475.63074,26.51,95741.0,1.1375614
7683435,475.63074,26.51,95741.0,1.1375614
7693562,475.36914,26.51,95744.0,1.1375971
7715490,475.45633,26.519999,95743.0,1.1375852
7726613,475.71793,26.519999,95740.0,1.1375495
7737485,475.45633,26.519999,95743.0,1.1375852
7761127,475.54352,26.519999,95742.0,1.1375734
7771446,475.71793,26.519999,95740.0,1.1375495
7782435,475.45633,26.519999,95743.0,1.1375852
7803443,475.63074,26.51,95741.0,1.1375614
7814445,475.71793,26.51,95740.0,1.1375495
7825062,475.8923,26.51,95738.0,1.1375258
7845771,475.63074,26.519999,95741.0,1.1375614
7857320,475.8923,26.519999,95738.0,1.1375258
7867446,475.45633,26.519999,95743.0,1.1375852
7889061,475.97952,26.529999,95737.0,1.1375139
7899446,475.8923,26.529999,95738.0,1.1375258
7910439,476.1539,26.529999,95735.0,1.1374902
7932498,475.63074,26.519999,95741.0,1.1375614
7943168,476.1539,26.519999,95735.0,1.1374902
7953883,475.54352,26.519999,95742.0,1.1375734
7975435,475.8923,26.519999,95738.0,1.1375258
7985868,476.0667,26.519999,95736.0,1.1375021
7996559,475.54352,26.519999,95742.0,1.1375734
8017925,475.54352,26.529999,95742.0,1.1375734
8028530,476.4155,26.529999,95732.0,1.1374545
8038599,476.85147,26.529999,95726.99,1.137395
8060546,475.97952,26.529999,95737.0,1.1375139
8071716,474.7614,26.529999,95750.99,1.1376802
8083000,476.33093,26.529999,95732.99,1.1374663
8104575,475.28458,26.529999,95744.99,1.1376089
8114696,475.71793,26.529999,95740.0,1.1375495
8125436,475.8923,26.529999,95738.0,1.1375258
8146704,475.63074,26.529999,95741.0,1.1375614
8157449,475.36914,26.529999,95744.0,1.1375971
8167430,475.28458,26.529999,95744.99,1.1376089
8189442,475.36914,26.529999,95744.0,1.1375971
8199861,475.45633,26.529999,95743.0,1.1375852
8211011,475.1102,26.529999,95747.0,1.1376327
8232538,475.36914,26.539999,95744.0,1.1375971
8243469,475.28458,26.539999,95744.99,1.1376089
8255201,475.36914,26.539999,95744.0,1.1375971
8276523,474.84595,26.539999,95750.0,1.1376684
8287669,475.71793,26.539999,95740.0,1.1375495
8299010,475.45633,26.539999,95743.0,1.1375852
8320552,475.19473,26.539999,95746.0,1.1376209
8333068,475.19473,26.539999,95746.0,1.1376209
8342435,475.19473,26.539999,95746.0,1.1376209
8364518,475.63074,26.539999,95741.0,1.1375614
8374436,475.45633,26.539999,95743.0,1.1375852
8385461,475.36914,26.539999,95744.0,1.1375971
8406448,475.1102,26.55,95747.0,1.1376327
8416623,475.8923,26.55,95738.0,1.1375258
8427810,475.80777,26.55,95738.99,1.1375376
8449446,475.54352,26.55,95742.0,1.1375734
8459816,475.1102,26.55,95747.0,1.1376327
8470435,475.54352,26.55,95742.0,1.1375734
8491779,475.36914,26.55,95744.0,1.1375971
8502551,475.8923,26.55,95738.0,1.1375258
8513439,475.45633,26.55,95743.0,1.1375852
8534436,475.28458,26.56,95744.99,1.1376089
8545435,475.63074,26.56,95741.0,1.1375614
8556642,475.45633,26.56,95743.0,1.1375852
8577910,475.1102,26.55,95747.0,1.1376327
8588638,475.1102,26.55,95747.0,1.1376327
8599447,475.71793,26.55,95740.0,1.1375495
8621436,475.97952,26.56,95737.0,1.1375139
8631435,474.93317,26.56,95749.0,1.1376566
8642447,475.54352,26.56,95742.0,1.1375734
8663448,475.36914,26.56,95744.0,1.1375971
8673461,475.36914,26.56,95744.0,1.1375971
8684633,474.84595,26.56,95750.0,1.1376684
8706468,475.28458,26.55,95744.99,1.1376089
8717449,475.36914,26.55,95744.0,1.1375971
8729120,475.71793,26.55,95740.0,1.1375495
8750439,474.93317,26.56,95749.0,1.1376566
8761435,475.71793,26.56,95740.0,1.1375495
8773507,475.19473,26.56,95746.0,1.1376209
8797446,474.6742,26.56,95751.99,1.1376921
8809724,475.1102,26.56,95747.0,1.1376327
8821440,475.1102,26.56,95747.0,1.1376327
8845455,475.02036,26.56,95748.0,1.1376446
8857722,474.93317,26.56,95749.0,1.1376566
8869571,475.28458,26.56,95744.99,1.1376089
8893586,475.28458,26.56,95744.99,1.1376089
8906247,474.7614,26.56,95750.99,1.1376802
8917518,475.19473,26.56,95746.0,1.1376209
8941483,475.02036,26.56,95748.0,1.1376446
8954305,475.02036,26.56,95748.0,1.1376446
8965409,475.28458,26.56,95744.99,1.1376089
8988499,475.19473,26.56,95746.0,1.1376209
8999435,475.36914,26.56,95744.0,1.1375971
9010497,475.1102,26.56,95747.0,1.1376327
9032561,475.28458,26.56,95744.99,1.1376089
9042432,475.36914,26.56,95744.0,1.1375971
9054242,475.28458,26.56,95744.99,1.1376089
9075247,475.02036,26.56,95748.0,1.1376446
9086137,475.28458,26.56,95744.99,1.1376089
9096487,475.1102,26.56,95747.0,1.1376327
9118260,475.1102,26.56,95747.0,1.1376327
9128533,475.63074,26.56,95741.0,1.1375614
9139435,475.1102,26.56,95747.0,1.1376327
9160525,474.84595,26.57,95750.0,1.1376684
9171256,475.36914,26.57,95744.0,1.1375971
9181448,475.36914,26.57,95744.0,1.1375971
9203435,474.7614,26.57,95750.99,1.1376802
9215014,474.7614,26.57,95750.99,1.1376802
9225439,475.63074,26.57,95741.0,1.1375614
9246995,475.02036,26.57,95748.0,1.1376446
9257473,475.28458,26.57,95744.99,1.1376089
9267735,474.6742,26.57,95751.99,1.1376921
9289435,474.6742,26.58,95751.99,1.1376921
9300074,474.7614,26.58,95750.99,1.1376802
9310968,475.54352,26.58,95742.0,1.1375734
9332518,475.1102,26.58,95747.0,1.1376327
9343062,475.36914,26.58,95744.0,1.1375971
9353435,475.36914,26.58,95744.0,1.1375971
9375111,474.6742,26.58,95751.99,1.1376921
9385492,475.1102,26.58,95747.0,1.1376327
9395476,475.36914,26.58,95744.0,1.1375971
9417436,475.1102,26.58,95747.0,1.1376327
9428511,475.28458,26.58,95744.99,1.1376089
9439770,475.45633,26.58,95743.0,1.1375852
9460596,474.84595,26.59,95750.0,1.1376684
9471798,474.587,26.59,95753.0,1.137704
9482451,474.7614,26.59,95750.99,1.1376802
9504552,474.84595,26.59,95750.0,1.1376684
9516624,474.587,26.59,95753.0,1.137704
9527748,474.23822,26.59,95757.0,1.1377516
9549450,475.1102,26.59,95747.0,1.1376327
9560531,475.1102,26.59,95747.0,1.1376327
9572949,474.84595,26.59,95750.0,1.1376684
9594447,475.28458,26.59,95744.99,1.1376089
9605447,474.6742,26.59,95751.99,1.1376921
9616541,474.587,26.59,95753.0,1.137704
9637462,475.02036,26.59,95748.0,1.1376446
9648599,474.93317,26.59,95749.0,1.1376566
9659435,474.23822,26.59,95757.0,1.1377516
9681445,474.587,26.599998,95753.0,1.137704
9691436,474.93317,26.599998,95749.0,1.1376566
9702465,474.6742,26.599998,95751.99,1.1376921
9723457,474.49716,26.599998,95754.0,1.1377159
10260544,474.41263,26.619999,95755.0,1.1377279
10270670,475.1102,26.619999,95747.0,1.1376327
10292553,474.7614,26.619999,95750.99,1.1376802
10303949,474.84595,26.619999,95750.0,1.1376684
10314965,474.587,26.619999,95753.0,1.137704
10336514,474.3254,26.619999,95756.0,1.1377397
10346982,473.88943,26.619999,95761.0,1.1377991
10357436,474.15103,26.619999,95757.99,1.1377634
10378973,474.6742,26.619999,95751.99,1.1376921
10389454,474.7614,26.619999,95750.99,1.1376802
10400560,474.3254,26.619999,95756.0,1.1377397
10421435,474.587,26.63,95753.0,1.137704
10432565,474.3254,26.63,95756.0,1.1377397
10443134,474.3254,26.63,95756.0,1.1377397
10463475,474.15103,26.63,95757.99,1.1377634
10475007,474.3254,26.63,95756.0,1.1377397
10485439,474.587,26.63,95753.0,1.137704
10506995,474.23822,26.63,95757.0,1.1377516
10517480,473.97662,26.63,95760.0,1.1377872
10528524,473.80225,26.63,95762.0,1.137811
10550521,474.06384,26.64,95759.0,1.1377753
10560871,474.49716,26.64,95754.0,1.1377159
10571857,474.49716,26.64,95754.0,1.1377159
10593435,474.15103,26.64,95757.99,1.1377634
10603756,473.97662,26.64,95760.0,1.1377872
10614447,474.6742,26.64,95751.99,1.1376921
10635815,474.41263,26.64,95755.0,1.1377279
10646446,474.49716,26.64,95754.0,1.1377159
10657435,474.06384,26.64,95759.0,1.1377753
10678468,474.23822,26.64,95757.0,1.1377516
10689446,474.84595,26.64,95750.0,1.1376684
10699799,474.06384,26.64,95759.0,1.1377753
10720741,474.41263,26.64,95755.0,1.1377279
10731810,474.49716,26.64,95754.0,1.1377159
10742448,474.84595,26.64,95750.0,1.1376684
10764671,474.7614,26.65,95750.99,1.1376802
10775449,474.3254,26.65,95756.0,1.1377397
10786435,473.97662,26.65,95760.0,1.1377872
10807435,474.49716,26.65,95754.0,1.1377159
10817470,473.97662,26.65,95760.0,1.1377872
10828652,473.88943,26.65,95761.0,1.1377991
10850435,474.587,26.64,95753.0,1.137704
10860618,474.587,26.64,95753.0,1.137704
10871447,474.49716,26.64,95754.0,1.1377159
10893435,474.23822,26.64,95757.0,1.1377516
10904978,474.15103,26.64,95757.99,1.1377634
10915445,474.41263,26.64,95755.0,1.1377279
10937476,474.6742,26.65,95751.99,1.1376921
10948716,474.41263,26.65,95755.0,1.1377279
10959443,474.3254,26.65,95756.0,1.1377397
10981436,474.06384,26.65,95759.0,1.1377753
10993805,473.71506,26.65,95763.0,1.1378229
11005401,473.62784,26.65,95763.99,1.1378347
11029426,474.587,26.65,95753.0,1.137704
11041631,473.62784,26.65,95763.99,1.1378347
11053494,474.06384,26.65,95759.0,1.1377753
11077430,474.587,26.65,95753.0,1.137704
11089756,474.587,26.65,95753.0,1.137704
11101386,474.06384,26.65,95759.0,1.1377753
11121849,474.41263,26.65,95755.0,1.1377279
11133548,474.23822,26.65,95757.0,1.1377516
11145837,474.06384,26.65,95759.0,1.1377753
11170194,474.3254,26.64,95756.0,1.1377397
11181404,473.71506,26.64,95763.0,1.1378229
11192572,474.15103,26.64,95757.99,1.1377634
11214274,474.06384,26.65,95759.0,1.1377753
11224508,474.41263,26.65,95755.0,1.1377279
11235216,474.15103,26.65,95757.99,1.1377634
11256498,474.49716,26.65,95754.0,1.1377159
11266436,473.88943,26.65,95761.0,1.1377991
11278168,474.3254,26.65,95756.0,1.1377397
11299446,473.45346,26.65,95766.0,1.1378585
11310268,474.6742,26.65,95751.99,1.1376921
11320483,474.49716,26.65,95754.0,1.1377159
11342322,473.80225,26.66,95762.0,1.137811
11352484,474.15103,26.66,95757.99,1.1377634
11362545,473.80225,26.66,95762.0,1.137811
11384480,473.45346,26.66,95766.0,1.1378585
11395276,474.41263,26.66,95755.0,1.1377279
11405435,474.3254,26.66,95756.0,1.1377397
11427435,473.88943,26.66,95761.0,1.1377991
11438951,473.88943,26.66,95761.0,1.1377991
11449435,473.88943,26.66,95761.0,1.1377991
11471064,473.97662,26.66,95760.0,1.1377872
11481479,473.88943,26.66,95761.0,1.1377991
11491469,474.23822,26.66,95757.0,1.1377516
11513435,473.71506,26.67,95763.0,1.1378229
11523928,473.71506,26.67,95763.0,1.1378229
11535056,474.23822,26.67,95757.0,1.1377516
11556536,473.36627,26.67,95767.0,1.1378704
11566972,473.97662,26.67,95760.0,1.1377872
11577442,473.80225,26.67,95762.0,1.137811
11599029,473.97662,26.67,95760.0,1.1377872
11609447,473.97662,26.67,95760.0,1.1377872
11619764,474.15103,26.67,95757.99,1.1377634
11641436,473.71506,26.67,95763.0,1.1378229
11652694,474.23822,26.67,95757.0,1.1377516
11663816,474.23822,26.67,95757.0,1.1377516
11685436,474.3254,26.67,95756.0,1.1377397
11696507,473.71506,26.67,95763.0,1.1378229
11708501,474.3254,26.67,95756.0,1.1377397
11730435,474.06384,26.67,95759.0,1.1377753
11741436,474.15103,26.67,95757.99,1.1377634
11752530,473.88943,26.67,95761.0,1.1377991
11773439,474.15103,26.67,95757.99,1.1377634
11783835,473.54065,26.67,95765.0,1.1378466
11794435,473.97662,26.67,95760.0,1.1377872
11816516,473.27905,26.689999,95768.0,1.1378822
11826447,473.54065,26.689999,95765.0,1.1378466
11837484,473.27905,26.689999,95768.0,1.1378822
11858446,473.27905,26.68,95768.0,1.1378822
11868639,473.45346,26.68,95766.0,1.1378585
11879895,473.97662,26.68,95760.0,1.1377872
11901450,473.62784,26.68,95763.99,1.1378347
11912712,473.27905,26.68,95768.0,1.1378822
11923448,473.36627,26.68,95767.0,1.1378704
11944587,473.36627,26.689999,95767.0,1.1378704
11955469,473.10468,26.689999,95769.99,1.137906
11966476,473.62784,26.689999,95763.99,1.1378347
11987484,473.19186,26.689999,95769.0,1.1378942
11997471,472.93027,26.689999,95772.0,1.1379298
12008640,473.36627,26.689999,95767.0,1.1378704
12030436,473.10468,26.689999,95769.99,1.137906
12040681,473.54065,26.689999,95765.0,1.1378466
12051436,473.88943,26.689999,95761.0,1.1377991
12072577,473.54065,26.689999,95765.0,1.1378466
12083449,473.45346,26.689999,95766.0,1.1378585
12093748,473.36627,26.689999,95767.0,1.1378704
