timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
11160917,0.14569534,0.096754745,0.09480524,0.96546143,0.10585696,0.017757148,0.23740979,0.983434,-0.0011264143,0.031532515,0.17849964,2
11193804,0.08619917,0.0031391652,0.086817995,0.9652203,0.10667038,0.019206967,0.23791258,0.983434,-0.0011264143,0.031532515,0.17849964,2
11225830,0.07041177,-0.053490758,0.09247432,0.9650835,0.10703529,0.018975629,0.238322,0.983434,-0.0011264143,0.031532515,0.17849964,2
11257804,0.13023233,-0.0024454743,0.08015536,0.964922,0.1077678,0.01902961,0.23864111,0.983434,-0.0011264143,0.031532515,0.17849964,2
11289856,0.1468484,0.0390282,0.07175083,0.9646837,0.10913086,0.020142563,0.23889333,0.983434,-0.0011264143,0.031532515,0.17849964,2
11321852,0.11029572,0.008081904,0.07541446,0.9645198,0.10997241,0.02107389,0.23908931,0.983434,-0.0011264143,0.031532515,0.17849964,2
11353772,0.05594407,-0.014511986,0.081678584,0.96439904,0.11027649,0.021454498,0.23940237,0.983434,-0.0011264143,0.031532515,0.17849964,2
11385854,0.058138054,-0.08520816,0.0698221,0.96435905,0.110279016,0.02091548,0.2396099,0.983434,-0.0011264143,0.031532515,0.17849964,2
11418611,0.11451554,-0.07488789,0.08803333,0.9642561,0.11077904,0.019973345,0.23987338,0.983434,-0.0011264143,0.031532515,0.17849964,2
11450545,0.15719551,-0.060380235,0.0680726,0.9640451,0.11221335,0.019706963,0.24007651,0.983434,-0.0011264143,0.031532515,0.17849964,2
11482575,0.08948163,-0.047658123,0.09111096,0.96387154,0.11318157,0.019303469,0.24035177,0.983434,-0.0011264143,0.031532515,0.17849964,2
11514532,0.10404662,0.04795538,0.092956185,0.9636457,0.11339668,0.019797834,0.24111465,0.983434,-0.0011264143,0.031532515,0.17849964,2
11542521,0.08041568,0.046947982,0.07997212,0.96346277,0.11344684,0.020940877,0.24172461,0.983434,-0.0011264143,0.031532515,0.17849964,2
11574533,0.04631387,0.011863461,0.097581804,0.9633215,0.11297925,0.021570884,0.24245007,0.983434,-0.0011264143,0.031532515,0.17849964,2
11606465,0.06279425,0.033960253,0.08605528,0.9631891,0.1124274,0.022166228,0.2431781,0.983434,-0.0011264143,0.031532515,0.17849964,2
11639272,-0.013534464,0.018449519,0.071854234,0.9631601,0.111357704,0.022739934,0.2437315,0.983434,-0.0011264143,0.031532515,0.17849964,2
11671296,-0.032441236,0.034352582,0.07929034,0.96326846,0.10923161,0.022955712,0.24424481,0.983434,-0.0011264143,0.031532515,0.17849964,2
11703324,0.022966731,0.0773228,0.0723262,0.9632794,0.107507765,0.02393272,0.2448717,0.983434,-0.0011264143,0.031532515,0.17849964,2
11731461,0.028823607,0.0861777,0.06291076,0.9632788,0.10645677,0.025236912,0.24520239,0.983434,-0.0011264143,0.031532515,0.17849964,2
11763353,-0.076041095,0.02111087,0.056810156,0.96345097,0.10410222,0.026006112,0.24545588,0.983434,-0.0011264143,0.031532515,0.17849964,2
11795431,-0.046524167,-0.032822017,0.05293721,0.96370405,0.10168469,0.0255989,0.24551885,0.983434,-0.0011264143,0.031532515,0.17849964,2
11827344,-0.005948074,-0.040243573,0.06730893,0.96390754,0.09964778,0.024817066,0.2456353,0.983434,-0.0011264143,0.031532515,0.17849964,2
11859455,0.1546754,0.04166981,0.07180306,0.96385854,0.099259414,0.025151314,0.24595094,0.983434,-0.0011264143,0.031532515,0.17849964,2
11891378,0.09662647,0.03870277,0.05645634,0.96375537,0.09954517,0.026547555,0.2460928,0.983434,-0.0011264143,0.031532515,0.17849964,2
11924210,-0.011815853,-0.029974831,0.07715349,0.9638477,0.098219186,0.026538534,0.24626464,0.983434,-0.0011264143,0.031532515,0.17849964,2
11956234,0.061759796,0.043392308,0.08253006,0.9639439,0.0965117,0.02650069,0.24656744,0.983434,-0.0011264143,0.031532515,0.17849964,2
11988224,0.20058568,0.12557942,0.07658165,0.96375626,0.096557565,0.028501553,0.24705893,0.983434,-0.0011264143,0.031532515,0.17849964,2
12020297,0.119301334,0.04699595,0.07136053,0.9635803,0.09693776,0.030544952,0.24735248,0.983434,-0.0011264143,0.031532515,0.17849964,2
12052235,-0.029917166,-0.049631894,0.07177783,0.9636993,0.095352635,0.030240411,0.24754216,0.983434,-0.0011264143,0.031532515,0.17849964,2
12084967,0.04838089,0.03713315,0.07845139,0.96385825,0.09332107,0.029879246,0.2477412,0.983434,-0.0011264143,0.031532515,0.17849964,2
12112996,0.15536308,0.11807413,0.0715333,0.9638114,0.09274384,0.031417083,0.2479497,0.983434,-0.0011264143,0.031532515,0.17849964,2
12145002,0.05799599,0.034770157,0.0606594,0.9638033,0.09210179,0.033016786,0.24801315,0.983434,-0.0011264143,0.031532515,0.17849964,2
12176916,-0.039506093,-0.037695106,0.06772661,0.96404535,0.08994776,0.03248251,0.2479334,0.983434,-0.0011264143,0.031532515,0.17849964,2
12208875,-0.014099956,0.014492022,0.06411444,0.96434146,0.087300986,0.031942934,0.24779773,0.983434,-0.0011264143,0.031532515,0.17849964,2
12241016,0.02970526,0.049711693,0.06063325,0.96460605,0.08495331,0.03216939,0.247555,0.983434,-0.0011264143,0.031532515,0.17849964,2
12273100,0.055502463,0.0929241,0.06311339,0.96477544,0.083163425,0.033256724,0.24735856,0.983434,-0.0011264143,0.031532515,0.17849964,2
12304894,0.05014963,0.07305232,0.059646737,0.9649687,0.08122732,0.0344153,0.24708965,0.983434,-0.0011264143,0.031532515,0.17849964,2
12333708,0.16913857,0.10653968,0.052546304,0.9651081,0.08038761,0.035735883,0.24663188,0.983434,-0.0011264143,0.031532515,0.17849964,2
12365693,0.16689292,0.05503325,0.049816273,0.9651641,0.08050811,0.037589934,0.24609725,0.983434,-0.0011264143,0.031532515,0.17849964,2
12397704,0.1136609,-0.011896556,0.04770718,0.9654078,0.0802091,0.03769664,0.24522111,0.983434,-0.0011264143,0.031532515,0.17849964,2
12429790,0.21585582,0.13216248,0.07157398,0.9655162,0.07971607,0.038876645,0.24477021,0.983434,-0.0011264143,0.031532515,0.17849964,2
12461688,0.3044417,0.09945583,0.044635545,0.9654145,0.081450015,0.041845597,0.24411015,0.983434,-0.0011264143,0.031532515,0.17849964,2
12493709,0.094665155,-0.08366352,0.0618599,0.96560454,0.08179356,0.04209066,0.24319968,0.983434,-0.0011264143,0.031532515,0.17849964,2
12525749,0.061925728,-0.13931668,0.06565429,0.96600205,0.08071823,0.03974477,0.24237362,0.983434,-0.0011264143,0.031532515,0.17849964,2
12558464,0.1919544,-0.021351812,0.06461528,0.96629715,0.08037537,0.03854893,0.24150303,0.983434,-0.0011264143,0.031532515,0.17849964,2
12590568,0.20725733,0.0020662975,0.055204123,0.9664567,0.08127183,0.03891893,0.24050337,0.983434,-0.0011264143,0.031532515,0.17849964,2
12622445,0.039948583,-0.049503732,0.060102403,0.9667784,0.0806129,0.038406085,0.23951216,0.983434,-0.0011264143,0.031532515,0.17849964,2
12654499,-0.035148326,-0.024325106,0.05357361,0.9673187,0.07781703,0.036985237,0.23847657,0.983434,-0.0011264143,0.031532515,0.17849964,2
12686507,0.06763929,0.08153473,0.07125948,0.9677421,0.07534807,0.036963172,0.2375536,0.983434,-0.0011264143,0.031532515,0.17849964,2
12718593,0.14765058,0.11860795,0.07818584,0.96793836,0.074185565,0.0383976,0.23689121,0.983434,-0.0011264143,0.031532515,0.17849964,2
12751309,-0.0167174,0.041580983,0.049973145,0.96824855,0.07232892,0.039471466,0.23601976,0.983434,-0.0011264143,0.031532515,0.17849964,2
12783288,-0.25136906,-0.11640549,0.039108463,0.9690228,0.06741585,0.037143603,0.23467074,0.983434,-0.0011264143,0.031532515,0.17849964,2
12815326,-0.20006701,0.06411992,0.071522556,0.96980876,0.06078274,0.034640227,0.23361646,0.983434,-0.0011264143,0.031532515,0.17849964,2
12847280,0.0038005654,0.26210144,0.048343793,0.97019905,0.05666149,0.03693612,0.23267786,0.983434,-0.0011264143,0.031532515,0.17849964,2
12879309,-0.19281189,0.013461266,0.035842642,0.9707274,0.051927626,0.03801392,0.23140223,0.983434,-0.0011264143,0.031532515,0.17849964,2
12911293,-0.32693323,-0.15626992,0.036720548,0.971573,0.045290753,0.03441939,0.22980414,0.983434,-0.0011264143,0.031532515,0.17849964,2
12943322,-0.0924598,-0.0040058177,0.030151421,0.97229797,0.039602302,0.031448435,0.22820915,0.983434,-0.0011264143,0.031532515,0.17849964,2
12975286,0.046662536,0.13591602,0.01899514,0.9728034,0.03693564,0.03208337,0.22640704,0.983434,-0.0011264143,0.031532515,0.17849964,2
13008212,-0.05200441,0.07029484,0.044683993,0.973261,0.034026623,0.032983553,0.22476083,0.983434,-0.0011264143,0.031532515,0.17849964,2
13040174,-0.1315052,0.029606013,0.051124007,0.9737591,0.029640745,0.032390133,0.22330597,0.983434,-0.0011264143,0.031532515,0.17849964,2
13072046,0.05158838,0.0790412,0.057396412,0.9741707,0.026370417,0.032317214,0.22192748,0.983434,-0.0011264143,0.031532515,0.17849964,2
13104152,0.1542132,0.052459374,0.035939626,0.9745356,0.02579691,0.033173,0.22026014,0.983434,-0.0011264143,0.031532515,0.17849964,2
13136120,0.072848365,0.017220855,0.036425203,0.97496635,0.025245834,0.033264097,0.21839578,0.983434,-0.0011264143,0.031532515,0.17849964,2
13168241,-0.0003108494,0.04757373,0.050076,0.97539485,0.023218052,0.03314616,0.21671921,0.983434,-0.0011264143,0.031532515,0.17849964,2
13200872,0.09536518,0.07196572,0.04342689,0.9758125,0.02152155,0.03365307,0.21492842,0.983434,-0.0011264143,0.031532515,0.17849964,2
13232994,0.18333827,0.04990591,0.033655066,0.9761809,0.021630066,0.034597345,0.21308689,0.983434,-0.0011264143,0.031532515,0.17849964,2
13264924,0.05149072,-0.0407889,0.03044587,0.9766461,0.02148238,0.034364674,0.2109974,0.983434,-0.0011264143,0.031532515,0.17849964,2
13297001,0.004716887,-0.022357356,0.026397048,0.9771747,0.019580033,0.033011064,0.20894147,0.983434,-0.0011264143,0.031532515,0.17849964,2
13328894,0.1321589,0.13875774,0.02615711,0.97761846,0.018656462,0.0336404,0.2068396,0.983434,-0.0011264143,0.031532515,0.17849964,2
13360923,0.09819175,0.2040524,0.028352726,0.9779928,0.018127464,0.036434676,0.20463137,0.983434,-0.0011264143,0.031532515,0.17849964,2
13392987,-0.04720571,0.11408926,0.025564361,0.9784107,0.015898047,0.038306497,0.20246544,0.983434,-0.0011264143,0.031532515,0.17849964,2
13424976,-0.074280106,0.09778673,0.04021953,0.9788534,0.012693608,0.038921025,0.20042482,0.983434,-0.0011264143,0.031532515,0.17849964,2
13453767,-0.03455063,0.11242917,0.03198217,0.9792051,0.010122396,0.039779752,0.19867688,0.983434,-0.0011264143,0.031532515,0.17849964,2
13485691,-0.015581306,0.04134829,-0.0063928943,0.9797151,0.0077057607,0.040190067,0.19617291,0.983434,-0.0011264143,0.031532515,0.17849964,2
13517783,-0.027730796,0.05856581,0.01700518,0.98023057,0.0057164193,0.0401955,0.19364849,0.983434,-0.0011264143,0.031532515,0.17849964,2
13549801,-0.04336073,0.07379044,-0.0031513544,0.980704,0.0032004572,0.040513363,0.19122794,0.983434,-0.0011264143,0.031532515,0.17849964,2
13581751,-0.034964077,0.052097403,-0.00010074582,0.98122203,0.0007713446,0.040728033,0.18853132,0.983434,-0.0011264143,0.031532515,0.17849964,2
13613705,-0.047453523,0.055786572,0.0043633655,0.9816889,-0.0012709249,0.040769555,0.18607338,0.983434,-0.0011264143,0.031532515,0.17849964,2
13642503,-0.13865529,0.064144716,-0.0005126437,0.98210704,-0.0041403063,0.040750373,0.18381543,0.983434,-0.0011264143,0.031532515,0.17849964,2
13674452,-0.104904406,0.11946474,0.0011181682,0.9825355,-0.0078272,0.04108939,0.18131325,0.983434,-0.0011264143,0.031532515,0.17849964,2
13706558,-0.071272016,0.17614093,0.020755302,0.98289025,-0.010801995,0.042680513,0.17885318,0.983434,-0.0011264143,0.031532515,0.17849964,2
13738438,-0.14836466,0.11183134,0.03352106,0.98319036,-0.014260901,0.043991648,0.17663023,0.983434,-0.0011264143,0.031532515,0.17849964,2
13770569,-0.18324144,-0.039347656,0.03106378,0.9835345,-0.018343253,0.043307237,0.17449316,0.983434,-0.0011264143,0.031532515,0.17849964,2
13802498,-0.04272117,-0.17387252,0.004683282,0.9840177,-0.021107033,0.0403362,0.17215285,0.983434,-0.0011264143,0.031532515,0.17849964,2
13834554,0.21561462,0.04398786,-0.01293192,0.9846411,-0.02024761,0.038515616,0.1690815,0.983434,-0.0011264143,0.031532515,0.17849964,2
13867267,0.10182299,0.232499,0.022373052,0.98504215,-0.018859394,0.041556075,0.1661608,0.983434,-0.0011264143,0.031532515,0.17849964,2
13899342,-0.021814376,0.009891943,0.0017803363,0.98543084,-0.019983001,0.0427776,0.16339199,0.983434,-0.0011264143,0.031532515,0.17849964,2
13931333,0.07281742,-0.101347126,0.002071356,0.9859507,-0.020370584,0.040997,0.16064098,0.983434,-0.0011264143,0.031532515,0.17849964,2
13963346,0.21503024,0.031103006,0.013380924,0.9864617,-0.01882285,0.040366367,0.15782803,0.983434,-0.0011264143,0.031532515,0.17849964,2
13995406,0.1966911,0.041707084,0.0016082032,0.9869669,-0.015993984,0.041229375,0.15472825,0.983434,-0.0011264143,0.031532515,0.17849964,2
14027346,0.022328747,-0.060273167,0.032133117,0.98740554,-0.015418617,0.040542766,0.15214771,0.983434,-0.0011264143,0.031532515,0.17849964,2
14059356,0.08899017,0.00014351495,0.03050871,0.98781514,-0.015445449,0.03946007,0.14975236,0.983434,-0.0011264143,0.031532515,0.17849964,2
14091368,0.19438073,0.089109086,0.014844364,0.9882,-0.013677113,0.04022938,0.14715779,0.983434,-0.0011264143,0.031532515,0.17849964,2
14124080,0.17298192,0.06396135,0.018960329,0.9885602,-0.011574718,0.04148501,0.14454633,0.983434,-0.0011264143,0.031532515,0.17849964,2
14156122,0.16560188,-0.0117169805,0.006234263,0.98894894,-0.009614563,0.041698694,0.14194614,0.983434,-0.0011264143,0.031532515,0.17849964,2
14188092,0.13187069,0.010953442,0.010278219,0.989369,-0.0076711327,0.041248802,0.139244,0.983434,-0.0011264143,0.031532515,0.17849964,2
14220125,-0.018168408,0.11941257,0.016343346,0.9896662,-0.0074327136,0.042168453,0.13684776,0.983434,-0.0011264143,0.031532515,0.17849964,2
14252094,-0.17095564,0.020081129,0.0020639645,0.989949,-0.009984401,0.04251916,0.13451226,0.983434,-0.0011264143,0.031532515,0.17849964,2
14285021,-0.16076581,-0.013436515,0.011697024,0.9902664,-0.013316686,0.041215807,0.13227431,0.983434,-0.0011264143,0.031532515,0.17849964,2
14316881,-0.13436177,0.04281356,-0.0060181776,0.990563,-0.015929319,0.040762834,0.1298836,0.983434,-0.0011264143,0.031532515,0.17849964,2
14349020,-0.18191354,0.0073193917,-0.010849433,0.9908506,-0.019087395,0.04013482,0.12743644,0.983434,-0.0011264143,0.031532515,0.17849964,2
14380982,-0.13155057,0.032959893,-0.010164781,0.9911371,-0.022071814,0.03932533,0.124954656,0.983434,-0.0011264143,0.031532515,0.17849964,2
14408939,-0.07182764,0.09446068,-0.00412135,0.99133706,-0.023982747,0.039518725,0.122939505,0.983434,-0.0011264143,0.031532515,0.17849964,2
14440961,-0.06262476,0.075402334,-0.0020927768,0.99156827,-0.025469588,0.04016299,0.12054351,0.983434,-0.0011264143,0.031532515,0.17849964,2
14473047,-0.06762695,0.006447402,0.01465278,0.9918025,-0.02709746,0.039808284,0.11835925,0.983434,-0.0011264143,0.031532515,0.17849964,2
14504876,-0.007363013,-0.0037153997,-0.0019397829,0.99205774,-0.028035654,0.03909067,0.11622194,0.983434,-0.0011264143,0.031532515,0.17849964,2
14537680,0.03905252,-0.049364544,-0.012074368,0.99239,-0.027810313,0.038033236,0.11376365,0.983434,-0.0011264143,0.031532515,0.17849964,2
14569763,-0.018830214,-0.059704065,0.0074158628,0.99270904,-0.028146097,0.036424708,0.1113995,0.983434,-0.0011264143,0.031532515,0.17849964,2
14601723,0.027923347,0.010638609,0.0042073,0.9929758,-0.028405193,0.035543248,0.10922031,0.983434,-0.0011264143,0.031532515,0.17849964,2
14629763,0.066170745,0.013343119,0.0026159044,0.9932158,-0.027945604,0.035349477,0.107200444,0.983434,-0.0011264143,0.031532515,0.17849964,2
14661757,0.011500223,0.0043423465,0.011249974,0.99346125,-0.02769129,0.03498994,0.10508872,0.983434,-0.0011264143,0.031532515,0.17849964,2
14693726,0.021509975,0.009575044,0.0038465764,0.99369544,-0.027799342,0.034503113,0.10298694,0.983434,-0.0011264143,0.031532515,0.17849964,2
14725693,0.028801305,0.012160601,0.0029571932,0.9939341,-0.027630022,0.034200612,0.100807436,0.983434,-0.0011264143,0.031532515,0.17849964,2
14757714,-0.03508234,-0.028960288,-0.0023505166,0.9941539,-0.027991898,0.033498462,0.098754026,0.983434,-0.0011264143,0.031532515,0.17849964,2
14790625,-0.024285365,-0.042728618,-0.0013544392,0.9943866,-0.02883387,0.03218151,0.09658338,0.983434,-0.0011264143,0.031532515,0.17849964,2
14818532,0.020549722,-0.015534684,0.0028519128,0.9945852,-0.028988406,0.031332377,0.09475384,0.983434,-0.0011264143,0.031532515,0.17849964,2
14850578,-0.0044490034,-0.0008914508,-0.010220966,0.9948152,-0.028883811,0.030808777,0.09251711,0.983434,-0.0011264143,0.031532515,0.17849964,2
14882523,-0.054749887,-0.018573726,-0.0037122313,0.99501365,-0.029808585,0.030020198,0.09032268,0.983434,-0.0011264143,0.031532515,0.17849964,2
14914474,-0.0051393267,0.014901241,0.0046800673,0.9951886,-0.030544229,0.029411016,0.08832799,0.983434,-0.0011264143,0.031532515,0.17849964,2
14946593,0.047540266,0.010824932,-0.012976876,0.9953903,-0.030333497,0.02922565,0.08616272,0.983434,-0.0011264143,0.031532515,0.17849964,2
14978486,0.018071221,-0.020145524,-0.0089692585,0.9956134,-0.0300592,0.028587518,0.08386469,0.983434,-0.0011264143,0.031532515,0.17849964,2
15007465,0.05517071,0.01517605,-0.004359292,0.99579185,-0.029758671,0.028106969,0.08199409,0.983434,-0.0011264143,0.031532515,0.17849964,2
15039312,0.13576233,0.014043768,-0.012268149,0.99601537,-0.028389908,0.028091613,0.07973902,0.983434,-0.0011264143,0.031532515,0.17849964,2
15071410,0.03715841,-0.015659811,-0.00708152,0.99624026,-0.027147958,0.027616344,0.07749718,0.983434,-0.0011264143,0.031532515,0.17849964,2
15103477,-0.041719772,0.028323157,-0.008992268,0.99640113,-0.02757583,0.027227908,0.0753854,0.983434,-0.0011264143,0.031532515,0.17849964,2
15135420,-0.035264835,0.04267268,-0.030021707,0.9965463,-0.028429734,0.02734358,0.07307282,0.983434,-0.0011264143,0.031532515,0.17849964,2
15167343,-0.05561341,0.039151873,-0.025490128,0.9966879,-0.029391974,0.027453065,0.07068125,0.983434,-0.0011264143,0.031532515,0.17849964,2
15199324,-0.12497381,0.039069884,-0.03201515,0.9967992,-0.031230474,0.027519284,0.06825582,0.983434,-0.0011264143,0.031532515,0.17849964,2
15228113,-0.13417804,0.01969194,-0.030117158,0.99687535,-0.033338353,0.027403353,0.06615944,0.983434,-0.0011264143,0.031532515,0.17849964,2
15260235,-0.11224036,0.007157782,-0.028515728,0.9969623,-0.035558548,0.026996,0.0638208,0.983434,-0.0011264143,0.031532515,0.17849964,2
15292167,-0.04200133,0.028568346,-0.031131115,0.9970666,-0.036991425,0.026661396,0.061474793,0.983434,-0.0011264143,0.031532515,0.17849964,2
15324091,-0.017950743,0.06442663,-0.029499527,0.997181,-0.03756766,0.027017763,0.059066772,0.983434,-0.0011264143,0.031532515,0.17849964,2
15356124,-0.08195049,0.03494543,-0.026713565,0.99725795,-0.038782425,0.02736887,0.05677561,0.983434,-0.0011264143,0.031532515,0.17849964,2
15388045,-0.09869609,0.001475106,-0.040215626,0.99733716,-0.0403084,0.027097588,0.05440164,0.983434,-0.0011264143,0.031532515,0.17849964,2
15417011,-0.09131845,0.011646252,-0.036908977,0.997389,-0.04209621,0.026658043,0.052274317,0.983434,-0.0011264143,0.031532515,0.17849964,2
15448883,0.001018248,0.092886835,-0.032168422,0.9974581,-0.042908985,0.027213633,0.0499564,0.983434,-0.0011264143,0.031532515,0.17849964,2
15480985,0.019931672,0.030205164,-0.036754258,0.99755543,-0.042765725,0.02794064,0.04768165,0.983434,-0.0011264143,0.031532515,0.17849964,2
15512974,0.006876043,-0.04465764,-0.041835323,0.99768233,-0.042758346,0.027293978,0.04535116,0.983434,-0.0011264143,0.031532515,0.17849964,2
15544980,0.02715549,-0.03805626,-0.031962227,0.99780715,-0.042757805,0.026152615,0.043229755,0.983434,-0.0011264143,0.031532515,0.17849964,2
15576974,0.0964737,-0.029517863,-0.040579487,0.9979683,-0.041700598,0.025338065,0.04096879,0.983434,-0.0011264143,0.031532515,0.17849964,2
15609004,0.09121388,-0.0070074676,-0.041214798,0.9981352,-0.04027408,0.02466666,0.038675975,0.983434,-0.0011264143,0.031532515,0.17849964,2
15637817,0.068434745,0.052325957,-0.020242028,0.9982412,-0.039248656,0.024801347,0.036863837,0.983434,-0.0011264143,0.031532515,0.17849964,2
