timestamp,roll,pitch,yaw,thrust
5757379,0.0,0.0,0.0,0.0
5789474,0.0,0.0,0.0,0.0
5821375,0.0,0.0,0.0,0.0
5853419,0.0,0.0,0.0,0.0
5886205,0.0,0.0,0.0,0.0
5914183,0.0,0.0,0.0,0.0
5946184,0.0,0.0,0.0,0.0
5978205,0.0,0.0,0.0,0.0
6010218,0.0,0.0,0.0,0.0
6042182,0.0,0.0,0.0,0.0
6074185,0.0,0.0,0.0,0.0
6103749,0.0,0.0,0.0,0.0
6135752,0.0,0.0,0.0,0.0
6167756,0.0,0.0,0.0,0.0
6199785,0.0,0.0,0.0,0.0
6231758,0.0,0.0,0.0,0.0
6263749,0.0,0.0,0.0,0.0
6295759,0.0,0.0,0.0,0.0
6323800,0.0,0.0,0.0,0.0
6355794,0.0,0.0,0.0,0.0
6387782,0.0,0.0,0.0,0.0
6419755,0.0,0.0,0.0,0.0
6451753,0.0,0.0,0.0,0.0
6483794,0.0,0.0,0.0,0.0
6515775,0.0,0.0,0.0,0.0
6547766,0.0,0.0,0.0,0.0
6576612,0.0,0.0,0.0,0.0
6608599,0.0,0.0,0.0,0.0
6640594,0.0,0.0,0.0,0.0
6672613,0.0,0.0,0.0,0.0
6704619,0.0,0.0,0.0,0.0
6736668,0.0,0.0,0.0,0.0
6768597,0.0,0.0,0.0,0.0
6801372,0.0,0.0,0.0,0.0
6833406,0.0,0.0,0.0,0.0
6865474,0.0,0.0,0.0,0.0
6897384,0.0,0.0,0.0,0.0
6929415,0.0,0.0,0.0,0.0
6961431,0.0,0.0,0.0,0.0
6994217,0.0,0.0,0.0,0.0
7026185,0.0,0.0,0.0,0.0
7058176,0.0,0.0,0.0,0.0
7090194,0.0,0.0,0.0,0.0
7118183,0.0,0.0,0.0,0.0
7150255,0.0,0.0,0.0,0.0
7182218,0.0,0.0,0.0,0.0
7215013,0.0,0.0,0.0,0.0
7246972,0.0,0.0,0.0,0.0
7278993,0.0,0.0,0.0,0.0
7306972,0.0,0.0,0.0,0.0
7339000,0.0,0.0,0.0,0.0
7371028,0.0,0.0,0.0,0.0
7403040,0.0,0.0,0.0,0.0
7434976,0.0,0.0,0.0,0.0
7467762,0.0,0.0,0.0,0.0
7499846,0.0,0.0,0.0,0.0
7531784,0.0,0.0,0.0,0.0
7563748,0.0,0.0,0.0,0.0
7595770,0.0,0.0,0.0,0.0
7627783,0.0,0.0,0.0,0.0
7660674,0.0,0.0,0.0,0.0
7692638,0.0,0.0,0.0,0.0
7724617,0.0,0.0,0.0,0.0
7756592,0.0,0.0,0.0,0.0
7788647,0.0,0.0,0.0,0.0
7820638,0.0,0.0,0.0,0.0
7852700,0.0,0.0,0.0,0.0
7884591,0.0,0.0,0.0,0.0
7913378,0.0,0.0,0.0,0.0
7945382,0.0,0.0,0.0,0.0
7977406,0.0,0.0,0.0,0.0
8009446,0.0,0.0,0.0,0.0
8041376,0.0,0.0,0.0,0.0
8070240,0.0,0.0,0.0,0.0
8102177,0.0,0.0,0.0,0.0
8134192,0.0,0.0,0.0,0.0
8166205,0.0,0.0,0.0,0.0
8198274,-1.01594,-0.427958,0.0124286,0.0
8230195,-1.07049,-0.433238,0.0132569,0.0
8262225,-1.10719,-0.421988,0.013354,0.0
8294227,-1.13907,-0.41651,0.0135593,0.0
8323004,-1.18129,-0.415187,0.0140166,0.0
8354960,-1.22114,-0.399913,0.0139547,0.0
8387063,-1.24385,-0.352184,0.0125149,0.0
8418960,-1.27563,-0.315776,0.0115057,0.0
8450959,-1.31458,-0.276041,0.0103631,0.0
8482983,-1.36128,-0.240913,0.00936425,0.0
8510997,-1.40157,-0.220855,0.00883755,0.0
8543784,-1.42958,-0.17194,0.00701634,0.0
8575810,-1.44269,-0.103349,0.00425571,0.0
8607826,-1.46002,-0.0528286,0.00220148,0.0
8639804,-1.49736,-0.0182499,0.000779906,0.0
8671788,-1.52103,0.00538709,-0.000233923,0.0
8703825,-1.51954,0.014828,-0.00064313,0.0
8735860,-1.52688,0.025025,-0.00109059,0.0
8767789,-1.53412,0.0517398,-0.00226512,0.0
8800604,-1.54397,0.0831834,-0.00366542,0.0
8832686,-1.56323,0.0917867,-0.00409453,0.0
8864659,-1.58219,0.0899145,-0.00405956,0.0
8896611,-1.58462,0.10372,-0.00469024,0.0
8928603,-1.57842,0.118449,-0.00533514,0.0
8960639,-1.59159,0.120074,-0.00545359,0.0
8993427,-1.60202,0.12101,-0.00553202,0.0
9025470,-1.59561,0.131075,-0.00596837,0.0
9057390,-1.59636,0.132208,-0.00602262,0.0
9085446,-1.59293,0.139402,-0.00633702,0.0
9117389,-1.57877,0.16308,-0.00734796,0.0
9149482,-1.57629,0.177506,-0.00798549,0.0
9182200,-1.61285,0.167301,-0.00770017,0.0
9214230,-1.61485,0.175904,-0.00810622,0.0
9246216,-1.59023,0.213607,-0.00969498,0.0
9274290,-1.58703,0.230343,-0.0104341,0.0
9306190,-1.59726,0.226129,-0.0103091,0.0
9338195,-1.58783,0.235423,-0.0106697,0.0
9370225,-1.57496,0.244297,-0.0109828,0.0
9403000,-1.58061,0.228535,-0.0103104,0.0
9435004,-1.57232,0.224649,-0.0100818,0.0
9466963,-1.54551,0.238796,-0.0105347,0.0
9499005,-1.53787,0.23738,-0.0104207,0.0
9531001,-1.52741,0.241165,-0.0105151,0.0
9562960,-1.49339,0.263026,-0.0112142,0.0
9594959,-1.4774,0.258538,-0.0109048,0.0
9627791,-1.48658,0.24449,-0.0103761,0.0
9655792,-1.47426,0.263615,-0.0110956,0.0
9687792,-1.44571,0.302617,-0.0124927,0.0
9719821,-1.43509,0.310664,-0.0127314,0.0
10261421,-1.34903,0.24073,-0.00927304,0.0
10289438,-1.38548,0.218867,-0.00865744,0.0
10322242,-1.41575,0.190846,-0.00771335,0.0
10354191,-1.40929,0.207162,-0.00833486,0.0
10386273,-1.38538,0.231366,-0.00915152,0.0
10418229,-1.41334,0.213821,-0.00862771,0.0
10450200,-1.44138,0.201399,-0.00828702,0.0
10482193,-1.42668,0.233849,-0.00952508,0.0
10510241,-1.40431,0.261259,-0.0104761,0.0
10543004,-1.41835,0.251514,-0.0101853,0.0
10575006,-1.47044,0.217705,-0.00913854,0.0
10607016,-1.49342,0.197551,-0.00842146,0.0
10638971,-1.4684,0.204146,-0.00855713,0.0
10666961,-1.45151,0.186113,-0.00771168,0.0
10698970,-1.46254,0.144523,-0.00603325,0.0
10730970,-1.45083,0.132048,-0.00546807,0.0
10763835,-1.44035,0.145563,-0.00598457,0.0
10795872,-1.44433,0.138758,-0.00572068,0.0
10827783,-1.45341,0.125124,-0.00519044,0.0
10859833,-1.45996,0.119738,-0.00498939,0.0
10887796,-1.47416,0.108747,-0.00457552,0.0
10919820,-1.48544,0.100342,-0.00425419,0.0
10951805,-1.48345,0.125217,-0.00530178,0.0
10984638,-1.46653,0.151715,-0.00635077,0.0
11016597,-1.46086,0.157368,-0.006562,0.0
11048619,-1.47839,0.139834,-0.00590023,0.0
11080607,-1.48685,0.126951,-0.00538747,0.0
11112703,-1.47955,0.13226,-0.00558523,0.0
11144644,-1.48644,0.126382,-0.00536168,0.0
11176598,-1.50625,0.103418,-0.00444595,0.0
11209458,-1.51624,0.0961558,-0.00416095,0.0
11241422,-1.52077,0.103338,-0.0044849,0.0
11269464,-1.53362,0.101578,-0.00444566,0.0
11301445,-1.55523,0.0900304,-0.00399555,0.0
11333471,-1.56778,0.0821906,-0.00367711,0.0
11365400,-1.57028,0.0805362,-0.0036089,0.0
11398172,-1.5687,0.0912842,-0.00408636,0.0
11430229,-1.57609,0.105142,-0.00472865,0.0
11458185,-1.59355,0.1123,-0.00510679,0.0
11490179,-1.60333,0.12114,-0.00554225,0.0
11522205,-1.6084,0.113936,-0.00522906,0.0
11554165,-1.61156,0.098591,-0.00453357,0.0
11586170,-1.60592,0.0911346,-0.004176,0.0
11618237,-1.60055,0.0811591,-0.00370667,0.0
11651040,-1.58313,0.0712381,-0.00321821,0.0
11683059,-1.55518,0.0604328,-0.00268189,0.0
11714996,-1.53833,0.0401964,-0.00176453,0.0
11747031,-1.52352,0.016483,-0.000716455,0.0
11779026,-1.48845,0.00470373,-0.000199848,0.0
11811012,-1.45563,0.00513515,-0.000213183,0.0
11843001,-1.43179,0.00804841,-0.0003288,0.0
11874986,-1.43891,-0.00422941,0.000173865,0.0
11907850,-1.43839,-0.0187327,0.000769052,0.0
11939832,-1.41351,-0.0193259,0.000779629,0.0
11971892,-1.39997,-0.0320899,0.00128242,0.0
12003791,-1.41576,-0.0625115,0.00252617,0.0
12035865,-1.41685,-0.0796159,0.00321985,0.0
12067823,-1.38569,-0.0760802,0.00300911,0.0
12100627,-1.36601,-0.0873678,0.00340689,0.0
12132607,-1.36929,-0.116702,0.00456164,0.0
12164604,-1.35106,-0.127834,0.00493045,0.0
12196669,-1.31307,-0.125848,0.00471775,0.0
12224592,-1.28243,-0.131982,0.00483224,0.0
12256632,-1.25597,-0.146969,0.00527031,0.0
12288645,-1.23527,-0.170562,0.00601601,0.0
12321444,-1.21531,-0.192402,0.00667698,0.0
12353394,-1.21894,-0.219902,0.00765479,0.0
12385456,-1.22157,-0.234107,0.00816724,0.0
12417430,-1.21398,-0.23933,0.00829749,0.0
12445466,-1.22628,-0.266568,0.00933619,0.0
12477450,-1.25698,-0.293846,0.0105495,0.0
12509469,-1.24662,-0.282093,0.0100439,0.0
12542173,-1.22478,-0.255017,0.00892028,0.0
12574187,-1.22759,-0.250773,0.00879178,0.0
12606214,-1.23615,-0.253317,0.0089431,0.0
12634189,-1.2161,-0.247193,0.0085852,0.0
12666215,-1.17097,-0.241338,0.00807138,0.0
12698171,-1.14346,-0.25572,0.00835209,0.0
12731040,-1.13527,-0.281691,0.00913502,0.0
12763019,-1.10131,-0.296598,0.00933171,0.0
12795066,-1.0142,-0.276293,0.00800577,0.0
12827017,-0.92368,-0.278327,0.0073452,0.0
12855014,-0.887131,-0.324137,0.00821735,0.0
12886987,-0.819646,-0.347749,0.00814637,0.0
12919014,-0.714467,-0.318299,0.00649964,0.0
12950997,-0.634237,-0.302038,0.00547511,0.0
12983072,-0.602049,-0.323554,0.00556785,0.0
13015861,-0.561625,-0.343981,0.00552216,0.0
13047787,-0.497909,-0.349647,0.00497682,0.0
13079785,-0.458406,-0.360976,0.00473089,0.0
13111819,-0.454672,-0.374205,0.00486466,0.0
13143846,-0.44438,-0.377408,0.00479539,0.0
13175785,-0.414002,-0.38352,0.00453987,0.0
13204681,-0.395718,-0.395178,0.00447142,0.0
13236594,-0.399288,-0.408506,0.00466436,0.0
13268625,-0.3957,-0.406616,0.00460102,0.0
13300600,-0.364812,-0.394514,0.00411546,0.0
13332713,-0.35314,-0.406597,0.00410607,0.0
13364592,-0.353016,-0.447184,0.0045149,0.0
13396627,-0.326783,-0.479958,0.0044867,0.0
13428648,-0.283544,-0.49809,0.00404046,0.0
13457401,-0.24976,-0.51755,0.00369856,0.0
13489445,-0.216377,-0.530478,0.00328459,0.0
13521441,-0.187686,-0.536518,0.00288186,0.0
13553401,-0.152624,-0.548101,0.00239424,0.0
13585390,-0.118269,-0.557897,0.00188849,0.0
13617398,-0.0888704,-0.564093,0.00143478,0.0
13646165,-0.0480129,-0.571429,0.000785188,0.0
13678183,0.00337164,-0.585586,-5.66275e-05,0.0
13710212,0.0418437,-0.614945,-0.00073671,0.0
13742254,0.0876806,-0.641471,-0.00161103,0.0
13774165,0.147068,-0.641811,-0.00270309,0.0
13806206,0.193907,-0.607135,-0.0033707,0.0
13838216,0.188248,-0.579373,-0.00312195,0.0
13867014,0.164328,-0.611918,-0.00287886,0.0
13899045,0.17546,-0.637091,-0.00320108,0.0
13931051,0.189338,-0.615957,-0.00333933,0.0
13962988,0.175183,-0.599506,-0.00300678,0.0
13994991,0.135556,-0.604504,-0.00234575,0.0
14027057,0.125976,-0.596329,-0.00215072,0.0
14059038,0.132082,-0.579315,-0.00219033,0.0
14090993,0.110415,-0.583562,-0.00184457,0.0
14123798,0.0797837,-0.597106,-0.00136387,0.0
14155842,0.053625,-0.598097,-0.000918434,0.0
14187809,0.0282632,-0.587357,-0.00047527,0.0
14219866,0.0204985,-0.596564,-0.000350301,0.0
14251794,0.0523701,-0.609049,-0.000913174,0.0
14284605,0.102012,-0.598114,-0.00174676,0.0
14316638,0.142085,-0.594693,-0.0024191,0.0
14348642,0.187319,-0.592255,-0.00317603,0.0
14380643,0.233052,-0.585106,-0.00390332,0.0
14408631,0.262253,-0.588846,-0.00442068,0.0
14440589,0.283521,-0.600217,-0.0048717,0.0
14472593,0.308015,-0.599206,-0.00528364,0.0
14504633,0.325149,-0.590411,-0.0054953,0.0
14537402,0.326441,-0.575767,-0.00537974,0.0
14569366,0.333504,-0.553277,-0.00528066,0.0
14601362,0.340962,-0.538754,-0.00525668,0.0
14629443,0.337065,-0.534568,-0.00515604,0.0
14661365,0.333738,-0.528654,-0.00504855,0.0
14693421,0.337349,-0.521211,-0.00503109,0.0
14725396,0.33681,-0.515915,-0.00497184,0.0
14757399,0.342107,-0.507103,-0.00496343,0.0
14790207,0.357058,-0.489499,-0.00499998,0.0
14818199,0.362504,-0.476477,-0.00494103,0.0
14850202,0.362078,-0.467799,-0.004845,0.0
14882222,0.375617,-0.457703,-0.00491755,0.0
14914225,0.38899,-0.448373,-0.00498852,0.0
14946193,0.388662,-0.444845,-0.00494495,0.0
14978190,0.385804,-0.435543,-0.00480566,0.0
15006998,0.384346,-0.426737,-0.00469063,0.0
15039002,0.368122,-0.424205,-0.00446589,0.0
15070995,0.349511,-0.416152,-0.00415946,0.0
15103090,0.354575,-0.409216,-0.00414923,0.0
15134995,0.367533,-0.410477,-0.00431424,0.0
15167035,0.381286,-0.412155,-0.00449387,0.0
15199022,0.405944,-0.413877,-0.00480452,0.0
15231797,0.440461,-0.413549,-0.00520878,0.0
15263840,0.47282,-0.408788,-0.00552696,0.0
15295783,0.494094,-0.40422,-0.00571085,0.0
15327807,0.502833,-0.408475,-0.00587316,0.0
15359836,0.520479,-0.413177,-0.00614933,0.0
15391833,0.543003,-0.409292,-0.00635494,0.0
15420622,0.569195,-0.40328,-0.00656334,0.0
15452712,0.581116,-0.41028,-0.00681723,0.0
15484587,0.57957,-0.41902,-0.00694427,0.0
15516633,0.580846,-0.408623,-0.0067865,0.0
15548595,0.582383,-0.391432,-0.00651777,0.0
15580656,0.568933,-0.378131,-0.0061506,0.0
15612595,0.550195,-0.366679,-0.00576764,0.0
15641386,0.536441,-0.367044,-0.00562902,0.0
15673362,0.527375,-0.369072,-0.00556458,0.0
15705369,0.529155,-0.351069,-0.00531066,0.0
15737392,0.547304,-0.3303,-0.00516737,0.0
15769421,0.568998,-0.329665,-0.00536178,0.0
15801428,0.582808,-0.346957,-0.00578028,0.0
15833363,0.618568,-0.348167,-0.00615628,0.0
15861366,0.669,-0.337408,-0.00645199,0.0
15894198,0.714903,-0.333658,-0.0068177,0.0
15926234,0.744094,-0.319537,-0.00679528,0.0
15958219,0.749382,-0.285486,-0.00611354,0.0
15990256,0.748943,-0.262858,-0.00562529,0.0
16022208,0.757074,-0.23743,-0.00513589,0.0
16050246,0.768052,-0.193149,-0.00423815,0.0
16082215,0.752518,-0.159249,-0.00342344,0.0
16114211,0.715661,-0.160598,-0.00328342,0.0
16147026,0.705442,-0.158468,-0.00319364,0.0
16179013,0.682735,-0.154256,-0.00300872,0.0
16210999,0.635569,-0.163812,-0.00297451,0.0
16242987,0.605409,-0.150539,-0.00260378,0.0
16275033,0.591659,-0.107269,-0.00181312,0.0
16307836,0.574217,-0.0915332,-0.00150153,0.0
16339875,0.573711,-0.102139,-0.00167405,0.0
16371794,0.594153,-0.0865582,-0.00146919,0.0
16403836,0.624527,-0.0711865,-0.00127001,0.0
16435836,0.650804,-0.0762447,-0.00141746,0.0
16467917,0.675141,-0.0784031,-0.00151207,0.0
16499790,0.699322,-0.0788063,-0.00157428,0.0
16532566,0.725106,-0.0823101,-0.00170485,0.0
16564645,0.74929,-0.077341,-0.00165532,0.0
16596636,0.751848,-0.0631196,-0.00135551,0.0
16628588,0.746674,-0.064254,-0.00137039,0.0
16660569,0.760173,-0.0722864,-0.0015696,0.0
16692608,0.78445,-0.0669337,-0.00149974,0.0
16724596,0.782985,-0.0622899,-0.00139309,0.0
16756614,0.762401,-0.0597227,-0.00130056,0.0
16785412,0.764321,-0.0468545,-0.0010229,0.0
16817384,0.771067,-0.0284759,-0.000627168,0.0
16849418,0.743764,-0.0135547,-0.000287963,0.0
16881403,0.70364,-0.000431481,-8.63727e-06,0.0
16913421,0.686337,0.00565305,0.000110804,0.0
16946242,0.680057,0.012304,0.000239047,0.0
16974235,0.664001,0.0188001,0.000356662,0.0
17006227,0.62364,0.0156288,0.000278409,0.0
17038200,0.60892,0.0217586,0.000378534,0.0
17070203,0.612631,0.0260282,0.000455509,0.0
17102267,0.602067,0.013768,0.000236772,0.0
17134223,0.60148,0.00922321,0.000158504,0.0
17166231,0.621205,0.0255349,0.000453185,0.0
17198215,0.609522,0.0409984,0.000713894,0.0
17227033,0.571056,0.0397765,0.000648877,0.0
17258993,0.537565,0.034501,0.000529838,0.0
17291032,0.53343,0.0386162,0.000588473,0.0
17323016,0.550162,0.0519159,0.000815967,0.0
17354986,0.533581,0.0556403,0.00084816,0.0
17386983,0.478843,0.0443814,0.000607064,0.0
17415027,0.451434,0.0394113,0.000508264,0.0
17447796,0.461762,0.0608326,0.000802503,0.0
17479809,0.514406,0.10468,0.00153839,0.0
17511831,0.521823,0.152851,0.00227889,0.0
17543874,0.404747,0.117115,0.00135433,0.0
17575804,0.304793,0.0648399,0.00056459,0.0
17607799,0.315187,0.0955177,0.000860118,0.0
17639853,0.497696,0.181962,0.00258764,0.0
17672615,0.54653,0.177204,0.00276712,0.0
17704573,0.350305,0.069229,0.000692802,0.0
17736566,0.289661,0.0304991,0.000252369,0.0
17768612,0.400036,0.0793751,0.000907183,0.0
17796576,0.498252,0.101855,0.00144993,0.0
17828633,0.404611,0.0594554,0.000687224,0.0
17860575,0.305004,0.00718218,6.25796e-05,0.0
17893389,0.305961,0.0116017,0.000101531,0.0
17925419,0.356304,0.0544827,0.000554661,0.0
17957420,0.298159,0.0440943,0.000375684,0.0
17989488,0.185036,0.00175212,9.39312e-06,0.0
18017426,0.144132,-0.0112732,-4.63759e-05,0.0
18049464,0.147746,0.00897085,3.79248e-05,0.0
18081385,0.141232,0.0322612,0.000130127,0.0
18113422,0.0942085,0.0383466,0.00010332,0.0
18145427,0.0646724,0.0303833,5.62145e-05,0.0
18178284,0.0507908,0.0242342,3.52961e-05,0.0
18210193,0.0410924,0.0172998,2.02877e-05,0.0
18242190,0.040267,0.00189473,2.33668e-06,0.0
18274190,0.0412015,-0.0286628,-3.37536e-05,0.0
18306235,0.0268282,-0.0620194,-4.75064e-05,0.0
18338281,0.0245929,-0.0683322,-4.79797e-05,0.0
18367010,0.0538211,-0.0565907,-8.69916e-05,0.0
18399039,0.076699,-0.0432186,-9.47682e-05,0.0
18430986,0.0746327,-0.0434154,-9.26328e-05,0.0
18463031,0.076635,-0.0539727,-0.000118235,0.0
18495009,0.0792813,-0.0601219,-0.000136252,0.0
18527112,0.0784828,-0.0633255,-0.000142063,0.0
18558983,0.0687402,-0.0703552,-0.000138208,0.0
18588616,0.0585253,-0.0779785,-0.000130466,0.0
18620585,0.0530309,-0.0789536,-0.00011979,0.0
18652589,0.0466419,-0.0738934,-9.85228e-05,0.0
18684615,0.0357395,-0.0640909,-6.55101e-05,0.0
18716632,0.0321258,-0.0528109,-4.85005e-05,0.0
18748695,0.0265996,-0.0444639,-3.38193e-05,0.0
18780596,0.0113753,-0.0421435,-1.36855e-05,0.0
18812686,-0.00802457,-0.0415618,9.45847e-06,0.0
18844635,-0.0217873,-0.0356566,2.22378e-05,0.0
18876673,-0.0283877,-0.0323988,2.61887e-05,0.0
18908597,-0.0356639,-0.0344114,3.52118e-05,0.0
18940605,-0.0463772,-0.0360356,4.77484e-05,0.0
18972642,-0.0535193,-0.0355926,5.43609e-05,0.0
19004662,-0.0570985,-0.0368331,6.00669e-05,0.0
19036587,-0.063838,-0.0355364,6.48748e-05,0.0
19069432,-0.0642289,-0.0250491,4.59186e-05,0.0
19101446,-0.0588659,-0.0135074,2.25711e-05,0.0
19133437,-0.0611187,-0.0124177,2.17561e-05,0.0
19165447,-0.0661558,-0.014754,2.79725e-05,0.0
19197396,-0.0623244,-0.00913709,1.61342e-05,0.0
19230203,-0.0466166,0.00350548,-4.71741e-06,0.0
19262237,-0.0396722,0.0185328,-2.09994e-05,0.0
19294220,-0.0430204,0.0335678,-4.13441e-05,0.0
19326216,-0.0372512,0.0391596,-4.16724e-05,0.0
19358245,-0.0434275,0.0437068,-5.42536e-05,0.0
19390226,-0.0470849,0.0579888,-7.7945e-05,0.0
19422224,-0.0484962,0.0652931,-9.0507e-05,0.0
19454993,-0.0635457,0.0632444,-0.00011485,0.0
19486983,-0.0674796,0.0570701,-0.000109937,0.0
19515024,-0.0584152,0.05708,-9.52563e-05,0.0
19546982,-0.0456636,0.0639527,-8.34261e-05,0.0
19579019,-0.0340663,0.0716387,-6.97409e-05,0.0
19611013,-0.024259,0.0673981,-4.67375e-05,0.0
19643012,-0.0365608,0.0535538,-5.59292e-05,0.0
19675032,-0.0419219,0.0493975,-5.91484e-05,0.0
19707785,-0.0272597,0.0544532,-4.22278e-05,0.0
19735772,-0.0258325,0.0465621,-3.44787e-05,0.0
19767796,-0.0458328,0.0266215,-3.4904e-05,0.0
19799832,-0.0537837,0.0149927,-2.30181e-05,0.0
19831759,-0.0492922,0.0154827,-2.17891e-05,0.0
19863767,-0.0466751,0.0190033,-2.52661e-05,0.0
19896586,-0.0499581,0.0114451,-1.62582e-05,0.0
19928685,-0.0686291,-0.00154981,2.99475e-06,0.0
19960638,-0.0713245,-0.00992412,2.02424e-05,0.0
19992592,-0.0567359,-0.0126454,2.05685e-05,0.0
20024595,-0.0528931,-0.0175721,2.64886e-05,0.0
20056642,-0.0632842,-0.0342434,6.18519e-05,0.0
20088645,-0.0575086,-0.0410043,6.72649e-05,0.0
20120597,-0.0429965,-0.0386496,4.76386e-05,0.0
20148622,-0.029044,-0.0371007,3.09986e-05,0.0
20181397,-0.0179559,-0.0414735,2.1242e-05,0.0
20213420,-0.0207718,-0.0491001,2.92507e-05,0.0
20245406,-0.0236092,-0.0484664,3.24745e-05,0.0
20277471,-0.0171896,-0.0374607,1.83533e-05,0.0
20309442,-0.0122578,-0.0321715,1.11388e-05,0.0
20341442,-0.0190034,-0.040472,2.20634e-05,0.0
20370193,-0.0291865,-0.0534889,4.4738e-05,0.0
20402227,-0.034133,-0.0544494,5.29035e-05,0.0
20434187,-0.0261653,-0.039006,2.93258e-05,0.0
20466263,-0.0154754,-0.0331667,1.48865e-05,0.0
20498193,-0.0288192,-0.0400218,3.29413e-05,0.0
20530209,-0.0412082,-0.0386743,4.55282e-05,0.0
20562201,-0.0345885,-0.0256461,2.51587e-05,0.0
20595015,-0.0257536,-0.0114693,8.26858e-06,0.0
20627029,-0.0314924,-0.00885488,7.94449e-06,0.0
20658966,-0.0453052,-0.00469865,6.00458e-06,0.0
20691006,-0.0476769,0.00945335,-1.29011e-05,0.0
20718965,-0.043016,0.0255333,-3.15506e-05,0.0
20750961,-0.0431269,0.0396529,-4.86744e-05,0.0
20782986,-0.0442913,0.0466583,-5.89474e-05,0.0
20816623,-0.0452165,0.0501653,-6.45594e-05,0.0
20848686,-0.0425929,0.0535995,-6.52304e-05,0.0
20876645,-0.0374511,0.0603928,-6.45765e-05,0.0
20908588,-0.0307977,0.0698172,-6.1328e-05,0.0
20940588,-0.0404243,0.0756692,-8.73863e-05,0.0
20972723,-0.0465658,0.0818534,-0.000108911,0.0
21004632,-0.036165,0.0933291,-9.63067e-05,0.0
21036588,-0.0203132,0.105701,-6.1554e-05,0.0
21068596,-0.023807,0.103175,-7.01025e-05,0.0
21100635,-0.0333675,0.10192,-9.70668e-05,0.0
21132686,-0.0251529,0.108107,-7.74867e-05,0.0
21164680,-0.0153768,0.111778,-4.91262e-05,0.0
21196597,-0.0145872,0.114904,-4.77734e-05,0.0
21229423,-0.00841309,0.114952,-2.75661e-05,0.0
21261438,-0.00457412,0.111299,-1.43556e-05,0.0
21293411,-0.0014765,0.107939,-4.77834e-06,0.0
21321427,0.00973209,0.105232,2.92821e-05,0.0
21353441,0.0216908,0.0997458,6.21443e-05,0.0
21385383,0.0262892,0.0941507,7.08992e-05,0.0
21417398,0.0328446,0.0909577,8.54812e-05,0.0
21450234,0.0403095,0.0902675,0.000104084,0.0
21482244,0.0452543,0.085386,0.000110467,0.0
21510256,0.046431,0.0780055,0.000103568,0.0
21542236,0.0428786,0.0673041,8.23592e-05,0.0
