timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,vision_attitude_timestamp_rel,vision_position_timestamp_rel
51270066,32767,32767,32767,32767,32767,-40,32767,32767
51274108,32767,32767,32767,32767,-47,32767,32767,32767
51278072,32767,32767,32767,32767,32767,32767,32767,32767
51282066,32767,32767,32767,32767,32767,-64,32767,32767
51286072,32767,32767,32767,32767,-55,32767,32767,32767
51290102,32767,32767,32767,32767,32767,-41,32767,32767
51294065,32767,32767,32767,32767,32767,32767,32767,32767
51298073,32767,32767,32767,32767,32767,32767,32767,32767
51302065,32767,32767,32767,32767,32767,-64,32767,32767
51306072,32767,32767,32767,32767,-46,32767,32767,32767
51310076,32767,32767,32767,32767,32767,-40,32767,32767
51314065,32767,32767,32767,32767,32767,32767,32767,32767
51318066,32767,32767,32767,32767,-55,32767,32767,32767
51322066,32767,32767,32767,32767,32767,-56,32767,32767
51326072,32767,32767,32767,32767,32767,32767,32767,32767
51330092,32767,32767,32767,32767,-66,-40,32767,32767
51334065,32767,32767,32767,32767,32767,32767,32767,32767
51338065,32767,32767,32767,32767,32767,32767,32767,32767
51342080,32767,32767,32767,32767,32767,-72,32767,32767
51346078,32767,32767,32767,32767,32767,32767,32767,32767
51350065,32767,32767,32767,32767,-46,-40,32767,32767
51354065,32767,32767,32767,32767,32767,32767,32767,32767
51358065,32767,32767,32767,32767,32767,32767,32767,32767
51362100,32767,32767,32767,32767,-56,-72,32767,32767
51366078,32767,32767,32767,32767,32767,32767,32767,32767
51370065,32767,32767,32767,32767,32767,-40,32767,32767
51374103,32767,32767,32767,32767,-67,32767,32767,32767
51378066,32767,32767,32767,32767,32767,32767,32767,32767
51382070,32767,32767,32767,32767,32767,-72,32767,32767
51386078,32767,32767,32767,32767,32767,32767,32767,32767
51390065,32767,32767,32767,32767,32767,-40,32767,32767
51394115,32767,32767,32767,32767,-47,32767,32767,32767
51398065,32767,32767,32767,32767,32767,32767,32767,32767
51402102,32767,32767,32767,32767,32767,-73,32767,32767
51406065,32767,32767,32767,32767,-66,32767,32767,32767
51410065,32767,32767,32767,32767,32767,-56,32767,32767
51414088,32767,32767,32767,32767,32767,32767,32767,32767
51418873,32767,32767,-63,32767,-78,-48,32767,32767
51422885,32767,32767,32767,32767,32767,32767,32767,32767
51426873,32767,32767,32767,32767,32767,32767,32767,32767
51430889,32767,32767,32767,32767,32767,-72,32767,32767
51434873,32767,32767,32767,32767,32767,32767,32767,32767
51438874,32767,32767,32767,32767,-63,-48,32767,32767
51442885,32767,32767,32767,32767,32767,32767,32767,32767
51446873,32767,32767,32767,32767,32767,32767,32767,32767
51450873,32767,32767,32767,32767,-71,-72,32767,32767
51454878,32767,32767,32767,32767,32767,32767,32767,32767
51458873,32767,32767,32767,32767,-44,-40,32767,32767
51462885,32767,32767,32767,32767,32767,32767,32767,32767
51466873,32767,32767,32767,32767,32767,32767,32767,32767
51470873,32767,32767,32767,32767,32767,-72,32767,32767
51474916,32767,32767,32767,32767,32767,32767,32767,32767
51478873,32767,32767,32767,32767,32767,-39,32767,32767
51482908,32767,32767,32767,32767,-70,32767,32767,32767
51486872,32767,32767,32767,32767,32767,32767,32767,32767
51490873,32767,32767,32767,32767,-44,-72,32767,32767
51494888,32767,32767,32767,32767,32767,32767,32767,32767
51498873,32767,32767,32767,32767,32767,-64,32767,32767
51502918,32767,32767,32767,32767,-55,32767,32767,32767
51506873,32767,32767,32767,32767,32767,-39,32767,32767
51510873,32767,32767,32767,32767,32767,32767,32767,32767
51514873,32767,32767,32767,32767,32767,32767,32767,32767
51518873,32767,32767,32767,32767,32767,-64,32767,32767
51522908,32767,32767,32767,32767,32767,32767,32767,32767
51526873,32767,32767,32767,32767,-67,-39,32767,32767
51530873,32767,32767,32767,32767,32767,32767,32767,32767
51534873,32767,32767,32767,32767,-44,32767,32767,32767
51538873,32767,32767,32767,32767,32767,-64,32767,32767
51542879,32767,32767,32767,32767,32767,32767,32767,32767
51546873,32767,32767,32767,32767,-54,-40,32767,32767
51550873,32767,32767,32767,32767,32767,32767,32767,32767
51554873,32767,32767,32767,32767,32767,32767,32767,32767
51558914,32767,32767,32767,32767,32767,-65,32767,32767
51562879,32767,32767,32767,32767,32767,32767,32767,32767
51566873,32767,32767,32767,32767,32767,-40,32767,32767
51570888,32767,32767,32767,32767,-70,32767,32767,32767
51574873,32767,32767,32767,32767,32767,32767,32767,32767
51578872,32767,32767,32767,32767,-44,-56,32767,32767
51582886,32767,32767,32767,32767,32767,32767,32767,32767
51586873,32767,32767,32767,32767,32767,-40,32767,32767
51590908,32767,32767,32767,32767,-55,32767,32767,32767
51594874,32767,32767,32767,32767,32767,32767,32767,32767
51598886,32767,32767,32767,32767,32767,-72,32767,32767
51602879,32767,32767,32767,32767,32767,32767,32767,32767
51606873,32767,32767,32767,32767,32767,-40,32767,32767
51610893,32767,32767,32767,32767,32767,32767,32767,32767
51614873,32767,32767,-43,32767,-68,32767,32767,32767
51618873,32767,32767,32767,32767,32767,-72,32767,32767
51622879,32767,32767,32767,32767,-44,32767,32767,32767
51626911,32767,32767,32767,32767,32767,-41,32767,32767
51630909,32767,32767,32767,32767,32767,32767,32767,32767
51634873,32767,32767,32767,32767,-54,32767,32767,32767
51638873,32767,32767,32767,32767,32767,-72,32767,32767
51642920,32767,32767,32767,32767,32767,32767,32767,32767
51646873,32767,32767,32767,32767,32767,-39,32767,32767
51650911,32767,32767,32767,32767,32767,32767,32767,32767
51654873,32767,32767,32767,32767,32767,32767,32767,32767
51658873,32767,32767,32767,32767,-70,-72,32767,32767
51662886,32767,32767,32767,32767,32767,32767,32767,32767
51667642,32767,32767,32767,32767,-52,-64,32767,32767
51671692,32767,32767,32767,32767,32767,32767,32767,32767
51675645,32767,32767,32767,32767,32767,-40,32767,32767
51679644,32767,32767,32767,32767,-58,32767,32767,32767
51683642,32767,32767,32767,32767,32767,32767,32767,32767
51687642,32767,32767,32767,32767,32767,-72,32767,32767
51691659,32767,32767,32767,32767,32767,32767,32767,32767
51695641,32767,32767,32767,32767,32767,-40,32767,32767
51699662,32767,32767,32767,32767,-42,32767,32767,32767
51703643,32767,32767,32767,32767,32767,32767,32767,32767
51707642,32767,32767,32767,32767,32767,-72,32767,32767
51711679,32767,32767,32767,32767,-52,32767,32767,32767
51715642,32767,32767,32767,32767,32767,-40,32767,32767
51719680,32767,32767,32767,32767,32767,32767,32767,32767
51723641,32767,32767,32767,32767,-62,32767,32767,32767
51727642,32767,32767,32767,32767,32767,-72,32767,32767
51731686,32767,32767,32767,32767,32767,32767,32767,32767
51735641,32767,32767,32767,32767,32767,-40,32767,32767
51739641,32767,32767,32767,32767,32767,32767,32767,32767
51743666,32767,32767,32767,32767,-42,32767,32767,32767
51747641,32767,32767,32767,32767,32767,-72,32767,32767
51751648,32767,32767,32767,32767,32767,32767,32767,32767
51755641,32767,32767,32767,32767,-52,-40,32767,32767
51759662,32767,32767,32767,32767,32767,32767,32767,32767
51763653,32767,32767,32767,32767,32767,32767,32767,32767
51767642,32767,32767,32767,32767,-62,-71,32767,32767
51771641,32767,32767,32767,32767,32767,32767,32767,32767
51775641,32767,32767,32767,32767,32767,-64,32767,32767
51779648,32767,32767,32767,32767,32767,32767,32767,32767
51783655,32767,32767,32767,32767,32767,-40,32767,32767
51787641,32767,32767,32767,32767,-42,32767,32767,32767
51791642,32767,32767,32767,32767,32767,32767,32767,32767
51795642,32767,32767,32767,32767,32767,-64,32767,32767
51799676,32767,32767,32767,32767,-52,32767,32767,32767
51803653,32767,32767,32767,32767,32767,-40,32767,32767
51807641,32767,32767,32767,32767,32767,32767,32767,32767
51811642,32767,32767,-42,32767,-62,32767,32767,32767
51815641,32767,32767,32767,32767,32767,-64,32767,32767
51819650,32767,32767,32767,32767,32767,32767,32767,32767
51823641,32767,32767,32767,32767,32767,-40,32767,32767
51827679,32767,32767,32767,32767,32767,32767,32767,32767
51831641,32767,32767,32767,32767,-42,32767,32767,32767
51835641,32767,32767,32767,32767,32767,-64,32767,32767
51839665,32767,32767,32767,32767,32767,32767,32767,32767
51843641,32767,32767,32767,32767,-52,-40,32767,32767
51847653,32767,32767,32767,32767,32767,32767,32767,32767
51851641,32767,32767,32767,32767,32767,32767,32767,32767
51855641,32767,32767,32767,32767,-62,-64,32767,32767
51859684,32767,32767,32767,32767,32767,32767,32767,32767
51863642,32767,32767,32767,32767,32767,-40,32767,32767
51868471,32767,32767,32767,32767,32767,32767,32767,32767
51872465,32767,32767,32767,32767,32767,-40,32767,32767
51876472,32767,32767,32767,32767,-50,32767,32767,32767
51880491,32767,32767,32767,32767,32767,32767,32767,32767
51884481,32767,32767,32767,32767,32767,-63,32767,32767
51888472,32767,32767,32767,32767,-67,32767,32767,32767
51892465,32767,32767,32767,32767,32767,-40,32767,32767
51896471,32767,32767,32767,32767,32767,32767,32767,32767
51900509,32767,32767,32767,32767,-70,32767,32767,32767
51904465,32767,32767,32767,32767,32767,-48,32767,32767
51908471,32767,32767,32767,32767,32767,32767,32767,32767
51912465,32767,32767,32767,32767,32767,-40,32767,32767
51916465,32767,32767,32767,32767,32767,32767,32767,32767
51920477,32767,32767,32767,32767,32767,32767,32767,32767
51924472,32767,32767,32767,32767,-70,-64,32767,32767
51928510,32767,32767,32767,32767,32767,32767,32767,32767
51932466,32767,32767,32767,32767,32767,-39,32767,32767
51936466,32767,32767,32767,32767,-67,32767,32767,32767
51940497,32767,32767,32767,32767,32767,32767,32767,32767
51944479,32767,32767,32767,32767,32767,-64,32767,32767
51948490,32767,32767,32767,32767,-70,32767,32767,32767
51952473,32767,32767,32767,32767,32767,-40,32767,32767
51956473,32767,32767,32767,32767,32767,32767,32767,32767
51960499,32767,32767,32767,32767,32767,32767,32767,32767
51964480,32767,32767,32767,32767,32767,-72,32767,32767
51968523,32767,32767,32767,32767,-69,32767,32767,32767
51972473,32767,32767,32767,32767,32767,-39,32767,32767
51976473,32767,32767,32767,32767,32767,32767,32767,32767
51980473,32767,32767,32767,32767,-70,32767,32767,32767
51984473,32767,32767,32767,32767,32767,-72,32767,32767
51988479,32767,32767,32767,32767,32767,32767,32767,32767
51992473,32767,32767,32767,32767,-68,-40,32767,32767
51996472,32767,32767,32767,32767,32767,32767,32767,32767
52000473,32767,32767,32767,32767,32767,32767,32767,32767
52004473,32767,32767,32767,32767,32767,-72,32767,32767
52008487,32767,32767,32767,32767,32767,32767,32767,32767
52012510,32767,32767,32767,32767,-51,-41,32767,32767
52016472,32767,32767,-50,32767,32767,32767,32767,32767
52020472,32767,32767,32767,32767,32767,32767,32767,32767
52024473,32767,32767,32767,32767,-66,-72,32767,32767
52028501,32767,32767,32767,32767,32767,32767,32767,32767
52032490,32767,32767,32767,32767,32767,32767,32767,32767
52036479,32767,32767,32767,32767,-70,32767,32767,32767
52040473,32767,32767,32767,32767,32767,-40,32767,32767
52044473,32767,32767,32767,32767,32767,32767,32767,32767
52048520,32767,32767,32767,32767,32767,32767,32767,32767
52052491,32767,32767,32767,32767,32767,-63,32767,32767
52056479,32767,32767,32767,32767,32767,32767,32767,32767
52060473,32767,32767,32767,32767,-69,-40,32767,32767
52064473,32767,32767,32767,32767,32767,32767,32767,32767
52068477,32767,32767,32767,32767,32767,32767,32767,32767
52072473,32767,32767,32767,32767,-65,-64,32767,32767
52076479,32767,32767,32767,32767,32767,32767,32767,32767
52080473,32767,32767,32767,32767,32767,-40,32767,32767
52084473,32767,32767,32767,32767,-70,32767,32767,32767
52088497,32767,32767,32767,32767,32767,32767,32767,32767
52092473,32767,32767,32767,32767,32767,-64,32767,32767
52096516,32767,32767,32767,32767,32767,32767,32767,32767
52100473,32767,32767,32767,32767,32767,-39,32767,32767
52104473,32767,32767,32767,32767,32767,32767,32767,32767
52108499,32767,32767,32767,32767,-70,32767,32767,32767
52112473,32767,32767,32767,32767,32767,-64,32767,32767
52116532,32767,32767,32767,32767,32767,32767,32767,32767
52120479,32767,32767,32767,32767,-67,-39,32767,32767
52124473,32767,32767,32767,32767,32767,32767,32767,32767
52128473,32767,32767,32767,32767,32767,32767,32767,32767
52132473,32767,32767,32767,32767,-70,-72,32767,32767
52137265,32767,32767,32767,32767,32767,32767,32767,32767
52141266,32767,32767,32767,32767,32767,-56,32767,32767
52145272,32767,32767,32767,32767,32767,32767,32767,32767
52149293,32767,32767,32767,32767,32767,-40,32767,32767
52153284,32767,32767,32767,32767,-58,32767,32767,32767
52157265,32767,32767,32767,32767,32767,32767,32767,32767
52161265,32767,32767,32767,32767,32767,-56,32767,32767
52165272,32767,32767,32767,32767,-70,32767,32767,32767
52169298,32767,32767,32767,32767,32767,-40,32767,32767
52173285,32767,32767,32767,32767,-47,32767,32767,32767
52177272,32767,32767,32767,32767,32767,32767,32767,32767
52181265,32767,32767,32767,32767,32767,-56,32767,32767
52185272,32767,32767,32767,32767,32767,32767,32767,32767
52189298,32767,32767,32767,32767,32767,-40,32767,32767
52193265,32767,32767,32767,32767,32767,32767,32767,32767
52197329,32767,32767,32767,32767,-71,32767,32767,32767
52201265,32767,32767,32767,32767,32767,-64,32767,32767
52205274,32767,32767,32767,32767,-47,32767,32767,32767
52209265,32767,32767,32767,32767,32767,-40,32767,32767
52213265,32767,32767,32767,32767,32767,32767,32767,32767
52217298,32767,32767,-58,32767,-68,32767,32767,32767
52221265,32767,32767,32767,32767,32767,-71,32767,32767
52225272,32767,32767,32767,32767,32767,32767,32767,32767
52229265,32767,32767,32767,32767,32767,-40,32767,32767
52233270,32767,32767,32767,32767,32767,32767,32767,32767
52237266,32767,32767,32767,32767,-48,32767,32767,32767
52241265,32767,32767,32767,32767,32767,-72,32767,32767
52245272,32767,32767,32767,32767,32767,32767,32767,32767
52249265,32767,32767,32767,32767,-66,-40,32767,32767
52253265,32767,32767,32767,32767,32767,32767,32767,32767
52257316,32767,32767,32767,32767,32767,32767,32767,32767
52261268,32767,32767,32767,32767,-70,-72,32767,32767
52265271,32767,32767,32767,32767,32767,32767,32767,32767
52269265,32767,32767,32767,32767,32767,-40,32767,32767
52273265,32767,32767,32767,32767,32767,32767,32767,32767
52277288,32767,32767,32767,32767,32767,32767,32767,32767
52281302,32767,32767,32767,32767,-64,-73,32767,32767
52285272,32767,32767,32767,32767,32767,32767,32767,32767
52289267,32767,32767,32767,32767,32767,-40,32767,32767
52293265,32767,32767,32767,32767,-71,32767,32767,32767
52297287,32767,32767,32767,32767,32767,32767,32767,32767
52301291,32767,32767,32767,32767,-47,-72,32767,32767
52305265,32767,32767,32767,32767,32767,32767,32767,32767
52309265,32767,32767,32767,32767,32767,-64,32767,32767
52313271,32767,32767,32767,32767,32767,32767,32767,32767
52317293,32767,32767,32767,32767,32767,-40,32767,32767
52321268,32767,32767,32767,32767,32767,32767,32767,32767
52325273,32767,32767,32767,32767,-70,32767,32767,32767
52329265,32767,32767,32767,32767,32767,-64,32767,32767
52333272,32767,32767,32767,32767,-47,32767,32767,32767
52337291,32767,32767,32767,32767,32767,-40,32767,32767
52342066,32767,32767,32767,32767,32767,32767,32767,32767
52346066,32767,32767,32767,32767,-76,32767,32767,32767
52350065,32767,32767,32767,32767,32767,-72,32767,32767
52354066,32767,32767,32767,32767,32767,32767,32767,32767
52358109,32767,32767,32767,32767,32767,-49,32767,32767
52362066,32767,32767,32767,32767,32767,32767,32767,32767
52366066,32767,32767,32767,32767,-55,32767,32767,32767
52370065,32767,32767,32767,32767,32767,-72,32767,32767
52374072,32767,32767,32767,32767,32767,32767,32767,32767
52378064,32767,32767,32767,32767,-66,-40,32767,32767
52382103,32767,32767,32767,32767,32767,32767,32767,32767
52386066,32767,32767,32767,32767,32767,32767,32767,32767
52390065,32767,32767,32767,32767,-69,-72,32767,32767
52394065,32767,32767,32767,32767,32767,32767,32767,32767
52398084,32767,32767,32767,32767,32767,-63,32767,32767
52402087,32767,32767,32767,32767,32767,32767,32767,32767
52406065,32767,32767,32767,32767,32767,-40,32767,32767
52410065,32767,32767,32767,32767,-65,32767,32767,32767
52414065,32767,32767,32767,32767,32767,32767,32767,32767
52418108,32767,32767,-55,32767,32767,-65,32767,32767
52422085,32767,32767,32767,32767,-71,32767,32767,32767
52426066,32767,32767,32767,32767,32767,-40,32767,32767
52430065,32767,32767,32767,32767,-46,32767,32767,32767
52434065,32767,32767,32767,32767,32767,32767,32767,32767
52438065,32767,32767,32767,32767,32767,-63,32767,32767
52442071,32767,32767,32767,32767,32767,32767,32767,32767
52446065,32767,32767,32767,32767,32767,-40,32767,32767
52450066,32767,32767,32767,32767,32767,32767,32767,32767
52454065,32767,32767,32767,32767,-66,32767,32767,32767
52458065,32767,32767,32767,32767,32767,-63,32767,32767
52462072,32767,32767,32767,32767,32767,32767,32767,32767
52466115,32767,32767,32767,32767,-69,-41,32767,32767
52470065,32767,32767,32767,32767,32767,32767,32767,32767
52474066,32767,32767,32767,32767,-45,32767,32767,32767
52478065,32767,32767,32767,32767,32767,-64,32767,32767
52482072,32767,32767,32767,32767,32767,32767,32767,32767
52486106,32767,32767,32767,32767,32767,-41,32767,32767
52490065,32767,32767,32767,32767,32767,32767,32767,32767
52494072,32767,32767,32767,32767,32767,32767,32767,32767
52498065,32767,32767,32767,32767,-66,-72,32767,32767
52502072,32767,32767,32767,32767,32767,32767,32767,32767
52506104,32767,32767,32767,32767,32767,-41,32767,32767
52510065,32767,32767,32767,32767,-70,32767,32767,32767
52514065,32767,32767,32767,32767,32767,32767,32767,32767
52518065,32767,32767,32767,32767,-46,-72,32767,32767
52522072,32767,32767,32767,32767,32767,32767,32767,32767
52526069,32767,32767,32767,32767,32767,-40,32767,32767
52530066,32767,32767,32767,32767,32767,32767,32767,32767
52534066,32767,32767,32767,32767,32767,32767,32767,32767
52538065,32767,32767,32767,32767,32767,-72,32767,32767
52542072,32767,32767,32767,32767,-71,32767,32767,32767
52546106,32767,32767,32767,32767,32767,-41,32767,32767
52550090,32767,32767,32767,32767,-46,32767,32767,32767
52554842,32767,32767,32767,32767,32767,32767,32767,32767
52558842,32767,32767,32767,32767,32767,-80,32767,32767
52562850,32767,32767,32767,32767,-63,32767,32767,32767
52566890,32767,32767,32767,32767,32767,-64,32767,32767
52570842,32767,32767,32767,32767,32767,32767,32767,32767
52574842,32767,32767,32767,32767,32767,-48,32767,32767
52578841,32767,32767,32767,32767,32767,32767,32767,32767
52582842,32767,32767,32767,32767,-44,32767,32767,32767
52586858,32767,32767,32767,32767,32767,-71,32767,32767
52590842,32767,32767,32767,32767,32767,32767,32767,32767
52594842,32767,32767,32767,32767,-54,-48,32767,32767
52598842,32767,32767,32767,32767,32767,32767,32767,32767
52602842,32767,32767,32767,32767,32767,32767,32767,32767
52606868,32767,32767,32767,32767,-63,-71,32767,32767
52610842,32767,32767,32767,32767,32767,32767,32767,32767
52614846,32767,32767,32767,32767,32767,-48,32767,32767
52618842,32767,32767,-63,32767,32767,32767,32767,32767
52622841,32767,32767,32767,32767,32767,32767,32767,32767
52626877,32767,32767,32767,32767,-43,-64,32767,32767
52630848,32767,32767,32767,32767,32767,32767,32767,32767
52634842,32767,32767,32767,32767,32767,-40,32767,32767
52638842,32767,32767,32767,32767,-54,32767,32767,32767
52642867,32767,32767,32767,32767,32767,32767,32767,32767
52646880,32767,32767,32767,32767,32767,-72,32767,32767
52650878,32767,32767,32767,32767,-63,32767,32767,32767
52654842,32767,32767,32767,32767,32767,32767,32767,32767
52658848,32767,32767,32767,32767,32767,32767,32767,32767
52662842,32767,32767,32767,32767,32767,-40,32767,32767
52666841,32767,32767,32767,32767,32767,32767,32767,32767
52670840,32767,32767,32767,32767,-44,32767,32767,32767
52674842,32767,32767,32767,32767,32767,-64,32767,32767
52678848,32767,32767,32767,32767,32767,32767,32767,32767
52682841,32767,32767,32767,32767,-54,-40,32767,32767
52686841,32767,32767,32767,32767,32767,32767,32767,32767
52690864,32767,32767,32767,32767,32767,32767,32767,32767
52694851,32767,32767,32767,32767,-63,-64,32767,32767
52698848,32767,32767,32767,32767,32767,32767,32767,32767
52702842,32767,32767,32767,32767,32767,-40,32767,32767
52706841,32767,32767,32767,32767,32767,32767,32767,32767
52710842,32767,32767,32767,32767,32767,32767,32767,32767
52714858,32767,32767,32767,32767,-44,-64,32767,32767
52718848,32767,32767,32767,32767,32767,32767,32767,32767
52722842,32767,32767,32767,32767,32767,-40,32767,32767
52726842,32767,32767,32767,32767,-54,32767,32767,32767
52730842,32767,32767,32767,32767,32767,32767,32767,32767
52734914,32767,32767,32767,32767,32767,-65,32767,32767
52738849,32767,32767,32767,32767,-63,32767,32767,32767
52742863,32767,32767,32767,32767,32767,-40,32767,32767
52746841,32767,32767,32767,32767,32767,32767,32767,32767
52750842,32767,32767,32767,32767,32767,32767,32767,32767
52754892,32767,32767,32767,32767,32767,-72,32767,32767
52758848,32767,32767,32767,32767,-44,32767,32767,32767
52762842,32767,32767,32767,32767,32767,-40,32767,32767
52766841,32767,32767,32767,32767,32767,32767,32767,32767
52770842,32767,32767,32767,32767,-54,32767,32767,32767
52774892,32767,32767,32767,32767,32767,-72,32767,32767
52778848,32767,32767,32767,32767,32767,32767,32767,32767
52782854,32767,32767,32767,32767,-63,-40,32767,32767
52786841,32767,32767,32767,32767,32767,32767,32767,32767
52790841,32767,32767,32767,32767,32767,32767,32767,32767
52794880,32767,32767,32767,32767,32767,-72,32767,32767
52798848,32767,32767,32767,32767,32767,32767,32767,32767
52803677,32767,32767,32767,32767,-52,-48,32767,32767
52807678,32767,32767,32767,32767,32767,32767,32767,32767
52811667,32767,32767,32767,32767,32767,-40,32767,32767
52815696,32767,32767,32767,32767,-62,32767,32767,32767
52819665,32767,32767,32767,32767,32767,32767,32767,32767
52823665,32767,32767,32767,32767,32767,-48,32767,32767
52827679,32767,32767,-52,32767,-62,32767,32767,32767
52831666,32767,32767,32767,32767,32767,-40,32767,32767
52835713,32767,32767,32767,32767,32767,32767,32767,32767
52839665,32767,32767,32767,32767,32767,32767,32767,32767
52843665,32767,32767,32767,32767,32767,-72,32767,32767
52847671,32767,32767,32767,32767,-42,32767,32767,32767
52851665,32767,32767,32767,32767,32767,-40,32767,32767
52855721,32767,32767,32767,32767,32767,32767,32767,32767
52859674,32767,32767,32767,32767,-52,32767,32767,32767
52863665,32767,32767,32767,32767,32767,-72,32767,32767
52867671,32767,32767,32767,32767,32767,32767,32767,32767
52871667,32767,32767,32767,32767,-62,-40,32767,32767
52875722,32767,32767,32767,32767,32767,32767,32767,32767
52879674,32767,32767,32767,32767,32767,32767,32767,32767
52883669,32767,32767,32767,32767,32767,-72,32767,32767
52887671,32767,32767,32767,32767,32767,32767,32767,32767
52891665,32767,32767,32767,32767,-42,-40,32767,32767
52895665,32767,32767,32767,32767,32767,32767,32767,32767
52899665,32767,32767,32767,32767,32767,32767,32767,32767
52903725,32767,32767,32767,32767,-53,-72,32767,32767
52907671,32767,32767,32767,32767,32767,32767,32767,32767
52911665,32767,32767,32767,32767,32767,-40,32767,32767
52915665,32767,32767,32767,32767,-62,32767,32767,32767
52919702,32767,32767,32767,32767,32767,32767,32767,32767
52923665,32767,32767,32767,32767,32767,-72,32767,32767
52927665,32767,32767,32767,32767,32767,32767,32767,32767
52931665,32767,32767,32767,32767,32767,-64,32767,32767
52935677,32767,32767,32767,32767,-42,32767,32767,32767
52939676,32767,32767,32767,32767,32767,-40,32767,32767
52943688,32767,32767,32767,32767,32767,32767,32767,32767
52947665,32767,32767,32767,32767,-52,32767,32767,32767
52951666,32767,32767,32767,32767,32767,-64,32767,32767
52955671,32767,32767,32767,32767,32767,32767,32767,32767
52959681,32767,32767,32767,32767,-62,-40,32767,32767
52963720,32767,32767,32767,32767,32767,32767,32767,32767
52967665,32767,32767,32767,32767,32767,32767,32767,32767
52971665,32767,32767,32767,32767,32767,-64,32767,32767
52975671,32767,32767,32767,32767,32767,32767,32767,32767
52979673,32767,32767,32767,32767,-42,-40,32767,32767
52983682,32767,32767,32767,32767,32767,32767,32767,32767
52987665,32767,32767,32767,32767,32767,32767,32767,32767
52991665,32767,32767,32767,32767,-52,-64,32767,32767
52995672,32767,32767,32767,32767,32767,32767,32767,32767
52999665,32767,32767,32767,32767,32767,-40,32767,32767
53003739,32767,32767,32767,32767,-63,32767,32767,32767
53007665,32767,32767,32767,32767,32767,32767,32767,32767
53011665,32767,32767,32767,32767,32767,-64,32767,32767
53015672,32767,32767,32767,32767,32767,32767,32767,32767
53019665,32767,32767,-42,32767,32767,-40,32767,32767
53023703,32767,32767,32767,32767,-43,32767,32767,32767
53027665,32767,32767,32767,32767,32767,32767,32767,32767
53031672,32767,32767,32767,32767,32767,-72,32767,32767
53035672,32767,32767,32767,32767,-52,32767,32767,32767
53039665,32767,32767,32767,32767,32767,-40,32767,32767
53043679,32767,32767,32767,32767,32767,32767,32767,32767
53047665,32767,32767,32767,32767,-62,32767,32767,32767
53052473,32767,32767,32767,32767,32767,-79,32767,32767
53056473,32767,32767,32767,32767,32767,32767,32767,32767
53060485,32767,32767,32767,32767,32767,-48,32767,32767
53064490,32767,32767,32767,32767,32767,32767,32767,32767
53068473,32767,32767,32767,32767,32767,-40,32767,32767
53072473,32767,32767,32767,32767,-70,32767,32767,32767
53076473,32767,32767,32767,32767,32767,32767,32767,32767
53080480,32767,32767,32767,32767,32767,-48,32767,32767
53084510,32767,32767,32767,32767,-63,32767,32767,32767
53088478,32767,32767,32767,32767,32767,-39,32767,32767
53092473,32767,32767,32767,32767,32767,32767,32767,32767
53096473,32767,32767,32767,32767,-70,32767,32767,32767
53100479,32767,32767,32767,32767,32767,-56,32767,32767
53104543,32767,32767,32767,32767,32767,32767,32767,32767
53108473,32767,32767,32767,32767,32767,-39,32767,32767
53112473,32767,32767,32767,32767,32767,32767,32767,32767
53116473,32767,32767,32767,32767,32767,32767,32767,32767
53120480,32767,32767,32767,32767,-70,-72,32767,32767
53124494,32767,32767,32767,32767,32767,32767,32767,32767
53128473,32767,32767,32767,32767,32767,-40,32767,32767
53132473,32767,32767,32767,32767,-67,32767,32767,32767
53136473,32767,32767,32767,32767,32767,32767,32767,32767
53140473,32767,32767,32767,32767,32767,-72,32767,32767
53144491,32767,32767,32767,32767,-70,32767,32767,32767
53148473,32767,32767,32767,32767,32767,-40,32767,32767
53152485,32767,32767,32767,32767,32767,32767,32767,32767
53156473,32767,32767,32767,32767,32767,32767,32767,32767
53160473,32767,32767,32767,32767,32767,-72,32767,32767
53164479,32767,32767,32767,32767,32767,32767,32767,32767
53168473,32767,32767,32767,32767,-71,-40,32767,32767
53172501,32767,32767,32767,32767,32767,32767,32767,32767
53176473,32767,32767,32767,32767,32767,32767,32767,32767
53180473,32767,32767,32767,32767,-66,-72,32767,32767
53184473,32767,32767,32767,32767,32767,32767,32767,32767
53188520,32767,32767,32767,32767,32767,-57,32767,32767
53192521,32767,32767,32767,32767,-71,32767,32767,32767
53196473,32767,32767,32767,32767,32767,32767,32767,32767
53200473,32767,32767,32767,32767,32767,-72,32767,32767
53204473,32767,32767,32767,32767,32767,32767,32767,32767
53208490,32767,32767,32767,32767,32767,-64,32767,32767
53212496,32767,32767,-50,32767,32767,32767,32767,32767
53216473,32767,32767,32767,32767,-70,-40,32767,32767
53220473,32767,32767,32767,32767,32767,32767,32767,32767
53224473,32767,32767,32767,32767,32767,32767,32767,32767
53228485,32767,32767,32767,32767,-66,-64,32767,32767
53232503,32767,32767,32767,32767,32767,32767,32767,32767
53236473,32767,32767,32767,32767,32767,-40,32767,32767
53240473,32767,32767,32767,32767,-70,32767,32767,32767
53244473,32767,32767,32767,32767,32767,32767,32767,32767
53248473,32767,32767,32767,32767,32767,-64,32767,32767
53252505,32767,32767,32767,32767,32767,32767,32767,32767
