timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_ga
17272568,2.339873,0.039670598,0.8589432
17472862,2.250506,0.035473302,0.8609111
17677293,2.6011455,0.048336543,0.8633082
17881802,2.2424884,0.035750676,0.85437226
18082461,2.3618753,0.038012028,0.84816736
18284146,2.3535585,0.03549358,0.85499126
18484753,2.309607,0.0370709,0.85467875
18689388,2.3156292,0.036821328,0.85338926
18889411,2.3354683,0.041912593,0.8556347
19094657,2.339116,0.039179444,0.8517845
19295292,2.3261228,0.04237672,0.8561538
19496038,2.3135986,0.042255104,0.8560697
19700648,2.3386793,0.04011299,0.8563975
19901404,2.339512,0.039719194,0.8580878
20105605,2.30434,0.036428157,0.8610401
20306524,2.3456266,0.040305417,0.86397123
20507243,2.338318,0.0410832,0.8660725
20711736,2.3200502,0.043024328,0.8575363
20913467,2.3482797,0.042137157,0.85757434
21117607,2.3163788,0.04245073,0.86051893
21318456,2.328228,0.04131543,0.8569093
21519457,2.3416023,0.04041634,0.8648152
21723729,2.3403702,0.0416101,0.8636385
21923800,2.307895,0.04008955,0.86503863
22124624,2.3518834,0.0389844,0.86571705
22330270,2.2735527,0.03956372,0.86003524
22530415,2.316793,0.03797824,0.85750806
22734986,2.2764554,0.035877477,0.8627909
22935785,2.357781,0.039770633,0.85827565
23141391,2.2822692,0.04065648,0.8631927
23341878,2.3088257,0.03719,0.85513103
23542575,2.32113,0.036673453,0.8604586
23746967,2.3574078,0.035605602,0.856753
23947766,2.2739284,0.041408356,0.85479856
24152004,2.3670914,0.040691864,0.8509301
24352936,2.3985126,0.04025805,0.8494095
24554272,2.2922192,0.033091698,0.85148287
24758143,2.3523576,0.03621701,0.8509295
24958921,2.266082,0.030824604,0.85051286
25164985,2.189838,0.06145751,0.85328966
25365402,2.3056495,0.043173555,0.8563107
25565631,2.3679883,0.03602596,0.8607111
25770294,2.3293705,0.034414634,0.8552338
25970212,2.2939405,0.036062766,0.85645133
26171002,2.353125,0.03726981,0.861654
26376094,2.3993506,0.032423858,0.8648478
26577440,2.353614,0.03615052,0.8605219
26781171,2.3276174,0.04078212,0.8606577
26982203,2.4214575,0.041131537,0.86414534
27187841,2.3362043,0.03282538,0.86151433
27388025,2.3840497,0.03663489,0.8598902
27591804,2.3567605,0.04205873,0.8575373
27793496,2.3548155,0.03935918,0.85834736
27993430,2.3099027,0.033234723,0.86754316
28198468,2.3490129,0.03407338,0.86557037
28399506,2.3316379,0.040554296,0.8611285
28599991,2.28716,0.043310158,0.86499655
28804570,2.3809652,0.04509658,0.8653548
29005375,2.3072817,0.03728029,0.8549931
29211292,2.304214,0.03416298,0.86311847
29411885,2.340676,0.0456675,0.8581787
29615829,2.3842096,0.041746452,0.8621715
29820027,2.3547502,0.03428609,0.85999894
30021020,2.384607,0.03844658,0.8614998
30225379,2.3579478,0.041898776,0.8596106
30426238,2.3537433,0.037194047,0.853021
30631161,2.367896,0.036379512,0.85038334
30832997,2.3426151,0.039989695,0.85390973
31036609,2.3663695,0.035533093,0.847279
31237396,2.3732355,0.040866125,0.8568632
31438231,2.3497221,0.040240716,0.857884
31642452,2.4041543,0.03700707,0.85637677
31843882,2.3539097,0.03971992,0.861751
32044006,2.4370842,0.040012427,0.8552112
32248627,2.3869286,0.034439955,0.8587483
32449368,2.4972112,0.03651855,0.85552233
32655012,2.3902488,0.036552448,0.85027915
32855338,2.2663379,0.035160184,0.8565042
33059825,2.3505557,0.040416565,0.8604163
33264273,2.334147,0.0380344,0.8543375
33465813,2.3856938,0.04073179,0.8589556
33666176,2.36308,0.04242976,0.8526702
33867227,2.2955089,0.036311004,0.85576856
34067395,2.3147337,0.050243717,0.8472201
34271827,2.3328767,0.039994072,0.8549329
34472561,2.3585749,0.038725358,0.849122
34678232,2.3911943,0.037371743,0.8496642
34879227,2.3550735,0.04077243,0.85934377
35080288,2.3373613,0.03532506,0.84951144
35283059,2.3989697,0.041712347,0.8481367
35483765,2.3067129,0.03657179,0.8518536
35688840,2.3492417,0.040808197,0.85081345
35889661,2.3656876,0.03658594,0.8528597
36094194,2.3734126,0.038532786,0.8444597
36294918,2.3549879,0.041631743,0.8508128
36495806,2.3495235,0.036664907,0.8523337
36701750,2.338389,0.037494604,0.8486371
36901429,2.3999398,0.04005629,0.8539362
37105348,2.3401172,0.041566987,0.8513046
37305941,2.3293164,0.040425915,0.85157496
37506997,2.3588688,0.03458885,0.84835726
37712256,2.3783643,0.035105065,0.850846
37913374,2.4066002,0.039480705,0.8484306
38117402,2.3400164,0.037743907,0.8516592
38318229,2.3451412,0.034573503,0.8524607
38518728,2.3488925,0.03317868,0.84879166
38724062,2.3232007,0.034679737,0.85033375
38924670,2.3540103,0.03369836,0.85597754
39124879,2.3739917,0.03447416,0.8564418
39325828,2.3727868,0.037008684,0.8545836
39527169,2.352876,0.039079767,0.85850817
39731097,2.3528311,0.039264094,0.8546487
39931789,2.4109886,0.03789503,0.85943
40136757,2.3621264,0.038140636,0.854297
40337346,2.357843,0.03960394,0.854434
40538195,2.3227582,0.035050303,0.85525936
40742289,2.2983716,0.03616512,0.85571283
40943056,2.3512409,0.0348811,0.85415757
41143738,2.324262,0.033448514,0.8566934
41348999,2.352475,0.037303474,0.8570141
41549887,2.3233016,0.040602423,0.85297513
41754217,2.3210564,0.035852585,0.851546
41954932,2.3308942,0.036239464,0.85211915
42159784,2.2972896,0.034740847,0.8520353
42363797,2.3367667,0.038545623,0.84669423
42564560,2.3607934,0.03609162,0.8561431
42769867,2.390466,0.03568686,0.85439897
42970655,2.3442535,0.036199473,0.8534858
43175010,2.3122432,0.034218375,0.85271525
43375827,2.2712188,0.039644457,0.85477746
43576623,2.392272,0.0338269,0.8458508
43781348,2.30064,0.036921572,0.85957694
43982191,2.3461187,0.037258875,0.85697937
44186128,2.3653579,0.039975096,0.8559086
44386973,2.3618329,0.04031888,0.86100113
44587761,2.3564198,0.039876193,0.8619835
45804117,2.3093865,0.040076688,0.85630476
46004997,2.3060057,0.037965238,0.8636798
46209447,2.3718684,0.039755587,0.86106783
46410374,2.3498516,0.040228046,0.85435885
46611037,2.417231,0.040208012,0.85226834
46816018,2.313169,0.038944025,0.8562994
47016577,2.3116305,0.036521893,0.8553874
47220555,2.3258274,0.034671903,0.8498875
47421397,2.3466897,0.039282843,0.8555506
47622451,2.2634685,0.035975758,0.85698974
47827460,2.4081738,0.041117754,0.8558316
48028254,2.3293104,0.038005035,0.853774
48232599,2.3525293,0.03766645,0.85082114
48433468,2.3396623,0.04165347,0.8466831
48638348,2.3788724,0.042573936,0.8501771
48842189,2.3586013,0.038382877,0.84695786
49042955,2.3298757,0.04050886,0.85761887
49248056,2.359455,0.0409454,0.8549206
49448849,2.3803895,0.034812987,0.85320055
49653513,2.4089482,0.03857542,0.8525179
49854151,2.2859476,0.03918413,0.85025495
50055054,2.3406453,0.03947016,0.85344124
50259251,2.3366408,0.041234143,0.8557625
50460231,2.3238401,0.040358283,0.87010974
50664540,2.3752282,0.04053065,0.86143047
50865329,2.3344808,0.041876122,0.8618292
51066191,2.3075058,0.042696252,0.85731775
51271789,2.3451245,0.039992478,0.85963917
51472583,2.3222094,0.039242666,0.85848475
51673800,2.392361,0.041792993,0.85838675
51874109,2.4312937,0.037522968,0.8584674
52074670,2.3472197,0.03625803,0.86536205
52278228,2.2966118,0.03837594,0.86024076
52478963,2.3501568,0.041560374,0.85875344
52679827,2.319954,0.03895676,0.8582483
52885621,2.3184958,0.036108293,0.8574224
53085730,2.336717,0.041671194,0.85435516
53289361,2.299585,0.042561106,0.8530869
53491034,2.347891,0.0416869,0.85838807
53695161,2.2712574,0.039181348,0.85584146
53896052,2.32736,0.0400828,0.85455614
54096936,2.3749485,0.036419567,0.8551704
54301382,2.2883503,0.038372062,0.8538492
54502169,2.2799847,0.044030655,0.85027397
54703019,2.3531945,0.04246769,0.85155684
54908008,2.3242345,0.041243497,0.857294
55108079,2.3584323,0.04126729,0.86068666
55308989,2.3366933,0.04251384,0.8582809
55509568,2.333441,0.03730794,0.85924685
55710465,2.3578737,0.038225014,0.8612153
55915014,2.3127382,0.03937452,0.8603399
56115720,2.3158638,0.03872452,0.8564264
56320991,2.332504,0.041350972,0.8581182
56524619,2.3309906,0.039373964,0.8608627
56725456,2.349275,0.037241068,0.86324346
56930487,2.3678331,0.042110644,0.86433077
57131207,2.3662677,0.039141905,0.86840945
57335732,2.3340979,0.0362136,0.8649975
57536572,2.3340878,0.038617242,0.8631055
57737368,2.3115296,0.038737215,0.8586051
57941614,2.326963,0.037413884,0.85829324
58142694,2.3801103,0.040206198,0.861576
58343307,2.3468018,0.03741203,0.8616566
58547820,2.3451738,0.042065065,0.8564638
58748601,2.3285704,0.04122117,0.85721767
58953877,2.357473,0.039623085,0.8603632
59154400,2.3417282,0.039326347,0.85978276
59359012,2.3571365,0.03779848,0.8512543
59563515,2.348987,0.038128834,0.8479519
59764049,2.3503006,0.039940212,0.8546574
59968584,2.3762734,0.036431614,0.854622
60169503,2.340986,0.035902288,0.8549348
60374693,2.3491733,0.040192273,0.85164344
60575285,2.318337,0.03541387,0.85358804
60779957,2.286305,0.03524129,0.85328716
60984280,2.3551574,0.033381943,0.8539181
61184808,2.3454063,0.035435412,0.85089755
61389502,2.4675684,0.040701915,0.8565282
61590228,2.3389692,0.036956523,0.86215854
61795454,2.3670862,0.034490142,0.8582812
61996252,2.3705292,0.036340483,0.86001027
62199798,2.342999,0.03285642,0.8578136
62404870,2.3386285,0.03459244,0.85575575
62606395,2.3831441,0.03256182,0.8612628
62810195,2.360255,0.036270984,0.86383516
63010996,2.330708,0.034876183,0.86009574
63216089,2.3218079,0.035619307,0.8637789
63417087,2.373267,0.037761625,0.86065865
63617869,2.3778377,0.033403166,0.8630584
63818622,2.3332758,0.03457014,0.8614944
64022466,2.3144448,0.038930107,0.85759497
64223298,2.4093518,0.036806535,0.85617715
64428056,2.358128,0.03428863,0.8550868
64628799,2.3086436,0.035941415,0.856375
64833480,2.423728,0.040416036,0.8609621
65034189,2.3753192,0.03828134,0.8585323
65238464,2.3565536,0.038664546,0.85366434
65439234,2.3572783,0.037719697,0.8582477
65640028,2.29229,0.036717705,0.8565983
65844639,2.3470654,0.03329296,0.8551485
66045410,2.4076679,0.033413377,0.8526665
66250453,2.3235877,0.032925148,0.85832894
66451457,2.3456712,0.0347759,0.860516
66655546,2.3018703,0.034535386,0.85462207
66860300,2.345535,0.040671844,0.85386634
67060816,2.3930283,0.04008555,0.85969007
67261650,2.3496017,0.039984934,0.86051196
67466235,2.3783088,0.040842462,0.8585891
67667048,2.3553655,0.038020406,0.85863274
67872824,2.382531,0.03600402,0.8658655
68072953,2.3661036,0.03419279,0.86498594
68273042,2.2755759,0.036850095,0.86007214
68477305,2.3287168,0.035738744,0.8612231
68678178,2.360186,0.03565225,0.855922
68883505,2.3696501,0.037924767,0.863529
69084221,2.3733404,0.031762227,0.8607214
69288561,2.349096,0.03399418,0.8599512
69489478,2.3545663,0.032087,0.85984176
69693890,2.3476703,0.03414145,0.8605159
69894519,2.3295927,0.033079162,0.8580996
70095202,2.3585927,0.03736331,0.8605875
70299825,2.3685284,0.036131382,0.8572876
70500653,2.3359518,0.039932188,0.85979766
70701401,2.38133,0.039938893,0.85432506
70906396,2.3674347,0.03658048,0.86001366
71106331,2.3497188,0.040530067,0.8582519
71310946,2.3378742,0.038334172,0.85962445
71511884,2.3395987,0.03989014,0.8542673
71712699,2.3513782,0.038575616,0.8526432
71917785,2.3577125,0.040566355,0.8544395
72118640,2.3397806,0.040075433,0.8512412
72322219,2.3920019,0.04164849,0.8575719
72523017,2.3448553,0.03875619,0.85185564
72723763,2.3323379,0.0412203,0.8621554
72929038,2.3656566,0.041147064,0.8581985
73129647,2.3650045,0.040388413,0.8549345
73334172,2.3546424,0.04315359,0.8556171
73535003,2.345414,0.03956485,0.8612728
73735024,2.3659499,0.039250247,0.8601032
73940286,2.3058653,0.039459523,0.86357003
74141074,2.3611538,0.038728304,0.86822796
74341634,2.3406942,0.03878411,0.8656474
74546225,2.3968635,0.03816313,0.8625548
74747056,2.3094025,0.039192587,0.8619969
74951456,2.365013,0.040277876,0.8628117
75152245,2.3660495,0.04033719,0.8608186
75353302,2.3493755,0.03884527,0.8590493
75557440,2.3560426,0.040692456,0.8628685
75758266,2.3371139,0.03989483,0.85967994
75963540,2.3698354,0.037927367,0.86408985
76164107,2.3034167,0.04080205,0.85502976
76367761,2.35692,0.03962028,0.85800385
76573104,2.3485644,0.03875172,0.8582036
76774124,2.3335555,0.039700706,0.8604791
76978154,2.3600397,0.039678816,0.8560917
77178933,2.3449132,0.038107727,0.85210395
77384230,2.3301904,0.039399616,0.8532568
77584867,2.3531742,0.039131835,0.85844535
77784890,2.3331432,0.037441537,0.8591523
77989536,2.3286672,0.038607188,0.86040854
78190255,2.3613148,0.03793353,0.8583977
78390942,2.3311954,0.038161676,0.8547864
78596018,2.3380578,0.037913624,0.8588592
78797351,2.3393335,0.037864197,0.8539736
79000629,2.3567808,0.036225114,0.86224663
79201401,2.331556,0.038585387,0.8591926
79402221,2.3453774,0.03931833,0.8589003
79607194,2.3336494,0.038164806,0.8570343
79808108,2.367765,0.03821607,0.8643961
80012554,2.3654196,0.0405828,0.8645505
80213448,2.3561957,0.03830702,0.8622639
80417654,2.3460581,0.038761288,0.8670885
80622231,2.3084955,0.040046886,0.8618381
80823762,2.355788,0.04031058,0.8625798
81028262,2.3350976,0.042049974,0.8648984
81228841,2.340783,0.03828516,0.8558212
81433529,2.3687243,0.039499804,0.8589267
81634165,2.364607,0.041074555,0.86157525
81834959,2.3500032,0.040757604,0.85918885
82039215,2.3697665,0.039687257,0.8497017
82240283,2.3651173,0.04145702,0.8557494
82444565,2.329148,0.038552903,0.85704327
82645393,2.3947208,0.04117169,0.8535161
82846134,2.353733,0.036834072,0.853355
83050687,2.3639927,0.034004427,0.85401905
83251222,2.3308156,0.036031708,0.84948254
83452092,2.3688402,0.037999272,0.8525209
83656685,2.31849,0.040166758,0.8553003
83857388,2.322003,0.031346336,0.848709
84062485,2.320839,0.033445623,0.853902
84262514,2.346087,0.03812514,0.8548916
84463450,2.3461664,0.03895702,0.8631465
84667781,2.350291,0.037995074,0.8606341
84868541,2.3336785,0.040708978,0.85955626
85073677,2.3371336,0.040908813,0.8645289
85274422,2.370952,0.040459543,0.86071813
85474388,2.3758233,0.040670224,0.8677403
85678953,2.357415,0.039477296,0.86840576
85879808,2.3126457,0.043165617,0.8633291
86085309,2.3499854,0.041975297,0.8636835
86285672,2.3411803,0.041959435,0.8635836
86486429,2.3543432,0.040137786,0.85941416
86690265,2.3474045,0.041938797,0.85866123
86890963,2.3466241,0.038028482,0.8632966
87091781,2.3802235,0.039325163,0.866268
87296859,2.359179,0.039531987,0.86118
87497636,2.3599532,0.03922576,0.8640463
87702196,2.3909683,0.04153274,0.86531043
87903042,2.314457,0.04253583,0.8586674
88107134,2.2688339,0.03697435,0.857198
88308022,2.3491223,0.035420258,0.8613334
88508861,2.3107533,0.03475176,0.85711396
88713418,2.33171,0.035566263,0.85555524
88914169,2.4088466,0.036827173,0.8575795
89114210,2.4111989,0.03999708,0.8578902
89319253,2.3074162,0.03803456,0.858749
89520252,2.3290226,0.03517802,0.85259855
89724645,2.4010081,0.03726063,0.8575093
89925385,2.3731303,0.038049113,0.8572606
90126260,2.2764006,0.03461585,0.85804623
90330689,2.3134882,0.031086687,0.8571674
90531237,2.4378662,0.03866416,0.8588011
90731910,2.3014987,0.030337851,0.8642882
90933123,2.35115,0.03431911,0.8633728
91133937,2.3358836,0.033213954,0.87101567
91337941,2.4291253,0.033285093,0.8639423
91538940,2.4586325,0.03739668,0.8623107
91739034,2.3915887,0.037973184,0.8659664
91944044,2.314127,0.034689788,0.8620744
92144821,2.428164,0.038408287,0.86717975
92349369,2.3359468,0.041010585,0.8662193
92550283,2.3596182,0.03992786,0.8675063
92750147,2.3890483,0.037545737,0.8699954
92951020,2.4501183,0.042038612,0.8598789
93156037,2.3728857,0.03984223,0.8598674
93356540,2.362197,0.037840243,0.8647299
93561596,2.3487976,0.0373863,0.8651005
93762469,2.3986237,0.037898213,0.86087537
93966328,2.3902588,0.03706891,0.86110324
94171256,2.3797722,0.03723947,0.8605193
94372215,2.3626277,0.040684022,0.86170334
94576644,2.4377341,0.038692303,0.8551644
94778192,2.3417883,0.037844226,0.8609751
94982222,2.397263,0.038997244,0.8565413
95186477,2.309612,0.03662944,0.8580099
95387190,2.4459963,0.039141294,0.8571282
95591797,2.3581462,0.0370897,0.8561127
95792592,2.2739704,0.039956566,0.8580382
95997399,2.371646,0.035971224,0.86784506
96198225,2.4048467,0.039094307,0.8560315
96402418,2.4410331,0.03941858,0.85769606
96603304,2.3410895,0.03909534,0.8589941
96804044,2.3329678,0.037772004,0.86403745
97008680,2.301595,0.036991432,0.8668303
97209429,2.3500218,0.037876878,0.8554272
97414688,2.353971,0.038452953,0.86266714
97618229,2.3715458,0.038299248,0.8587559
97820005,2.3713694,0.0413787,0.8616534
98023794,2.3807483,0.0419088,0.8624422
98224703,2.349455,0.036631815,0.8619557
98429926,2.3561997,0.04007837,0.86591774
98630494,2.2688966,0.035989404,0.8667685
98830496,2.3048346,0.039751068,0.8590864
99035750,2.3926287,0.032841463,0.86961114
99235870,2.3323374,0.035779502,0.857828
99440859,2.3211517,0.038183443,0.8640923
99641844,2.3760037,0.040102262,0.8641414
99841826,2.3639467,0.037737396,0.86279917
100046185,2.351687,0.04180662,0.8606188
100247004,2.359508,0.040780563,0.85414463
100447763,2.3994021,0.04159073,0.85774773
100653118,2.313809,0.04194958,0.8502061
100853489,2.4575148,0.04056703,0.85265887
101058611,2.2530506,0.0380103,0.8529646
101262180,2.3678594,0.039344512,0.8581063
101463070,2.3787713,0.041622553,0.8599662
101668033,2.400847,0.040585812,0.8618147
101868345,2.3637815,0.040480193,0.8608669
102074231,2.331273,0.041539557,0.85916317
102275789,2.3462946,0.036194056,0.8632492
102478140,2.2868984,0.032337476,0.8653685
102679176,2.3978245,0.03799695,0.85793185
102879851,2.3555937,0.03726094,0.85890687
103081720,2.3940494,0.037175946,0.8678948
103282223,2.3837593,0.041083872,0.86480653
103482196,2.365089,0.036592096,0.8637881
103686144,2.376381,0.037167553,0.8561853
103886943,2.3512526,0.036301896,0.8628693
104087770,2.3881698,0.03519181,0.86087185
104292849,2.3479216,0.037639882,0.8628699
104493739,2.356254,0.037033226,0.85856026
104697132,2.328755,0.03573724,0.866943
104898180,2.3489902,0.036960423,0.868276
105099003,2.4234626,0.04071698,0.8669811
105303842,2.4068506,0.036837753,0.8638383
105503806,2.3622704,0.040405735,0.8676048
105705617,2.3822591,0.04097061,0.8609293
105909470,2.3400986,0.03742216,0.85792714
106110262,2.296415,0.038109425,0.8594565
106315300,2.3762095,0.036016595,0.8631443
106515774,2.3773603,0.039379936,0.8656852
106721116,2.3365233,0.037205942,0.8550347
106924710,2.3598802,0.03928017,0.85983324
107125339,2.3629398,0.03758302,0.85551405
107330497,2.3437378,0.037110556,0.858117
107531411,2.368146,0.039719492,0.85651225
107735776,2.3628452,0.03722685,0.8582363
107940024,2.3679357,0.03819829,0.85979474
108140859,2.3655503,0.039326068,0.86582303
108345486,2.3599439,0.03754513,0.8664574
108546169,2.377497,0.040258046,0.86595476
108751277,2.3385272,0.041522548,0.8635894
108954925,2.3604863,0.039806094,0.8659787
109155836,2.3615575,0.03964302,0.86277217
109360991,2.3498726,0.039267655,0.86172616
109561349,2.3726115,0.03751522,0.8635417
109766243,2.3736794,0.034885284,0.8624845
109966318,2.3654668,0.035067715,0.86315745
110167719,2.3615084,0.032522492,0.8630501
110367749,2.357374,0.030977173,0.8659256
110568558,2.3694115,0.03583537,0.85823756
110769664,2.3750389,0.035929125,0.86487824
110974216,2.3187478,0.041081276,0.8640011
111174936,2.347685,0.035365365,0.8686779
111379281,2.3814824,0.03693814,0.85693663
111580133,2.3488362,0.041077174,0.85990995
111780701,2.3564236,0.038092267,0.85913986
111985681,2.3753319,0.03596795,0.8623891
112186587,2.3706572,0.042555172,0.8581982
112390235,2.4035244,0.04155231,0.8615009
112595194,2.360797,0.038184937,0.86092025
112796029,2.3772619,0.037639227,0.85853344
113000631,2.3924167,0.0365862,0.8607652
113201404,2.3869457,0.043914776,0.8535676
113405834,2.3861187,0.04246642,0.8582626
113606295,2.3599355,0.041134853,0.86688983
113806962,2.3836713,0.043697573,0.86653954
114012011,2.3679032,0.041263007,0.86871505
114213093,2.3835557,0.042364303,0.86917084
114417619,2.375978,0.03886512,0.86739117
114818416,2.3788571,0.041525032,0.86454344
115023526,2.3546364,0.040547695,0.86416703
115224109,2.3630817,0.041075308,0.86382943
115428888,2.3905213,0.040065482,0.8656353
115632881,2.3729784,0.039042573,0.8646511
115833735,2.3586535,0.037604246,0.86510575
116038398,2.3660462,0.037447486,0.8637227
116239198,2.3528042,0.03732706,0.86527723
116443834,2.3623047,0.036244806,0.86954355
116644611,2.353818,0.035128944,0.8665083
116844555,2.378929,0.03589315,0.8616861
117049618,2.3642395,0.036321085,0.8625398
117250443,2.3524308,0.03699773,0.86219114
117451225,2.3587704,0.035090066,0.859615
117655787,2.3866067,0.03911611,0.86769617
117855772,2.3727167,0.04119338,0.85731035
118060611,2.415411,0.04093252,0.85647273
118261367,2.4102774,0.04039431,0.8552261
118462212,2.4063613,0.039024796,0.858633
118666432,2.3339458,0.039195612,0.8533157
118866923,2.38464,0.037724838,0.8585385
119067747,2.3715956,0.038015384,0.85448635
119272835,2.3719459,0.035847276,0.8629719
119473712,2.3728852,0.042672545,0.8540823
119678292,2.3677979,0.039350364,0.86324537
119878150,2.3814564,0.039959762,0.86087584
120083391,2.4032712,0.039918255,0.8612071
120284167,2.3790448,0.038965978,0.86230284
120484954,2.381062,0.041018505,0.86228496
120687512,2.3879273,0.04036741,0.8652369
120890212,2.3774133,0.04359784,0.86089253
121090187,2.3495593,0.042163767,0.8579967
121294936,2.371561,0.039453067,0.8612853
121495808,2.4011295,0.041158583,0.8681318
121700647,2.370626,0.041170824,0.8668567
121901379,2.4011314,0.041773584,0.86648554
122101428,2.372641,0.04099635,0.86480045
122306598,2.3832607,0.041617874,0.8654316
122507713,2.3558362,0.041642744,0.8619425
122708010,2.3910422,0.041283548,0.86363626
122912878,2.4023583,0.04086536,0.863827
123112847,2.3404882,0.041118275,0.86365116
123313666,2.3722234,0.040290095,0.8578231
123518172,2.3825665,0.041853454,0.86254764
123718915,2.3688781,0.042916343,0.86382306
123923492,2.3881266,0.04014839,0.85614115
124123799,2.374911,0.039698806,0.8547216
124328772,2.371451,0.04076274,0.8529158
124529884,2.3487213,0.039648287,0.8556724
124730665,2.3523612,0.041794635,0.8575966
124935007,2.35055,0.039876103,0.8526485
125135801,2.3742604,0.038429275,0.85893077
125340204,2.3945358,0.04017308,0.8589992
125544576,2.355368,0.038882215,0.8647638
125745364,2.3718197,0.04108711,0.8589557
125950293,2.3586898,0.042687528,0.86142397
126150272,2.3899198,0.0429597,0.8602922
126350995,2.3826704,0.039121024,0.86200136
126555801,2.3626885,0.03749334,0.86338836
126756611,2.3521228,0.039063856,0.8643916
126961840,2.417378,0.04221629,0.86274165
127165365,2.391256,0.03983391,0.8616899
127366125,2.3747144,0.03950227,0.86333305
127571202,2.3708696,0.04113138,0.85197
127772056,2.3930337,0.042660136,0.8697653
127975746,2.3504446,0.03741823,0.8657916
128176572,2.3202639,0.04002534,0.8673331
128377353,2.4007454,0.04349998,0.8645036
128582423,2.3809316,0.037812036,0.8671848
128783029,2.345266,0.041060545,0.8662763
128987813,2.3870637,0.042286724,0.85931176
129192234,2.3467793,0.041878775,0.855772
129393067,2.3108795,0.04008082,0.8590776
129597374,2.3202255,0.039890483,0.8523904
129798125,2.351716,0.04255037,0.8560806
130003422,2.3908231,0.041618183,0.86148036
130203862,2.353004,0.041097112,0.85117614
130404032,2.2659936,0.039729837,0.8519719
130608594,2.3526878,0.039424095,0.855411
130809705,2.4038706,0.039945416,0.8494671
131013428,2.3509815,0.03880817,0.85584325
131218491,2.3995087,0.04102056,0.8558002
131419191,2.3679729,0.04009972,0.85603726
131623867,2.3632317,0.039538022,0.86115474
131824666,2.3908148,0.042595882,0.8666281
132029898,2.4220288,0.039889902,0.8604633
132229912,2.3767312,0.03878479,0.85744125
132431101,2.3530653,0.0390085,0.8609227
132634961,2.3393884,0.04051623,0.8602306
132836808,2.3432899,0.040777385,0.86378324
133040837,2.3512077,0.041351836,0.8665164
133240678,2.3586497,0.04011644,0.8688226
133441581,2.362983,0.036068905,0.8673481
133646124,2.3683915,0.033808433,0.86825275
133846961,2.367194,0.033186544,0.86710364
134047768,2.3852518,0.032661203,0.86769986
134252025,2.3969064,0.034763422,0.85898525
134453105,2.3837636,0.03538264,0.86300284
