timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
3790063,0.13502346,0.016246742,0.3794653
3799638,0.14378868,0.031848248,0.38512874
3810039,0.12986328,0.038599297,0.3922667
3819706,0.13676135,0.025097193,0.3781188
3830100,0.14382917,0.028061077,0.39175406
3839702,0.13333388,0.03522377,0.38871905
3850078,0.12981497,0.010771815,0.38435945
3859672,0.14033616,0.02454834,0.39163294
3870064,0.14033616,0.02454834,0.39163294
3879720,0.14033616,0.02454834,0.39163294
3890063,0.122835085,0.028335504,0.38511428
3898863,0.1350872,0.02286058,0.38990182
3910064,0.1402948,0.024822768,0.3848652
3918865,0.1299614,0.016836796,0.40833145
3930064,0.12810121,0.015835099,0.3896596
3938840,0.1315718,0.012459575,0.38611194
3948472,0.14033529,0.021035604,0.39149052
3958863,0.13329339,0.03901094,0.38209373
3969265,0.13329339,0.03901094,0.38209373
3978871,0.13512854,0.022586154,0.39666954
3987670,0.14027327,0.021447243,0.3813389
3998871,0.12632285,0.010771815,0.3843808
4007640,0.13508981,0.033398792,0.39032912
4018870,0.13502434,0.019759482,0.37960774
4027645,0.14388856,0.017111223,0.40147838
4038871,0.13515095,0.029474417,0.4003383
4047665,0.12982193,0.038873725,0.38549894
4066871,0.14203185,0.030160483,0.38337627
4076463,0.14209299,0.026236104,0.39338547
4086871,0.14039816,0.0241367,0.40178457
4096463,0.122831605,0.014284553,0.38454455
4106871,0.1420956,0.03677432,0.39381275
4116463,0.13324857,0.025234407,0.37475625
4126871,0.1333097,0.021310031,0.38476545
4136463,0.12983826,0.021172818,0.38817066
4146872,0.12983826,0.021172818,0.38817066
4155668,0.13859738,0.012185149,0.39283705
4165264,0.13335192,0.02454834,0.39167562
4175666,0.13680269,0.024822768,0.38488653
4185314,0.1245695,0.023135006,0.38319805
4195669,0.13149348,0.030572126,0.37328863
4206053,0.13327011,0.02860993,0.37828258
4215639,0.12798156,0.034222074,0.37006852
4226064,0.12798156,0.034222074,0.37006852
4235675,0.13328904,0.021447243,0.38138157
4244463,0.14558685,0.03326158,0.39364898
4255678,0.14041796,0.02048675,0.40502602
4264488,0.14029655,0.031848248,0.38515007
4275639,0.13680269,0.024822768,0.38488653
4284463,0.13680531,0.035360985,0.38531384
4295640,0.14031811,0.03522377,0.3886764
4304463,0.14383091,0.035086557,0.39203894
4314065,0.14383091,0.035086557,0.39203894
4324464,0.14383091,0.035086557,0.39203894
4333264,0.13857846,0.019347839,0.38973805
4343679,0.12115658,0.008535197,0.39618513
4353266,0.13335367,0.03157382,0.39196047
4363662,0.14025347,0.025097193,0.37809747
4373264,0.14380762,0.024685554,0.38822776
4384511,0.1543262,0.027923863,0.39507395
4393240,0.12279288,0.025097193,0.37820414
4413264,0.12279288,0.025097193,0.37820414
4422064,0.13684578,0.03157382,0.39193916
4432470,0.13866462,0.03284994,0.40384328
4442064,0.13331057,0.024822768,0.38490787
4452470,0.12630653,0.028472716,0.3817091
4462864,0.122835085,0.028335504,0.38511428
4472470,0.14554551,0.033536006,0.38688123
4482064,0.14025609,0.03563541,0.37852478
4492471,0.1368225,0.021172818,0.38812798
4502865,0.1368225,0.021172818,0.38812798
4512471,0.12636681,0.021035604,0.39157584
4521267,0.13504761,0.030160483,0.38341895
4532470,0.13337347,0.027923863,0.39520195
4541264,0.13341306,0.020623963,0.4016848
4552536,0.14205077,0.022997795,0.38647527
4561264,0.13337347,0.027923863,0.39520195
4572504,0.13335627,0.042112034,0.39238778
4581263,0.13860174,0.029748844,0.39354923
4590864,0.13860174,0.029748844,0.39354923
4601263,0.14382482,0.0104973875,0.3910419
4610064,0.13510875,0.026236104,0.39342812
4621263,0.14215413,0.022311727,0.40339464
4630064,0.1368199,0.0106346,0.3877007
4641269,0.14736348,0.031299394,0.39864293
4650064,0.14909703,0.022586154,0.3965842
4661272,0.14909442,0.012047935,0.39615694
4670101,0.14558598,0.029748844,0.39350656
4689265,0.12808578,0.037048746,0.38713032
4698864,0.13690692,0.027649436,0.40194833
4709263,0.13690953,0.038187657,0.40237564
4718864,0.14217654,0.02919999,0.4070634
4729270,0.14211538,0.03312437,0.3970542
4738870,0.14384983,0.027923863,0.39513797
4749270,0.1473772,0.0030602708,0.4008873
4758870,0.14213344,0.02244894,0.40001076
4769271,0.14213344,0.02244894,0.40001076
4778865,0.14213344,0.02244894,0.40001076
4787692,0.12816584,0.025961677,0.40023854
4798070,0.1490781,0.029748844,0.39348522
4807688,0.13520949,0.01501182,0.4099202
4818064,0.12990287,0.031299394,0.39874956
4827678,0.12640901,0.024273913,0.39848605
4838105,0.13866375,0.029337203,0.40370083
4847640,0.13855954,0.026510531,0.38663903
4858074,0.14914186,0.03636268,0.40392172
4868478,0.14914186,0.03636268,0.40392172
4878075,0.142155,0.025824463,0.40353706
4886865,0.14031811,0.03522377,0.3886764
4898039,0.13864394,0.03298715,0.4004594
4906864,0.13329165,0.03198546,0.38180888
4918063,0.13506915,0.033536006,0.38694522
4927640,0.12808317,0.026510531,0.386703
4938063,0.13164164,0.043662585,0.3975455
4946864,0.14564714,0.025824463,0.40351576
4956495,0.14564714,0.025824463,0.40351576
4966063,0.13864133,0.02244894,0.4000321
4975677,0.13513029,0.02961163,0.39695442
4986063,0.13690518,0.020623963,0.40166348
4995656,0.13515182,0.03298715,0.40048075
5006100,0.1299081,0.052375823,0.39960417
5015639,0.1386224,0.02961163,0.39693308
5026863,0.14556357,0.02286058,0.38983783
5035640,0.14903677,0.030023271,0.38671747
5054863,0.14033704,0.028061077,0.3917754
5064471,0.13690867,0.034674916,0.4022332
5074863,0.13680443,0.031848248,0.3851714
5084471,0.13684404,0.02454834,0.39165428
5094863,0.12461606,0.04393701,0.3908204
5104479,0.1386422,0.025961677,0.40017453
5114863,0.1245695,0.023135006,0.38319805
5124511,0.12804009,0.019759482,0.3796504
5134864,0.12804009,0.019759482,0.3796504
5143655,0.14730322,0.03873651,0.38877618
5154863,0.13159682,0.029886056,0.390208
5163653,0.12636855,0.028061077,0.39186072
5174864,0.14042057,0.031024966,0.40545332
5183643,0.1368647,0.024411127,0.3950382
5194864,0.1315744,0.022997795,0.38653925
5203640,0.14041796,0.02048675,0.40502602
5214863,0.13332778,0.0106346,0.38772202
5223640,0.13332778,0.0106346,0.38772202
5232471,0.12463237,0.026236104,0.3934921
5242872,0.12988134,0.027923863,0.3952233
5252472,0.14556532,0.029886056,0.39012268
5263640,0.14201118,0.030297698,0.37999237
5272491,0.14037576,0.017248437,0.39811584
5283639,0.13165796,0.025961677,0.4002172
5292512,0.13863958,0.01542346,0.39974725
5303639,0.13159421,0.019347839,0.38978073
5312480,0.13866636,0.039875418,0.40412813
5331652,0.13860174,0.029748844,0.39354923
5341264,0.12463237,0.026236104,0.3934921
5351639,0.13682337,0.024685554,0.38827044
5361269,0.1281245,0.026236104,0.39347076
5371639,0.15079273,0.02819829,0.38832754
5381264,0.1368225,0.021172818,0.38812798
5391639,0.13155374,0.023135006,0.3831554
5401264,0.121079996,0.03367322,0.3836467
5411640,0.121079996,0.03367322,0.3836467
5420497,0.13680357,0.028335504,0.38502896
5431640,0.12808317,0.026510531,0.386703
5440474,0.12814517,0.02609889,0.39685464
5451640,0.12287816,0.035086557,0.3921669
5460501,0.13669935,0.025508834,0.36796716
5470864,0.13328904,0.021447243,0.38138157
5480509,0.13149261,0.027059386,0.37314618
5490064,0.13337086,0.01738565,0.39477465
5500471,0.13337086,0.01738565,0.39477465
5510864,0.13337086,0.01738565,0.39477465
5520470,0.12101624,0.027059386,0.37321016
5529268,0.13682164,0.017660078,0.38798556
5540470,0.1281245,0.026236104,0.39347076
5549264,0.13332953,0.017660078,0.3880069
5560507,0.14203359,0.03718596,0.38366115
5569288,0.12279636,0.039148152,0.37877387
5580481,0.14027414,0.02495998,0.38148135
5589285,0.15430465,0.02454834,0.39154765
5598864,0.15430465,0.02454834,0.39154765
5608502,0.13502695,0.030297698,0.38003504
5618064,0.14730148,0.031711034,0.3884913
5628508,0.13678464,0.035498198,0.38192996
5638064,0.12632981,0.038873725,0.38552025
5648470,0.13508809,0.026373316,0.39004424
5658064,0.13857932,0.02286058,0.38988048
5668470,0.12985893,0.021035604,0.3915545
5678105,0.13341655,0.034674916,0.40225452
5688471,0.13341655,0.034674916,0.40225452
5697274,0.124629766,0.015697887,0.3930648
5706864,0.1455429,0.022997795,0.38645393
5717268,0.13682164,0.017660078,0.38798556
5726864,0.12459104,0.026510531,0.38672435
5737288,0.12979516,0.014421766,0.38111803
5746864,0.13504675,0.026647743,0.3832765
5757263,0.14037749,0.024273913,0.39840072
5766873,0.13864307,0.029474417,0.40031698
5777284,0.13864307,0.029474417,0.40031698
5787640,0.13864307,0.029474417,0.40031698
5797301,0.13688712,0.031299394,0.3987069
5806064,0.1454809,0.023409434,0.37630233
5817297,0.1472386,0.02860993,0.37819725
5826076,0.1419681,0.02354665,0.37293977
5837280,0.13860434,0.040287055,0.3939765
5846107,0.13671829,0.018346144,0.37106618
5857289,0.15079013,0.017660078,0.38790023
5866082,0.14033529,0.021035604,0.39149052
5876477,0.14033529,0.021035604,0.39149052
5886079,0.14730148,0.031711034,0.3884913
5894864,0.1351699,0.022311727,0.4034373
5906063,0.14730148,0.031711034,0.3884913
5914864,0.12630653,0.028472716,0.3817091
5926063,0.14562558,0.02244894,0.39998946
5934864,0.14031637,0.02819829,0.38839152
5946063,0.13688451,0.020761177,0.3982796
5954864,0.13859913,0.019210627,0.39312193
5974063,0.14031549,0.024685554,0.3882491
5983651,0.12988046,0.024411127,0.39508083
5994063,0.1490979,0.02609889,0.39672667
6003683,0.14196898,0.027059386,0.3730822
6014064,0.13151328,0.02692217,0.37653008
6023640,0.13506742,0.026510531,0.38666037
6034078,0.14201118,0.030297698,0.37999237
6043641,0.13510875,0.026236104,0.39342812
6054076,0.13510875,0.026236104,0.39342812
6063640,0.13510875,0.026236104,0.39342812
6074064,0.14021562,0.03942258,0.37189946
6082863,0.13678464,0.035498198,0.38192996
6094063,0.15595987,0.033947647,0.37666562
6102863,0.13504761,0.030160483,0.38341895
6113281,0.13508895,0.029886056,0.3901867
6122863,0.1438111,0.03873651,0.3887975
6132471,0.1386224,0.02961163,0.39693308
6142863,0.14899282,0.019759482,0.3795224
6153291,0.14899282,0.019759482,0.3795224
6162888,0.14029568,0.028335504,0.38500765
6171655,0.13513115,0.03312437,0.39709684
6182863,0.14027414,0.02495998,0.38148135
6191640,0.142056,0.044074222,0.38732988
6202863,0.14562471,0.0189362,0.399847
6211640,0.13858107,0.029886056,0.39016536
6222863,0.1420697,0.015835099,0.3895743
6231640,0.14207318,0.029886056,0.39014402
6241290,0.14207318,0.029886056,0.39014402
6250863,0.14032072,0.045761988,0.3891037
6260471,0.1543262,0.027923863,0.39507395
6270863,0.13341916,0.045213133,0.40268183
6280471,0.12996662,0.03791323,0.40918607
6290863,0.14042492,0.048588663,0.4061655
6300471,0.13690867,0.034674916,0.4022332
6310863,0.12283769,0.038873725,0.3855416
6320471,0.14563167,0.047038104,0.4009865
6330866,0.14563167,0.047038104,0.4009865
6339653,0.1386224,0.02961163,0.39693308
6349296,0.14914012,0.029337203,0.40363684
6359640,0.13870423,0.025550036,0.41032615
6369289,0.14910138,0.040149845,0.3972964
6379639,0.1316201,0.040287055,0.3940192
6389281,0.13165882,0.029474417,0.40035963
6399643,0.13170104,0.032712724,0.40726984
6409283,0.14215674,0.03284994,0.40382195
6419640,0.14215674,0.03284994,0.40382195
6428472,0.13860434,0.040287055,0.3939765
6439639,0.13161662,0.026236104,0.39344946
6448471,0.1403379,0.03157382,0.39191782
6459640,0.15608563,0.040149845,0.39725372
6468471,0.14382917,0.028061077,0.39175406
6479642,0.12985979,0.02454834,0.39169696
6488471,0.14213693,0.03649989,0.4005805
6499639,0.12109979,0.030023271,0.38688812
6508471,0.12109979,0.030023271,0.38688812
6518101,0.12109979,0.030023271,0.38688812
6527645,0.13862415,0.03663711,0.39721796
6537286,0.14381024,0.03522377,0.38865507
6547639,0.1508754,0.027649436,0.401863
6557288,0.12990636,0.045350347,0.3993193
6567639,0.13862154,0.02609889,0.39679065
6577302,0.12640814,0.020761177,0.3983436
6588481,0.13339326,0.024273913,0.39844337
6597264,0.13517599,0.046900894,0.40443432
6616470,0.15083581,0.034949344,0.39538017
6626064,0.15602276,0.037048746,0.38695967
6636470,0.14740308,0.023999486,0.4051258
6646063,0.14558685,0.03326158,0.39364898
6656470,0.14385158,0.034949344,0.39542282
6666064,0.12641075,0.031299394,0.3987709
6676470,0.13678029,0.017934503,0.3812178
6686864,0.13678029,0.017934503,0.3812178
6696471,0.13678029,0.017934503,0.3812178
6705349,0.14028023,0.04954916,0.3824784
6716470,0.1333528,0.028061077,0.39181805
6725302,0.1438766,0.052375823,0.39951885
6736508,0.1316795,0.029337203,0.4037435
6745264,0.13333474,0.03873651,0.38886148
6756481,0.13680443,0.031848248,0.3851714
6765268,0.12996401,0.027375009,0.40875876
6774884,0.12996401,0.027375009,0.40875876
6785264,0.12996401,0.027375009,0.40875876
6794064,0.13161835,0.03326158,0.3937343
6805263,0.14909703,0.022586154,0.3965842
6814063,0.13506915,0.033536006,0.38694522
6825263,0.12977885,0.032122675,0.37844634
6834064,0.14381024,0.03522377,0.38865507
6845272,0.1438507,0.031436607,0.3952804
6854111,0.14031549,0.024685554,0.3882491
6865311,0.13155374,0.023135006,0.3831554
6874122,0.13155374,0.023135006,0.3831554
6882864,0.142118,0.043662585,0.39748147
6893239,0.1351527,0.03649989,0.40062317
6902864,0.1385604,0.030023271,0.38678145
6913263,0.13862501,0.040149845,0.39736038
6922864,0.1456308,0.043525368,0.40084404
6933263,0.13333213,0.02819829,0.3884342
6942864,0.14385244,0.038462084,0.39556524
6953270,0.14385244,0.038462084,0.39556524
6962871,0.14385244,0.038462084,0.39556524
6973270,0.1403379,0.03157382,0.39191782
6982040,0.13858716,0.054475226,0.3911624
6992478,0.13690867,0.034674916,0.4022332
7002076,0.14028023,0.04954916,0.3824784
7012478,0.14205252,0.030023271,0.38676015
7022149,0.13515182,0.03298715,0.40048075
7032477,0.13330884,0.017797291,0.384623
7042107,0.14548351,0.033947647,0.3767296
7052478,0.14548351,0.033947647,0.3767296
7062118,0.14563167,0.047038104,0.4009865
7070864,0.13856389,0.044074222,0.38735119
7082102,0.14031811,0.03522377,0.3886764
7090864,0.13854322,0.044211436,0.38396734
7102063,0.13329165,0.03198546,0.38180888
7110864,0.14201032,0.026784958,0.37984994
7122063,0.14730236,0.03522377,0.38863373
7130864,0.13864394,0.03298715,0.4004594
7140478,0.13864394,0.03298715,0.4004594
7150091,0.14740743,0.04156318,0.40583798
7159655,0.13858107,0.029886056,0.39016536
7170107,0.13854322,0.044211436,0.38396734
7179652,0.13164076,0.040149845,0.39740303
7190100,0.13858281,0.036911532,0.3904502
7199640,0.15953554,0.036911532,0.39032224
7210104,0.14205252,0.030023271,0.38676015
7219640,0.14033704,0.028061077,0.3917754
7239652,0.14033704,0.028061077,0.3917754
7248477,0.15428747,0.03873651,0.3887335
7258863,0.136826,0.03522377,0.3886977
7268477,0.13858281,0.036911532,0.3904502
7278863,0.15598229,0.04083591,0.38033435
7288471,0.15083493,0.031436607,0.3952377
7298863,0.15265118,0.022174513,0.40671453
7308471,0.14019147,0.025508834,0.36794582
7318864,0.14019147,0.025508834,0.36794582
7329264,0.14019147,0.025508834,0.36794582
7338871,0.13502608,0.026784958,0.37989262
7347656,0.14899457,0.026784958,0.3798073
7358871,0.14903763,0.033536006,0.3868599
7378888,0.1367829,0.028472716,0.3816451
7387642,0.15254956,0.029886056,0.39008003
7398906,0.14905569,0.02286058,0.3898165
7407642,0.13337694,0.04197482,0.39577168
7417264,0.13337694,0.04197482,0.39577168
7426863,0.15077291,0.031848248,0.3850861
7436471,0.14383438,0.049137518,0.39260867
7447639,0.14384896,0.024411127,0.3949955
7456471,0.14723772,0.025097193,0.37805483
7467639,0.15953293,0.026373316,0.38989493
7476471,0.15433055,0.04548756,0.39578614
7487640,0.15780112,0.042112034,0.39223847
7496471,0.15426679,0.038873725,0.3853496
7515656,0.14036205,0.04548756,0.39587146
7525264,0.14904025,0.044074222,0.3872872
7535639,0.1595338,0.029886056,0.3900374
7545266,0.15432967,0.04197482,0.39564368
7555639,0.14906004,0.04042427,0.39052868
7565264,0.16472074,0.03198546,0.3816169
7575639,0.14905657,0.026373316,0.38995892
7585264,0.14383003,0.03157382,0.3918965
7595651,0.14383003,0.03157382,0.3918965
7604471,0.15422459,0.03563541,0.37843946
7615640,0.14730148,0.031711034,0.3884913
7624471,0.14728168,0.035360985,0.38524985
7635640,0.15073246,0.03563541,0.3784608
7644471,0.1507962,0.042249247,0.38889727
7654090,0.15083842,0.04548756,0.39580745
7664471,0.15081514,0.035086557,0.39199626
7674063,0.14729974,0.024685554,0.38820642
7684491,0.14729974,0.024685554,0.38820642
7693264,0.15781832,0.027923863,0.39505264
7704470,0.15263139,0.025824463,0.40347308
7713263,0.14556706,0.036911532,0.39040756
7724470,0.14738329,0.027649436,0.40188435
7733264,0.13682686,0.03873651,0.38884017
7744512,0.1630888,0.03298715,0.4003101
7753264,0.1349891,0.044623077,0.37383702
7764481,0.14215761,0.03636268,0.40396437
7773264,0.14215761,0.03636268,0.40396437
7782083,0.15955533,0.03326158,0.39356366
7792470,0.14730148,0.031711034,0.3884913
7802106,0.15089868,0.038050443,0.40567422
7812470,0.16474141,0.031848248,0.38500077
7822064,0.1630664,0.02609889,0.39664134
7832470,0.15254956,0.029886056,0.39008003
7842064,0.15087888,0.041700393,0.40243274
7852471,0.16131218,0.034949344,0.39531615
7862101,0.16131218,0.034949344,0.39531615
7872471,0.16656114,0.03663711,0.3970473
7881262,0.15610282,0.025961677,0.4000679
7892471,0.15602362,0.040561482,0.38710213
7901263,0.16308707,0.025961677,0.40002522
7911673,0.15961562,0.025824463,0.40343043
7921263,0.16482498,0.03481213,0.3986787
7930840,0.16135263,0.03116218,0.40194145
7941264,0.16135263,0.03116218,0.40194145
7951640,0.16135263,0.03116218,0.40194145
7961263,0.1648241,0.031299394,0.39853626
7970077,0.16833514,0.0241367,0.40161392
7981263,0.17530134,0.03481213,0.3986147
7990064,0.16131304,0.038462084,0.3954586
8001270,0.15093566,0.020212322,0.41172978
8010064,0.15953293,0.026373316,0.38989493
8021272,0.16128977,0.028061077,0.3916474
8030088,0.16129151,0.035086557,0.39193228
8049265,0.1665172,0.026373316,0.3898523
8058840,0.15963367,0.015149033,0.406387
8069263,0.16479996,0.01738565,0.39458266
8078840,0.17527372,0.006847435,0.39409137
8089270,0.16132936,0.020761177,0.3981303
8098880,0.17713562,0.014874606,0.4130481
8110063,0.17008936,0.015286246,0.40293914
8118900,0.17180488,0.017248437,0.39792386
8138070,0.18224077,0.021035604,0.39123455
8147701,0.15771236,0.018071717,0.37770596
8158069,0.15426157,0.017797291,0.38449502
8167678,0.1630664,0.02609889,0.39664134
8178070,0.16649391,0.015972314,0.38604107
8187687,0.1769918,0.019347839,0.38950342
8198100,0.1455601,0.008809623,0.3892681
8207670,0.17184708,0.02048675,0.40483406
8218075,0.17184708,0.02048675,0.40483406
8226853,0.15260547,0.0048852446,0.39923462
8238088,0.15946658,0.009221264,0.37903112
8246892,0.16826966,0.0104973875,0.39089257
8258063,0.16649565,0.022997795,0.38632596
8266841,0.15771408,0.025097193,0.3779908
8278064,0.15252455,0.012459575,0.38598397
8286885,0.1507677,0.010771815,0.38423148
8298064,0.16298111,0.016109526,0.38267857
8306878,0.16298111,0.016109526,0.38267857
8315697,0.15950704,0.005434099,0.38565645
8326865,0.16818959,0.021584457,0.3777844
8335685,0.17525738,0.02454834,0.39141965
8346839,0.15781571,0.01738565,0.39462534
8355681,0.1647362,0.010771815,0.38414615
8366839,0.15421936,0.014558978,0.37758484
8375673,0.17174287,0.017660078,0.38777226
8386839,0.15781483,0.013872911,0.3944829
8395641,0.15781483,0.013872911,0.3944829
8404471,0.17003083,0.029748844,0.39335725
8414846,0.1542409,0.017934503,0.38111115
8424471,0.15430205,0.014010126,0.39112034
8434866,0.16128716,0.017522864,0.3912201
8444483,0.16128628,0.014010126,0.39107767
8454865,0.16829033,0.010360173,0.39427647
8464471,0.17350143,0.026373316,0.3898096
8474839,0.15950704,0.005434099,0.38565645
8484478,0.15950704,0.005434099,0.38565645
8494840,0.15773214,0.014421766,0.38094738
8503675,0.16120534,0.021584457,0.37782705
8514840,0.16998515,0.012459575,0.3858773
8523677,0.1717618,0.0104973875,0.39087126
8534161,0.1578355,0.013735699,0.39786676
8543663,0.16126996,0.031711034,0.38840598
8553267,0.16651545,0.019347839,0.3895674
8563663,0.16302507,0.026373316,0.38987362
8574103,0.16302507,0.026373316,0.38987362
8583665,0.17172131,0.014284553,0.38424593
8592471,0.15777437,0.017660078,0.3878576
8603681,0.16821286,0.03198546,0.38159555
8612471,0.16481975,0.013735699,0.3978241
8623701,0.16306117,0.005022459,0.39578673
8632471,0.16130956,0.024411127,0.39488888
8643708,0.15957165,0.015560674,0.39623538
8652471,0.15785877,0.0241367,0.4016779
8671661,0.1699473,0.026784958,0.3796793
8681265,0.16825247,0.024685554,0.38807845
8691643,0.17350143,0.026373316,0.3898096
8701268,0.16304573,0.026236104,0.39325747
8711668,0.17352296,0.029748844,0.3933359
8721268,0.1699895,0.030023271,0.3865895
8731666,0.15953119,0.019347839,0.38961008
8741263,0.1735023,0.029886056,0.38995206
8751686,0.1735023,0.029886056,0.38995206
8760471,0.16831622,0.031299394,0.39851493
8770872,0.16477929,0.017522864,0.39119878
8780471,0.17176354,0.017522864,0.3911561
8790064,0.16304485,0.022723367,0.39311504
8800471,0.1613113,0.031436607,0.39517373
8810064,0.16298111,0.016109526,0.38267857
8820470,0.17348076,0.026510531,0.38642573
8830840,0.17348076,0.026510531,0.38642573
8840471,0.17348076,0.026510531,0.38642573
8849264,0.1700093,0.026373316,0.38983095
8860471,0.16651632,0.02286058,0.38970983
8869264,0.16820939,0.017934503,0.38102582
8880471,0.16831361,0.020761177,0.39808762
8889314,0.17527719,0.02089839,0.3946611
8900471,0.17001103,0.033398792,0.39011583
8909264,0.16651371,0.012322362,0.38928255
8920508,0.17701334,0.022723367,0.39302972
8929264,0.17701334,0.022723367,0.39302972
8938064,0.17882957,0.013461271,0.40450653
8948471,0.16829294,0.02089839,0.39470378
8958063,0.17364438,0.018387347,0.41321185
8968471,0.16308445,0.01542346,0.3995979
8978064,0.17876844,0.01738565,0.39449733
8989263,0.16482323,0.02778665,0.39839384
8998064,0.17182815,0.027649436,0.40173504
9017263,0.14566693,0.022174513,0.4067572
9026882,0.16657832,0.02244894,0.39986145
9037263,0.16298285,0.023135006,0.38296342
9046844,0.17872971,0.02819829,0.3881569
9057265,0.168311,0.01022296,0.39766034
9066840,0.1770771,0.029337203,0.4034662
9077263,0.18050633,0.026236104,0.3931508
9086840,0.180527,0.02609889,0.39653468
9097264,0.180527,0.02609889,0.39653468
9106064,0.16833253,0.013598486,0.40118662
9117263,0.15957339,0.022586154,0.39652023
9126064,0.17002648,0.012185149,0.3926451
9137270,0.17529872,0.024273913,0.3981874
9146064,0.18566826,0.010909027,0.3806343
9157270,0.16819133,0.02860993,0.37806928
9166064,0.1665172,0.026373316,0.3898523
9175706,0.16657832,0.02244894,0.39986145
9186064,0.16657832,0.02244894,0.39986145
9194840,0.17002735,0.015697887,0.39278752
9205263,0.17006868,0.01542346,0.39955527
9214840,0.15957427,0.02609889,0.39666265
9226085,0.17703314,0.019073414,0.39627114
9234840,0.17000756,0.019347839,0.38954607
9246075,0.171804,0.013735699,0.39778143
9254840,0.17531505,0.006573009,0.4008591
9274063,0.18050459,0.019210627,0.39286596
9283663,0.15957427,0.02609889,0.39666265
9294070,0.16304573,0.026236104,0.39325747
9303640,0.17519537,0.02495998,0.38126802
9314070,0.16657571,0.011910722,0.39943415
9323712,0.16653612,0.019210627,0.39295128
9334064,0.1682516,0.021172818,0.38793603
9343687,0.16657832,0.02244894,0.39986145
9354064,0.16657832,0.02244894,0.39986145
9362840,0.17703226,0.015560674,0.3961287
9374104,0.17176354,0.017522864,0.3911561
9382860,0.16480082,0.02089839,0.3947251
9394074,0.18040125,0.019896694,0.37594658
9402840,0.17173938,0.0036091236,0.38720253
9414077,0.16831274,0.017248437,0.3979452
9422840,0.15603907,0.019347839,0.3896314
9432472,0.15603907,0.019347839,0.3896314
9442840,0.15603907,0.019347839,0.3896314
9451670,0.17172045,0.010771815,0.3841035
9462839,0.1751523,0.01820893,0.37421542
9471698,0.16825509,0.03522377,0.38850576
9482839,0.16824986,0.014147338,0.38765115
9491743,0.17529525,0.01022296,0.39761767
9502840,0.16653699,0.022723367,0.3930937
9511732,0.16835059,0.0029230567,0.4041432
9530839,0.17351948,0.015697887,0.39276618
9540479,0.16294152,0.023409434,0.37619567
9550839,0.16477841,0.014010126,0.39105633
9560471,0.17698832,0.005296885,0.3889337
9570839,0.16473706,0.014284553,0.38428858
9580471,0.15421763,0.007533502,0.3773
9590839,0.16647498,0.023135006,0.38294208
9600471,0.16126736,0.021172818,0.38797867
9610840,0.16126736,0.021172818,0.38797867
9619696,0.16996273,0.005571312,0.3822086
9630840,0.16480082,0.02089839,0.3947251
9639666,0.18048131,0.008809623,0.38905478
9649280,0.15605713,0.008672411,0.39258796
9659730,0.17170152,0.017934503,0.3810045
9669277,0.17000668,0.015835099,0.38940364
9679700,0.16998428,0.008946837,0.3857349
9689279,0.18746729,0.015835099,0.389297
9699701,0.18746729,0.015835099,0.389297
9708471,0.16124406,0.010771815,0.3841675
