timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
50675582,0,0.0,0.0,0.0,0.0,5.416782,-2.7384729e-06,-1.6806595e-06,0.0,-0.12608533,-0.80367833,0.8182973,0.1297322,-0.0006860761,-0.0004210596,0.0,0.036619592,-0.01865546,0.28476262,-0.54022425,0.0,0.1,-0.8182973,0.12039261,0.24042444,0.105312675,0.1017972,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
50775466,0,0.0,0.0,0.0,0.0,5.442001,-2.7384729e-06,-1.6806595e-06,0.0,-0.09583277,-0.7775551,0.84626794,0.16988918,-0.0006860761,-0.0004210596,0.0,0.23931468,0.0008681138,0.4091828,-0.54938847,0.0,0.1,-0.84626794,0.12124426,0.24111764,0.10592986,0.10188075,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
50879503,0,0.0,0.0,0.0,0.0,5.468771,-2.7384729e-06,-1.6806595e-06,0.0,-0.05771153,-0.7420263,0.8617315,0.19759442,-0.0006860761,-0.0004210596,0.0,0.11269812,0.018473094,0.28450903,-0.5542241,0.0,0.1,-0.8617315,0.12097442,0.24070032,0.10587985,0.10162769,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
50980336,0,0.0,0.0,0.0,0.0,5.491352,-2.7384729e-06,-1.6806595e-06,0.0,-0.040307406,-0.6878695,0.85977274,0.2040021,-0.0006860761,-0.0004210596,0.0,0.06601669,0.08983917,0.092258215,-0.56322414,0.0,0.1,-0.85977274,0.120713726,0.240286,0.10579912,0.10136472,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
51080436,0,0.0,0.0,0.0,0.0,5.520592,-2.7384729e-06,-1.6806595e-06,0.0,-0.032946244,-0.6383543,0.8627903,0.21660061,-0.0006860761,-0.0004210596,0.0,-0.14040166,0.08407674,0.29558864,-0.56907016,0.0,0.1,-0.8627903,0.121640936,0.24103755,0.106393464,0.10145034,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
51184330,0,0.0,0.0,0.0,0.0,5.5493383,-2.7384729e-06,-1.6806595e-06,0.0,-0.04184835,-0.6067202,0.88548195,0.24778174,-0.0006860761,-0.0004210596,0.0,-0.328389,-0.26402038,0.5286642,-0.57225704,0.0,0.1,-0.88548195,0.121394984,0.24060978,0.106368504,0.101216376,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
51284330,0,0.0,0.0,0.0,0.0,5.577593,-2.7384729e-06,-1.6806595e-06,0.0,-0.056070197,-0.5741136,0.90790004,0.27822813,-0.0006860761,-0.0004210596,0.0,-0.06753173,-0.2592601,0.45147458,-0.5772828,0.0,0.1,-0.90790004,0.12115561,0.24020487,0.1062635,0.100960314,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
51385171,0,0.0,0.0,0.0,0.0,5.6110196,-2.7384729e-06,-1.6806595e-06,0.0,-0.03699442,-0.54476196,0.9323941,0.30683306,-0.0006860761,-0.0004210596,0.0,0.2158559,0.0071795764,0.54248786,-0.5645378,0.0,0.1,-0.9323941,0.12202768,0.24089089,0.10672744,0.10098655,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
51489204,0,0.0,0.0,0.0,0.0,5.6415777,-2.7384729e-06,-1.6806595e-06,0.0,-0.011631647,-0.48995858,0.9495349,0.32490894,-0.0006860761,-0.0004210596,0.0,0.03722714,0.3352901,0.46547464,-0.5419554,0.0,0.1,-0.9495349,0.121764,0.24047573,0.10654401,0.10070937,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
51589073,0,0.0,0.0,0.0,0.0,5.665678,-2.7384729e-06,-1.6806595e-06,0.0,0.004400971,-0.4188866,0.9531895,0.32569867,-0.0006860761,-0.0004210596,0.0,0.07862223,0.26467237,0.15107626,-0.52805567,0.0,0.1,-0.9531895,0.12157552,0.24012779,0.10636472,0.10045083,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
51689052,0,0.0,0.0,0.0,0.0,5.6911607,-2.7384729e-06,-1.6806595e-06,0.0,0.011436146,-0.36171365,0.9550445,0.32120085,-0.0006860761,-0.0004210596,0.0,-0.14834665,0.2226528,0.28818774,-0.5218934,0.0,0.1,-0.9550445,0.12064445,0.23907916,0.10573569,0.10001311,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
51793237,0,0.0,0.0,0.0,0.0,5.7116914,-2.7384729e-06,-1.6806595e-06,0.0,0.02369644,-0.30826044,0.96033746,0.3170494,-0.0006860761,-0.0004210596,0.0,0.18157929,0.1592285,0.26895872,-0.5339062,0.0,0.1,-0.96033746,0.122163944,0.24037379,0.10646158,0.1002095,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
51893994,0,0.0,0.0,0.0,0.0,5.7303143,-2.7384729e-06,-1.6806595e-06,0.0,0.07857729,-0.25665656,0.97167945,0.3204666,-0.0006860761,-0.0004210596,0.0,0.7348981,-0.10458258,0.53903544,-0.5427777,0.0,0.1,-0.97167945,0.12186526,0.23995303,0.10613444,0.0999495,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
51993997,0,0.0,0.0,0.0,0.0,5.7547398,-2.7384729e-06,-1.6806595e-06,0.0,0.19703259,-0.22598061,1.0059603,0.34646124,-0.0006860761,-0.0004210596,0.0,1.7525175,-0.3644435,0.46317965,-0.55454224,0.0,0.1,-1.0059603,0.122763485,0.24068488,0.1064611,0.10000007,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
52097938,0,0.0,0.0,0.0,0.0,5.7777185,-2.7384729e-06,-1.6806595e-06,0.0,0.37774858,-0.21373379,1.0080533,0.3399902,-0.0006860761,-0.0004210596,0.0,1.3802453,0.11934446,0.48376513,-0.5649984,0.0,0.1,-1.0080533,0.122380845,0.24023327,0.10601977,0.0996986,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
52198076,0,0.0,0.0,0.0,0.0,5.7965713,-2.7384729e-06,-1.6806595e-06,0.0,0.5295406,-0.17340712,1.0399474,0.36213014,-0.0006860761,-0.0004210596,0.0,1.7207505,0.06082294,0.48736358,-0.56585574,0.0,0.1,-1.0399474,0.1219755,0.23977004,0.105599016,0.0994,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
52297907,0,0.0,0.0,0.0,0.0,5.8238497,-2.7384729e-06,-1.6806595e-06,0.0,0.6969529,-0.14931786,1.0407687,0.35497752,-0.0006860761,-0.0004210596,0.0,1.2565337,0.11656049,0.14063999,-0.55527264,0.0,0.1,-1.0407687,0.122742794,0.24040955,0.10588895,0.099418186,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
52402682,0,0.0,0.0,0.0,0.0,5.8476286,-2.7384729e-06,-1.6806595e-06,0.0,0.80760676,-0.10947351,0.9989742,0.30578375,-0.0006860761,-0.0004210596,0.0,0.8199093,-0.15255581,-0.1753062,-0.51984704,0.0,0.1,-0.9989742,0.12224218,0.23990276,0.10539975,0.09908424,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
52502741,0,0.0,0.0,0.0,0.0,5.8593326,-2.7384729e-06,-1.6806595e-06,0.0,0.84299195,-0.061723463,0.952665,0.2505072,-0.0006860761,-0.0004210596,0.0,0.44817093,0.094001114,-0.54665846,-0.45988488,0.0,0.1,-0.952665,0.12354823,0.24109028,0.1060525,0.09927448,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
52602722,0,0.0,0.0,0.0,0.0,5.868665,-2.7384729e-06,-1.6806595e-06,0.0,0.8460298,-0.07241799,0.9088258,0.1965568,-0.0006860761,-0.0004210596,0.0,-0.9079692,0.24632765,0.6789803,-0.37793687,0.0,0.1,-0.9088258,0.122373246,0.23999086,0.10539412,0.09894054,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
52706867,0,0.0,0.0,0.0,0.0,5.873193,-2.7384729e-06,-1.6806595e-06,0.0,0.77256936,-0.034766607,0.92982125,0.20575441,-0.0006860761,-0.0004210596,0.0,-0.47557998,0.21606766,0.6986348,-0.31187263,0.0,0.1,-0.92982125,0.12184104,0.2394445,0.105019316,0.0987271,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
52807502,0,0.0,0.0,0.0,0.0,5.8765593,-2.7384729e-06,-1.6806595e-06,0.0,0.7187998,0.027641734,0.9685002,0.23354068,-0.0006860761,-0.0004210596,0.0,-0.22402073,-0.113213554,1.6001014,-0.23703049,0.0,0.1,-0.9685002,0.1213531,0.23893547,0.10434231,0.098411575,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
52907507,0,0.0,0.0,0.0,0.0,5.894279,-2.7384729e-06,-1.6806595e-06,0.0,0.6769586,0.12589072,1.0461193,0.30361184,-0.0006860761,-0.0004210596,0.0,0.26617187,0.19819747,1.1260049,-0.17966749,0.0,0.1,-1.0461193,0.12378756,0.24121746,0.10517124,0.098803,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
53011515,0,0.0,0.0,0.0,0.0,5.9118624,-2.7384729e-06,-1.6806595e-06,0.0,0.6818778,0.20621088,1.0662892,0.3138509,-0.0006860761,-0.0004210596,0.0,0.7439463,0.3422177,0.31529167,-0.13075192,0.0,0.1,-1.0662892,0.12309862,0.24065171,0.10411817,0.098367356,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
53111570,0,0.0,0.0,0.0,0.0,5.919293,-2.7384729e-06,-1.6806595e-06,0.0,0.7156469,0.2558085,1.0595742,0.29184365,-0.0006860761,-0.0004210596,0.0,0.6549956,0.33829144,-0.11090661,-0.09113034,0.0,0.1,-1.0595742,0.12237444,0.24003245,0.1030985,0.09791719,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
53211470,0,0.0,0.0,0.0,0.0,5.9287705,-2.7384729e-06,-1.6806595e-06,0.0,0.7619118,0.29647213,1.0369848,0.2538712,-0.0006860761,-0.0004210596,0.0,0.33675894,0.3196014,0.49331036,-0.062910065,0.0,0.1,-1.0369848,0.1228642,0.24053545,0.10301023,0.097874634,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
53315632,0,0.0,0.0,0.0,0.0,5.9305935,-2.7384729e-06,-1.6806595e-06,0.0,0.75142246,0.32976562,1.048209,0.24682869,-0.0006860761,-0.0004210596,0.0,0.69327766,-0.11297657,0.53263247,-0.07015651,0.0,0.1,-1.048209,0.12219442,0.23992546,0.102461256,0.09758682,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
53416321,0,0.0,0.0,0.0,0.0,5.9214206,-2.7384729e-06,-1.6806595e-06,0.0,0.7608219,0.32858628,0.99522483,0.17289408,-0.0006860761,-0.0004210596,0.0,-0.0616837,0.29199022,0.093487,-0.12516041,0.0,0.1,-0.99522483,0.12156458,0.23935094,0.101927914,0.097287126,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
