timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
4273499,0.29959166,0.35183707,0.73610884
4282248,0.30477777,0.35042375,0.727546
4293494,0.30475795,0.3540737,0.7243045
4302248,0.3048354,0.33244842,0.7369854
4321471,0.31707382,0.35521257,0.73952854
4331096,0.2925824,0.33441058,0.7320555
4341471,0.28906873,0.33103505,0.7285505
4351081,0.29957187,0.35548702,0.7328674
4361484,0.31169564,0.33327168,0.7166395
4371084,0.3152739,0.34677377,0.73072344
4381554,0.30827075,0.3539365,0.7276671
4391071,0.3118205,0.33596116,0.73708516
4401498,0.3118205,0.33596116,0.73708516
4410247,0.31882805,0.3463621,0.7408537
4421518,0.30134848,0.35352486,0.73786134
4430248,0.29789507,0.34271216,0.7442232
4441519,0.30308205,0.34481162,0.73580265
4450248,0.30833188,0.35001212,0.73767626
4461521,0.3048191,0.35014933,0.73431367
4470248,0.29965106,0.34088722,0.74583316
4481521,0.31010938,0.35156262,0.74281263
4490248,0.31010938,0.35156262,0.74281263
4499873,0.31010938,0.35156262,0.74281263
4509513,0.31699026,0.3522487,0.7258506
4519081,0.29783657,0.3571748,0.7346412
4529518,0.31523168,0.34353545,0.72381324
4539082,0.30124342,0.3471854,0.7206571
4549547,0.30486393,0.3639258,0.7416512
4559071,0.30316472,0.34426275,0.74933815
4569500,0.31533766,0.35338762,0.7411599
4579071,0.31703508,0.36602527,0.7331881
4589531,0.31703508,0.36602527,0.7331881
4598248,0.32232103,0.34987488,0.74097484
4609535,0.30316386,0.34075,0.7491957
4618247,0.31011027,0.35507536,0.7429551
4629517,0.29793733,0.34595048,0.7511333
4638247,0.30308726,0.36588806,0.73665726
4649479,0.30655265,0.3414361,0.73225504
4658247,0.32585365,0.3460877,0.7475788
4667878,0.30835515,0.36041307,0.74148744
4678248,0.30835515,0.36041307,0.74148744
4687120,0.30128214,0.3363728,0.72699755
4698251,0.31537727,0.3460877,0.74764276
4707099,0.30661988,0.36210087,0.7432613
4718303,0.33108366,0.35493815,0.74621093
4727085,0.31008783,0.34818712,0.7392863
4738248,0.30496117,0.33865058,0.7575735
4747079,0.3136411,0.34426275,0.74927413
4758271,0.31186792,0.36027586,0.74485
4767080,0.31186792,0.36027586,0.74485
4775879,0.3118464,0.35690036,0.74132365
4786278,0.31878757,0.35014933,0.7342284
4795872,0.31182572,0.3570376,0.7379398
4806271,0.30481824,0.34663656,0.7341713
4815872,0.31876776,0.35379928,0.73098695
4826271,0.31012657,0.33737448,0.74562675
4835872,0.3170109,0.3521115,0.72923446
4846271,0.3153988,0.34946325,0.7511691
4855872,0.3153988,0.34946325,0.7511691
4856672,0.3153988,0.34946325,0.7511691
4866300,0.30494398,0.35283878,0.75475943
4875094,0.30657855,0.36237532,0.73649347
4886307,0.31698766,0.3417105,0.7254233
4895079,0.31008524,0.3376489,0.738859
4906301,0.31708926,0.33399892,0.7420578
4915079,0.3188091,0.35352486,0.7377547
4926300,0.3083543,0.35690036,0.741345
4935079,0.3118042,0.35366207,0.73441344
4944672,0.3118042,0.35366207,0.73441344
4954286,0.29958993,0.34481162,0.735824
4963871,0.3048354,0.33244842,0.7369854
4974271,0.30316386,0.34075,0.7491957
4983871,0.31353775,0.34494883,0.7323548
4994274,0.3135593,0.34832436,0.7358811
5003872,0.2995512,0.35562423,0.72948354
5014289,0.2943823,0.34284937,0.7408606
5023871,0.30830687,0.33258563,0.7335802
5034276,0.30830687,0.33258563,0.7335802
5043871,0.30830687,0.33258563,0.7335802
5053512,0.29787531,0.3463621,0.7409817
5063079,0.30305788,0.33089784,0.7318491
5074313,0.31531784,0.3570376,0.73791844
5083079,0.2995477,0.3415733,0.72891384
5093491,0.30826727,0.3398855,0.72709733
5103079,0.3083758,0.36027586,0.7448713
5112672,0.30318016,0.3230491,0.7518675
5123079,0.3100663,0.34481162,0.73576
5132673,0.3100663,0.34481162,0.73576
5143079,0.3047932,0.3292101,0.73007524
5151871,0.31182313,0.34649935,0.73751247
5163079,0.30312425,0.3480499,0.74271286
5171871,0.31349903,0.35576144,0.7260143
5183079,0.30655524,0.35197428,0.73268235
5191871,0.29603666,0.348736,0.7258361
5203079,0.30299935,0.34536046,0.72226715
5211872,0.29966912,0.33021176,0.7487897
5231079,0.3100258,0.34859878,0.7291347
5240672,0.29610044,0.3553498,0.73627263
5251079,0.30477777,0.35042375,0.727546
5260648,0.30483627,0.33596116,0.73712784
5271079,0.3031251,0.35156262,0.7428553
5280647,0.3153135,0.33947387,0.7372063
5291079,0.28921428,0.3335873,0.7523801
5300648,0.3118464,0.35690036,0.74132365
5311079,0.3118464,0.35690036,0.74132365
5319872,0.3047958,0.3397483,0.73050255
5331079,0.3170514,0.34832436,0.73585975
5339872,0.30648977,0.33833498,0.72196096
5351079,0.29613653,0.33399892,0.7421858
5359872,0.30479842,0.35028654,0.73092985
5371079,0.29437795,0.3252857,0.7401484
5379910,0.30489656,0.32852402,0.7469946
5391079,0.292523,0.34536046,0.7223311
5399872,0.292523,0.34536046,0.7223311
5409482,0.292523,0.34536046,0.7223311
5419079,0.3170057,0.33103505,0.72837985
5428648,0.30657506,0.34832436,0.73592377
5439079,0.30299413,0.32428402,0.72141254
5448649,0.29088584,0.3252857,0.74016976
5459079,0.30128387,0.34339824,0.7272824
5468648,0.30649063,0.34184772,0.72210336
5479885,0.30477777,0.35042375,0.727546
5488655,0.30477777,0.35042375,0.727546
5507871,0.3135593,0.34832436,0.7358811
5518300,0.30653283,0.34508604,0.7290136
5527871,0.30828792,0.3397483,0.7304812
5538307,0.29252386,0.3488732,0.72247356
5547872,0.2979088,0.31447306,0.74646753
5557508,0.30836973,0.3356867,0.7438743
5567871,0.29791316,0.33203676,0.7471797
5578311,0.29791316,0.33203676,0.7471797
5587872,0.29791316,0.33203676,0.7471797
5596648,0.30646735,0.33144668,0.71829224
5607908,0.31002322,0.33806056,0.7287074
5616647,0.30824485,0.33299726,0.72342855
5627885,0.30653632,0.35913697,0.7295833
5636648,0.29954943,0.34859878,0.7291987
5647871,0.3065139,0.3522487,0.72591454
5656648,0.2925402,0.33117226,0.7251453
5667871,0.30828357,0.3221846,0.72976905
5676649,0.30828357,0.3221846,0.72976905
5685488,0.29435816,0.32893568,0.73690695
5695871,0.28902826,0.3348222,0.72192514
5705472,0.29437622,0.31826022,0.7398636
5715871,0.30299672,0.3348222,0.72183985
5725512,0.30126145,0.33651,0.7236137
5735872,0.30134326,0.33244842,0.7370067
5745488,0.28907222,0.34508604,0.72912025
5755871,0.29774782,0.33313447,0.72010875
5766272,0.29774782,0.33313447,0.72010875
5775896,0.2892117,0.3230491,0.75195277
5784648,0.31180158,0.34312382,0.73398614
5795882,0.2944167,0.31447306,0.74648887
5804678,0.30299586,0.33130947,0.7216974
5815882,0.31343266,0.3386094,0.71515054
5824678,0.3013846,0.33217397,0.74377453
5835848,0.31178004,0.3397483,0.73045987
5844649,0.31178004,0.3397483,0.73045987
5854298,0.31178004,0.3397483,0.73045987
5863847,0.3031595,0.3231863,0.74848354
5873479,0.2856369,0.32359794,0.7384386
5883848,0.30130017,0.32569736,0.7299541
5893513,0.29948395,0.33495942,0.7184773
5903848,0.28906873,0.33103505,0.7285505
5913482,0.29427895,0.34353545,0.7239412
5923848,0.2942359,0.33678442,0.7168886
5933483,0.2942359,0.33678442,0.7168886
5943889,0.2908669,0.33244842,0.73707074
5952677,0.31178004,0.3397483,0.73045987
5962277,0.29253498,0.31009585,0.72429067
5972671,0.2943771,0.32177293,0.74000597
5982298,0.29088324,0.31474748,0.73974246
5992671,0.29954508,0.33103505,0.72848654
6002299,0.2995477,0.3415733,0.72891384
6012676,0.2996304,0.34102443,0.74244934
6023126,0.2996304,0.34102443,0.74244934
6032673,0.2996304,0.34102443,0.74244934
6041472,0.30659398,0.34116164,0.7390228
6052671,0.29264355,0.33048618,0.7420647
6061509,0.29429963,0.34339824,0.7273251
6072678,0.30293563,0.3387466,0.7118307
6081520,0.29956576,0.33089784,0.7318704
6092678,0.29095048,0.3354123,0.7507487
6101487,0.31008348,0.3306234,0.73857415
6112678,0.29963213,0.3480499,0.7427342
6121472,0.29963213,0.3480499,0.7427342
6130314,0.30650783,0.32765955,0.72491753
6140678,0.28917035,0.32332352,0.74518496
6150310,0.29082295,0.3221846,0.7298757
6160678,0.29611412,0.32711068,0.73851705
6170272,0.29789248,0.33217397,0.7437959
6180678,0.29448044,0.32108688,0.75692534
6190272,0.30483714,0.33947387,0.7372703
6200678,0.297889,0.318123,0.7432261
6210272,0.297889,0.318123,0.7432261
6220679,0.3118438,0.3463621,0.7408964
6229509,0.29264182,0.32346073,0.7417798
6240686,0.2856404,0.3376489,0.7390083
6249482,0.29960886,0.3376489,0.738923
6260678,0.28042924,0.32163572,0.7434752
6269488,0.30485347,0.32177293,0.739942
6280679,0.2857816,0.32263747,0.76212573
6289472,0.30472946,0.32259622,0.71963876
6299093,0.30472946,0.32259622,0.71963876
6308678,0.3031793,0.31953636,0.751725
6318272,0.2804086,0.32177293,0.7400913
6328678,0.30310184,0.34116164,0.73904413
6338276,0.29264703,0.34453717,0.7426344
6348679,0.29274252,0.31223646,0.7582719
6358272,0.30310097,0.3376489,0.7389017
6368678,0.28917295,0.3338617,0.74561226
6378272,0.28917295,0.3338617,0.74561226
6388679,0.28917295,0.3338617,0.74561226
6397509,0.31367895,0.32993734,0.75547224
6407871,0.29090738,0.32866123,0.7436961
6417485,0.2786535,0.32711068,0.7386237
6427871,0.31012657,0.33737448,0.74562675
6437471,0.29262373,0.33413613,0.73882324
6447086,0.28741437,0.3251485,0.743575
6457472,0.28749707,0.32459965,0.7571104
6467905,0.28749707,0.32459965,0.7571104
6477472,0.28749707,0.32459965,0.7571104
6486272,0.29095134,0.338925,0.7508911
6497471,0.28756082,0.33121347,0.76754695
6506272,0.30651218,0.34522325,0.7256297
6517471,0.2942979,0.3363728,0.72704023
6526272,0.29098833,0.32108688,0.7569467
6537472,0.2909496,0.33189955,0.75060624
6546272,0.29268575,0.3337245,0.74897486
6557471,0.30134413,0.33596116,0.7371492
6566317,0.30134413,0.33596116,0.7371492
6575056,0.29432118,0.34677377,0.7308514
6585481,0.30654743,0.32035965,0.73140043
6595092,0.29803717,0.33121347,0.767483
6605482,0.30314142,0.3338617,0.74552697
6615061,0.2943401,0.33961108,0.7339504
6625471,0.29791054,0.3214985,0.7467524
6635068,0.28386286,0.33609837,0.73387194
6645471,0.2978133,0.34677377,0.7308301
6655075,0.2978133,0.34677377,0.7308301
6665471,0.2942746,0.32597178,0.72322905
6674271,0.28915057,0.32697347,0.7419436
6685471,0.28039226,0.33947387,0.7374196
6694272,0.29435554,0.31839746,0.73647964
6705478,0.3013226,0.33258563,0.73362285
6714272,0.30140442,0.32852402,0.74701595
6725478,0.29258415,0.3414361,0.7323404
6734317,0.29078773,0.3470482,0.72410494
6743872,0.29078773,0.3470482,0.72410494
6753481,0.30658877,0.3200852,0.7381682
6763053,0.28384653,0.35379928,0.7312003
6773482,0.2977504,0.34367266,0.72053605
6783073,0.30301654,0.33117226,0.7250813
6793471,0.30132434,0.33961108,0.7339077
6803074,0.30655438,0.34846157,0.7325399
6813478,0.29434186,0.34663656,0.7342352
6823048,0.29446152,0.3282496,0.7538264
6842271,0.28910923,0.32724792,0.7351758
6851871,0.29262373,0.33413613,0.73882324
6862271,0.28563777,0.32711068,0.738581
6871871,0.3012804,0.3293473,0.7267127
6882247,0.31529546,0.35014933,0.7342497
6891875,0.29264268,0.32697347,0.74192226
6902246,0.27863547,0.33778614,0.7356671
6911878,0.28214562,0.32711068,0.73860234
6922248,0.28214562,0.32711068,0.73860234
6931098,0.29250234,0.34549767,0.7189473
6942247,0.28216803,0.33399892,0.7422711
6951120,0.2926444,0.33399892,0.7422071
6962247,0.31874275,0.3363728,0.7268909
6971078,0.2821698,0.34102443,0.742556
6982247,0.28908855,0.32738513,0.731792
6991078,0.30126318,0.34353545,0.72389853
7002284,0.29611498,0.3306234,0.73865944
7011079,0.29611498,0.3306234,0.73865944
7019893,0.31709188,0.34453717,0.7424851
7030247,0.31177917,0.33623558,0.7303175
7039890,0.2908669,0.33244842,0.73707074
7050247,0.2961348,0.32697347,0.7419009
7059904,0.30305964,0.33792335,0.7321339
7070246,0.28919363,0.3337245,0.7489962
7079871,0.28919104,0.3231863,0.7485689
7090248,0.28919104,0.3231863,0.7485689
7099078,0.30653283,0.34508604,0.7290136
7110247,0.29783136,0.33609837,0.73378664
7119078,0.29436252,0.34649935,0.73761916
7130247,0.31002322,0.33806056,0.7287074
7139071,0.31355843,0.34481162,0.73573864
7150248,0.3048191,0.35014933,0.73431367
7159071,0.3013476,0.35001212,0.7377189
7170272,0.29782963,0.3290729,0.73350173
7179072,0.29782963,0.3290729,0.73350173
7187898,0.30659485,0.34467438,0.7391652
7198248,0.30297697,0.3384722,0.7185984
7207872,0.28912988,0.32711068,0.7385597
7218247,0.30134413,0.33596116,0.7371492
7227907,0.31182835,0.3675758,0.7383671
7239071,0.29256433,0.34508604,0.7290989
7247899,0.29250583,0.3595486,0.71951705
7259071,0.30310532,0.35521257,0.73961383
7267884,0.30310532,0.35521257,0.73961383
7287071,0.30477428,0.3363728,0.7269762
7296672,0.28049475,0.33527508,0.7541966
7307071,0.2925652,0.34859878,0.7292414
7316682,0.30484498,0.37108853,0.73855215
7327071,0.29787618,0.34987488,0.74112415
7336672,0.30140963,0.34960046,0.7478705
7347071,0.2944219,0.3355495,0.7473435
7356648,0.29442364,0.34257495,0.74762833
7367072,0.29442364,0.34257495,0.74762833
7375876,0.31355843,0.34481162,0.73573864
7387071,0.29429963,0.34339824,0.7273251
7395921,0.29789335,0.3356867,0.74393827
7407071,0.29787183,0.33231118,0.74041194
7415885,0.29779088,0.3398855,0.72716135
7427078,0.2943203,0.34326103,0.73070896
7436672,0.29432118,0.34677377,0.7308514
7447079,0.2942781,0.3400227,0.72379875
7455935,0.2942781,0.3400227,0.72379875
7464658,0.31006718,0.34832436,0.7359024
7475078,0.31359804,0.3375117,0.7422216
7484672,0.29088846,0.33582392,0.74059707
7495078,0.3012262,0.36137357,0.717843
7504672,0.317029,0.3414361,0.7321911
7515079,0.30136743,0.3463621,0.74096036
7524672,0.30139068,0.35676315,0.74477154
7535079,0.2995908,0.34832436,0.7359664
7545449,0.2995908,0.34832436,0.7359664
7555079,0.30480102,0.36082473,0.73135716
7563877,0.30302176,0.3522487,0.7259359
7573485,0.31175208,0.3522487,0.7258826
7575079,0.31173956,0.34353545,0.7238345
7583897,0.29617876,0.33723727,0.749096
7593462,0.29967088,0.33723727,0.74907464
7595079,0.29956838,0.3414361,0.7322977
7603898,0.2978977,0.3532504,0.7446505
7613459,0.31012014,0.3532504,0.7445758
7615079,0.31002668,0.3521115,0.72927713
7623909,0.2961598,0.34439996,0.74599695
7633449,0.2961598,0.34439996,0.74599695
7643079,0.31876513,0.34326103,0.73055965
7652671,0.2996158,0.36575082,0.7400625
7663079,0.29093242,0.3460877,0.74779207
7672672,0.29093328,0.34960046,0.7479345
7683079,0.3065139,0.3522487,0.72591454
7692671,0.28919363,0.3337245,0.7489962
7703079,0.29795623,0.3387878,0.75423235
7712674,0.28917208,0.33034897,0.74546987
7732681,0.28917208,0.33034897,0.74546987
7741489,0.29620114,0.34412554,0.7527647
7751913,0.29953054,0.35576144,0.72609967
7761458,0.290811,0.35744923,0.7279161
7771871,0.30488282,0.35676315,0.7447502
7781448,0.31000692,0.35576144,0.72603565
7791908,0.2995908,0.34832436,0.7359664
7801448,0.31525326,0.34691098,0.7273395
7811882,0.31525326,0.34691098,0.7273395
7821448,0.31525326,0.34691098,0.7273395
7822272,0.31525326,0.34691098,0.7273395
8148647,0.3363043,0.40959144,0.74331087
8157478,0.3484557,0.4153408,0.7316063
8177478,0.3484557,0.4153408,0.7316063
8186278,0.3398136,0.39540324,0.7461037
8196696,0.33454573,0.4008782,0.7412735
8206272,0.33278894,0.39919046,0.739521
8216669,0.33107606,0.40776643,0.7449636
8226272,0.32923567,0.40311483,0.72953314
8236680,0.3397525,0.39932767,0.7360945
8246317,0.33465084,0.4072176,0.75847775
8256686,0.33465084,0.4072176,0.75847775
8265527,0.33974987,0.38878945,0.73566717
8276647,0.33278632,0.38865224,0.7390937
8285489,0.339811,0.38486505,0.7456764
8296647,0.346797,0.39189053,0.7459186
8305471,0.35012725,0.4070392,0.719396
8316648,0.34328598,0.39905322,0.7428409
8325471,0.34155065,0.40074098,0.7446147
8336647,0.3397714,0.39216498,0.7391935
8345472,0.3397714,0.39216498,0.7391935
8354272,0.3344587,0.38386336,0.7270258
8364665,0.33617246,0.37880006,0.7217257
8374272,0.35200548,0.39736545,0.74102443
8384672,0.33101314,0.40466535,0.73466957
8394271,0.33627927,0.39216498,0.7392148
8404673,0.32923132,0.38555112,0.728821
8414317,0.33627754,0.3851395,0.7389299
8424652,0.3327683,0.39932767,0.7361371
8434272,0.3327683,0.39932767,0.7361371
8444648,0.3327683,0.39932767,0.7361371
8453482,0.36065778,0.37501293,0.7282017
8464647,0.35359955,0.41068915,0.7161332
8473471,0.3345225,0.3904772,0.7374623
8484648,0.33976704,0.3746013,0.7384813
8493471,0.34140682,0.4052142,0.72107005
8504671,0.33621728,0.3925766,0.7290632
8513472,0.33628276,0.40621594,0.73978454
8523079,0.33628014,0.3956777,0.73935723
8533487,0.33628014,0.3956777,0.73935723
8542272,0.34495923,0.3977771,0.7309154
8552697,0.33268562,0.3998765,0.72260165
8562272,0.33983603,0.40229154,0.74977237
8572671,0.33803526,0.39033997,0.7408249
8582323,0.3170033,0.40493977,0.72798705
8592671,0.33448112,0.39075163,0.7306946
8602272,0.33094677,0.3875133,0.72380567
8612671,0.33094677,0.3875133,0.72380567
8621506,0.3274142,0.39130047,0.7172017
8631079,0.34500232,0.40452814,0.737968
8641476,0.34499624,0.379939,0.736971
8651080,0.33801547,0.39398995,0.7375834
8661473,0.3432403,0.38176396,0.7353609
8671079,0.3345216,0.38696447,0.7373199
8681485,0.33101055,0.39412716,0.73424226
8691079,0.3379741,0.39426437,0.7308157
8701493,0.3379741,0.39426437,0.7308157
8710272,0.35024604,0.3851395,0.73884463
8721512,0.35729143,0.3812151,0.7488111
8730272,0.33625862,0.3923022,0.7358309
8741481,0.3397886,0.37797678,0.7420076
8750318,0.35021928,0.36068752,0.7344637
8761514,0.33978772,0.37446406,0.7418652
8770272,0.35726726,0.36730134,0.74485755
8781510,0.3467944,0.3813523,0.74549127
8790272,0.3467944,0.3813523,0.74549127
8799079,0.34327728,0.3639258,0.7414166
8809472,0.33974552,0.37122574,0.73495495
8819079,0.34499016,0.3553498,0.73597395
8829477,0.343217,0.37136295,0.7315498
8839079,0.34670562,0.35731202,0.73095876
8849497,0.35205618,0.3512882,0.7493244
8859079,0.3501986,0.36082473,0.7310799
8869517,0.35191324,0.35927418,0.7259221
8879080,0.35191324,0.35927418,0.7259221
8889503,0.33445176,0.35576144,0.72588634
8898272,0.3327759,0.34649935,0.7373845
8909509,0.3292261,0.36447468,0.72796637
8918318,0.34151605,0.34467438,0.7389519
8929471,0.3397403,0.35014933,0.7341004
8938272,0.32407877,0.35507536,0.74286973
8949471,0.32754758,0.34467438,0.7390372
8958272,0.31706858,0.33413613,0.7386739
8967885,0.31706858,0.33413613,0.7386739
8978271,0.33281288,0.32866123,0.7434401
8987079,0.3223347,0.32163572,0.74321926
8997502,0.32405546,0.34467438,0.73905855
9007089,0.31888744,0.3354123,0.75057805
9017483,0.32577184,0.35014933,0.7341857
9027048,0.32223573,0.3398855,0.727012
9038305,0.31012657,0.33737448,0.74562675
9047048,0.32401413,0.34494883,0.7322908
9066271,0.3223347,0.32163572,0.74321926
9075871,0.3187634,0.33623558,0.7302748
9086270,0.33097333,0.32752234,0.7281521
9095871,0.33275,0.32556015,0.733146
9106271,0.33797824,0.32738513,0.73149335
9115886,0.32751998,0.3167097,0.7345139
9126271,0.330994,0.32738513,0.73153603
9135913,0.32760352,0.31967357,0.74819183
9146285,0.32760352,0.31967357,0.74819183
9156686,0.32760352,0.31967357,0.74819183
9166306,0.33444044,0.31009585,0.7240347
9175049,0.3380024,0.34129888,0.73544693
9186316,0.32400718,0.3168469,0.73115134
9195048,0.3118118,0.3008338,0.73566085
9206285,0.32055724,0.3200852,0.7380828
9215048,0.3223106,0.307722,0.7392656
9226277,0.30658615,0.30954698,0.7377409
9235048,0.3275165,0.30265874,0.7339441
9254270,0.31357214,0.31657246,0.7379831
9263871,0.30832404,0.31839746,0.73639435
9274271,0.3083223,0.31137198,0.7361095
9283878,0.2978855,0.30407205,0.7426564
9294285,0.31712538,0.3126481,0.74797094
9303915,0.28914708,0.3129225,0.74137384
9314278,0.29964063,0.29873434,0.74412394
9323888,0.3066051,0.3023843,0.7408399
9334286,0.3066051,0.3023843,0.7408399
9343048,0.29961997,0.29887155,0.7407401
9354349,0.29778218,0.30475813,0.725737
9363048,0.3065026,0.3065831,0.7240629
9374328,0.29445368,0.29663494,0.75254446
9383048,0.29788986,0.32163572,0.74336857
9394326,0.2803181,0.29070717,0.7252739
9403048,0.29257458,0.30279595,0.7307736
9412679,0.29257458,0.30279595,0.7307736
9423048,0.29257458,0.30279595,0.7307736
9431884,0.29956317,0.32035965,0.7314431
9443048,0.27862328,0.2886078,0.73367304
9451878,0.28732738,0.30813366,0.7293273
9463047,0.29961473,0.2777951,0.7398855
9471908,0.2890816,0.2992832,0.7306525
9483047,0.29778132,0.30124542,0.7255946
9491882,0.28213692,0.2919833,0.737178
9511885,0.28213692,0.2919833,0.737178
9520679,0.28906178,0.30293316,0.72741103
9531071,0.26643056,0.28313285,0.73860985
9540679,0.2751338,0.299146,0.7341217
9551048,0.26294017,0.2901583,0.73891604
9560682,0.27862242,0.28509504,0.7335306
9571071,0.2768682,0.2939455,0.7322054
9580679,0.26467544,0.28847057,0.73714226
9591071,0.26111868,0.27834398,0.7265847
9601472,0.26111868,0.27834398,0.7265847
9611071,0.26990375,0.29029554,0.7354895
9619872,0.26116094,0.2815823,0.7334948
9631071,0.26294017,0.2901583,0.73891604
9639896,0.26639184,0.2939455,0.7322694
9651071,0.25766623,0.2710441,0.73308885
9659882,0.25591546,0.2939455,0.73233336
9671071,0.24380106,0.27035803,0.7500936
9679883,0.26465306,0.2815823,0.7334735
9699071,0.25070438,0.27793232,0.73680025
9708690,0.26120228,0.28130785,0.74026257
9719071,0.2525232,0.27920848,0.7487044
9728679,0.24543299,0.2693563,0.7314003
9739071,0.25064322,0.28185672,0.7267911
9748680,0.2489225,0.25881812,0.7309517
9759071,0.2506837,0.27806956,0.7334164
9768679,0.24204248,0.26164478,0.7480562
9779072,0.24204248,0.26164478,0.7480562
9787872,0.2437597,0.27063245,0.74332577
9799071,0.24369857,0.27455685,0.7333166
9807919,0.24890356,0.2659808,0.72785276
9819071,0.23845135,0.27989456,0.7318703
9827886,0.254193,0.2638814,0.7362092
9839071,0.25946608,0.2794829,0.741894
