timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
11318469,11318281,0.10127886,-0.01807295,-0.45730785,0.0,0.0,0.0,0.0,-1.0
11418464,11418280,0.089825355,-0.0043198345,-0.5663447,0.0,0.0,0.0,0.0,-1.0
11522418,11522280,0.081719115,-0.0127499,-0.5358413,0.0,0.0,0.0,0.0,-1.0
11623188,11623050,0.099934176,-0.0152915325,-0.5278076,0.0,0.0,0.0,0.0,-1.0
11723249,11723111,0.059418194,-0.0077109835,-0.54279554,0.0,0.0,0.0,0.0,-1.0
11823227,11823050,0.10358384,0.0052343737,-0.4858858,0.0,0.0,0.0,0.0,-1.0
11927188,11927050,0.19809204,0.042542726,-0.43451598,0.0,0.0,0.0,0.0,-1.0
12027190,12027050,0.06525032,-0.012764023,-0.5232646,0.0,0.0,0.0,0.0,-1.0
12128011,12127881,0.115234934,-0.014156738,-0.29869193,0.0,0.0,0.0,0.0,-1.0
12232063,12231881,0.11392803,0.020200342,-0.3195258,0.0,0.0,0.0,0.0,-1.0
12332066,12331888,-0.0054371255,-0.008589519,-0.32775176,0.0,0.0,0.0,0.0,-1.0
12432025,12431891,0.083279215,0.003909534,-0.15261325,0.0,0.0,0.0,0.0,-1.0
12536894,12536730,0.042990483,-0.0020162668,-0.09103507,0.0,0.0,0.0,0.0,-1.0
12636853,12636680,0.07086542,0.054034725,-0.025558306,0.0,0.0,0.0,0.0,-1.0
12736849,12736673,0.16745402,0.052130148,0.16591334,0.0,0.0,0.0,0.0,-1.0
12840800,12840673,0.05262243,0.09816353,0.22021244,0.0,0.0,0.0,0.0,-1.0
12941592,12941450,0.08421769,0.05990158,0.25197735,0.0,0.0,0.0,0.0,-1.0
13041617,13041476,0.061838407,0.05166158,0.4565358,0.0,0.0,0.0,0.0,-1.0
13145627,13145480,0.03333907,0.05636425,0.28313717,0.0,0.0,0.0,0.0,-1.0
13245651,13245473,-0.043067165,-0.001876964,0.21691523,0.0,0.0,0.0,0.0,-1.0
13345615,13345473,0.06383362,0.019358786,0.09411068,0.0,0.0,0.0,0.0,-1.0
13449722,13449480,0.008354176,-0.02186592,0.022837378,0.0,0.0,0.0,0.0,-1.0
13550407,13550273,0.007532295,0.018635003,-0.17156996,0.0,0.0,0.0,0.0,-1.0
13650407,13650272,0.15995222,0.037420493,-0.41590175,0.0,0.0,0.0,0.0,-1.0
13754481,13754273,0.055958822,-0.03821322,-0.3005426,0.0,0.0,0.0,0.0,-1.0
13855265,13855074,0.07567157,-0.059878983,-0.26609176,0.0,0.0,0.0,0.0,-1.0
13955264,13955073,0.15496461,0.027585115,-0.15085016,0.0,0.0,0.0,0.0,-1.0
14059226,14059080,0.18705092,-0.059375063,-0.096696734,0.0,0.0,0.0,0.0,-1.0
14163261,14163050,0.28140208,0.00988407,-0.05085373,0.0,0.0,0.0,0.0,-1.0
14263203,14263063,0.07321741,0.0029743593,0.08127056,0.0,0.0,0.0,0.0,-1.0
14364025,14363883,-0.010322442,-0.051262718,0.043023806,0.0,0.0,0.0,0.0,-1.0
14468047,14467910,0.122382514,-0.05976045,-0.0060808775,0.0,0.0,0.0,0.0,-1.0
14568051,14567873,0.11225217,-0.09499182,-0.16803366,0.0,0.0,0.0,0.0,-1.0
14672017,14671879,0.039992373,-0.23153968,-0.40764898,0.0,0.0,0.0,0.0,-1.0
14772022,14771887,-0.2285277,-0.29299873,-0.69801354,0.0,0.0,0.0,0.0,-1.0
14872808,14872673,-0.110851504,-0.3284756,-0.47478598,0.0,0.0,0.0,0.0,-1.0
14976829,14976681,-0.11310767,-0.19610731,-0.70347023,0.0,0.0,0.0,0.0,-1.0
15076837,15076673,-0.086087964,-0.14445758,-0.5966502,0.0,0.0,0.0,0.0,-1.0
15176819,15176690,0.0652532,-0.1095079,-0.45367643,0.0,0.0,0.0,0.0,-1.0
15277601,15277450,0.05187418,-0.12271012,-0.5335403,0.0,0.0,0.0,0.0,-1.0
15381629,15381453,0.059151717,-0.08739123,-0.5086877,0.0,0.0,0.0,0.0,-1.0
15481591,15481449,0.082999274,-0.067470275,-0.39947933,0.0,0.0,0.0,0.0,-1.0
15585632,15585491,0.19672915,-0.028027724,-0.27946165,0.0,0.0,0.0,0.0,-1.0
15686459,15686280,0.2303282,0.08749165,-0.27842382,0.0,0.0,0.0,0.0,-1.0
15786506,15786273,0.15283819,0.06853402,-0.24606203,0.0,0.0,0.0,0.0,-1.0
15890405,15890272,0.032275807,0.014579145,-0.31295174,0.0,0.0,0.0,0.0,-1.0
15990440,15990301,0.044599634,0.04116268,-0.20895888,0.0,0.0,0.0,0.0,-1.0
16090438,16090292,0.0604321,-0.0056749303,-0.097718306,0.0,0.0,0.0,0.0,-1.0
16191237,16191081,0.121431954,0.02963441,-0.037426505,0.0,0.0,0.0,0.0,-1.0
16295214,16295073,0.14408374,0.019470429,0.007624979,0.0,0.0,0.0,0.0,-1.0
16395210,16395073,0.09657456,-0.0064659603,0.0026039577,0.0,0.0,0.0,0.0,-1.0
16499247,16499073,-0.02547341,0.0050939433,0.13803367,0.0,0.0,0.0,0.0,-1.0
16600067,16599879,0.12994413,0.07690853,0.045624994,0.0,0.0,0.0,0.0,-1.0
16700101,16699879,0.11948407,0.07019634,0.0718863,0.0,0.0,0.0,0.0,-1.0
16800021,16799883,0.076328315,0.025095867,0.023509314,0.0,0.0,0.0,0.0,-1.0
16904046,16903904,0.086002715,0.08542537,-0.14528662,0.0,0.0,0.0,0.0,-1.0
17004049,17003873,0.040889718,0.1270812,-0.21574326,0.0,0.0,0.0,0.0,-1.0
17104851,17104680,0.056675825,0.056025136,-0.07766204,0.0,0.0,0.0,0.0,-1.0
17208812,17208673,0.124756694,0.010102501,-0.12667479,0.0,0.0,0.0,0.0,-1.0
17308811,17308678,0.07139228,0.0004833825,-0.03505694,0.0,0.0,0.0,0.0,-1.0
17412828,17412673,0.031569,-0.024000598,0.06466272,0.0,0.0,0.0,0.0,-1.0
17513625,17513481,-0.031687368,-0.020454397,0.113253675,0.0,0.0,0.0,0.0,-1.0
17613629,17613450,0.035401028,0.038076315,0.10410048,0.0,0.0,0.0,0.0,-1.0
17713591,17713450,0.10455891,0.050208624,0.033647686,0.0,0.0,0.0,0.0,-1.0
17817629,17817456,0.09882762,-0.009303805,0.06391655,0.0,0.0,0.0,0.0,-1.0
17917590,17917449,0.12703277,-0.025163054,-0.03397728,0.0,0.0,0.0,0.0,-1.0
18018404,18018273,0.07325835,-0.015611966,-0.15133788,0.0,0.0,0.0,0.0,-1.0
18122420,18122283,-0.03996215,0.03380819,-0.21694379,0.0,0.0,0.0,0.0,-1.0
18222463,18222280,0.0013929792,-0.049477436,-0.09035059,0.0,0.0,0.0,0.0,-1.0
18326447,18326272,0.16139458,-0.023603385,-0.0535887,0.0,0.0,0.0,0.0,-1.0
18427224,18427087,0.104207814,-0.0069122473,-0.068002045,0.0,0.0,0.0,0.0,-1.0
18531310,18531080,0.16588598,-0.0068759136,0.09464565,0.0,0.0,0.0,0.0,-1.0
18631271,18631091,0.003674075,-0.008437457,0.1445082,0.0,0.0,0.0,0.0,-1.0
18735219,18735080,0.09614741,-0.00995739,0.066339895,0.0,0.0,0.0,0.0,-1.0
18835982,18835849,0.08887293,-0.010966754,-0.0006124243,0.0,0.0,0.0,0.0,-1.0
18936026,18935850,0.04492999,-0.101827726,0.035204392,0.0,0.0,0.0,0.0,-1.0
19040012,19039873,0.15300894,-0.08470277,-0.20313519,0.0,0.0,0.0,0.0,-1.0
19140023,19139888,0.053370744,-0.11129723,-0.34266657,0.0,0.0,0.0,0.0,-1.0
19240072,19239906,0.049416963,-0.042900905,-0.40679282,0.0,0.0,0.0,0.0,-1.0
19344853,19344681,0.12470584,-0.02293631,-0.44307703,0.0,0.0,0.0,0.0,-1.0
19444860,19444681,0.10291519,0.0024132163,-0.3576984,0.0,0.0,0.0,0.0,-1.0
19544840,19544700,0.041096475,0.007861711,-0.24203998,0.0,0.0,0.0,0.0,-1.0
19648857,19648681,0.05428198,-0.028350737,-0.19463356,0.0,0.0,0.0,0.0,-1.0
19749723,19749474,0.07754883,-0.040165946,-0.1412497,0.0,0.0,0.0,0.0,-1.0
19849710,19849473,0.07793494,0.00023753894,-0.254858,0.0,0.0,0.0,0.0,-1.0
19953600,19953456,-0.06182886,-0.069212645,-0.08113948,0.0,0.0,0.0,0.0,-1.0
20053636,20053487,0.07063559,0.032179415,-0.14741376,0.0,0.0,0.0,0.0,-1.0
20153662,20153450,0.021316629,-0.021923775,-0.12507145,0.0,0.0,0.0,0.0,-1.0
20258403,20258272,0.027006542,-0.022964133,-0.20254408,0.0,0.0,0.0,0.0,-1.0
20358465,20358316,0.11905355,0.010452793,-0.3284992,0.0,0.0,0.0,0.0,-1.0
20458454,20458307,-0.05387661,-0.0034456877,-0.34430385,0.0,0.0,0.0,0.0,-1.0
20562428,20562287,-0.010443926,-0.0700389,-0.18894148,0.0,0.0,0.0,0.0,-1.0
20663218,20663074,0.0562853,-0.03500111,-0.22279309,0.0,0.0,0.0,0.0,-1.0
20763227,20763080,0.040064514,0.0012647267,-0.18789923,0.0,0.0,0.0,0.0,-1.0
20867263,20867073,0.029397195,-0.023979368,-0.093972966,0.0,0.0,0.0,0.0,-1.0
20967290,20967073,0.077988476,-0.03277082,-0.050573114,0.0,0.0,0.0,0.0,-1.0
21068067,21067850,0.1558319,0.040457666,-0.17326336,0.0,0.0,0.0,0.0,-1.0
21168002,21167863,0.047030736,-0.017410193,-0.113323085,0.0,0.0,0.0,0.0,-1.0
21271992,21271854,0.091148965,-0.009739174,-0.09980452,0.0,0.0,0.0,0.0,-1.0
21372037,21371873,0.08448922,-0.036583744,-0.12607259,0.0,0.0,0.0,0.0,-1.0
21472860,21472674,0.021240521,-0.0039311443,-0.096014105,0.0,0.0,0.0,0.0,-1.0
21576807,21576673,0.058271524,0.033441503,-0.0015520767,0.0,0.0,0.0,0.0,-1.0
21676811,21676673,-0.021476334,-0.008777228,0.09399611,0.0,0.0,0.0,0.0,-1.0
21776881,21776705,0.05930859,0.017343108,0.15733023,0.0,0.0,0.0,0.0,-1.0
21880845,21880680,0.077959634,0.01243707,0.066417314,0.0,0.0,0.0,0.0,-1.0
21981656,21981474,0.004737235,-0.04171391,0.05475318,0.0,0.0,0.0,0.0,-1.0
22081613,22081473,0.060633287,0.052791357,-0.029571854,0.0,0.0,0.0,0.0,-1.0
22185652,22185473,-0.021580495,0.046884462,-0.09284702,0.0,0.0,0.0,0.0,-1.0
22285629,22285449,-0.05730428,0.04469013,-0.13138188,0.0,0.0,0.0,0.0,-1.0
22389600,22389450,-0.0048295073,0.013594702,-0.089736246,0.0,0.0,0.0,0.0,-1.0
22490436,22490285,0.00405862,0.014266398,0.012698849,0.0,0.0,0.0,0.0,-1.0
22590449,22590311,-0.0028673764,0.003935823,0.06915492,0.0,0.0,0.0,0.0,-1.0
22694408,22694272,0.034898873,0.041690245,0.13754028,0.0,0.0,0.0,0.0,-1.0
22794446,22794310,-0.008248578,-0.008203461,0.19256574,0.0,0.0,0.0,0.0,-1.0
22895257,22895115,-0.02695412,0.021382393,0.22511894,0.0,0.0,0.0,0.0,-1.0
22995232,22995073,0.028123993,-0.012917649,0.16579069,0.0,0.0,0.0,0.0,-1.0
23099221,23099073,0.03365142,-0.015323564,0.20206447,0.0,0.0,0.0,0.0,-1.0
23199211,23199074,0.10979405,-0.028144268,0.16941422,0.0,0.0,0.0,0.0,-1.0
23303259,23303073,0.06913449,-0.060520276,0.050473064,0.0,0.0,0.0,0.0,-1.0
23404034,23403856,0.051470995,-0.07003811,0.015354408,0.0,0.0,0.0,0.0,-1.0
23504070,23503856,0.13105893,0.028553061,-0.023241673,0.0,0.0,0.0,0.0,-1.0
23604039,23603899,0.028424164,-0.020551974,-0.17973311,0.0,0.0,0.0,0.0,-1.0
23708058,23707924,0.046458516,-0.020691367,-0.10737235,0.0,0.0,0.0,0.0,-1.0
23808049,23807873,0.065675505,-0.054751262,-0.11797076,0.0,0.0,0.0,0.0,-1.0
23908866,23908681,0.06372008,-0.0036377711,-0.05832901,0.0,0.0,0.0,0.0,-1.0
24012810,24012673,0.12390985,-0.016874239,-0.029729826,0.0,0.0,0.0,0.0,-1.0
24112812,24112673,-0.011944205,-0.021007769,0.030962327,0.0,0.0,0.0,0.0,-1.0
24213620,24213481,0.119910106,0.07022537,0.01701808,0.0,0.0,0.0,0.0,-1.0
24317654,24317481,0.014488015,0.037364397,0.08076625,0.0,0.0,0.0,0.0,-1.0
24417657,24417481,0.085703135,0.025361793,0.11352976,0.0,0.0,0.0,0.0,-1.0
24517624,24517481,0.050124962,-0.0076356865,0.0024802806,0.0,0.0,0.0,0.0,-1.0
24621640,24621456,0.050437097,0.0691797,-0.07063539,0.0,0.0,0.0,0.0,-1.0
24722458,24722280,-0.0851267,0.0008911118,-0.055158924,0.0,0.0,0.0,0.0,-1.0
24822454,24822272,0.14334862,-0.0056323344,0.0041531576,0.0,0.0,0.0,0.0,-1.0
24926474,24926299,0.1730245,0.028543916,0.044360038,0.0,0.0,0.0,0.0,-1.0
25026479,25026306,0.11010585,-0.0101077445,0.20576559,0.0,0.0,0.0,0.0,-1.0
25126515,25126280,0.2607305,0.091064714,0.29740086,0.0,0.0,0.0,0.0,-1.0
25231226,25231087,-0.014130361,0.07049543,0.49791053,0.0,0.0,0.0,0.0,-1.0
25331256,25331118,0.047974274,0.097360566,0.43290702,0.0,0.0,0.0,0.0,-1.0
25431231,25431080,0.10518442,0.07015922,0.4867669,0.0,0.0,0.0,0.0,-1.0
25535216,25535074,0.047295008,0.04149178,0.38124624,0.0,0.0,0.0,0.0,-1.0
25635988,25635850,0.02420951,0.02095488,0.27638328,0.0,0.0,0.0,0.0,-1.0
25735987,25735850,0.027844924,-0.027090432,0.16851577,0.0,0.0,0.0,0.0,-1.0
25840031,25839850,-0.06917916,-0.034477457,0.039203368,0.0,0.0,0.0,0.0,-1.0
25940086,25939873,-0.024197824,-0.0779226,0.07784609,0.0,0.0,0.0,0.0,-1.0
26040021,26039883,0.024352275,-0.068440296,0.06735627,0.0,0.0,0.0,0.0,-1.0
26144858,26144678,0.029580012,-0.046499196,0.14000693,0.0,0.0,0.0,0.0,-1.0
26244860,26244724,0.017271018,-0.08039416,0.16024038,0.0,0.0,0.0,0.0,-1.0
26344846,26344674,0.04139599,-0.016730921,0.12960725,0.0,0.0,0.0,0.0,-1.0
26448815,26448674,-0.035557747,-0.08241368,0.21298863,0.0,0.0,0.0,0.0,-1.0
26549696,26549487,0.00049783476,-0.05074146,0.019017287,0.0,0.0,0.0,0.0,-1.0
26649689,26649487,0.095826805,-0.078733146,-0.037808128,0.0,0.0,0.0,0.0,-1.0
26753672,26753481,-0.040301293,-0.08786337,-0.14781079,0.0,0.0,0.0,0.0,-1.0
26853631,26853449,-0.07833189,-0.1033464,-0.2525511,0.0,0.0,0.0,0.0,-1.0
26954458,26954273,-0.034734886,-0.21912009,-0.31709826,0.0,0.0,0.0,0.0,-1.0
27058522,27058305,0.0281216,-0.06163516,-0.33931673,0.0,0.0,0.0,0.0,-1.0
27158457,27158273,-0.10176022,-0.10772793,-0.22157627,0.0,0.0,0.0,0.0,-1.0
27258465,27258272,-0.0039996095,-0.034550097,-0.120589375,0.0,0.0,0.0,0.0,-1.0
27362413,27362272,-0.0035375147,-0.0731051,-0.061388917,0.0,0.0,0.0,0.0,-1.0
27463261,27463115,0.024178857,-0.056394134,-0.11523523,0.0,0.0,0.0,0.0,-1.0
27563260,27563081,0.05347917,0.0027543763,-0.014660148,0.0,0.0,0.0,0.0,-1.0
27667282,27667087,0.02488252,0.020397667,0.0061573493,0.0,0.0,0.0,0.0,-1.0
27767244,27767105,-0.14899054,-0.0127556175,-0.011667116,0.0,0.0,0.0,0.0,-1.0
27868025,27867891,-0.062370922,-0.029532375,-0.00597076,0.0,0.0,0.0,0.0,-1.0
27972030,27971860,-0.06393041,0.007521497,-0.08183401,0.0,0.0,0.0,0.0,-1.0
28071999,28071863,-0.042858742,0.0057766624,-0.07620262,0.0,0.0,0.0,0.0,-1.0
28172023,28171886,-0.016915496,-0.029212223,-0.06717615,0.0,0.0,0.0,0.0,-1.0
28276056,28275873,0.002711283,-0.06272882,-0.05625304,0.0,0.0,0.0,0.0,-1.0
28376078,28375873,-0.15952998,-0.08229248,-0.07597326,0.0,0.0,0.0,0.0,-1.0
28476886,28476680,0.016159683,0.062517926,-0.14725964,0.0,0.0,0.0,0.0,-1.0
28580847,28580681,-0.10382998,-0.07567706,0.021405809,0.0,0.0,0.0,0.0,-1.0
28680853,28680718,-0.08454792,-0.028898854,-0.048322845,0.0,0.0,0.0,0.0,-1.0
28781684,28781534,-0.020050555,-0.047479823,0.080354914,0.0,0.0,0.0,0.0,-1.0
28885621,28885481,-0.0011617681,-0.06078695,0.044252686,0.0,0.0,0.0,0.0,-1.0
28985624,28985481,-0.016013604,-0.09490127,0.08246866,0.0,0.0,0.0,0.0,-1.0
29085595,29085449,-0.048325602,0.002235461,0.027478179,0.0,0.0,0.0,0.0,-1.0
29189601,29189450,-0.041779675,0.069275096,0.016555585,0.0,0.0,0.0,0.0,-1.0
29290433,29290286,-0.06757721,-0.031467136,0.0327718,0.0,0.0,0.0,0.0,-1.0
29390450,29390273,0.018808015,0.047563564,-0.02975937,0.0,0.0,0.0,0.0,-1.0
29494498,29494273,-0.04150001,-0.04409123,-0.047903217,0.0,0.0,0.0,0.0,-1.0
29598456,29598314,0.12584107,-0.07763546,-0.034571502,0.0,0.0,0.0,0.0,-1.0
29698418,29698280,-0.0595741,-0.15350726,0.0030222468,0.0,0.0,0.0,0.0,-1.0
29799239,29799087,-0.063338414,-0.08334109,0.05607422,0.0,0.0,0.0,0.0,-1.0
29903271,29903088,0.05709011,-0.020534517,0.0514442,0.0,0.0,0.0,0.0,-1.0
30003217,30003081,-0.040442243,-0.09773598,0.07479996,0.0,0.0,0.0,0.0,-1.0
30107263,30107107,-0.06930799,-0.07549943,0.054569338,0.0,0.0,0.0,0.0,-1.0
30208023,30207849,0.00694881,-0.05385163,0.08877918,0.0,0.0,0.0,0.0,-1.0
30308061,30307856,0.00859423,-0.001549948,0.0187511,0.0,0.0,0.0,0.0,-1.0
30408076,30407897,0.0009396309,0.015512364,-0.0794126,0.0,0.0,0.0,0.0,-1.0
30512030,30511895,-0.004850336,0.055009067,-0.10629046,0.0,0.0,0.0,0.0,-1.0
30612048,30611911,-0.031908378,1.6841455e-05,-0.051230274,0.0,0.0,0.0,0.0,-1.0
30712870,30712718,-0.0470923,0.023299675,-0.008693117,0.0,0.0,0.0,0.0,-1.0
30816825,30816681,0.05256133,-0.0015459284,-0.055715747,0.0,0.0,0.0,0.0,-1.0
30916825,30916687,-0.06855752,-0.07713706,-0.07009003,0.0,0.0,0.0,0.0,-1.0
31017616,31017474,-0.20701186,-0.06767776,-0.020317815,0.0,0.0,0.0,0.0,-1.0
31121667,31121474,-0.17353128,-0.010686146,-0.13149986,0.0,0.0,0.0,0.0,-1.0
31221617,31221449,-0.10101551,-0.04738504,-0.01571743,0.0,0.0,0.0,0.0,-1.0
31321597,31321450,-0.07416002,-0.07342782,-0.03437966,0.0,0.0,0.0,0.0,-1.0
31426509,31426301,-0.10734822,-0.10020747,0.1559286,0.0,0.0,0.0,0.0,-1.0
31526478,31526273,0.11495377,0.00091197924,0.12957472,0.0,0.0,0.0,0.0,-1.0
31626472,31626272,0.18106905,-0.010738896,0.07139877,0.0,0.0,0.0,0.0,-1.0
31730433,31730287,-0.1336978,-0.0017538518,0.036335837,0.0,0.0,0.0,0.0,-1.0
31830441,31830298,-0.026971351,0.0019846205,0.039997827,0.0,0.0,0.0,0.0,-1.0
31934413,31934280,-0.033695508,-0.08380459,0.03378171,0.0,0.0,0.0,0.0,-1.0
32035212,32035074,0.039208084,0.020083152,-0.047047652,0.0,0.0,0.0,0.0,-1.0
32135259,32135110,0.06764951,-0.0631315,-0.076010026,0.0,0.0,0.0,0.0,-1.0
32235224,32235074,0.15581198,-0.04876732,-0.05284706,0.0,0.0,0.0,0.0,-1.0
32339251,32339073,-0.1909078,-0.09030679,-0.1444748,0.0,0.0,0.0,0.0,-1.0
32439217,32439073,-0.032094005,-0.014298106,0.031102128,0.0,0.0,0.0,0.0,-1.0
32540017,32539875,-0.13227355,-0.083896205,0.079871744,0.0,0.0,0.0,0.0,-1.0
32644051,32643880,-0.0152099915,-0.016607936,0.054425668,0.0,0.0,0.0,0.0,-1.0
32744082,32743873,-0.055508316,-0.0723467,0.2134244,0.0,0.0,0.0,0.0,-1.0
32844067,32843887,0.12758756,-0.07480931,0.18708782,0.0,0.0,0.0,0.0,-1.0
32948857,32948681,0.005543163,0.054893285,-0.015947767,0.0,0.0,0.0,0.0,-1.0
33048855,33048718,-0.12932312,0.019171502,0.012990574,0.0,0.0,0.0,0.0,-1.0
33148855,33148712,-0.092399105,-0.021819822,-0.043531287,0.0,0.0,0.0,0.0,-1.0
33252808,33252673,-0.14423764,-0.04593757,-0.005850846,0.0,0.0,0.0,0.0,-1.0
33353617,33353473,0.0054844627,-0.026082829,-0.199409,0.0,0.0,0.0,0.0,-1.0
