timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
36639607,-0.49174598,-0.024147976,-0.034905363,-0.8697037,-0.012338426,0.042927366,0.9457537,-0.13686617,0.17985271,2.4293964,-0.000101904334,-8.1780265e-05,0.00088255486,-0.0020040346,0.0023515238,-0.0030687235,0.5202975,-1.0466192e-08,0.73904055,0.0,0.0,0.0,0.0,0.0,0.0,4.1248572e-07,0.00016128502,0.00072839943,4.6988553e-05,4.4126564e-06,4.299018e-06,4.4303315e-06,0.008196695,0.008148751,0.012871231,0.008063709,0.008054057,0.0625495,1.501227e-11,1.5054383e-11,5.2106826e-11,5.000004e-08,5.000004e-08,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12695576,0.25009897,3.7315059,0.0,0.0036447493,0.08541443,0.0,0.0,0.0,2.2e-05,0,0,64,165,0,0,0,1
36843490,-0.5173631,-0.013640168,-0.011166818,-0.8555845,-0.010598121,0.11608399,1.3773153,-0.09980049,0.14122036,2.6321929,-0.000101710415,-8.095051e-05,0.0008773905,-0.0019633025,0.0023653633,-0.0029768327,0.5202975,-1.0466192e-08,0.73904055,0.0,0.0,0.0,0.0,0.0,0.0,3.268962e-07,0.0001777177,0.0008531043,4.568845e-05,4.016734e-06,4.008189e-06,5.390429e-06,0.00832868,0.008290309,0.012628119,0.008105383,0.008092388,0.06212644,1.4820525e-11,1.4857006e-11,5.1135422e-11,5.000004e-08,5.000004e-08,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12727046,0.24925175,3.7174432,0.0,0.002851747,0.046985567,0.0,0.0,0.0,-5.7e-05,0,0,64,165,0,0,0,1
37047444,-0.52213925,-0.0076016053,0.011416641,-0.8527499,0.14593968,0.14253141,1.1159719,-0.06344965,0.12835702,2.8185704,-0.00010150437,-8.03363e-05,0.0008719033,-0.0019329496,0.002373688,-0.0028735008,0.5202975,-1.0466192e-08,0.73904055,0.0,0.0,0.0,0.0,0.0,0.0,2.6423655e-07,0.00017150112,0.000759627,4.482285e-05,3.7411598e-06,3.757648e-06,5.7814514e-06,0.008822895,0.008794344,0.012766685,0.008318001,0.008303427,0.06228548,1.4669372e-11,1.4701572e-11,5.0146085e-11,5.000002e-08,5.0000043e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12892412,0.2495706,3.713157,0.0,0.0025624027,0.09422619,0.0,0.0,0.0,-0.000103,0,0,64,165,0,0,0,1
37248260,-0.52464193,-0.0066559943,0.024726652,-0.8509379,0.24066833,0.17561023,1.1691277,-0.010254568,0.12034133,2.979361,-0.00010122866,-7.986471e-05,0.000867127,-0.0019060818,0.002369712,-0.002782421,0.5202975,-1.0466192e-08,0.73904055,0.0,0.0,0.0,0.0,0.0,0.0,2.0775128e-07,0.00014399488,0.0007523225,4.407552e-05,3.5061112e-06,3.508725e-06,6.102798e-06,0.008989802,0.008973159,0.012708173,0.008512241,0.008497408,0.06245769,1.4532434e-11,1.4561335e-11,4.924581e-11,5.0000054e-08,5.0000054e-08,5.0000054e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.13042104,0.24991536,3.6976292,0.0,0.002417485,0.08632498,0.0,0.0,0.0,-0.000111,0,0,64,165,0,0,0,1
37452375,-0.5193372,0.018180707,0.035868756,-0.85362273,0.2959556,0.30723995,1.5911976,0.042642057,0.13329032,3.184948,-0.00010083708,-7.949356e-05,0.00086200645,-0.001885419,0.0023517904,-0.002680073,0.5202975,-1.0466192e-08,0.73904055,0.0,0.0,0.0,0.0,0.0,0.0,2.4883667e-07,0.00016177536,0.00080253626,4.3451655e-05,3.310838e-06,3.308657e-06,6.168797e-06,0.008872997,0.008859947,0.012456907,0.008718078,0.008704843,0.062806115,1.4418179e-11,1.4444739e-11,4.828545e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.13199592,0.25061148,3.7251751,0.0,0.0027134786,0.112356596,0.0,0.0,0.0,5e-06,0,0,64,165,0,0,0,1
37657137,-0.50599396,0.03309882,0.009226332,-0.8618524,0.3347999,0.3493934,1.3820723,0.08655498,0.15729381,3.3903012,-0.000100348734,-7.922046e-05,0.0008578425,-0.0018684652,0.0023161136,-0.0025879922,0.5202975,-1.0466192e-08,0.73904055,0.0,0.0,0.0,0.0,0.0,0.0,3.4109465e-07,0.00018789158,0.000907472,4.3203177e-05,3.067457e-06,3.1710586e-06,5.9573404e-06,0.008883529,0.008878767,0.012416973,0.008778046,0.008767471,0.06277711,1.4333584e-11,1.4359019e-11,4.7417167e-11,5.0000054e-08,5.0000054e-08,5.0000054e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.13245949,0.2505536,3.7921107,0.0,0.0031394253,0.15765038,0.0,0.0,0.0,-3.3e-05,0,0,64,165,0,0,0,1
37857115,-0.5283742,0.008302697,0.0006201392,-0.84897083,0.3583104,0.21396036,1.2726095,0.12418455,0.16049305,3.5208743,-9.9806966e-05,-7.8992234e-05,0.00085382245,-0.0018549585,0.002268332,-0.0024963722,0.5202975,-1.0466192e-08,0.73904055,0.0,0.0,0.0,0.0,0.0,0.0,3.1178217e-07,0.000174638,0.0007469801,4.1887364e-05,2.9034709e-06,2.9329658e-06,6.9165053e-06,0.00877141,0.008785725,0.012303749,0.008839605,0.008832195,0.06275213,1.428152e-11,1.4306527e-11,4.6569786e-11,5.000004e-08,5.0000057e-08,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.13293533,0.25050375,3.855493,0.0,0.0031909393,0.12617496,0.0,0.0,0.0,-6.2e-05,0,0,64,165,0,0,0,1
38061882,-0.56469244,0.0011120396,-0.002705816,-0.8252963,0.19008966,0.16022557,1.6106634,0.1334867,0.1441365,3.6498847,-9.9240126e-05,-7.8836965e-05,0.00085025345,-0.0018482145,0.0022093528,-0.0024041678,0.5202975,-1.0466192e-08,0.73904055,0.0,0.0,0.0,0.0,0.0,0.0,2.8185892e-07,0.00017167885,0.0009120115,3.987707e-05,2.7600156e-06,2.7724184e-06,8.467435e-06,0.008278955,0.008276181,0.011898435,0.008674518,0.008669838,0.062069234,1.4253242e-11,1.4278071e-11,4.570608e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.13169797,0.24913698,3.9963305,0.0,0.0029082494,0.15378314,0.0,0.0,0.0,-0.000117,0,0,64,165,0,0,0,1
38262001,-0.6119403,0.0176004,0.019494247,-0.7904677,0.17875491,0.08552021,1.61881,0.1301743,0.117024064,3.75424,-9.893582e-05,-7.889273e-05,0.0008525388,-0.0018435161,0.0021575303,-0.002406155,0.5202975,-1.0466192e-08,0.73904055,0.0,0.0,0.0,0.0,0.0,0.0,3.940785e-07,0.00026128461,0.0012203295,3.74058e-05,2.6779112e-06,2.704225e-06,1.0404028e-05,0.008000359,0.007999617,0.01168401,0.008675492,0.008672261,0.06197487,1.4265671e-11,1.4290237e-11,4.4847747e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.13171087,0.24894752,3.9292018,0.0,0.002649834,0.1785126,0.0,0.0,0.0,3e-06,0,0,64,165,0,0,0,1
38462770,-0.621975,-0.013214952,0.022349838,-0.7826065,0.29165664,0.11955647,1.2034183,0.13960564,0.10385328,3.780585,-9.88343e-05,-7.910027e-05,0.00085891254,-0.0018417287,0.0021124615,-0.002482056,0.5202975,-1.0466192e-08,0.73904055,0.0,0.0,0.0,0.0,0.0,0.0,2.9500154e-07,0.0002249688,0.001213092,3.6829846e-05,2.6280957e-06,2.623527e-06,1.0681742e-05,0.0079662325,0.007982422,0.011738828,0.008910945,0.008909393,0.06276022,1.4306088e-11,1.4330325e-11,4.4114965e-11,5.000002e-08,5.000003e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.13349284,0.2505199,3.8848753,0.0,0.002795406,0.10365091,0.0,0.0,0.0,-3.4e-05,0,0,64,165,0,0,0,1
