timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,vision_attitude_timestamp_rel,vision_position_timestamp_rel
3397474,32767,32767,32767,32767,32767,-48,32767,32767
3401474,32767,32767,32767,32767,32767,32767,32767,32767
3405490,32767,32767,32767,32767,32767,32767,32767,32767
3409474,32767,32767,32767,32767,-70,-56,32767,32767
3413480,32767,32767,32767,32767,32767,32767,32767,32767
3417474,32767,32767,32767,32767,32767,-48,32767,32767
3421474,32767,32767,32767,32767,-74,32767,32767,32767
3425510,32767,32767,32767,32767,32767,32767,32767,32767
3429474,32767,32767,32767,32767,-50,32767,32767,32767
3433480,32767,32767,32767,32767,32767,32767,32767,32767
3437474,32767,32767,32767,32767,32767,-56,32767,32767
3441480,32767,32767,32767,32767,32767,32767,32767,32767
3445479,32767,32767,32767,32767,32767,-40,32767,32767
3449474,32767,32767,32767,32767,32767,32767,32767,32767
3453474,32767,32767,32767,32767,-70,32767,32767,32767
3457515,32767,32767,32767,32767,32767,-57,32767,32767
3461480,32767,32767,32767,32767,32767,32767,32767,32767
3465499,32767,32767,32767,32767,-74,-40,32767,32767
3469474,32767,32767,32767,32767,32767,32767,32767,32767
3473474,32767,32767,32767,32767,-50,32767,32767,32767
3477523,32767,32767,32767,32767,32767,-57,32767,32767
3481480,32767,32767,32767,32767,32767,32767,32767,32767
3485516,32767,32767,32767,32767,32767,-41,32767,32767
3489474,32767,32767,32767,32767,32767,32767,32767,32767
3493474,32767,32767,32767,32767,32767,32767,32767,32767
3497485,32767,32767,32767,32767,-70,-56,32767,32767
3501486,32767,32767,32767,32767,32767,32767,32767,32767
3505474,32767,32767,32767,32767,32767,-40,32767,32767
3509474,32767,32767,32767,32767,-73,32767,32767,32767
3513474,32767,32767,32767,32767,32767,32767,32767,32767
3517473,32767,32767,32767,32767,-50,-56,32767,32767
3521480,32767,32767,32767,32767,32767,32767,32767,32767
3525474,32767,32767,32767,32767,32767,-48,32767,32767
3529474,32767,32767,32767,32767,32767,32767,32767,32767
3533475,32767,32767,32767,32767,32767,32767,32767,32767
3537474,32767,32767,32767,32767,32767,-56,32767,32767
3541506,32767,32767,32767,32767,-71,32767,32767,32767
3545474,32767,32767,32767,32767,32767,-48,32767,32767
3549474,32767,32767,32767,32767,32767,32767,32767,32767
3553495,32767,32767,32767,32767,-73,32767,32767,32767
3557474,32767,32767,32767,32767,32767,-56,32767,32767
3561484,32767,32767,32767,32767,-49,32767,32767,32767
3565474,32767,32767,32767,32767,32767,-48,32767,32767
3569474,32767,32767,32767,32767,32767,32767,32767,32767
3573515,32767,32767,32767,32767,32767,32767,32767,32767
3577474,32767,32767,32767,32767,32767,-56,32767,32767
3581491,32767,32767,32767,32767,32767,32767,32767,32767
3585474,32767,32767,32767,32767,-70,-40,32767,32767
3589474,32767,32767,32767,32767,32767,32767,32767,32767
3593484,32767,32767,32767,32767,-50,32767,32767,32767
3597474,32767,32767,32767,32767,32767,-56,32767,32767
3602273,32767,32767,32767,32767,32767,32767,32767,32767
3606274,32767,32767,32767,32767,-68,-56,32767,32767
3610274,32767,32767,32767,32767,32767,32767,32767,32767
3614274,32767,32767,32767,32767,32767,-48,32767,32767
3618278,32767,32767,32767,32767,32767,32767,32767,32767
3622274,32767,32767,32767,32767,32767,32767,32767,32767
3626273,32767,32767,32767,32767,-47,-64,32767,32767
3630274,32767,32767,32767,32767,32767,32767,32767,32767
3634280,32767,32767,32767,32767,32767,-48,32767,32767
3638250,32767,32767,32767,32767,-58,32767,32767,32767
3642291,32767,32767,32767,32767,32767,32767,32767,32767
3646290,32767,32767,32767,32767,32767,-64,32767,32767
3650274,32767,32767,32767,32767,-68,32767,32767,32767
3654293,32767,32767,32767,32767,32767,-48,32767,32767
3658280,32767,32767,32767,32767,32767,32767,32767,32767
3662278,32767,32767,32767,32767,32767,32767,32767,32767
3666274,32767,32767,32767,32767,32767,-64,32767,32767
3670273,32767,32767,32767,32767,-47,32767,32767,32767
3674296,32767,32767,32767,32767,32767,-48,32767,32767
3678280,32767,32767,32767,32767,32767,32767,32767,32767
3682317,32767,32767,32767,32767,-59,32767,32767,32767
3686274,32767,32767,32767,32767,32767,-64,32767,32767
3690273,32767,32767,32767,32767,32767,32767,32767,32767
3694311,32767,32767,32767,32767,-69,-49,32767,32767
3698280,32767,32767,32767,32767,32767,32767,32767,32767
3702273,32767,32767,32767,32767,32767,-40,32767,32767
3706274,32767,32767,32767,32767,32767,-64,32767,32767
3710273,32767,32767,32767,32767,32767,32767,32767,32767
3714312,32767,32767,32767,32767,-48,-56,32767,32767
3718280,32767,32767,32767,32767,32767,32767,32767,32767
3722274,32767,32767,32767,32767,32767,-40,32767,32767
3726298,32767,32767,32767,32767,-58,-64,32767,32767
3730274,32767,32767,32767,32767,32767,32767,32767,32767
3734274,32767,32767,32767,32767,32767,-56,32767,32767
3738279,32767,32767,32767,32767,-67,32767,32767,32767
3742274,32767,32767,32767,32767,32767,-40,32767,32767
3746297,32767,32767,32767,32767,32767,-64,32767,32767
3750274,32767,32767,32767,32767,32767,32767,32767,32767
3754273,32767,32767,32767,32767,32767,-55,32767,32767
3758280,32767,32767,32767,32767,-47,32767,32767,32767
3762279,32767,32767,32767,32767,32767,-40,32767,32767
3766308,32767,32767,32767,32767,32767,-64,32767,32767
3770274,32767,32767,32767,32767,-58,32767,32767,32767
3774274,32767,32767,32767,32767,32767,-56,32767,32767
3778280,32767,32767,32767,32767,32767,32767,32767,32767
3782280,32767,32767,32767,32767,-68,-40,32767,32767
3786277,32767,32767,32767,32767,32767,32767,32767,32767
3790273,32767,32767,32767,32767,32767,32767,32767,32767
3794272,32767,32767,32767,32767,32767,-64,32767,32767
3798274,32767,32767,32767,32767,32767,32767,32767,32767
3802296,32767,32767,32767,32767,-58,-48,32767,32767
3806273,32767,32767,32767,32767,32767,32767,32767,32767
3810311,32767,32767,32767,32767,32767,32767,32767,32767
3814274,32767,32767,32767,32767,-68,-64,32767,32767
3818274,32767,32767,32767,32767,32767,32767,32767,32767
3822309,32767,32767,32767,32767,32767,-49,32767,32767
3826281,32767,32767,32767,32767,-61,32767,32767,32767
3830312,32767,32767,32767,32767,32767,32767,32767,32767
3834281,32767,32767,32767,32767,32767,-55,32767,32767
3838281,32767,32767,32767,32767,32767,32767,32767,32767
3842325,32767,32767,32767,32767,32767,-49,32767,32767
3846281,32767,32767,32767,32767,-47,32767,32767,32767
3850285,32767,32767,32767,32767,32767,32767,32767,32767
3854281,32767,32767,32767,32767,32767,-56,32767,32767
3858281,32767,32767,32767,32767,-67,32767,32767,32767
3862307,32767,32767,32767,32767,32767,-49,32767,32767
3866281,32767,32767,32767,32767,32767,32767,32767,32767
3870281,32767,32767,32767,32767,-73,32767,32767,32767
3874281,32767,32767,32767,32767,32767,32767,32767,32767
3878280,32767,32767,32767,32767,32767,32767,32767,32767
3882281,32767,32767,32767,32767,32767,-56,32767,32767
3886288,32767,32767,32767,32767,32767,32767,32767,32767
3890281,32767,32767,32767,32767,-58,-40,32767,32767
3894318,32767,32767,32767,32767,32767,32767,32767,32767
3898281,32767,32767,32767,32767,32767,32767,32767,32767
3902281,32767,32767,32767,32767,-68,-55,32767,32767
3906292,32767,32767,32767,32767,32767,32767,32767,32767
3910309,32767,32767,32767,32767,32767,-41,32767,32767
3914298,32767,32767,32767,32767,-63,32767,32767,32767
3918281,32767,32767,32767,32767,32767,32767,32767,32767
3922281,32767,32767,32767,32767,32767,-56,32767,32767
3926287,32767,32767,32767,32767,32767,32767,32767,32767
3930299,32767,32767,32767,32767,32767,-40,32767,32767
3934314,32767,32767,32767,32767,-48,32767,32767,32767
3938294,32767,32767,32767,32767,32767,32767,32767,32767
3942281,32767,32767,32767,32767,32767,-55,32767,32767
3946288,32767,32767,32767,32767,-58,32767,32767,32767
3950298,32767,32767,32767,32767,32767,-40,32767,32767
3954296,32767,32767,32767,32767,32767,-72,32767,32767
3958281,32767,32767,32767,32767,-74,32767,32767,32767
3962280,32767,32767,32767,32767,32767,-56,32767,32767
3966281,32767,32767,32767,32767,32767,32767,32767,32767
3970308,32767,32767,32767,32767,32767,-49,32767,32767
3974281,32767,32767,32767,32767,32767,32767,32767,32767
3978318,32767,32767,32767,32767,-59,32767,32767,32767
3982281,32767,32767,32767,32767,32767,-56,32767,32767
3986281,32767,32767,32767,32767,32767,32767,32767,32767
3990306,32767,32767,32767,32767,-74,-49,32767,32767
3994281,32767,32767,32767,32767,32767,32767,32767,32767
3998329,32767,32767,32767,32767,-48,32767,32767,32767
4002281,32767,32767,32767,32767,32767,-56,32767,32767
4006281,32767,32767,32767,32767,32767,32767,32767,32767
4010281,32767,32767,32767,32767,32767,-48,32767,32767
4014281,32767,32767,32767,32767,32767,32767,32767,32767
4018306,32767,32767,32767,32767,32767,32767,32767,32767
4022281,32767,32767,32767,32767,-74,-56,32767,32767
4026281,32767,32767,32767,32767,32767,32767,32767,32767
4030281,32767,32767,32767,32767,-47,-48,32767,32767
4034281,32767,32767,32767,32767,32767,32767,32767,32767
4038327,32767,32767,32767,32767,32767,32767,32767,32767
4042281,32767,32767,32767,32767,-68,-56,32767,32767
4046280,32767,32767,32767,32767,32767,32767,32767,32767
4050281,32767,32767,32767,32767,32767,-47,32767,32767
4054287,32767,32767,32767,32767,32767,32767,32767,32767
4058299,32767,32767,32767,32767,32767,-40,32767,32767
4062322,32767,32767,32767,32767,-48,32767,32767,32767
4066281,32767,32767,32767,32767,32767,32767,32767,32767
4070281,32767,32767,32767,32767,32767,-55,32767,32767
4074286,32767,32767,32767,32767,-58,32767,32767,32767
4078299,32767,32767,32767,32767,32767,-40,32767,32767
4082286,32767,32767,32767,32767,32767,32767,32767,32767
4086281,32767,32767,32767,32767,-68,32767,32767,32767
4090281,32767,32767,32767,32767,32767,-56,32767,32767
4094287,32767,32767,32767,32767,32767,32767,32767,32767
4098287,32767,32767,32767,32767,32767,-40,32767,32767
4102309,32767,32767,32767,32767,32767,32767,32767,32767
4106281,32767,32767,32767,32767,-58,32767,32767,32767
4110281,32767,32767,32767,32767,32767,-56,32767,32767
4114287,32767,32767,32767,32767,32767,32767,32767,32767
4118301,32767,32767,32767,32767,-74,-41,32767,32767
4122301,32767,32767,32767,32767,32767,32767,32767,32767
4126281,32767,32767,32767,32767,-47,32767,32767,32767
4130280,32767,32767,32767,32767,32767,-56,32767,32767
4134257,32767,32767,32767,32767,32767,32767,32767,32767
4138276,32767,32767,32767,32767,32767,-40,32767,32767
4142251,32767,32767,32767,32767,32767,32767,32767,32767
4146322,32767,32767,32767,32767,32767,32767,32767,32767
4150252,32767,32767,32767,32767,-74,-56,32767,32767
4154250,32767,32767,32767,32767,32767,32767,32767,32767
4158249,32767,32767,32767,32767,-47,-48,32767,32767
4162250,32767,32767,32767,32767,32767,32767,32767,32767
4166307,32767,32767,32767,32767,32767,32767,32767,32767
4170250,32767,32767,32767,32767,-67,-56,32767,32767
4174250,32767,32767,32767,32767,32767,32767,32767,32767
4178250,32767,32767,32767,32767,32767,-48,32767,32767
4182250,32767,32767,32767,32767,32767,32767,32767,32767
4186265,32767,32767,32767,32767,32767,32767,32767,32767
4190250,32767,32767,32767,32767,-47,-56,32767,32767
4194250,32767,32767,32767,32767,32767,32767,32767,32767
4198250,32767,32767,32767,32767,32767,-48,32767,32767
4202250,32767,32767,32767,32767,-65,32767,32767,32767
4206261,32767,32767,32767,32767,32767,32767,32767,32767
4210250,32767,32767,32767,32767,32767,-56,32767,32767
4214249,32767,32767,32767,32767,-74,32767,32767,32767
4218250,32767,32767,32767,32767,32767,-47,32767,32767
4222250,32767,32767,32767,32767,32767,32767,32767,32767
4227079,32767,32767,32767,32767,32767,32767,32767,32767
4235074,32767,32767,32767,32767,-63,32767,32767,32767
4239074,32767,32767,32767,32767,32767,-56,32767,32767
4243073,32767,32767,32767,32767,32767,32767,32767,32767
4247121,32767,32767,32767,32767,-72,-49,32767,32767
4251073,32767,32767,32767,32767,32767,32767,32767,32767
4255074,32767,32767,32767,32767,-46,32767,32767,32767
4259073,32767,32767,32767,32767,32767,-56,32767,32767
4263079,32767,32767,32767,32767,32767,32767,32767,32767
4267109,32767,32767,32767,32767,32767,-41,32767,32767
4271073,32767,32767,32767,32767,32767,32767,32767,32767
4275073,32767,32767,32767,32767,32767,32767,32767,32767
4279074,32767,32767,32767,32767,-73,-56,32767,32767
4283073,32767,32767,32767,32767,32767,32767,32767,32767
4287130,32767,32767,32767,32767,-47,-49,32767,32767
4291073,32767,32767,32767,32767,32767,32767,32767,32767
4295073,32767,32767,32767,32767,32767,32767,32767,32767
4299073,32767,32767,32767,32767,-51,-56,32767,32767
4303073,32767,32767,32767,32767,32767,32767,32767,32767
4307111,32767,32767,32767,32767,32767,-49,32767,32767
4311074,32767,32767,32767,32767,32767,32767,32767,32767
4315080,32767,32767,32767,32767,32767,32767,32767,32767
4319073,32767,32767,32767,32767,-46,32767,32767,32767
4323073,32767,32767,32767,32767,32767,32767,32767,32767
4327073,32767,32767,32767,32767,32767,-56,32767,32767
4331104,32767,32767,32767,32767,-66,32767,32767,32767
4335080,32767,32767,32767,32767,32767,-40,32767,32767
4339073,32767,32767,32767,32767,32767,32767,32767,32767
4343074,32767,32767,32767,32767,-73,32767,32767,32767
4347094,32767,32767,32767,32767,32767,-56,32767,32767
4351089,32767,32767,32767,32767,32767,32767,32767,32767
4355080,32767,32767,32767,32767,32767,-40,32767,32767
4359073,32767,32767,32767,32767,32767,32767,32767,32767
4363074,32767,32767,32767,32767,-55,32767,32767,32767
4367116,32767,32767,32767,32767,32767,-57,32767,32767
4371092,32767,32767,32767,32767,32767,32767,32767,32767
4375080,32767,32767,32767,32767,-73,-40,32767,32767
4379073,32767,32767,32767,32767,32767,32767,32767,32767
4383073,32767,32767,32767,32767,-46,32767,32767,32767
4387080,32767,32767,32767,32767,32767,-55,32767,32767
4391080,32767,32767,32767,32767,32767,32767,32767,32767
4395080,32767,32767,32767,32767,32767,-40,32767,32767
4399074,32767,32767,32767,32767,32767,32767,32767,32767
4403080,32767,32767,32767,32767,32767,32767,32767,32767
4407073,32767,32767,32767,32767,-70,-56,32767,32767
4411073,32767,32767,32767,32767,32767,32767,32767,32767
4415110,32767,32767,32767,32767,-47,-49,32767,32767
4419073,32767,32767,32767,32767,32767,32767,32767,32767
4423080,32767,32767,32767,32767,32767,32767,32767,32767
4427073,32767,32767,32767,32767,-55,-55,32767,32767
4431073,32767,32767,32767,32767,32767,32767,32767,32767
4435128,32767,32767,32767,32767,32767,-49,32767,32767
4439073,32767,32767,32767,32767,32767,32767,32767,32767
4443080,32767,32767,32767,32767,32767,32767,32767,32767
4447074,32767,32767,32767,32767,-46,-55,32767,32767
4451074,32767,32767,32767,32767,32767,32767,32767,32767
4455110,32767,32767,32767,32767,32767,-49,32767,32767
4459074,32767,32767,32767,32767,-61,32767,32767,32767
4463074,32767,32767,32767,32767,32767,32767,32767,32767
4467073,32767,32767,32767,32767,32767,-55,32767,32767
4471073,32767,32767,32767,32767,-73,32767,32767,32767
4475079,32767,32767,32767,32767,32767,-48,32767,32767
4479074,32767,32767,32767,32767,32767,32767,32767,32767
4483080,32767,32767,32767,32767,32767,32767,32767,32767
4487073,32767,32767,32767,32767,32767,-55,32767,32767
4491074,32767,32767,32767,32767,-55,32767,32767,32767
4495116,32767,32767,32767,32767,32767,-49,32767,32767
4499115,32767,32767,32767,32767,32767,32767,32767,32767
4503073,32767,32767,32767,32767,-73,32767,32767,32767
4507073,32767,32767,32767,32767,32767,-72,32767,32767
4511080,32767,32767,32767,32767,-45,32767,32767,32767
4515112,32767,32767,32767,32767,32767,-56,32767,32767
4519090,32767,32767,32767,32767,32767,32767,32767,32767
4523073,32767,32767,32767,32767,32767,-40,32767,32767
4527073,32767,32767,32767,32767,32767,32767,32767,32767
4531080,32767,32767,32767,32767,32767,32767,32767,32767
4535074,32767,32767,32767,32767,-73,-55,32767,32767
4539091,32767,32767,32767,32767,32767,32767,32767,32767
4543073,32767,32767,32767,32767,-46,-40,32767,32767
4547073,32767,32767,32767,32767,32767,32767,32767,32767
4551080,32767,32767,32767,32767,32767,32767,32767,32767
4555073,32767,32767,32767,32767,-54,-55,32767,32767
4559080,32767,32767,32767,32767,32767,32767,32767,32767
4563075,32767,32767,32767,32767,32767,-40,32767,32767
4567073,32767,32767,32767,32767,32767,32767,32767,32767
4571080,32767,32767,32767,32767,32767,32767,32767,32767
4575073,32767,32767,32767,32767,-46,-55,32767,32767
4579080,32767,32767,32767,32767,32767,32767,32767,32767
4583131,32767,32767,32767,32767,32767,-41,32767,32767
4587074,32767,32767,32767,32767,-61,32767,32767,32767
4591073,32767,32767,32767,32767,32767,32767,32767,32767
4595073,32767,32767,32767,32767,32767,-55,32767,32767
4599080,32767,32767,32767,32767,-74,32767,32767,32767
4603113,32767,32767,32767,32767,32767,-49,32767,32767
4607073,32767,32767,32767,32767,32767,32767,32767,32767
4611073,32767,32767,32767,32767,32767,32767,32767,32767
4615074,32767,32767,32767,32767,32767,-55,32767,32767
4619080,32767,32767,32767,32767,-55,32767,32767,32767
4623111,32767,32767,32767,32767,32767,-49,32767,32767
4627073,32767,32767,32767,32767,32767,32767,32767,32767
4631073,32767,32767,32767,32767,-73,32767,32767,32767
4635073,32767,32767,32767,32767,32767,-55,32767,32767
4639081,32767,32767,32767,32767,-46,32767,32767,32767
4643112,32767,32767,32767,32767,32767,-49,32767,32767
4647073,32767,32767,32767,32767,32767,32767,32767,32767
4651084,32767,32767,32767,32767,32767,32767,32767,32767
4655073,32767,32767,32767,32767,32767,-56,32767,32767
4659080,32767,32767,32767,32767,32767,32767,32767,32767
4663111,32767,32767,32767,32767,-74,-49,32767,32767
4667115,32767,32767,32767,32767,32767,32767,32767,32767
4671073,32767,32767,32767,32767,-46,32767,32767,32767
4675073,32767,32767,32767,32767,32767,-72,32767,32767
4679080,32767,32767,32767,32767,32767,32767,32767,32767
4683074,32767,32767,32767,32767,-65,-48,32767,32767
4687128,32767,32767,32767,32767,32767,32767,32767,32767
4691073,32767,32767,32767,32767,32767,-39,32767,32767
4695074,32767,32767,32767,32767,32767,32767,32767,32767
4699081,32767,32767,32767,32767,32767,32767,32767,32767
4703081,32767,32767,32767,32767,-46,-48,32767,32767
4707107,32767,32767,32767,32767,32767,32767,32767,32767
4711088,32767,32767,32767,32767,32767,-40,32767,32767
4715081,32767,32767,32767,32767,-63,32767,32767,32767
4719081,32767,32767,32767,32767,32767,32767,32767,32767
4723081,32767,32767,32767,32767,32767,-47,32767,32767
4727094,32767,32767,32767,32767,-71,32767,32767,32767
4731124,32767,32767,32767,32767,32767,-41,32767,32767
4735081,32767,32767,32767,32767,32767,32767,32767,32767
4739082,32767,32767,32767,32767,32767,32767,32767,32767
4743081,32767,32767,32767,32767,32767,-48,32767,32767
4747087,32767,32767,32767,32767,-56,32767,32767,32767
4751113,32767,32767,32767,32767,32767,-41,32767,32767
4755081,32767,32767,32767,32767,32767,32767,32767,32767
4759081,32767,32767,32767,32767,-66,32767,32767,32767
4763081,32767,32767,32767,32767,32767,-48,32767,32767
4767088,32767,32767,32767,32767,32767,32767,32767,32767
4771129,32767,32767,32767,32767,-70,-41,32767,32767
4775080,32767,32767,32767,32767,32767,32767,32767,32767
4779081,32767,32767,32767,32767,32767,32767,32767,32767
4783081,32767,32767,32767,32767,32767,-72,32767,32767
4787081,32767,32767,32767,32767,32767,32767,32767,32767
4791134,32767,32767,32767,32767,-57,-49,32767,32767
4795088,32767,32767,32767,32767,32767,32767,32767,32767
4799081,32767,32767,32767,32767,32767,32767,32767,32767
4803873,32767,32767,32767,32767,-60,-80,32767,32767
4807874,32767,32767,32767,32767,32767,32767,32767,32767
4811908,32767,32767,32767,32767,32767,-57,32767,32767
4815880,32767,32767,32767,32767,-73,32767,32767,32767
4819903,32767,32767,32767,32767,32767,-41,32767,32767
4823874,32767,32767,32767,32767,32767,32767,32767,32767
4827874,32767,32767,32767,32767,32767,32767,32767,32767
4831876,32767,32767,32767,32767,32767,-56,32767,32767
4835880,32767,32767,32767,32767,-54,32767,32767,32767
4839874,32767,32767,32767,32767,32767,-40,32767,32767
4843880,32767,32767,32767,32767,32767,32767,32767,32767
4847874,32767,32767,32767,32767,-74,32767,32767,32767
4851934,32767,32767,32767,32767,32767,-57,32767,32767
4855881,32767,32767,32767,32767,-44,32767,32767,32767
4859874,32767,32767,32767,32767,32767,-40,32767,32767
4863900,32767,32767,32767,32767,32767,-73,32767,32767
4867874,32767,32767,32767,32767,32767,32767,32767,32767
4871949,32767,32767,32767,32767,32767,-56,32767,32767
4875886,32767,32767,32767,32767,32767,32767,32767,32767
4879874,32767,32767,32767,32767,-64,-48,32767,32767
4883873,32767,32767,32767,32767,32767,32767,32767,32767
4887874,32767,32767,32767,32767,-44,32767,32767,32767
4891915,32767,32767,32767,32767,32767,-56,32767,32767
4895874,32767,32767,32767,32767,32767,32767,32767,32767
4899874,32767,32767,32767,32767,-54,-48,32767,32767
4903874,32767,32767,32767,32767,32767,32767,32767,32767
4907874,32767,32767,32767,32767,32767,32767,32767,32767
4911874,32767,32767,32767,32767,32767,-55,32767,32767
4915873,32767,32767,32767,32767,32767,32767,32767,32767
4919885,32767,32767,32767,32767,-44,-48,32767,32767
4923874,32767,32767,32767,32767,32767,32767,32767,32767
4927874,32767,32767,32767,32767,32767,32767,32767,32767
4931880,32767,32767,32767,32767,-62,-55,32767,32767
4935898,32767,32767,32767,32767,32767,32767,32767,32767
4939884,32767,32767,32767,32767,32767,-48,32767,32767
4943874,32767,32767,32767,32767,-74,32767,32767,32767
4947874,32767,32767,32767,32767,32767,32767,32767,32767
4951880,32767,32767,32767,32767,32767,-72,32767,32767
4955884,32767,32767,32767,32767,32767,32767,32767,32767
4959897,32767,32767,32767,32767,32767,-56,32767,32767
4963880,32767,32767,32767,32767,-54,32767,32767,32767
4967874,32767,32767,32767,32767,32767,-40,32767,32767
4971881,32767,32767,32767,32767,32767,32767,32767,32767
4975885,32767,32767,32767,32767,-73,32767,32767,32767
4979885,32767,32767,32767,32767,32767,-56,32767,32767
4983880,32767,32767,32767,32767,-44,32767,32767,32767
4987874,32767,32767,32767,32767,32767,-40,32767,32767
4991874,32767,32767,32767,32767,32767,32767,32767,32767
4995874,32767,32767,32767,32767,32767,32767,32767,32767
4999889,32767,32767,32767,32767,32767,-56,32767,32767
5003880,32767,32767,32767,32767,32767,32767,32767,32767
5007874,32767,32767,32767,32767,-73,-40,32767,32767
5011873,32767,32767,32767,32767,32767,32767,32767,32767
5015874,32767,32767,32767,32767,-44,32767,32767,32767
5019937,32767,32767,32767,32767,32767,-57,32767,32767
5023880,32767,32767,32767,32767,32767,32767,32767,32767
5027874,32767,32767,32767,32767,-54,-40,32767,32767
5031906,32767,32767,32767,32767,32767,32767,32767,32767
5035875,32767,32767,32767,32767,32767,32767,32767,32767
5039890,32767,32767,32767,32767,32767,-56,32767,32767
5043880,32767,32767,32767,32767,32767,32767,32767,32767
5047874,32767,32767,32767,32767,-44,-40,32767,32767
5051874,32767,32767,32767,32767,32767,32767,32767,32767
5055874,32767,32767,32767,32767,32767,32767,32767,32767
5059893,32767,32767,32767,32767,-63,-63,32767,32767
5063874,32767,32767,32767,32767,32767,32767,32767,32767
5067878,32767,32767,32767,32767,32767,-48,32767,32767
5071874,32767,32767,32767,32767,-73,32767,32767,32767
5075874,32767,32767,32767,32767,32767,32767,32767,32767
5079882,32767,32767,32767,32767,32767,-55,32767,32767
5083874,32767,32767,32767,32767,32767,32767,32767,32767
5087898,32767,32767,32767,32767,32767,-48,32767,32767
5091873,32767,32767,32767,32767,-54,32767,32767,32767
5095874,32767,32767,32767,32767,32767,32767,32767,32767
5099906,32767,32767,32767,32767,32767,-65,32767,32767
5103910,32767,32767,32767,32767,-72,32767,32767,32767
5107912,32767,32767,32767,32767,32767,-49,32767,32767
5111874,32767,32767,32767,32767,-44,32767,32767,32767
5115894,32767,32767,32767,32767,32767,32767,32767,32767
5119874,32767,32767,32767,32767,32767,-72,32767,32767
5123884,32767,32767,32767,32767,32767,32767,32767,32767
5127880,32767,32767,32767,32767,32767,-48,32767,32767
5131874,32767,32767,32767,32767,32767,32767,32767,32767
5135874,32767,32767,32767,32767,-73,32767,32767,32767
5139876,32767,32767,32767,32767,32767,-72,32767,32767
5143889,32767,32767,32767,32767,-44,32767,32767,32767
5147901,32767,32767,32767,32767,32767,-49,32767,32767
5151880,32767,32767,32767,32767,32767,32767,32767,32767
5155883,32767,32767,32767,32767,-54,-40,32767,32767
5159874,32767,32767,32767,32767,32767,32767,32767,32767
5163874,32767,32767,32767,32767,32767,32767,32767,32767
5167900,32767,32767,32767,32767,32767,-49,32767,32767
5171879,32767,32767,32767,32767,32767,32767,32767,32767
5175874,32767,32767,32767,32767,-44,-40,32767,32767
5179874,32767,32767,32767,32767,32767,32767,32767,32767
5183874,32767,32767,32767,32767,32767,32767,32767,32767
5187911,32767,32767,32767,32767,-63,-49,32767,32767
5191880,32767,32767,32767,32767,32767,32767,32767,32767
5195874,32767,32767,32767,32767,32767,-40,32767,32767
