timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
44823465,0,0,0,-17000,0,24.207,3.1415925,4294967.5,3750000.2,99.99,99.99,104,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
45022532,0,0,0,-17000,0,24.29,3.1415925,4294967.5,3750000.2,99.99,99.99,104,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
45223460,0,0,0,-17000,0,24.372002,3.1415925,4294967.5,3750000.2,99.99,99.99,104,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
45424707,0,0,0,-17000,0,24.454,3.1415925,4294967.5,3750000.2,99.99,99.99,104,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
45624467,0,0,0,-17000,0,24.536001,3.1415925,4294967.5,3750000.2,99.99,99.99,104,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
45825491,0,0,0,-17000,0,24.617,3.1415925,4294967.5,3750000.2,99.99,99.99,104,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
46024739,0,0,0,-17000,0,24.698002,3.1415925,4294967.5,3750000.2,99.99,99.99,104,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
46225544,0,0,0,-17000,0,24.779001,3.1415925,4294967.5,3750000.2,99.99,99.99,104,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
46426619,0,0,0,-17000,0,24.86,3.1415925,4294967.5,3750000.2,99.99,99.99,104,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
46623613,0,0,0,-17000,0,24.94,3.1415925,4294967.5,3750000.2,99.99,99.99,104,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
46824466,0,0,0,-17000,0,25.02,3.1415925,4294967.5,3750000.2,99.99,99.99,104,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
47024465,0,0,0,-17000,0,25.1,3.1415925,4294967.5,3750000.2,99.99,99.99,104,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
47223462,0,0,0,-17000,0,25.179,3.1415925,4294967.5,3750000.2,99.99,99.99,104,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
47424459,0,0,0,-17000,0,25.259,3.1415925,4294967.5,3750000.2,99.99,99.99,104,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
47624459,0,0,0,-17000,0,25.338001,3.1415925,4294967.5,3750000.2,99.99,99.99,104,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
47823686,0,0,0,-17000,0,25.417002,3.1415925,4294967.5,3750000.2,99.99,99.99,104,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
48024537,0,0,0,-17000,0,25.495,3.1415925,4294967.5,3750000.2,99.99,99.99,104,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
48224491,0,0,0,-17000,0,25.573002,3.1415925,4294967.5,3750000.2,99.99,99.99,104,18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
48424809,0,0,0,-17000,0,25.652,3.1415925,4294967.5,3750000.2,99.99,99.99,104,18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
48623462,0,0,0,-17000,0,25.729002,3.1415925,4294967.5,3750000.2,99.99,99.99,104,18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
48823650,0,0,0,-17000,0,25.807001,3.1415925,4294967.5,3750000.2,99.99,99.99,104,18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
49023537,0,0,0,-17000,0,25.884,3.1415925,4294967.5,3750000.2,99.99,99.99,104,18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
49223463,0,0,0,-17000,0,25.962002,3.1415925,4294967.5,3750000.2,99.99,99.99,104,18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
49424460,0,0,0,-17000,0,26.038002,3.1415925,4294967.5,3750000.2,99.99,99.99,104,18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
49624458,0,0,0,-17000,0,26.115002,3.1415925,4294967.5,3750000.2,99.99,99.99,104,18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
49824765,0,0,0,-17000,0,26.192001,3.1415925,4294967.5,3750000.2,99.99,99.99,104,18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
50025623,0,0,0,-17000,0,26.268002,3.1415925,4294967.5,3750000.2,99.99,99.99,104,18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
50224460,0,0,0,-17000,0,26.344002,3.1415925,4294967.5,3750000.2,99.99,99.99,103,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
50425647,0,0,0,-17000,0,26.420002,3.1415925,4294967.5,3750000.2,99.99,99.99,103,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
50625592,0,0,0,-17000,0,26.495,3.1415925,4294967.5,3750000.2,99.99,99.99,103,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
50822472,0,0,0,-17000,0,26.571001,3.1415925,4294967.5,3750000.2,99.99,99.99,103,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
51023501,0,0,0,-17000,0,26.646002,3.1415925,4294967.5,3750000.2,99.99,99.99,103,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
51223461,0,0,0,-17000,0,26.721,3.1415925,4294967.5,3750000.2,99.99,99.99,103,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
51423473,0,0,0,-17000,0,26.796001,3.1415925,4294967.5,3750000.2,99.99,99.99,103,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
51624459,0,0,0,-17000,0,26.87,3.1415925,4294967.5,3750000.2,99.99,99.99,103,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
51823632,0,0,0,-17000,0,26.944002,3.1415925,4294967.5,3750000.2,99.99,99.99,103,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
