timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
5266641,0.9300013,-0.016485276,0.0014018272,-0.36718377,-0.05759564,-0.07977982,0.13694076,-0.008884223,-0.010689227,0.30467224,-5.504537e-05,-8.031592e-06,9.844452e-05,2.5714123e-06,-3.1801854e-05,1.6685097e-05,0.46556893,0.003270046,0.3136712,0.0,0.0,0.0,0.0,0.0,0.0,8.595954e-10,1.324499e-05,0.0006413028,0.00013255196,0.0030441664,0.0030450665,0.00085725955,0.34536055,0.3452803,0.25786737,0.030412197,0.030410714,0.18122596,4.852917e-07,4.84993e-07,2.555229e-07,2.5101106e-06,2.5101344e-06,2.4952583e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.008858771,0.0,0.00021386368,0.012760801,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
5467619,0.9298228,-0.01361734,-0.0007977205,-0.3677548,-0.10071102,-0.12807041,0.11290673,-0.011768202,-0.015184135,0.27348158,-8.4383115e-05,-1.0519392e-05,9.417624e-05,3.3216718e-06,-4.0068036e-05,5.633892e-05,0.46556893,0.003270046,0.3136712,0.0,0.0,0.0,0.0,0.0,0.0,1.0598878e-09,1.4650312e-05,0.0006444536,0.00012929928,0.0024694062,0.0024699245,0.0008298092,0.2872751,0.28713644,0.20836383,0.027413076,0.027410287,0.16837218,4.1242276e-07,4.1213886e-07,2.031773e-07,2.5049621e-06,2.504978e-06,2.4579356e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.011227962,0.0,0.0003227185,0.03709951,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
5672432,0.9298081,-0.00870983,-0.00459587,-0.36791292,-0.14896,-0.17295365,0.12537676,-0.0195031,-0.024381213,0.30421156,-0.00012356737,-1.3767621e-05,7.699381e-05,3.500653e-06,-4.46154e-05,4.96945e-05,0.46556893,0.003270046,0.3136712,0.0,0.0,0.0,0.0,0.0,0.0,1.2507064e-09,1.5498776e-05,0.00066400005,0.00012031739,0.0021599336,0.0021599298,0.00076389953,0.25978118,0.25959614,0.17806816,0.027674608,0.027669124,0.16310011,3.5205642e-07,3.5178923e-07,1.5746969e-07,2.503986e-06,2.5040035e-06,2.4166252e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.007846889,0.0,0.00048657958,0.017077403,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
5873141,0.9301383,-0.0022178816,-0.009619425,-0.36707672,-0.24032494,-0.19986343,0.124658376,-0.032512646,-0.032590248,0.29124042,-0.0001800829,-1.5768093e-05,3.8296974e-05,2.6048738e-06,-4.3337724e-05,8.194007e-05,0.46556893,0.003270046,0.3136712,0.0,0.0,0.0,0.0,0.0,0.0,2.4177467e-09,1.6556281e-05,0.00064544624,0.00011653485,0.0019345562,0.0019341791,0.00072944583,0.23515642,0.23504914,0.15709846,0.027641386,0.027634747,0.15782274,2.9617883e-07,2.9593522e-07,1.2650628e-07,2.503885e-06,2.5039183e-06,2.3667706e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.0070891767,0.0,0.0006557511,0.0051697106,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
6073862,0.9285258,0.006164027,-0.016227882,-0.3708621,-0.31858006,-0.21968761,0.107271075,-0.049367465,-0.039923508,0.2612815,-0.00025379282,-8.952285e-06,7.313557e-06,4.128826e-06,-3.3377073e-05,0.00013471194,0.46556893,0.003270046,0.3136712,0.0,0.0,0.0,0.0,0.0,0.0,5.017851e-09,2.0100411e-05,0.000667755,0.0001148808,0.0017557845,0.0017550703,0.0006908716,0.21726377,0.21726914,0.14302564,0.027485657,0.027481956,0.15289655,2.4484356e-07,2.4463776e-07,1.0237536e-07,2.5031118e-06,2.503141e-06,2.3072416e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.05029223,0.0,0.0009387672,0.013669054,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
6278819,0.9261223,0.018548336,-0.023865424,-0.37601054,-0.3702443,-0.14239807,0.017217567,-0.06388216,-0.037910014,0.23698898,-0.0003498271,7.805112e-06,-4.7965405e-05,5.9395247e-06,-1.37684665e-05,0.0001759418,0.46556893,0.003270046,0.3136712,0.0,0.0,0.0,0.0,0.0,0.0,9.952906e-09,2.5633486e-05,0.000709436,0.000115915485,0.0015410337,0.0015387544,0.00065508735,0.19827814,0.19842379,0.13122982,0.025595848,0.025598241,0.14495501,1.9290673e-07,1.9269837e-07,8.339399e-08,2.500436e-06,2.500485e-06,2.228393e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.09143887,0.0,0.0012833407,0.010709927,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
6479462,0.9230546,0.026709806,-0.03116949,-0.3824726,-0.3633844,-0.0868386,0.06822574,-0.072078496,-0.026983226,0.23870745,-0.0004462409,3.9911727e-05,-0.0001225307,1.219308e-05,1.3775205e-05,0.00018739629,0.46556893,0.003270046,0.3136712,0.0,0.0,0.0,0.0,0.0,0.0,1.911148e-08,3.361658e-05,0.00078677846,0.000117491516,0.0013278556,0.0013238423,0.0006126037,0.17276831,0.17293623,0.12274441,0.0233689,0.023377594,0.13695267,1.4816368e-07,1.47906e-07,6.850099e-08,2.495798e-06,2.4958815e-06,2.1369187e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.10362251,0.0,0.0015151906,0.015978966,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
6684412,0.91879976,0.027331725,-0.042167366,-0.39151236,-0.3575332,-0.11947611,0.18423222,-0.073750496,-0.026997939,0.19731064,-0.0005257381,7.081713e-05,-0.00020486582,2.1002226e-05,4.3419393e-05,0.00027579072,0.46556893,0.003270046,0.3136712,0.0,0.0,0.0,0.0,0.0,0.0,2.7440347e-08,3.977576e-05,0.0008550641,0.00012119509,0.0011742761,0.0011679485,0.00057192915,0.15733977,0.15740947,0.11971463,0.023569694,0.023580946,0.13498062,1.1440394e-07,1.1410141e-07,5.688901e-08,2.4906383e-06,2.4906392e-06,2.0435384e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.09801815,0.0,0.0014882591,0.0027513958,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
6886058,0.9156699,0.031668458,-0.04736829,-0.39787182,-0.39557,0.16555777,-0.042112514,-0.08334222,-0.011956377,0.21235785,-0.00059557357,9.805771e-05,-0.0003105772,2.4170855e-05,6.0787865e-05,0.0002718119,0.46556893,0.003270046,0.3136712,0.0,0.0,0.0,0.0,0.0,0.0,4.2428972e-08,5.360931e-05,0.0010452572,0.00012099266,0.0010221886,0.0010144828,0.0005198097,0.15941429,0.15959185,0.11763797,0.023734381,0.023752127,0.13372211,8.677406e-08,8.643051e-08,4.6740986e-08,2.4852966e-06,2.4849935e-06,1.9394995e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.15517133,0.0,0.0016724182,0.026161974,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
7090667,0.91057456,0.048970085,-0.052607697,-0.4070486,-0.20203401,0.4007438,-0.15943779,-0.072026856,0.04168266,0.16531858,-0.00064183463,0.00015503894,-0.0004075038,4.8504684e-05,7.919778e-05,0.0002910918,0.46556893,0.003270046,0.3136712,0.0,0.0,0.0,0.0,0.0,0.0,6.389464e-08,6.4739776e-05,0.0011432258,0.00012567958,0.00083968515,0.0008322879,0.00049059256,0.14368713,0.14368269,0.11394544,0.022774847,0.022796594,0.13037807,6.216828e-08,6.181653e-08,3.9640877e-08,2.4783358e-06,2.4774909e-06,1.8131311e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.14665148,0.0,0.0015145935,0.039128926,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
7291586,0.90298015,0.056235958,-0.06267639,-0.42135033,0.06684055,0.48706344,-0.11106279,-0.038036093,0.07363908,0.1387608,-0.0006420929,0.00020750001,-0.00050243805,7.024313e-05,6.701566e-05,0.00027473684,0.46556893,0.003270046,0.3136712,0.0,0.0,0.0,0.0,0.0,0.0,6.313977e-08,6.39866e-05,0.0011023553,0.00013217007,0.0007012744,0.0006933022,0.00045657202,0.12714912,0.12726484,0.11203414,0.022541305,0.022564622,0.13009207,4.5385136e-08,4.5019792e-08,3.3848725e-08,2.471589e-06,2.4700573e-06,1.6911378e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.16915886,0.0,0.0014612168,0.029320559,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
7496419,0.8948846,0.05907785,-0.07453235,-0.43604615,0.11047369,0.729479,-0.05162216,-0.010403455,0.123080336,0.15128593,-0.00061038544,0.00025207072,-0.0005891695,8.2477476e-05,2.4346247e-05,0.00020690566,0.46556893,0.003270046,0.3136712,0.0,0.0,0.0,0.0,0.0,0.0,6.4916996e-08,6.2350446e-05,0.0010961839,0.00013803541,0.0005882208,0.00057978893,0.0004255206,0.11294621,0.112690136,0.111198306,0.022155384,0.022174245,0.13018428,3.3268382e-08,3.2917676e-08,2.9127968e-08,2.4654953e-06,2.4630526e-06,1.5648894e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.16479447,0.0,0.002330557,0.011443884,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
