timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
92447867,0.22366688,0.5097727,0.31250203
92456668,0.21672049,0.4954473,0.31874272
92467867,0.22196944,0.49713507,0.32047388
92476672,0.21670069,0.49909735,0.31550127
92486296,0.23073032,0.4951729,0.32542515
92496709,0.22019717,0.51666105,0.3161921
92506300,0.22730367,0.5088122,0.33616784
92516677,0.22546242,0.5006479,0.320595
92526282,0.23596035,0.5040234,0.3240573
92536675,0.23596035,0.5040234,0.3240573
92545473,0.23251042,0.50726175,0.33098882
92556667,0.23424572,0.5055739,0.329215
92565505,0.21498433,0.49362233,0.32037413
92576667,0.2219083,0.50105953,0.31046468
92585506,0.21496452,0.4972723,0.31713265
92596667,0.21850148,0.51104885,0.32444882
92605485,0.24120755,0.4986857,0.3255036
92616667,0.22550291,0.49686065,0.3272203
92625469,0.22550291,0.49686065,0.3272203
92634298,0.22196944,0.49713507,0.32047388
92644667,0.22891583,0.5114605,0.3142332
92654320,0.23068899,0.4954473,0.3186574
92664704,0.25515366,0.49179742,0.3217495
92674275,0.23067006,0.50261,0.31555837
92684712,0.22372541,0.4953101,0.32208392
92694275,0.22195224,0.5113233,0.31765974
92704675,0.2202385,0.5163866,0.32295987
92714276,0.2202385,0.5163866,0.32295987
92723867,0.23949294,0.5002363,0.3306613
92733505,0.24463855,0.50261,0.31547305
92743868,0.24112488,0.49923456,0.3119681
92753468,0.21854109,0.50374895,0.3309317
92763044,0.23248714,0.49686065,0.3271776
92773467,0.21856087,0.500099,0.33417314
92783044,0.22378741,0.49489847,0.33223557
92793467,0.23073032,0.4951729,0.32542515
92803044,0.23077253,0.49841127,0.33233535
92813468,0.23077253,0.49841127,0.33233535
92822279,0.23426639,0.50543666,0.33259887
92833467,0.24819355,0.50571114,0.3257458
92842275,0.23765343,0.49909735,0.31537327
92853468,0.21847993,0.5076734,0.32092252
92862294,0.235919,0.5042978,0.31728953
92873467,0.22379088,0.5089494,0.3328053
92882285,0.23434994,0.50840056,0.3462768
92893475,0.23251303,0.5177999,0.33141613
92902298,0.23251303,0.5177999,0.33141613
92911876,0.23251303,0.5177999,0.33141613
92921468,0.2184412,0.51848596,0.31458208
92931044,0.21682557,0.5017867,0.33594695
92942313,0.2185437,0.5142872,0.331359
92951044,0.23244753,0.5041606,0.32069477
92962301,0.22201514,0.5144244,0.3279538
92971044,0.23428792,0.5088122,0.33612517
92982275,0.22897263,0.48997244,0.32353023
92991044,0.23941113,0.5042978,0.31726822
93000715,0.23941113,0.5042978,0.31726822
93010271,0.21852042,0.50388616,0.32754782
93019875,0.24118777,0.5023356,0.32226214
93030289,0.22895543,0.5041606,0.32071608
93039875,0.2394714,0.49686065,0.32713497
93050294,0.22895543,0.5041606,0.32071608
93059875,0.24472383,0.5125994,0.32943586
93070294,0.23069073,0.5024728,0.31894228
93079875,0.2271814,0.51666105,0.31614944
93090270,0.2271814,0.51666105,0.31614944
93099877,0.2271814,0.51666105,0.31614944
93110244,0.23079494,0.50529945,0.33600408
93119043,0.24472208,0.5055739,0.329151
93129468,0.23949294,0.5002363,0.3306613
93139044,0.232451,0.51821154,0.3212645
93148668,0.22899678,0.50388616,0.32748383
93159043,0.2307114,0.5023356,0.32232612
93168709,0.23591986,0.5078106,0.317432
93179043,0.22192724,0.49389678,0.3135637
93189474,0.22192724,0.49389678,0.3135637
93199067,0.2359216,0.514836,0.31771684
93207875,0.23767063,0.48490912,0.31818745
93219111,0.23763537,0.5097727,0.31241673
93227875,0.23246995,0.51104885,0.3243635
93239078,0.22895716,0.51118606,0.32100096
93247875,0.23244493,0.49362233,0.32026747
