timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,is_rotary_wing,is_vtol,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,high_latency_data_link_active,data_link_lost_counter,engine_failure,mission_failure
19740532,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
20741582,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
21745838,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
22757729,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
23761557,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
24763495,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
25767495,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
26768539,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
27771538,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
27782495,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
28786584,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
29795584,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
30802607,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
31803219,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
32810546,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
33570025,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
34575749,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
35578526,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
36583387,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
37185852,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
38194498,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
38337771,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
39343543,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
40350542,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
41354499,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
42359550,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
43366346,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
44366653,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
45374753,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
46383150,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
47387227,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
48394876,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
49403412,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
50407399,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
51414635,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
52423129,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
53427564,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
54439154,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
55451563,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
56457670,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
57465787,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
58467574,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
59475709,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
60479536,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
61484165,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
62496253,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
63499541,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
64504019,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
65511416,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
66515285,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
67515727,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
68517596,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
69527650,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
69792947,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
70793793,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
71794654,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
72796173,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
73796945,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
74800536,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
75800833,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
76804394,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
77804393,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
78809752,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
79818644,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
80824187,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
81828496,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
82833638,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
83837568,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
84847905,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
85849700,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
86859727,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
87871946,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
88875750,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
89887552,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
91893589,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
92902697,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
93906745,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
94907644,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
95918878,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
96919441,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
97595590,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
98585833,32,0,2097184,0,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
98597286,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
99602639,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
100603679,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
101607531,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
102608873,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
103616498,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
104616881,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
104744744,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
105754519,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
106138111,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
107139696,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
108144119,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
109152532,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
110158573,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
111165707,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
112170539,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
113178645,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
114181027,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
115192788,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
116198577,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
117208724,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
119216020,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
120216148,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
121220477,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
122222812,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
123051499,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
124050620,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
125056498,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
125953692,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
126957097,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
127968817,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
128973742,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
129976263,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
130984207,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
131984740,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
132175716,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
133187636,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
134191367,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
135195300,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
136207582,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
137214891,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
138222608,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
139232498,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
140236534,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
141237700,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
142245179,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
143248813,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
144253156,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
144541297,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
145549318,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
146557733,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
147550682,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
148556920,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
149563640,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
149881115,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
149902570,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
150910497,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
151716422,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
152727356,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
153410603,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
154403967,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
155405571,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
156416544,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
157424296,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
158051390,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
158348109,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
159048549,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
159742541,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
160749607,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
160889137,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
161884383,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
162884764,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
163887972,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
164899288,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
165440434,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
167454127,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
168460229,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
169470921,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
170475389,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
171487213,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
171547196,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
172545891,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
173548164,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
174553752,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
175560750,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
176568310,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
177579612,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
178580739,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
179586784,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
180595539,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
180811287,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
181140898,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
182137619,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
183143549,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
184148517,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
185150495,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
186154042,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
187165190,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
188168283,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
189173623,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
190175712,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
191180721,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
192182768,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
193193963,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
193853579,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
194860809,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
195869648,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
196874741,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
197876491,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
198883692,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
199791377,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
200800744,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
200994760,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
201998547,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
203008508,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
204009850,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
205019506,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
206031985,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
207042068,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
208046704,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
209054498,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
210063705,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
211075349,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
212083498,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
213094531,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
214097735,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
215104401,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
216108845,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
217109027,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
218110887,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
219115501,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
220121159,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
220957639,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
221957630,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
222959293,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
223966441,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
224969005,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
225973039,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
226981008,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
228991484,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
230000497,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
231005120,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
231026840,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
232033304,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
233040838,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
234044183,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
235054680,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
236058359,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
237065799,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
238069728,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
239076402,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
240081581,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
241082489,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
242086038,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
243095492,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
243670938,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
244683172,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
245687685,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
246690650,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
246937671,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
247932361,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
249943150,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
250654587,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
251312327,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
252178008,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
253189114,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
254197686,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
255207527,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
256217784,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
257227280,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
258229931,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
259235721,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
260238567,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
260585792,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
261592500,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
262596783,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
263607192,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
