timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,thrust[0],thrust[1],thrust[2]
98653008,-592.905,13.3778,-51.0441,-1.41826,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
98657238,-592.918,13.3767,-51.0439,-1.41825,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
98757763,-593.252,13.3995,-51.0383,-1.41809,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
98861811,-593.584,13.4119,-51.0359,-1.41883,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
98962820,-593.896,13.4329,-51.0331,-1.41925,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
99062547,-594.195,13.4616,-51.035,-1.42007,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
99163607,-594.488,13.4869,-51.041,-1.42039,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
99268070,-594.783,13.5009,-51.0488,-1.42016,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
99368381,-595.066,13.511,-51.0513,-1.42004,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
99468121,-595.345,13.5213,-51.051,-1.42015,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
99569210,-595.621,13.5267,-51.0463,-1.42078,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
99673212,-595.903,13.5314,-51.038,-1.42199,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
99774331,-596.177,13.5341,-51.0306,-1.42281,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
99873817,-596.455,13.5404,-51.0228,-1.42379,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
99974752,-596.737,13.5517,-51.0146,-1.42482,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
100079359,-597.034,13.5634,-51.0061,-1.4248,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
100179318,-597.33,13.5664,-50.9974,-1.4254,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
100279583,-597.634,13.5593,-50.9854,-1.42779,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
100383631,-597.968,13.5521,-50.9848,-1.42882,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
100484210,-598.31,13.5472,-50.9852,-1.43111,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
100584698,-598.661,13.5402,-50.993,-1.43304,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
100689518,-599.036,13.5285,-51.0068,-1.4334,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
100789744,-599.403,13.5246,-51.0206,-1.43413,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
100889917,-599.778,13.519,-51.0328,-1.43671,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
100990533,-600.16,13.5073,-51.0534,-1.44006,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
101094510,-600.555,13.4956,-51.07,-1.44224,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
101194681,-600.945,13.4912,-51.0974,-1.44378,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
101295315,-601.342,13.4872,-51.118,-1.44504,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
101399335,-601.76,13.4727,-51.1567,-1.44469,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
101500925,-602.174,13.4607,-51.1917,-1.44696,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
101600058,-602.582,13.449,-51.2213,-1.44909,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
101701234,-602.995,13.4233,-51.2488,-1.44922,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
101805189,-603.432,13.4007,-51.2862,-1.4497,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
101905903,-603.866,13.3862,-51.3149,-1.45316,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
102006408,-604.303,13.3564,-51.3548,-1.45566,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
102107171,-604.751,13.324,-51.3874,-1.45666,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
102210791,-605.223,13.3087,-51.4195,-1.45743,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
102311404,-605.687,13.2897,-51.4401,-1.45886,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
102411556,-606.149,13.2688,-51.4692,-1.4583,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
102512189,-606.623,13.2427,-51.4874,-1.45927,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
102616131,-607.118,13.2187,-51.5153,-1.46024,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
102717150,-607.605,13.1957,-51.5341,-1.46044,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
102816985,-608.102,13.1832,-51.5578,-1.46176,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
102921737,-608.631,13.1641,-51.5772,-1.46164,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
103022600,-609.147,13.1475,-51.6036,-1.46364,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
103122771,-609.675,13.1283,-51.627,-1.46523,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
103222661,-610.209,13.1163,-51.6568,-1.46716,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
103327287,-610.775,13.0962,-51.6778,-1.46834,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
103427593,-611.329,13.0929,-51.7096,-1.46849,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
103528070,-611.894,13.0766,-51.7367,-1.47186,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
103632176,-612.485,13.0706,-51.7769,-1.473,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
103733541,-613.069,13.0593,-51.8074,-1.47628,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
103832936,-613.659,13.0582,-51.8486,-1.47918,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
103933974,-614.263,13.0511,-51.8777,-1.4805,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
104037946,-614.902,13.0543,-51.9232,-1.48458,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
104139952,-615.527,13.0486,-51.9577,-1.48674,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
104238522,-616.155,13.0584,-52.0013,-1.48931,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
104339727,-616.791,13.0606,-52.0356,-1.4932,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
104443630,-617.467,13.078,-52.0823,-1.49616,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
104543397,-618.123,13.0854,-52.1186,-1.49975,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
104644211,-618.797,13.1136,-52.1659,-1.502,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
104748878,-619.505,13.1298,-52.205,-1.50348,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
104849279,-620.191,13.1706,-52.2495,-1.50433,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
104948840,-620.886,13.196,-52.2884,-1.50174,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
105050066,-621.595,13.2435,-52.3352,-1.49991,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
105153906,-622.336,13.2731,-52.3797,-1.49575,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
105254512,-623.062,13.3088,-52.4208,-1.49261,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
105355243,-623.792,13.3372,-52.4658,-1.48555,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
105455300,-624.538,13.3665,-52.519,-1.48173,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
105556008,-625.286,13.3875,-52.5665,-1.47617,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
105656201,-626.045,13.4195,-52.6145,-1.46928,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
105760236,-626.836,13.4403,-52.6627,-1.46199,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
105861598,-627.613,13.4748,-52.7158,-1.45491,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
105960926,-628.397,13.4892,-52.7543,-1.44773,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
106061920,-629.198,13.5124,-52.7965,-1.43925,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
106165969,-630.034,13.5142,-52.8463,-1.43246,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
106266661,-630.85,13.5161,-52.9071,-1.42675,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
106366886,-631.671,13.5144,-52.9608,-1.41962,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
106467567,-632.507,13.5025,-53.0222,-1.41629,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
106571961,-633.381,13.487,-53.0823,-1.41215,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
106672043,-634.241,13.4654,-53.1213,-1.40607,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
106772820,-635.094,13.4339,-53.173,-1.39937,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
106877146,-635.992,13.3973,-53.227,-1.39321,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
106981602,-636.895,13.3626,-53.2797,-1.38509,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
107082637,-637.778,13.3193,-53.3389,-1.38266,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
107181695,-638.654,13.2685,-53.3915,-1.3761,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
107286349,-639.572,13.2167,-53.4495,-1.37334,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
107387198,-640.468,13.1686,-53.5044,-1.37175,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
107486936,-641.365,13.1173,-53.5588,-1.37131,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
107587900,-642.287,13.0653,-53.6164,-1.37176,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
107691628,-643.25,12.9997,-53.6697,-1.37234,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
107792110,-644.191,12.9463,-53.7303,-1.37107,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
107893217,-645.135,12.8905,-53.7868,-1.36992,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
107997587,-646.114,12.8336,-53.8435,-1.36997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
108101208,-647.093,12.7742,-53.8965,-1.36965,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
108201663,-648.048,12.7198,-53.9479,-1.37169,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
108302589,-649.002,12.6625,-53.9932,-1.3751,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
108402818,-649.949,12.6223,-54.0373,-1.37625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
108506835,-650.923,12.5771,-54.0769,-1.37809,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
108607320,-651.858,12.5447,-54.121,-1.37957,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
108707948,-652.776,12.5144,-54.1635,-1.38093,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
108812110,-653.73,12.4958,-54.2089,-1.3826,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
108912790,-654.629,12.4738,-54.2473,-1.38323,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
109012974,-655.53,12.4576,-54.2947,-1.38491,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
109117009,-656.453,12.4386,-54.3267,-1.38693,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
109218294,-657.354,12.4238,-54.3574,-1.38632,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
109321984,-658.276,12.3925,-54.3894,-1.38838,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
109422636,-659.172,12.3808,-54.4157,-1.38771,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
109526605,-660.099,12.3687,-54.4392,-1.38857,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
109627576,-661.006,12.3491,-54.477,-1.39076,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
109727393,-661.908,12.3213,-54.5114,-1.39042,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
109828358,-662.827,12.3078,-54.5499,-1.39378,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
109932792,-663.774,12.2873,-54.5849,-1.39306,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
110033006,-664.699,12.2631,-54.6292,-1.39579,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
110133537,-665.618,12.2412,-54.6722,-1.39471,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
110233679,-666.539,12.235,-54.7141,-1.39701,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
110337710,-667.492,12.2237,-54.7536,-1.39748,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
110438739,-668.414,12.2242,-54.791,-1.39784,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
110538561,-669.332,12.2177,-54.8224,-1.39839,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
110638797,-670.254,12.2221,-54.8492,-1.3985,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
110743341,-671.223,12.2198,-54.8667,-1.40087,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
110844003,-672.145,12.2214,-54.8857,-1.40143,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
110944223,-673.077,12.2212,-54.905,-1.40144,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
111049193,-674.055,12.2178,-54.9175,-1.40061,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
111153273,-675.026,12.2075,-54.9394,-1.39996,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
111252927,-675.964,12.2009,-54.9565,-1.40042,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
111354130,-676.911,12.1948,-54.9795,-1.40104,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
111458121,-677.89,12.1874,-55.0025,-1.40205,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
111558505,-678.839,12.1816,-55.0243,-1.40283,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
111658844,-679.781,12.1762,-55.0524,-1.40275,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
111759308,-680.732,12.1713,-55.0792,-1.40303,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
111863375,-681.714,12.1617,-55.1049,-1.40387,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
111964373,-682.667,12.1581,-55.1288,-1.40502,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
112064189,-683.614,12.1607,-55.1526,-1.40475,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
112168887,-684.605,12.1619,-55.1763,-1.40645,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
112269581,-685.547,12.165,-55.2004,-1.40704,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
112369731,-686.496,12.1714,-55.2242,-1.40765,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
112469999,-687.437,12.1745,-55.2472,-1.40872,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
112574557,-688.424,12.1783,-55.2658,-1.40975,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
112674978,-689.369,12.1791,-55.2841,-1.41061,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
112775348,-690.317,12.1832,-55.2983,-1.41214,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
112879366,-691.294,12.1907,-55.3074,-1.41429,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
112980377,-692.238,12.2025,-55.3121,-1.4156,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
113080038,-693.168,12.2205,-55.3152,-1.4179,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
113180913,-694.1,12.2423,-55.3109,-1.41962,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
113285196,-695.056,12.2696,-55.3043,-1.42055,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
113386000,-695.977,12.2994,-55.3012,-1.4222,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
113486367,-696.885,12.3329,-55.2985,-1.42331,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
113587213,-697.797,12.3603,-55.2907,-1.42497,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
113691203,-698.734,12.3903,-55.2889,-1.42827,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
113790487,-699.631,12.4298,-55.2886,-1.43024,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
113892170,-700.53,12.4681,-55.2859,-1.43248,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
113992142,-701.425,12.5072,-55.2867,-1.43512,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
114096285,-702.343,12.5503,-55.2837,-1.43753,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
114196413,-703.218,12.5893,-55.2878,-1.43939,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
114296926,-704.096,12.6382,-55.2909,-1.44097,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
114400937,-704.989,12.6763,-55.2906,-1.44194,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
114501673,-705.847,12.7103,-55.2953,-1.44152,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
114601906,-706.693,12.7401,-55.2957,-1.44437,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
114707349,-707.574,12.7811,-55.2977,-1.44661,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
114810807,-708.438,12.8122,-55.2984,-1.44939,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
114911392,-709.268,12.8513,-55.3041,-1.45102,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
115011558,-710.081,12.881,-55.3121,-1.45256,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
115116446,-710.927,12.9275,-55.3208,-1.45363,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
115220324,-711.751,12.9618,-55.3364,-1.45392,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
115320908,-712.544,13.0093,-55.3513,-1.4551,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
115421325,-713.312,13.0442,-55.3668,-1.45608,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
115521682,-714.077,13.0969,-55.3885,-1.4578,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
115625829,-714.855,13.1367,-55.4211,-1.45852,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
115726835,-715.594,13.1867,-55.4488,-1.45951,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
115826693,-716.306,13.2216,-55.4864,-1.45847,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
115930587,-717.031,13.2706,-55.5259,-1.45901,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
116031546,-717.713,13.2971,-55.5735,-1.45777,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
116132227,-718.379,13.3458,-55.6111,-1.45843,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
116236214,-719.052,13.3702,-55.6554,-1.45671,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
116337792,-719.681,13.4081,-55.6916,-1.45637,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
116440934,-720.318,13.4236,-55.7353,-1.45543,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
116542127,-720.909,13.4542,-55.7721,-1.45585,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
116641857,-721.486,13.4687,-55.8105,-1.45441,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
116745781,-722.061,13.4948,-55.8464,-1.45313,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
116846627,-722.595,13.4926,-55.8907,-1.45298,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
116946822,-723.102,13.5026,-55.9314,-1.45327,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
117051630,-723.61,13.5011,-55.9719,-1.45123,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
117156002,-724.094,13.5059,-56.0095,-1.44934,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
117256175,-724.545,13.4998,-56.0542,-1.44755,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
117356811,-724.969,13.4901,-56.0992,-1.44794,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
117456983,-725.37,13.4718,-56.1482,-1.44743,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
117560893,-725.763,13.4655,-56.1923,-1.44691,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
117661927,-726.125,13.4421,-56.2439,-1.44587,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
117761758,-726.466,13.4334,-56.2864,-1.44541,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
117866921,-726.804,13.4012,-56.3382,-1.44519,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
118068358,-727.389,13.3655,-56.4351,-1.44528,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
118878512,-728.879,13.228,-56.7708,-1.44241,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
118982525,-728.994,13.207,-56.8074,-1.44289,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
119083125,-729.095,13.1797,-56.8421,-1.4428,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
119183619,-729.184,13.1469,-56.8741,-1.44318,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
119288108,-729.263,13.1204,-56.9041,-1.44319,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
119392317,-729.333,13.0897,-56.9353,-1.44311,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
119492110,-729.388,13.0694,-56.9604,-1.44413,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
119593268,-729.431,13.0384,-56.9887,-1.44432,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
119697164,-729.463,13.0145,-57.0152,-1.44433,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
119797773,-729.478,12.985,-57.0434,-1.44476,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
119898115,-729.477,12.9593,-57.0688,-1.44467,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
119998578,-729.475,12.9261,-57.0958,-1.44355,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
120102606,-729.48,12.8971,-57.1215,-1.44347,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
120203558,-729.486,12.8543,-57.1554,-1.44367,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
120303418,-729.492,12.822,-57.182,-1.4444,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
120404366,-729.495,12.776,-57.2166,-1.44382,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
