timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
155937716,-0.00414131,-0.0107628,-0.0156715,0.0,0.0,0.0,0.0
155969651,0.00422171,-0.0089347,-0.014781,0.0,0.0,0.0,0.0
156001649,0.00600226,0.00305147,-0.012198,0.0,0.0,0.0,0.0
156029643,-0.000243403,-0.00302116,-0.0160494,0.0,0.0,0.0,0.0
156061696,-0.00308918,-0.0131178,-0.0144257,0.0,0.0,0.0,0.0
156094433,-0.00324134,0.000623537,-0.0138114,0.0,0.0,0.0,0.0
156126419,0.00220394,0.00389884,-0.0120451,0.0,0.0,0.0,0.0
156158463,0.0186162,0.00318334,-0.0166795,0.0,0.0,0.0,0.0
156190478,0.00116023,1.48294e-05,-0.0134732,0.0,0.0,0.0,0.0
156222499,-0.0116707,-0.00432201,-0.0155753,0.0,0.0,0.0,0.0
156254440,0.0112741,0.015623,-0.0129427,0.0,0.0,0.0,0.0
156287266,-0.00737098,0.00575086,-0.0117481,0.0,0.0,0.0,0.0
156319291,-0.00776353,-0.00595119,-0.0170142,0.0,0.0,0.0,0.0
156351211,0.00494713,0.00436074,-0.0151855,0.0,0.0,0.0,0.0
156383222,-0.00583892,-0.000462835,-0.0116883,0.0,0.0,0.0,0.0
156411252,-0.00345163,-0.00585821,-0.0156401,0.0,0.0,0.0,0.0
156443224,0.0122509,0.00132987,-0.0160192,0.0,0.0,0.0,0.0
156476008,-0.00289371,0.00304355,-0.0154442,0.0,0.0,0.0,0.0
156508047,0.00167975,0.00532256,-0.0174424,0.0,0.0,0.0,0.0
156540079,0.000667457,0.0040967,-0.0131594,0.0,0.0,0.0,0.0
156572021,0.0151108,0.0102615,-0.0152007,0.0,0.0,0.0,0.0
156603996,-0.001262,0.00464687,-0.0115302,0.0,0.0,0.0,0.0
156631999,-0.00508397,0.00488969,-0.011103,0.0,0.0,0.0,0.0
156664006,-0.00362598,-0.0029164,-0.0162746,0.0,0.0,0.0,0.0
156696024,-0.00775141,0.00496343,-0.0173466,0.0,0.0,0.0,0.0
156728837,-0.0060792,4.31673e-05,-0.0143208,0.0,0.0,0.0,0.0
156760842,0.00173971,0.00183328,-0.010336,0.0,0.0,0.0,0.0
156792821,-0.0054598,0.00408526,-0.0149694,0.0,0.0,0.0,0.0
156820860,-0.00501956,0.00214088,-0.0162093,0.0,0.0,0.0,0.0
156852825,-0.00165283,-0.00302768,-0.0147585,0.0,0.0,0.0,0.0
156884891,-0.0045129,-0.00257719,-0.0141747,0.0,0.0,0.0,0.0
156916861,0.00125079,-0.00047591,-0.0146133,0.0,0.0,0.0,0.0
156948871,-0.00310047,5.7078e-05,-0.0138635,0.0,0.0,0.0,0.0
156981623,-0.00068547,-0.000486233,-0.0157018,0.0,0.0,0.0,0.0
157009666,-0.00331445,0.00191122,-0.015752,0.0,0.0,0.0,0.0
157041619,-0.00273738,-0.00220233,-0.0168505,0.0,0.0,0.0,0.0
157073666,-0.00484825,-0.00242144,-0.0134576,0.0,0.0,0.0,0.0
157105719,-0.000825034,0.00490124,-0.0152874,0.0,0.0,0.0,0.0
157137616,0.00100296,0.00390135,-0.0149401,0.0,0.0,0.0,0.0
157170470,0.00197903,0.00550343,-0.0135551,0.0,0.0,0.0,0.0
157202465,0.000277577,0.00458229,-0.0166499,0.0,0.0,0.0,0.0
157234493,-0.000444525,-0.00200332,-0.016741,0.0,0.0,0.0,0.0
157266407,-0.00380347,-0.00153324,-0.0135092,0.0,0.0,0.0,0.0
157298464,-0.0016644,0.000932238,-0.0159643,0.0,0.0,0.0,0.0
157330450,-0.0031197,0.00108181,-0.0131934,0.0,0.0,0.0,0.0
157362509,-0.00359099,0.00406663,-0.0160467,0.0,0.0,0.0,0.0
157391223,-0.00407399,0.000273396,-0.0114169,0.0,0.0,0.0,0.0
157423217,-0.00489361,-0.00135121,-0.0154284,0.0,0.0,0.0,0.0
157455239,-0.003962,-0.000893583,-0.0159628,0.0,0.0,0.0,0.0
157487187,-0.00147691,-0.00475565,-0.0136554,0.0,0.0,0.0,0.0
157519219,0.00361572,-0.00154104,-0.0150641,0.0,0.0,0.0,0.0
157551227,-0.00897595,0.00237457,-0.0140836,0.0,0.0,0.0,0.0
157583226,-0.00761504,-0.000269388,-0.0155562,0.0,0.0,0.0,0.0
157612049,0.0030574,0.00126716,-0.0133075,0.0,0.0,0.0,0.0
157644090,-0.00568478,0.00194651,-0.0120086,0.0,0.0,0.0,0.0
157676007,0.00511952,-0.00622427,-0.0163088,0.0,0.0,0.0,0.0
157708058,-0.00143171,0.00179799,-0.0143255,0.0,0.0,0.0,0.0
157740027,-0.00642242,0.00398212,-0.0117578,0.0,0.0,0.0,0.0
157772074,0.00388521,-0.000398304,-0.0152266,0.0,0.0,0.0,0.0
157804009,-0.00727707,0.00100534,-0.0154391,0.0,0.0,0.0,0.0
157836061,-0.00893481,-0.00135907,-0.0155548,0.0,0.0,0.0,0.0
157868820,0.00174418,-0.00277577,-0.0150323,0.0,0.0,0.0,0.0
157900853,-0.000364996,0.00704593,-0.0163794,0.0,0.0,0.0,0.0
157932903,-0.00296206,0.00882218,-0.012671,0.0,0.0,0.0,0.0
157964811,-0.00743117,-0.00189685,-0.0162262,0.0,0.0,0.0,0.0
157996867,0.00361732,-0.00891242,-0.0168218,0.0,0.0,0.0,0.0
158029659,-0.001686,0.00218057,-0.0164494,0.0,0.0,0.0,0.0
158061659,0.00270492,0.00497089,-0.0121397,0.0,0.0,0.0,0.0
158093635,0.0116203,0.00508326,-0.0163606,0.0,0.0,0.0,0.0
158125678,-0.000653216,0.000816395,-0.0156409,0.0,0.0,0.0,0.0
158157621,-0.0101782,-0.00602448,-0.0149542,0.0,0.0,0.0,0.0
158185724,0.0098288,-0.00117809,-0.0178499,0.0,0.0,0.0,0.0
158217660,0.00295355,0.000337144,-0.0142905,0.0,0.0,0.0,0.0
158249666,0.0066375,0.00413348,-0.0164806,0.0,0.0,0.0,0.0
158282458,0.00998487,0.00265569,-0.0165595,0.0,0.0,0.0,0.0
158314383,-0.0146318,0.00428008,-0.00971786,0.0,0.0,0.0,0.0
158346433,0.00859335,-0.00916291,-0.0160945,0.0,0.0,0.0,0.0
158378436,0.000281055,-0.00429124,-0.0162759,0.0,0.0,0.0,0.0
158406451,-0.00224972,0.00217894,-0.0151345,0.0,0.0,0.0,0.0
158438445,0.00968665,0.00131178,-0.0172737,0.0,0.0,0.0,0.0
158471244,-0.004544,0.00172376,-0.0122508,0.0,0.0,0.0,0.0
158503213,-0.000600589,-0.00215806,-0.0123198,0.0,0.0,0.0,0.0
158535217,0.00228577,-0.00401043,-0.012797,0.0,0.0,0.0,0.0
158567278,-0.00460996,0.000567348,-0.0153415,0.0,0.0,0.0,0.0
158599266,0.0012709,0.00371613,-0.0125481,0.0,0.0,0.0,0.0
158631225,0.00582601,0.00589178,-0.0119975,0.0,0.0,0.0,0.0
158663231,0.000688678,0.00300434,-0.0124973,0.0,0.0,0.0,0.0
158695266,0.00503966,-0.00891321,-0.0146627,0.0,0.0,0.0,0.0
