timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
9528485,0.0,-0.0,-1.3127649,0.0,0.79220504,0.0,-0.0,-0.610255,0.0,-1.0,1,0,0,0,0,0,0
9629996,0.0,-0.0,-1.3214054,0.0,0.7895612,0.0,-0.0,-0.61367184,0.0,-1.0,1,0,0,0,0,0,0
9734434,0.0,-0.0,-1.3300612,0.0,0.78689796,0.0,-0.0,-0.6170832,0.0,-1.0,1,0,0,0,0,0,0
9834506,0.0,-0.0,-1.3362341,0.0,0.7849896,0.0,-0.0,-0.619509,0.0,-1.0,1,0,0,0,0,0,0
9936000,0.0,-0.0,-1.3407905,0.0,0.78357613,0.0,-0.0,-0.62129575,0.0,-1.0,1,0,0,0,0,0,0
10035250,0.0,-0.0,-1.3401074,0.0,0.7837883,0.0,-0.0,-0.62102807,0.0,-1.0,1,0,0,0,0,0,0
10139918,0.0,-0.0,-1.3385795,0.0,0.7842625,0.0,-0.0,-0.62042916,0.0,-1.0,1,0,0,0,0,0,0
10240541,0.0,-0.0,-1.3379818,0.0,0.7844479,0.0,-0.0,-0.62019473,0.0,-1.0,1,0,0,0,0,0,0
10340751,0.0,-0.0,-1.3367774,0.0,0.7848212,0.0,-0.0,-0.61972225,0.0,-1.0,1,0,0,0,0,0,0
10444534,0.0,-0.0,-1.3334087,0.0,0.78586394,0.0,-0.0,-0.61839944,0.0,-1.0,1,0,0,0,0,0,0
10545908,0.0,-0.0,-1.3305743,0.0,0.7867396,0.0,-0.0,-0.6172851,0.0,-1.0,1,0,0,0,0,0,0
10645537,0.0,-0.0,-1.3251127,0.0,0.7884223,0.0,-0.0,-0.61513436,0.0,-1.0,1,0,0,0,0,0,0
10746642,0.0,-0.0,-1.3187276,0.0,0.79038215,0.0,-0.0,-0.61261415,0.0,-1.0,1,0,0,0,0,0,0
10846431,0.0,-0.0,-1.30798,0.0,0.7936628,0.0,-0.0,-0.6083579,0.0,-1.0,1,0,0,0,0,0,0
10951194,0.0,-0.0,-1.292043,0.0,0.7984853,0.0,-0.0,-0.6020144,0.0,-1.0,1,0,0,0,0,0,0
11051406,0.0,-0.0,-1.274259,0.0,0.8038067,0.0,-0.0,-0.59489053,0.0,-1.0,1,0,0,0,0,0,0
11151898,0.0,-0.0,-1.2501807,0.0,0.8109102,0.0,-0.0,-0.58517057,0.0,-1.0,1,0,0,0,0,0,0
11255957,0.0,-0.0,-1.2411015,0.0,0.81355834,0.0,-0.0,-0.5814833,0.0,-1.0,1,0,0,0,0,0,0
11356939,0.0,-0.0,-1.2315733,0.0,0.81631935,0.0,-0.0,-0.5776009,0.0,-1.0,1,0,0,0,0,0,0
11457566,0.0,-0.0,-1.224445,0.0,0.8183728,0.0,-0.0,-0.5746877,0.0,-1.0,1,0,0,0,0,0,0
11558369,0.0,-0.0,-1.2143342,0.0,0.82126755,0.0,-0.0,-0.5705432,0.0,-1.0,1,0,0,0,0,0,0
11662543,0.0,-0.0,-1.2022185,0.0,0.82470876,0.0,-0.0,-0.56555766,0.0,-1.0,1,0,0,0,0,0,0
11762454,0.0,-0.0,-1.1932614,0.0,0.82723343,0.0,-0.0,-0.5618585,0.0,-1.0,1,0,0,0,0,0,0
11864187,0.0,-0.0,-1.1792445,0.0,0.83115077,0.0,-0.0,-0.5560471,0.0,-1.0,1,0,0,0,0,0,0
11967605,0.0,-0.0,-1.1669414,0.0,0.83455557,0.0,-0.0,-0.55092376,0.0,-1.0,1,0,0,0,0,0,0
12068013,0.0,-0.0,-1.1567748,0.0,0.83734536,0.0,-0.0,-0.5466743,0.0,-1.0,1,0,0,0,0,0,0
12169591,0.0,-0.0,-1.1469059,0.0,0.84003264,0.0,-0.0,-0.54253584,0.0,-1.0,1,0,0,0,0,0,0
12268713,0.0,-0.0,-1.1372857,0.0,0.84263253,0.0,-0.0,-0.538489,0.0,-1.0,1,0,0,0,0,0,0
12372767,0.0,-0.0,-1.1275605,0.0,0.845241,0.0,-0.0,-0.5343852,0.0,-1.0,1,0,0,0,0,0,0
12474448,0.0,-0.0,-1.1178849,0.0,0.8478164,0.0,-0.0,-0.5302899,0.0,-1.0,1,0,0,0,0,0,0
12574391,0.0,-0.0,-1.1064329,0.0,0.8508389,0.0,-0.0,-0.5254266,0.0,-1.0,1,0,0,0,0,0,0
12675448,0.0,-0.0,-1.0967809,0.0,0.8533647,0.0,-0.0,-0.5213144,0.0,-1.0,1,0,0,0,0,0,0
12779201,0.0,-0.0,-1.0874811,0.0,0.8557795,0.0,-0.0,-0.5173407,0.0,-1.0,1,0,0,0,0,0,0
12879115,0.0,-0.0,-1.0785251,0.0,0.8580876,0.0,-0.0,-0.5135033,0.0,-1.0,1,0,0,0,0,0,0
12980225,0.0,-0.0,-1.0759777,0.0,0.8587409,0.0,-0.0,-0.51241,0.0,-1.0,1,0,0,0,0,0,0
13079935,0.0,-0.0,-1.0688426,0.0,0.8605635,0.0,-0.0,-0.50934315,0.0,-1.0,1,0,0,0,0,0,0
13184751,0.0,-0.0,-1.0604479,0.0,0.86269385,0.0,-0.0,-0.5057266,0.0,-1.0,1,0,0,0,0,0,0
13285174,0.0,-0.0,-1.0584694,0.0,0.8631937,0.0,-0.0,-0.5048729,0.0,-1.0,1,0,0,0,0,0,0
13385316,0.0,-0.0,-1.0504192,0.0,0.8652188,0.0,-0.0,-0.5013944,0.0,-1.0,1,0,0,0,0,0,0
13486852,0.0,-0.0,-1.0392225,0.0,0.86801225,0.0,-0.0,-0.49654272,0.0,-1.0,1,0,0,0,0,0,0
13590899,0.0,-0.0,-1.0309805,0.0,0.87005115,0.0,-0.0,-0.49296144,0.0,-1.0,1,0,0,0,0,0,0
13690369,0.0,-0.0,-1.0283988,0.0,0.8706868,0.0,-0.0,-0.49183792,0.0,-1.0,1,0,0,0,0,0,0
13791367,0.0,-0.0,-1.0125892,0.0,0.87454736,0.0,-0.0,-0.48494005,0.0,-1.0,1,0,0,0,0,0,0
13896268,0.0,-0.0,-1.0094421,0.0,0.87530935,0.0,-0.0,-0.48356327,0.0,-1.0,1,0,0,0,0,0,0
14000244,0.0,-0.0,-1.0100785,0.0,0.8751555,0.0,-0.0,-0.4838418,0.0,-1.0,1,0,0,0,0,0,0
14100759,0.0,-0.0,-1.003137,0.0,0.8768295,0.0,-0.0,-0.48080143,0.0,-1.0,1,0,0,0,0,0,0
14200961,0.0,-0.0,-0.9967098,0.0,0.87837005,0.0,-0.0,-0.47798118,0.0,-1.0,1,0,0,0,0,0,0
14300689,0.0,-0.0,-1.0000757,0.0,0.87756443,0.0,-0.0,-0.47945875,0.0,-1.0,1,0,0,0,0,0,0
14405549,0.0,-0.0,-0.99847317,0.0,0.8779483,0.0,-0.0,-0.47875544,0.0,-1.0,1,0,0,0,0,0,0
14506611,0.0,-0.0,-0.99496824,0.0,0.8787859,0.0,-0.0,-0.47721612,0.0,-1.0,1,0,0,0,0,0,0
14606429,0.0,-0.0,-0.99588716,0.0,0.87856656,0.0,-0.0,-0.47761986,0.0,-1.0,1,0,0,0,0,0,0
14711110,0.0,-0.0,-0.9894635,0.0,0.88009614,0.0,-0.0,-0.47479558,0.0,-1.0,1,0,0,0,0,0,0
14811459,0.0,-0.0,-0.9881302,0.0,0.88041246,0.0,-0.0,-0.47420877,0.0,-1.0,1,0,0,0,0,0,0
14911928,0.0,-0.0,-0.98905236,0.0,0.8801937,0.0,-0.0,-0.47461465,0.0,-1.0,1,0,0,0,0,0,0
15012132,0.0,-0.0,-0.9915017,0.0,0.8796118,0.0,-0.0,-0.47569224,0.0,-1.0,1,0,0,0,0,0,0
15117558,0.0,-0.0,-0.989796,0.0,0.88001716,0.0,-0.0,-0.47494188,0.0,-1.0,1,0,0,0,0,0,0
15221176,0.0,-0.0,-0.98185426,0.0,0.88189614,0.0,-0.0,-0.4714437,0.0,-1.0,1,0,0,0,0,0,0
15321341,0.0,-0.0,-0.98017883,0.0,0.8822908,0.0,-0.0,-0.4707048,0.0,-1.0,1,0,0,0,0,0,0
15422863,0.0,-0.0,-0.96386844,0.0,0.88610005,0.0,-0.0,-0.46349394,0.0,-1.0,1,0,0,0,0,0,0
15526917,0.0,-0.0,-0.9620447,0.0,0.88652235,0.0,-0.0,-0.46268576,0.0,-1.0,1,0,0,0,0,0,0
15626480,0.0,-0.0,-0.95807785,0.0,0.8874383,0.0,-0.0,-0.4609265,0.0,-1.0,1,0,0,0,0,0,0
15727394,0.0,-0.0,-0.9555359,0.0,0.88802344,0.0,-0.0,-0.45979822,0.0,-1.0,1,0,0,0,0,0,0
15827914,0.0,-0.0,-0.94757307,0.0,0.88984704,0.0,-0.0,-0.45625898,0.0,-1.0,1,0,0,0,0,0,0
15931997,0.0,-0.0,-0.94277006,0.0,0.8909402,0.0,-0.0,-0.4541207,0.0,-1.0,1,0,0,0,0,0,0
16032966,0.0,-0.0,-0.9327873,0.0,0.89319575,0.0,-0.0,-0.44966805,0.0,-1.0,1,0,0,0,0,0,0
16132763,0.0,-0.0,-0.9219298,0.0,0.89562374,0.0,-0.0,-0.44481248,0.0,-1.0,1,0,0,0,0,0,0
16237538,0.0,-0.0,-0.91408956,0.0,0.8973605,0.0,-0.0,-0.44129813,0.0,-1.0,1,0,0,0,0,0,0
16337705,0.0,-0.0,-0.9012088,0.0,0.90018404,0.0,-0.0,-0.43550968,0.0,-1.0,1,0,0,0,0,0,0
16438325,0.0,-0.0,-0.8917842,0.0,0.9022263,0.0,-0.0,-0.4312629,0.0,-1.0,1,0,0,0,0,0,0
16538618,0.0,-0.0,-0.8809446,0.0,0.9045504,0.0,-0.0,-0.42636675,0.0,-1.0,1,0,0,0,0,0,0
16643421,0.0,-0.0,-0.86895984,0.0,0.90708905,0.0,-0.0,-0.4209387,0.0,-1.0,1,0,0,0,0,0,0
16743231,0.0,-0.0,-0.8580444,0.0,0.9093729,0.0,-0.0,-0.4159818,0.0,-1.0,1,0,0,0,0,0,0
16844232,0.0,-0.0,-0.84278613,0.0,0.91252,0.0,-0.0,-0.40903205,0.0,-1.0,1,0,0,0,0,0,0
16943964,0.0,-0.0,-0.8260862,0.0,0.91590357,0.0,-0.0,-0.4013984,0.0,-1.0,1,0,0,0,0,0,0
17048776,0.0,-0.0,-0.80852306,0.0,0.9193931,0.0,-0.0,-0.39333993,0.0,-1.0,1,0,0,0,0,0,0
17149809,0.0,-0.0,-0.7922557,0.0,0.92256194,0.0,-0.0,-0.38584894,0.0,-1.0,1,0,0,0,0,0,0
17249346,0.0,-0.0,-0.78097683,0.0,0.92472327,0.0,-0.0,-0.38064012,0.0,-1.0,1,0,0,0,0,0,0
17350599,0.0,-0.0,-0.7676038,0.0,0.9272477,0.0,-0.0,-0.37444848,0.0,-1.0,1,0,0,0,0,0,0
17454630,0.0,-0.0,-0.7516723,0.0,0.93020105,0.0,-0.0,-0.36705047,0.0,-1.0,1,0,0,0,0,0,0
17555135,0.0,-0.0,-0.73801154,0.0,0.93268645,0.0,-0.0,-0.3606883,0.0,-1.0,1,0,0,0,0,0,0
17655476,0.0,-0.0,-0.7232804,0.0,0.93531775,0.0,-0.0,-0.3538088,0.0,-1.0,1,0,0,0,0,0,0
17756012,0.0,-0.0,-0.710893,0.0,0.9374912,0.0,-0.0,-0.348009,0.0,-1.0,1,0,0,0,0,0,0
17859997,0.0,-0.0,-0.6983637,0.0,0.9396529,0.0,-0.0,-0.34212914,0.0,-1.0,1,0,0,0,0,0,0
17960994,0.0,-0.0,-0.6832049,0.0,0.9422191,0.0,-0.0,-0.3349974,0.0,-1.0,1,0,0,0,0,0,0
18060815,0.0,-0.0,-0.6722791,0.0,0.944035,0.0,-0.0,-0.32984516,0.0,-1.0,1,0,0,0,0,0,0
18165718,0.0,-0.0,-0.66147333,0.0,0.9458034,0.0,-0.0,-0.32473984,0.0,-1.0,1,0,0,0,0,0,0
18265882,0.0,-0.0,-0.64891976,0.0,0.94782305,0.0,-0.0,-0.3187969,0.0,-1.0,1,0,0,0,0,0,0
18366519,0.0,-0.0,-0.6398648,0.0,0.94925666,0.0,-0.0,-0.3145024,0.0,-1.0,1,0,0,0,0,0,0
18466866,0.0,-0.0,-0.63163674,0.0,0.9505425,0.0,-0.0,-0.31059447,0.0,-1.0,1,0,0,0,0,0,0
18571639,0.0,-0.0,-0.6219544,0.0,0.952035,0.0,-0.0,-0.30598912,0.0,-1.0,1,0,0,0,0,0,0
18671230,0.0,-0.0,-0.61489105,0.0,0.95310974,0.0,-0.0,-0.30262494,0.0,-1.0,1,0,0,0,0,0,0
18772175,0.0,-0.0,-0.610149,0.0,0.9538246,0.0,-0.0,-0.30036426,0.0,-1.0,1,0,0,0,0,0,0
18872797,0.0,-0.0,-0.60596424,0.0,0.95445096,0.0,-0.0,-0.29836783,0.0,-1.0,1,0,0,0,0,0,0
18976545,0.0,-0.0,-0.59814775,0.0,0.9556098,0.0,-0.0,-0.29463533,0.0,-1.0,1,0,0,0,0,0,0
19077783,0.0,-0.0,-0.5946373,0.0,0.95612544,0.0,-0.0,-0.29295754,0.0,-1.0,1,0,0,0,0,0,0
19177515,0.0,-0.0,-0.5905768,0.0,0.95671827,0.0,-0.0,-0.2910158,0.0,-1.0,1,0,0,0,0,0,0
19278609,0.0,-0.0,-0.5880369,0.0,0.95708704,0.0,-0.0,-0.28980055,0.0,-1.0,1,0,0,0,0,0,0
19382637,0.0,-0.0,-0.58762866,0.0,0.95714617,0.0,-0.0,-0.2896052,0.0,-1.0,1,0,0,0,0,0,0
19483250,0.0,-0.0,-0.58576185,0.0,0.9574161,0.0,-0.0,-0.28871167,0.0,-1.0,1,0,0,0,0,0,0
19583689,0.0,-0.0,-0.5856491,0.0,0.9574324,0.0,-0.0,-0.28865767,0.0,-1.0,1,0,0,0,0,0,0
19688169,0.0,-0.0,-0.58742607,0.0,0.9571755,0.0,-0.0,-0.28950822,0.0,-1.0,1,0,0,0,0,0,0
19787962,0.0,-0.0,-0.5886573,0.0,0.9569971,0.0,-0.0,-0.29009745,0.0,-1.0,1,0,0,0,0,0,0
19889224,0.0,-0.0,-0.5898786,0.0,0.9568198,0.0,-0.0,-0.29068178,0.0,-1.0,1,0,0,0,0,0,0
19993074,0.0,-0.0,-0.59061795,0.0,0.95671225,0.0,-0.0,-0.29103547,0.0,-1.0,1,0,0,0,0,0,0
20093615,0.0,-0.0,-0.5918883,0.0,0.95652723,0.0,-0.0,-0.29164308,0.0,-1.0,1,0,0,0,0,0,0
20194552,0.0,-0.0,-0.59254104,0.0,0.956432,0.0,-0.0,-0.29195526,0.0,-1.0,1,0,0,0,0,0,0
20294318,0.0,-0.0,-0.5942155,0.0,0.9561872,0.0,-0.0,-0.2927559,0.0,-1.0,1,0,0,0,0,0,0
20395383,0.0,-0.0,-0.59378195,0.0,0.95625067,0.0,-0.0,-0.29254863,0.0,-1.0,1,0,0,0,0,0,0
20499406,0.0,-0.0,-0.5889349,0.0,0.95695686,0.0,-0.0,-0.29023027,0.0,-1.0,1,0,0,0,0,0,0
20599150,0.0,-0.0,-0.58458745,0.0,0.95758545,0.0,-0.0,-0.28814942,0.0,-1.0,1,0,0,0,0,0,0
20700375,0.0,-0.0,-0.58179843,0.0,0.95798635,0.0,-0.0,-0.28681377,0.0,-1.0,1,0,0,0,0,0,0
20805033,0.0,-0.0,-0.5831126,0.0,0.9577977,0.0,-0.0,-0.2874432,0.0,-1.0,1,0,0,0,0,0,0
20904776,0.0,-0.0,-0.5824824,0.0,0.95788825,0.0,-0.0,-0.28714138,0.0,-1.0,1,0,0,0,0,0,0
21005867,0.0,-0.0,-0.5863095,0.0,0.957337,0.0,-0.0,-0.2889738,0.0,-1.0,1,0,0,0,0,0,0
21105542,0.0,-0.0,-0.5915888,0.0,0.95657086,0.0,-0.0,-0.29149985,0.0,-1.0,1,0,0,0,0,0,0
21210348,0.0,-0.0,-0.59916073,0.0,0.9554604,0.0,-0.0,-0.2951193,0.0,-1.0,1,0,0,0,0,0,0
21310760,0.0,-0.0,-0.6045064,0.0,0.95466816,0.0,-0.0,-0.297672,0.0,-1.0,1,0,0,0,0,0,0
21411159,0.0,-0.0,-0.6112322,0.0,0.95366174,0.0,-0.0,-0.3008808,0.0,-1.0,1,0,0,0,0,0,0
21515251,0.0,-0.0,-0.61355484,0.0,0.9533117,0.0,-0.0,-0.3019881,0.0,-1.0,1,0,0,0,0,0,0
21616229,0.0,-0.0,-0.61812747,0.0,0.9526188,0.0,-0.0,-0.30416685,0.0,-1.0,1,0,0,0,0,0,0
21716059,0.0,-0.0,-0.6208303,0.0,0.9522068,0.0,-0.0,-0.30545396,0.0,-1.0,1,0,0,0,0,0,0
21817214,0.0,-0.0,-0.6221489,0.0,0.95200527,0.0,-0.0,-0.30608168,0.0,-1.0,1,0,0,0,0,0,0
21917524,0.0,-0.0,-0.6242547,0.0,0.95168245,0.0,-0.0,-0.3070839,0.0,-1.0,1,0,0,0,0,0,0
22021566,0.0,-0.0,-0.62911755,0.0,0.950933,0.0,-0.0,-0.30939692,0.0,-1.0,1,0,0,0,0,0,0
22122678,0.0,-0.0,-0.63292813,0.0,0.9503418,0.0,-0.0,-0.31120816,0.0,-1.0,1,0,0,0,0,0,0
22222149,0.0,-0.0,-0.63854957,0.0,0.94946325,0.0,-0.0,-0.3138781,0.0,-1.0,1,0,0,0,0,0,0
22327127,0.0,-0.0,-0.64176536,0.0,0.9489574,0.0,-0.0,-0.3154043,0.0,-1.0,1,0,0,0,0,0,0
22427604,0.0,-0.0,-0.6470431,0.0,0.9481218,0.0,-0.0,-0.3179074,0.0,-1.0,1,0,0,0,0,0,0
22527139,0.0,-0.0,-0.64981604,0.0,0.9476801,0.0,-0.0,-0.31922162,0.0,-1.0,1,0,0,0,0,0,0
22628254,0.0,-0.0,-0.6527457,0.0,0.94721144,0.0,-0.0,-0.32060948,0.0,-1.0,1,0,0,0,0,0,0
22733828,0.0,-0.0,-0.6548298,0.0,0.9468768,0.0,-0.0,-0.32159632,0.0,-1.0,1,0,0,0,0,0,0
22836976,0.0,-0.0,-0.6600239,0.0,0.9460385,0.0,-0.0,-0.32405436,0.0,-1.0,1,0,0,0,0,0,0
22937594,0.0,-0.0,-0.6631364,0.0,0.945533,0.0,-0.0,-0.32552624,0.0,-1.0,1,0,0,0,0,0,0
23037795,0.0,-0.0,-0.66780984,0.0,0.94476974,0.0,-0.0,-0.32773477,0.0,-1.0,1,0,0,0,0,0,0
23142784,0.0,-0.0,-0.67226756,0.0,0.94403696,0.0,-0.0,-0.3298397,0.0,-1.0,1,0,0,0,0,0,0
23242314,0.0,-0.0,-0.67768186,0.0,0.94314057,0.0,-0.0,-0.33239415,0.0,-1.0,1,0,0,0,0,0,0
23343673,0.0,-0.0,-0.6797972,0.0,0.9427885,0.0,-0.0,-0.3333915,0.0,-1.0,1,0,0,0,0,0,0
23447638,0.0,-0.0,-0.68427575,0.0,0.94203955,0.0,-0.0,-0.33550182,0.0,-1.0,1,0,0,0,0,0,0
23547999,0.0,-0.0,-0.68812495,0.0,0.94139206,0.0,-0.0,-0.33731425,0.0,-1.0,1,0,0,0,0,0,0
23648459,0.0,-0.0,-0.6902838,0.0,0.94102746,0.0,-0.0,-0.3383302,0.0,-1.0,1,0,0,0,0,0,0
23748726,0.0,-0.0,-0.6937176,0.0,0.9404452,0.0,-0.0,-0.33994538,0.0,-1.0,1,0,0,0,0,0,0
23852950,0.0,-0.0,-0.69764096,0.0,0.93977654,0.0,-0.0,-0.34178954,0.0,-1.0,1,0,0,0,0,0,0
23953825,0.0,-0.0,-0.70058435,0.0,0.93927246,0.0,-0.0,-0.34317225,0.0,-1.0,1,0,0,0,0,0,0
24054353,0.0,-0.0,-0.70469284,0.0,0.93856555,0.0,-0.0,-0.34510103,0.0,-1.0,1,0,0,0,0,0,0
24154927,0.0,-0.0,-0.71180284,0.0,0.93733275,0.0,-0.0,-0.34843543,0.0,-1.0,1,0,0,0,0,0,0
24259639,0.0,-0.0,-0.71776307,0.0,0.93629026,0.0,-0.0,-0.35122725,0.0,-1.0,1,0,0,0,0,0,0
24363463,0.0,-0.0,-0.72485787,0.0,0.93503845,0.0,-0.0,-0.35454643,0.0,-1.0,1,0,0,0,0,0,0
24463999,0.0,-0.0,-0.7311267,0.0,0.9339225,0.0,-0.0,-0.3574755,0.0,-1.0,1,0,0,0,0,0,0
24564199,0.0,-0.0,-0.73705333,0.0,0.9328591,0.0,-0.0,-0.3602414,0.0,-1.0,1,0,0,0,0,0,0
24668980,0.0,-0.0,-0.7434358,0.0,0.93170476,0.0,-0.0,-0.36321655,0.0,-1.0,1,0,0,0,0,0,0
24768730,0.0,-0.0,-0.7473512,0.0,0.9309919,0.0,-0.0,-0.36503986,0.0,-1.0,1,0,0,0,0,0,0
24869950,0.0,-0.0,-0.7546686,0.0,0.92965007,0.0,-0.0,-0.3684436,0.0,-1.0,1,0,0,0,0,0,0
24969528,0.0,-0.0,-0.7592833,0.0,0.92879754,0.0,-0.0,-0.37058765,0.0,-1.0,1,0,0,0,0,0,0
25074396,0.0,-0.0,-0.7624651,0.0,0.92820674,0.0,-0.0,-0.37206483,0.0,-1.0,1,0,0,0,0,0,0
