timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
97384446,424.07114,24.49,96334.0,1.1446073
97394442,424.07114,24.49,96334.0,1.1446073
97405525,423.8122,24.49,96337.0,1.144643
97426447,424.4173,24.48,96330.0,1.1445597
97436540,423.8122,24.48,96337.0,1.144643
97447977,424.4173,24.48,96330.0,1.1445597
97469548,424.59167,24.49,96328.0,1.144536
97480779,424.15836,24.49,96332.99,1.1445953
97491472,424.4173,24.49,96330.0,1.1445597
97513552,423.725,24.49,96338.0,1.1446548
97525338,424.33273,24.49,96331.0,1.1445717
97535435,424.33273,24.49,96331.0,1.1445717
97557561,423.89676,24.5,96336.0,1.144631
97568772,424.15836,24.5,96332.99,1.1445953
97578445,423.725,24.5,96338.0,1.1446548
97600885,424.07114,24.49,96334.0,1.1446073
97611484,424.33273,24.49,96331.0,1.1445717
97621518,424.24554,24.49,96332.0,1.1445835
97643436,423.98395,24.5,96335.0,1.1446191
97654435,424.4173,24.5,96330.0,1.1445597
97665555,424.5045,24.5,96329.0,1.1445478
97685533,423.98395,24.5,96335.0,1.1446191
97696868,424.4173,24.5,96330.0,1.1445597
97707449,424.15836,24.5,96332.99,1.1445953
97729710,423.5506,24.5,96340.0,1.1446786
97740452,423.98395,24.5,96335.0,1.1446191
97751439,423.98395,24.5,96335.0,1.1446191
97773964,423.89676,24.5,96336.0,1.144631
97784435,424.07114,24.5,96334.0,1.1446073
97795482,424.59167,24.5,96328.0,1.144536
97817685,424.33273,24.51,96331.0,1.1445717
97828435,424.33273,24.51,96331.0,1.1445717
97839435,424.33273,24.51,96331.0,1.1445717
97862563,424.07114,24.51,96334.0,1.1446073
97874825,424.33273,24.51,96331.0,1.1445717
97886605,424.33273,24.51,96331.0,1.1445717
97910548,423.5506,24.5,96340.0,1.1446786
97922763,423.8122,24.5,96337.0,1.144643
97934598,424.33273,24.5,96331.0,1.1445717
97958541,424.33273,24.5,96331.0,1.1445717
97970732,424.07114,24.5,96334.0,1.1446073
97982602,424.07114,24.5,96334.0,1.1446073
98006597,424.33273,24.5,96331.0,1.1445717
98018839,424.24554,24.5,96332.0,1.1445835
98030500,423.98395,24.5,96335.0,1.1446191
98054583,423.37885,24.5,96342.0,1.1447023
98067120,423.98395,24.5,96335.0,1.1446191
98077536,424.24554,24.5,96332.0,1.1445835
98099593,424.4173,24.5,96330.0,1.1445597
98111301,424.15836,24.5,96332.99,1.1445953
98121533,424.33273,24.5,96331.0,1.1445717
98143339,424.24554,24.51,96332.0,1.1445835
98153495,423.89676,24.51,96336.0,1.144631
98163614,424.24554,24.51,96332.0,1.1445835
98185525,424.33273,24.5,96331.0,1.1445717
98195563,424.15836,24.5,96332.99,1.1445953
98207249,424.76608,24.5,96325.99,1.1445122
98228435,423.98395,24.51,96335.0,1.1446191
98239334,424.24554,24.51,96332.0,1.1445835
98249484,424.5045,24.51,96329.0,1.1445478
98271304,424.6789,24.51,96326.99,1.144524
98281494,424.93784,24.51,96324.0,1.1444885
98292435,424.24554,24.51,96332.0,1.1445835
98314435,424.07114,24.519999,96334.0,1.1446073
98325538,424.33273,24.519999,96331.0,1.1445717
98336437,424.4173,24.519999,96330.0,1.1445597
98358447,424.24554,24.51,96332.0,1.1445835
98369511,424.93784,24.51,96324.0,1.1444885
98380930,424.4173,24.51,96330.0,1.1445597
98402439,424.5045,24.519999,96329.0,1.1445478
98413555,424.85062,24.519999,96325.0,1.1445004
98424445,424.24554,24.519999,96332.0,1.1445835
98445526,423.98395,24.519999,96335.0,1.1446191
98456127,424.24554,24.519999,96332.0,1.1445835
98466436,424.24554,24.519999,96332.0,1.1445835
98488453,424.15836,24.529999,96332.99,1.1445953
98499487,424.4173,24.529999,96330.0,1.1445597
98510495,424.59167,24.529999,96328.0,1.144536
98533082,424.76608,24.529999,96325.99,1.1445122
98543436,424.59167,24.529999,96328.0,1.144536
98554435,424.15836,24.529999,96332.99,1.1445953
98575448,424.07114,24.529999,96334.0,1.1446073
98586449,424.24554,24.529999,96332.0,1.1445835
98597000,424.15836,24.529999,96332.99,1.1445953
98617638,424.15836,24.529999,96332.99,1.1445953
98628987,425.02502,24.529999,96323.0,1.1444765
98639435,424.59167,24.529999,96328.0,1.144536
98661566,424.93784,24.529999,96324.0,1.1444885
98671436,424.33273,24.529999,96331.0,1.1445717
98682447,424.33273,24.529999,96331.0,1.1445717
98703435,424.76608,24.529999,96325.99,1.1445122
98714446,424.33273,24.529999,96331.0,1.1445717
98725928,424.5045,24.529999,96329.0,1.1445478
98747435,424.85062,24.539999,96325.0,1.1445004
98758484,424.5045,24.539999,96329.0,1.1445478
98770510,424.5045,24.539999,96329.0,1.1445478
98792470,424.15836,24.539999,96332.99,1.1445953
98803435,424.24554,24.539999,96332.0,1.1445835
98814550,424.76608,24.539999,96325.99,1.1445122
98837837,424.33273,24.539999,96331.0,1.1445717
98848435,424.5045,24.539999,96329.0,1.1445478
98859436,424.4173,24.539999,96330.0,1.1445597
98882329,424.59167,24.529999,96328.0,1.144536
98892456,424.93784,24.529999,96324.0,1.1444885
98903435,424.6789,24.529999,96326.99,1.144524
98926045,424.15836,24.539999,96332.99,1.1445953
98936436,425.02502,24.539999,96323.0,1.1444765
98947363,423.89676,24.539999,96336.0,1.144631
98971228,424.93784,24.539999,96324.0,1.1444885
98982693,424.4173,24.539999,96330.0,1.1445597
98995201,424.76608,24.539999,96325.99,1.1445122
99019169,424.76608,24.529999,96325.99,1.1445122
99030656,424.5045,24.529999,96329.0,1.1445478
99043248,424.59167,24.529999,96328.0,1.144536
99067294,424.6789,24.539999,96326.99,1.144524
99078595,424.33273,24.539999,96331.0,1.1445717
99091235,424.4173,24.539999,96330.0,1.1445597
99115142,425.02502,24.539999,96323.0,1.1444765
99126659,424.76608,24.539999,96325.99,1.1445122
99136448,424.4173,24.539999,96330.0,1.1445597
99159392,424.24554,24.539999,96332.0,1.1445835
99169501,424.33273,24.539999,96331.0,1.1445717
99179658,424.59167,24.539999,96328.0,1.144536
99203669,424.76608,24.539999,96325.99,1.1445122
99215347,424.6789,24.539999,96326.99,1.144524
99225492,425.02502,24.539999,96323.0,1.1444765
99247436,424.4173,24.539999,96330.0,1.1445597
99259582,424.6789,24.539999,96326.99,1.144524
99271437,425.02502,24.539999,96323.0,1.1444765
99295427,424.4173,24.539999,96330.0,1.1445597
99305495,424.85062,24.539999,96325.0,1.1445004
99316467,424.85062,24.539999,96325.0,1.1445004
99337577,424.93784,24.55,96324.0,1.1444885
99348459,425.1122,24.55,96322.0,1.1444647
99360811,424.59167,24.55,96328.0,1.144536
99382439,424.4173,24.55,96330.0,1.1445597
99392465,424.76608,24.55,96325.99,1.1445122
99404239,425.19943,24.55,96321.0,1.1444528
99425525,424.5045,24.55,96329.0,1.1445478
99436316,424.6789,24.55,96326.99,1.144524
99446435,424.5045,24.55,96329.0,1.1445478
99468191,424.76608,24.56,96325.99,1.1445122
99478448,424.85062,24.56,96325.0,1.1445004
99488835,424.4173,24.56,96330.0,1.1445597
99510448,424.6789,24.56,96326.99,1.144524
99520468,424.76608,24.56,96325.99,1.1445122
99532184,424.76608,24.56,96325.99,1.1445122
99553484,424.76608,24.56,96325.99,1.1445122
99564996,425.19943,24.56,96321.0,1.1444528
99575446,425.45837,24.56,96318.0,1.1444172
99597014,424.59167,24.56,96328.0,1.144536
99607508,425.1122,24.56,96322.0,1.1444647
99618447,424.76608,24.56,96325.99,1.1445122
99639447,424.85062,24.56,96325.0,1.1445004
99650435,424.33273,24.56,96331.0,1.1445717
99660971,424.93784,24.56,96324.0,1.1444885
99681669,424.76608,24.56,96325.99,1.1445122
99693024,424.76608,24.56,96325.99,1.1445122
99703436,425.1122,24.56,96322.0,1.1444647
99725517,424.93784,24.57,96324.0,1.1444885
99735449,425.19943,24.57,96321.0,1.1444528
99746449,425.45837,24.57,96318.0,1.1444172
99767439,424.93784,24.57,96324.0,1.1444885
99778447,425.1122,24.57,96322.0,1.1444647
99790132,424.59167,24.57,96328.0,1.144536
99811447,424.93784,24.57,96324.0,1.1444885
99822435,425.1122,24.57,96322.0,1.1444647
99833802,425.02502,24.57,96323.0,1.1444765
99854602,424.85062,24.57,96325.0,1.1445004
99864476,425.1122,24.57,96322.0,1.1444647
99875437,425.28662,24.57,96319.99,1.1444409
99897850,425.1122,24.57,96322.0,1.1444647
99908452,425.19943,24.57,96321.0,1.1444528
99919484,425.19943,24.57,96321.0,1.1444528
99940496,424.93784,24.58,96324.0,1.1444885
99951436,425.28662,24.58,96319.99,1.1444409
99962677,425.02502,24.58,96323.0,1.1444765
99986644,425.45837,24.58,96318.0,1.1444172
99998764,425.1122,24.58,96322.0,1.1444647
100010524,424.93784,24.58,96324.0,1.1444885
100034687,425.28662,24.57,96319.99,1.1444409
100046806,425.71994,24.57,96315.0,1.1443815
100058536,425.02502,24.57,96323.0,1.1444765
100082673,424.4173,24.58,96330.0,1.1445597
100094792,425.1122,24.58,96322.0,1.1444647
100106625,425.28662,24.58,96319.99,1.1444409
100130536,425.37115,24.58,96319.0,1.1444291
100144320,425.02502,24.58,96323.0,1.1444765
100154579,425.63275,24.58,96316.0,1.1443934
100175710,424.76608,24.57,96325.99,1.1445122
100187484,425.45837,24.57,96318.0,1.1444172
100199639,425.63275,24.57,96316.0,1.1443934
100223674,425.28662,24.57,96319.99,1.1444409
100235417,425.63275,24.57,96316.0,1.1443934
100248066,425.63275,24.57,96316.0,1.1443934
100269474,425.45837,24.58,96318.0,1.1444172
100279652,424.85062,24.58,96325.0,1.1445004
100291463,425.28662,24.58,96319.99,1.1444409
100311586,425.71994,24.58,96315.0,1.1443815
100323469,425.71994,24.58,96315.0,1.1443815
100333460,425.1122,24.58,96322.0,1.1444647
100355521,424.6789,24.59,96326.99,1.144524
100368047,424.93784,24.59,96324.0,1.1444885
100379449,425.28662,24.59,96319.99,1.1444409
100400547,425.02502,24.58,96323.0,1.1444765
100412182,425.9789,24.58,96312.0,1.1443459
100422447,425.8917,24.58,96313.0,1.1443578
100444321,425.19943,24.59,96321.0,1.1444528
100454436,425.02502,24.59,96323.0,1.1444765
100464848,424.85062,24.59,96325.0,1.1445004
100486436,425.45837,24.59,96318.0,1.1444172
100496953,425.71994,24.59,96315.0,1.1443815
100508183,424.85062,24.59,96325.0,1.1445004
100528432,425.28662,24.59,96319.99,1.1444409
100540250,425.28662,24.59,96319.99,1.1444409
100550448,425.37115,24.59,96319.0,1.1444291
100572272,425.45837,24.59,96318.0,1.1444172
100582435,425.1122,24.59,96322.0,1.1444647
100592497,425.19943,24.59,96321.0,1.1444528
100614440,425.1122,24.6,96322.0,1.1444647
100625518,425.02502,24.6,96323.0,1.1444765
100636911,425.02502,24.6,96323.0,1.1444765
100657587,425.28662,24.6,96319.99,1.1444409
100669010,425.54556,24.6,96317.0,1.1444052
100679495,425.19943,24.6,96321.0,1.1444528
100701056,425.54556,24.6,96317.0,1.1444052
100711447,425.45837,24.6,96318.0,1.1444172
100722435,425.02502,24.6,96323.0,1.1444765
100743435,425.37115,24.6,96319.0,1.1444291
100753631,425.19943,24.6,96321.0,1.1444528
100764940,425.71994,24.6,96315.0,1.1443815
100786489,424.85062,24.6,96325.0,1.1445004
100797725,425.1122,24.6,96322.0,1.1444647
100808448,425.28662,24.6,96319.99,1.1444409
100830476,425.1122,24.609999,96322.0,1.1444647
100842012,425.45837,24.609999,96318.0,1.1444172
100852439,425.02502,24.609999,96323.0,1.1444765
100874445,425.28662,24.6,96319.99,1.1444409
100885883,425.45837,24.6,96318.0,1.1444172
100896450,425.1122,24.6,96322.0,1.1444647
100917888,424.93784,24.609999,96324.0,1.1444885
100928447,424.85062,24.609999,96325.0,1.1445004
100939466,425.28662,24.609999,96319.99,1.1444409
100962141,425.54556,24.609999,96317.0,1.1444052
100972458,425.37115,24.609999,96319.0,1.1444291
100982759,425.37115,24.609999,96319.0,1.1444291
101006711,425.19943,24.619999,96321.0,1.1444528
101018791,425.71994,24.619999,96315.0,1.1443815
101030649,425.45837,24.619999,96318.0,1.1444172
101054620,425.19943,24.609999,96321.0,1.1444528
101066943,425.45837,24.609999,96318.0,1.1444172
101078593,425.1122,24.609999,96322.0,1.1444647
101102678,425.19943,24.609999,96321.0,1.1444528
101112535,425.28662,24.609999,96319.99,1.1444409
101122838,424.93784,24.609999,96324.0,1.1444885
101146917,425.54556,24.619999,96317.0,1.1444052
101158575,425.54556,24.619999,96317.0,1.1444052
101170837,425.19943,24.619999,96321.0,1.1444528
101194837,425.19943,24.609999,96321.0,1.1444528
101206665,425.63275,24.609999,96316.0,1.1443934
101219180,425.28662,24.609999,96319.99,1.1444409
101241498,425.63275,24.609999,96316.0,1.1443934
101252025,425.37115,24.609999,96319.0,1.1444291
101263444,425.37115,24.609999,96319.0,1.1444291
101283709,425.45837,24.609999,96318.0,1.1444172
101295392,425.80716,24.609999,96313.99,1.1443696
101305501,425.9789,24.609999,96312.0,1.1443459
101327405,425.8917,24.619999,96313.0,1.1443578
101340745,425.54556,24.619999,96317.0,1.1444052
101351398,425.71994,24.619999,96315.0,1.1443815
101375464,425.45837,24.619999,96318.0,1.1444172
101385532,425.9789,24.619999,96312.0,1.1443459
101395918,425.71994,24.619999,96315.0,1.1443815
101417556,425.54556,24.619999,96317.0,1.1444052
101428758,425.37115,24.619999,96319.0,1.1444291
101440197,425.45837,24.619999,96318.0,1.1444172
101460493,425.8917,24.619999,96313.0,1.1443578
101472234,425.63275,24.619999,96316.0,1.1443934
101482439,425.45837,24.619999,96318.0,1.1444172
101504205,425.19943,24.63,96321.0,1.1444528
101514435,425.45837,24.63,96318.0,1.1444172
101524854,425.19943,24.63,96321.0,1.1444528
101546436,426.3277,24.619999,96307.99,1.1442983
101557517,425.45837,24.619999,96318.0,1.1444172
101568173,426.0661,24.619999,96311.0,1.144334
101588750,424.93784,24.63,96324.0,1.1444885
101600215,425.63275,24.63,96316.0,1.1443934
101610436,425.54556,24.63,96317.0,1.1444052
101633104,425.8917,24.64,96313.0,1.1443578
101643435,425.1122,24.64,96322.0,1.1444647
101654517,425.54556,24.64,96317.0,1.1444052
101675500,425.80716,24.64,96313.99,1.1443696
101686450,425.1122,24.64,96322.0,1.1444647
101697016,425.63275,24.64,96316.0,1.1443934
101717636,426.0661,24.64,96311.0,1.144334
101729016,425.45837,24.64,96318.0,1.1444172
101739435,426.0661,24.64,96311.0,1.144334
101760943,425.54556,24.64,96317.0,1.1444052
101771436,425.63275,24.64,96316.0,1.1443934
101782435,425.80716,24.64,96313.99,1.1443696
101803446,425.54556,24.64,96317.0,1.1444052
101814437,425.37115,24.64,96319.0,1.1444291
101825912,425.9789,24.64,96312.0,1.1443459
101847435,425.19943,24.64,96321.0,1.1444528
101858446,426.1533,24.64,96310.0,1.1443222
101870045,425.71994,24.64,96315.0,1.1443815
101891447,425.02502,24.64,96323.0,1.1444765
101902439,425.54556,24.64,96317.0,1.1444052
101913827,425.54556,24.64,96317.0,1.1444052
101934460,425.63275,24.65,96316.0,1.1443934
101945889,425.80716,24.65,96313.99,1.1443696
101956450,425.8917,24.65,96313.0,1.1443578
101978436,425.8917,24.65,96313.0,1.1443578
101988446,425.54556,24.65,96317.0,1.1444052
101999436,425.71994,24.65,96315.0,1.1443815
102020435,425.71994,24.64,96315.0,1.1443815
102030699,425.45837,24.64,96318.0,1.1444172
102041797,426.24048,24.64,96309.0,1.1443102
102063474,425.54556,24.66,96317.0,1.1444052
102075181,425.37115,24.66,96319.0,1.1444291
102086689,425.80716,24.66,96313.99,1.1443696
102110654,425.63275,24.65,96316.0,1.1443934
102122868,425.71994,24.65,96315.0,1.1443815
102134652,425.37115,24.65,96319.0,1.1444291
102158721,426.1533,24.65,96310.0,1.1443222
102170855,426.1533,24.65,96310.0,1.1443222
102182622,425.71994,24.65,96315.0,1.1443815
102206658,425.19943,24.65,96321.0,1.1444528
102218849,425.37115,24.65,96319.0,1.1444291
102230641,426.0661,24.65,96311.0,1.144334
102251626,425.8917,24.65,96313.0,1.1443578
102263451,425.9789,24.65,96312.0,1.1443459
102273490,425.9789,24.65,96312.0,1.1443459
102295456,425.54556,24.65,96317.0,1.1444052
102305484,425.71994,24.65,96315.0,1.1443815
102316435,425.54556,24.65,96317.0,1.1444052
102337486,425.54556,24.66,96317.0,1.1444052
102347607,426.3277,24.66,96307.99,1.1442983
102359485,425.9789,24.66,96312.0,1.1443459
102383538,426.24048,24.66,96309.0,1.1443102
102393484,426.58664,24.66,96305.0,1.1442627
102404439,425.63275,24.66,96316.0,1.1443934
102428202,425.9789,24.66,96312.0,1.1443459
102439378,426.0661,24.66,96311.0,1.144334
102449484,425.8917,24.66,96313.0,1.1443578
102470435,426.1533,24.66,96310.0,1.1443222
102481520,426.24048,24.66,96309.0,1.1443102
102492407,426.3277,24.66,96307.99,1.1442983
102514446,426.0661,24.66,96311.0,1.144334
102524477,425.54556,24.66,96317.0,1.1444052
102536300,425.71994,24.66,96315.0,1.1443815
102557146,425.28662,24.66,96319.99,1.1444409
102568281,425.80716,24.66,96313.99,1.1443696
102578436,426.0661,24.66,96311.0,1.144334
102600237,425.9789,24.67,96312.0,1.1443459
102610442,425.54556,24.67,96317.0,1.1444052
102620482,426.1533,24.67,96310.0,1.1443222
102642436,425.9789,24.67,96312.0,1.1443459
102652835,425.80716,24.67,96313.99,1.1443696
102664233,426.3277,24.67,96307.99,1.1442983
102685541,425.71994,24.67,96315.0,1.1443815
102695448,425.80716,24.67,96313.99,1.1443696
102706447,425.9789,24.67,96312.0,1.1443459
102729065,425.71994,24.67,96315.0,1.1443815
102739435,425.9789,24.67,96312.0,1.1443459
102749591,426.24048,24.67,96309.0,1.1443102
102771483,426.0661,24.67,96311.0,1.144334
102782470,426.0661,24.67,96311.0,1.144334
102793600,426.3277,24.67,96307.99,1.1442983
102813578,425.80716,24.68,96313.99,1.1443696
102825018,426.1533,24.68,96310.0,1.1443222
102835451,425.71994,24.68,96315.0,1.1443815
102856983,425.71994,24.68,96315.0,1.1443815
102867486,425.71994,24.68,96315.0,1.1443815
102878435,426.24048,24.68,96309.0,1.1443102
102899435,426.1533,24.68,96310.0,1.1443222
102910439,425.71994,24.68,96315.0,1.1443815
102921805,426.0661,24.68,96311.0,1.144334
102943437,426.3277,24.68,96307.99,1.1442983
102953819,426.1533,24.68,96310.0,1.1443222
102964435,426.0661,24.68,96311.0,1.144334
102985838,426.0661,24.689999,96311.0,1.144334
102996447,425.54556,24.689999,96317.0,1.1444052
103007435,426.24048,24.689999,96309.0,1.1443102
103030005,425.71994,24.689999,96315.0,1.1443815
103040484,425.8917,24.689999,96313.0,1.1443578
103051448,425.80716,24.689999,96313.99,1.1443696
103074808,426.1533,24.689999,96310.0,1.1443222
103087161,426.58664,24.689999,96305.0,1.1442627
103098843,425.8917,24.689999,96313.0,1.1443578
103122891,425.71994,24.689999,96315.0,1.1443815
103134606,426.41223,24.689999,96307.0,1.1442865
103146932,426.1533,24.689999,96310.0,1.1443222
103168446,426.0661,24.68,96311.0,1.144334
103179114,426.1533,24.68,96310.0,1.1443222
103190621,426.41223,24.68,96307.0,1.1442865
103214596,425.80716,24.689999,96313.99,1.1443696
103227080,425.71994,24.689999,96315.0,1.1443815
103238590,425.8917,24.689999,96313.0,1.1443578
103262669,425.63275,24.68,96316.0,1.1443934
103272447,427.02,24.68,96300.0,1.1442033
103283700,426.58664,24.68,96305.0,1.1442627
103307632,426.67383,24.689999,96304.0,1.1442509
103319476,425.8917,24.689999,96313.0,1.1443578
103329521,426.24048,24.689999,96309.0,1.1443102
103351367,426.1533,24.68,96310.0,1.1443222
103361486,426.1533,24.68,96310.0,1.1443222
103373281,426.3277,24.68,96307.99,1.1442983
103396100,426.3277,24.689999,96307.99,1.1442983
103407439,426.24048,24.689999,96309.0,1.1443102
103419970,426.41223,24.689999,96307.0,1.1442865
103441490,426.49945,24.689999,96306.0,1.1442746
103451947,426.24048,24.689999,96309.0,1.1443102
103462450,426.49945,24.689999,96306.0,1.1442746
103484777,426.41223,24.699999,96307.0,1.1442865
103496298,426.49945,24.699999,96306.0,1.1442746
103506447,426.24048,24.699999,96309.0,1.1443102
103528148,426.49945,24.699999,96306.0,1.1442746
103538435,425.8917,24.699999,96313.0,1.1443578
103548513,426.67383,24.699999,96304.0,1.1442509
103570484,426.58664,24.699999,96305.0,1.1442627
103580464,426.41223,24.699999,96307.0,1.1442865
103592229,426.76102,24.699999,96303.0,1.144239
103612807,426.41223,24.699999,96307.0,1.1442865
103624200,425.8917,24.699999,96313.0,1.1443578
103634446,426.67383,24.699999,96304.0,1.1442509
103656329,426.58664,24.71,96305.0,1.1442627
103666438,426.49945,24.71,96306.0,1.1442746
103677507,426.76102,24.71,96303.0,1.144239
103698469,425.8917,24.71,96313.0,1.1443578
103708518,426.1533,24.71,96310.0,1.1443222
103720240,426.0661,24.71,96311.0,1.144334
103742436,426.0661,24.71,96311.0,1.144334
103753518,426.41223,24.71,96307.0,1.1442865
103763445,426.1533,24.71,96310.0,1.1443222
103785070,426.3277,24.71,96307.99,1.1442983
103795440,426.58664,24.71,96305.0,1.1442627
103805850,425.9789,24.71,96312.0,1.1443459
103827445,426.41223,24.71,96307.0,1.1442865
103838436,426.41223,24.71,96307.0,1.1442865
103849534,426.49945,24.71,96306.0,1.1442746
103870447,426.3277,24.71,96307.99,1.1442983
103881569,426.0661,24.71,96311.0,1.144334
103893350,426.3277,24.71,96307.99,1.1442983
103915436,426.3277,24.72,96307.99,1.1442983
103926473,426.93542,24.72,96300.99,1.1442151
103937842,426.49945,24.72,96306.0,1.1442746
103959472,426.49945,24.72,96306.0,1.1442746
103970435,425.9789,24.72,96312.0,1.1443459
103982094,426.76102,24.72,96303.0,1.144239
104003484,426.58664,24.72,96305.0,1.1442627
104014435,426.84824,24.72,96301.99,1.144227
104025829,426.41223,24.72,96307.0,1.1442865
104047435,426.76102,24.72,96303.0,1.144239
104058440,426.0661,24.72,96311.0,1.144334
104070048,426.67383,24.72,96304.0,1.1442509
104091447,427.02,24.72,96300.0,1.1442033
104102470,426.24048,24.72,96309.0,1.1443102
104113843,426.93542,24.72,96300.99,1.1442151
104134529,426.3277,24.72,96307.99,1.1442983
104147216,427.10718,24.72,96299.0,1.1441914
104158603,426.1533,24.72,96310.0,1.1443222
104182551,426.41223,24.72,96307.0,1.1442865
104194821,426.49945,24.72,96306.0,1.1442746
104206686,426.76102,24.72,96303.0,1.144239
104230692,426.24048,24.72,96309.0,1.1443102
104242813,426.58664,24.72,96305.0,1.1442627
104254600,427.19437,24.72,96298.0,1.1441796
104278603,426.58664,24.72,96305.0,1.1442627
104290769,426.84824,24.72,96301.99,1.144227
104302581,427.10718,24.72,96299.0,1.1441914
104326653,426.41223,24.72,96307.0,1.1442865
104339950,427.02,24.72,96300.0,1.1442033
104351306,426.76102,24.72,96303.0,1.144239
104371594,427.19437,24.72,96298.0,1.1441796
104383460,427.19437,24.72,96298.0,1.1441796
104393484,426.67383,24.72,96304.0,1.1442509
104415412,426.67383,24.72,96304.0,1.1442509
104428191,427.02,24.72,96300.0,1.1442033
104439493,426.84824,24.72,96301.99,1.144227
104463401,427.19437,24.73,96298.0,1.1441796
104476092,426.49945,24.73,96306.0,1.1442746
104487649,426.84824,24.73,96301.99,1.144227
104508041,426.93542,24.73,96300.99,1.1442151
104519297,426.84824,24.73,96301.99,1.144227
104529511,427.02,24.73,96300.0,1.1442033
104551438,426.93542,24.73,96300.99,1.1442151
104561484,427.02,24.73,96300.0,1.1442033
104572435,426.76102,24.73,96303.0,1.144239
104593507,426.76102,24.73,96303.0,1.144239
104604227,427.36877,24.73,96296.0,1.1441557
104614435,426.58664,24.73,96305.0,1.1442627
104636320,426.76102,24.73,96303.0,1.144239
104646452,426.93542,24.73,96300.99,1.1442151
104656966,427.19437,24.73,96298.0,1.1441796
104678448,426.93542,24.74,96300.99,1.1442151
104689489,426.84824,24.74,96301.99,1.144227
104700437,426.76102,24.74,96303.0,1.144239
104721483,426.84824,24.74,96301.99,1.144227
104732180,427.28156,24.74,96297.0,1.1441677
104742445,427.10718,24.74,96299.0,1.1441914
104764948,427.36877,24.75,96296.0,1.1441557
104775467,426.93542,24.75,96300.99,1.1442151
104786439,426.67383,24.75,96304.0,1.1442509
104807435,426.84824,24.75,96301.99,1.144227
104818437,427.54053,24.75,96294.0,1.144132
104828902,426.93542,24.75,96300.99,1.1442151
104849526,426.24048,24.75,96309.0,1.1443102
104860955,426.58664,24.75,96305.0,1.1442627
104871449,427.28156,24.75,96297.0,1.1441677
104893521,427.28156,24.75,96297.0,1.1441677
104905130,426.84824,24.75,96301.99,1.144227
104915484,426.58664,24.75,96305.0,1.1442627
104938150,426.24048,24.75,96309.0,1.1443102
104948911,426.84824,24.75,96301.99,1.144227
104959435,427.10718,24.75,96299.0,1.1441914
104980447,427.02,24.75,96300.0,1.1442033
104991436,427.10718,24.75,96299.0,1.1441914
105002435,426.76102,24.75,96303.0,1.144239
105024435,427.28156,24.76,96297.0,1.1441677
105035436,427.7149,24.76,96292.0,1.1441083
105046458,427.10718,24.76,96299.0,1.1441914
105068447,426.76102,24.76,96303.0,1.144239
105079495,427.28156,24.76,96297.0,1.1441677
105090444,427.19437,24.76,96298.0,1.1441796
105112473,427.36877,24.76,96296.0,1.1441557
105123435,427.28156,24.76,96297.0,1.1441677
105134436,427.02,24.76,96300.0,1.1442033
105155436,426.58664,24.76,96305.0,1.1442627
105166670,427.28156,24.76,96297.0,1.1441677
105178817,427.54053,24.76,96294.0,1.144132
105198605,426.93542,24.76,96300.99,1.1442151
105210821,427.10718,24.76,96299.0,1.1441914
105222700,427.8893,24.76,96290.0,1.1440845
105246796,427.62772,24.76,96293.0,1.1441201
105259190,426.93542,24.76,96300.99,1.1442151
105270589,426.93542,24.76,96300.99,1.1442151
105294595,427.62772,24.76,96293.0,1.1441201
105307576,427.10718,24.76,96299.0,1.1441914
105318602,427.28156,24.76,96297.0,1.1441677
105339965,427.36877,24.76,96296.0,1.1441557
105350613,427.62772,24.76,96293.0,1.1441201
105362802,427.54053,24.76,96294.0,1.144132
105384855,427.8021,24.76,96291.0,1.1440964
105395987,427.19437,24.76,96298.0,1.1441796
105407453,427.7149,24.76,96292.0,1.1441083
105428001,427.19437,24.76,96298.0,1.1441796
105439381,427.8893,24.76,96290.0,1.1440845
105449496,427.7149,24.76,96292.0,1.1441083
105471466,427.45596,24.769999,96294.99,1.1441438
105483649,427.54053,24.769999,96294.0,1.144132
105495928,427.45596,24.769999,96294.99,1.1441438
105519374,427.36877,24.76,96296.0,1.1441557
105529460,427.45596,24.76,96294.99,1.1441438
105539576,427.10718,24.76,96299.0,1.1441914
105563650,427.8021,24.769999,96291.0,1.1440964
105575352,427.54053,24.769999,96294.0,1.144132
105585460,427.10718,24.769999,96299.0,1.1441914
105607447,427.28156,24.769999,96297.0,1.1441677
105617554,427.7149,24.769999,96292.0,1.1441083
105628793,427.62772,24.769999,96293.0,1.1441201
105650436,427.45596,24.769999,96294.99,1.1441438
105660494,427.62772,24.769999,96293.0,1.1441201
105672189,427.8893,24.769999,96290.0,1.1440845
105692460,427.62772,24.769999,96293.0,1.1441201
105704173,427.8021,24.769999,96291.0,1.1440964
105714447,427.8021,24.769999,96291.0,1.1440964
105736306,427.45596,24.779999,96294.99,1.1441438
105746439,428.32263,24.779999,96285.0,1.1440251
105756725,427.36877,24.779999,96296.0,1.1441557
105778450,427.7149,24.779999,96292.0,1.1441083
105789559,427.7149,24.779999,96292.0,1.1441083
105800231,427.7149,24.779999,96292.0,1.1441083
105821550,427.8021,24.779999,96291.0,1.1440964
105833011,427.8021,24.779999,96291.0,1.1440964
105843445,428.06104,24.779999,96288.0,1.1440607
105864995,427.45596,24.779999,96294.99,1.1441438
