timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
13873340,1543372936400113,453900238,-719276331,186322,154807,0.30900002,0.13057017,3.0790002,4.5400004,1.4,1.81,107,8,2.6660001,-2.661,0.16700001,0.263,3.0577574,0,3,1,9
14078512,1543372936600113,453900181,-719276323,186266,154751,0.32200003,0.099545024,3.0260003,4.487,1.4599999,2.47,107,8,3.269,-3.2350001,0.469,0.117000006,3.0195918,0,3,1,8
14269692,1543372936800113,453900114,-719276316,186312,154797,0.31100002,0.095199674,2.9750001,4.438,1.4599999,2.47,107,12,3.3430002,-3.3300002,0.28500003,0.28300002,3.038817,0,3,1,8
14479624,1543372937000113,453900044,-719276316,186537,155022,0.30800003,0.08302671,2.927,4.388,1.4599999,2.47,107,12,3.4680002,-3.459,0.246,0.23300001,3.0570076,0,3,1,8
14675489,1543372937200113,453899975,-719276313,186633,155118,0.31,0.08069093,2.8790002,4.341,1.4599999,2.47,107,12,3.538,-3.522,0.32900003,0.30200002,3.0525975,0,3,1,8
14874497,1543372937400113,453899904,-719276306,186602,155088,0.344,0.08197514,2.841,4.3040004,1.4599999,2.47,107,12,4.0020003,-3.9970002,0.19600001,-0.068,3.0726593,0,3,1,8
15073565,1543372937600113,453899831,-719276298,186604,155089,0.31100002,0.07287412,2.802,4.2710004,1.4,1.81,107,12,3.936,-3.9210002,0.342,0.075,3.0624638,0,3,1,9
15270638,1543372937800113,453899756,-719276288,186515,155001,0.312,0.07461282,2.7670002,4.2460003,1.4599999,2.47,107,11,4.229,-4.2200003,0.275,0.027,3.0695326,0,3,1,8
15474627,1543372938000113,453899669,-719276287,186660,155145,0.30900002,0.0680345,2.7350001,4.209,1.4599999,2.47,107,11,4.6860003,-4.681,0.21000001,0.102000006,3.0847275,0,3,1,8
15673584,1543372938200113,453899582,-719276276,186683,155168,0.317,0.061800536,2.7020001,4.1800003,1.4599999,2.47,107,11,4.714,-4.6790004,0.569,0.022000002,3.0487611,0,3,1,8
15876485,1543372938400113,453899493,-719276265,186744,155229,0.31300002,0.062320117,2.674,4.1520004,1.4599999,2.47,107,11,4.98,-4.964,0.4,0.010000001,3.0550966,0,3,1,8
16074527,1543372938600113,453899400,-719276255,186773,155258,0.31300002,0.060556114,2.6480002,4.125,1.4599999,2.47,107,11,5.1590004,-5.142,0.42900002,0.125,3.0568707,0,3,1,8
16271690,1543372938800113,453899303,-719276247,186876,155361,0.31,0.053984076,2.6220002,4.097,1.4599999,2.47,107,4,5.3960004,-5.3760004,0.47100002,0.15300001,3.0553071,0,3,1,8
16466866,1543372939000113,453899205,-719276238,186944,155429,0.312,0.053628553,2.598,4.071,1.4599999,2.47,107,4,5.499,-5.4810004,0.44700003,0.023000002,3.0579088,0,3,1,8
16673508,1543372939200113,453899101,-719276230,187015,155500,0.30600002,0.04957433,2.5730002,4.045,1.4,1.81,107,4,5.952,-5.9430003,0.31,0.163,3.0757635,0,3,1,9
16873658,1543372939400113,453898991,-719276220,187071,155557,0.31,0.044699624,2.5440001,4.0230002,1.4,1.81,107,4,6.2230005,-6.2000003,0.53800005,0.09900001,3.0636258,0,3,1,9
17069593,1543372939600113,453898880,-719276208,186990,155475,0.30400002,0.045829203,2.516,4.005,1.4599999,2.47,107,4,6.201,-6.19,0.36400002,0.45600003,3.0737529,0,3,1,8
17268484,1543372939800113,453898763,-719276196,186967,155452,0.33,0.043840572,2.492,3.989,1.4599999,2.47,107,4,6.7770004,-6.7580004,0.50600004,0.14500001,3.0699117,0,3,1,8
17474495,1543372940000113,453898640,-719276185,186939,155424,0.305,0.04300334,2.466,3.969,1.4,1.81,107,4,6.8580003,-6.854,0.25300002,0.23300001,3.089185,0,3,1,9
17672483,1543372940200113,453898512,-719276175,186917,155402,0.30800003,0.040686067,2.4420002,3.9520001,1.4,1.81,107,4,7.2860003,-7.2700005,0.47900003,0.29900002,3.0814784,0,3,1,9
17865532,1543372940400113,453898377,-719276161,186911,155396,0.34600002,0.0404302,2.4190001,3.936,1.4,1.81,107,4,7.6590004,-7.6370006,0.58400005,0.22500001,3.0723877,0,3,1,9
18070566,1543372940600113,453898238,-719276145,186860,155345,0.34600002,0.040454287,2.397,3.9190001,1.4,1.81,107,4,7.7330003,-7.715,0.528,0.093,3.0729067,0,3,1,9
18272488,1543372940800113,453898097,-719276127,186753,155238,0.31100002,0.039095026,2.3760002,3.903,1.4,1.81,107,4,7.9010005,-7.8820004,0.559,0.259,3.0716703,0,3,1,9
18473734,1543372941000113,453897953,-719276106,186638,155123,0.314,0.036332343,2.3490002,3.8860002,1.4,1.81,107,4,7.9960003,-7.9690003,0.657,0.026,3.064288,0,3,1,9
18673508,1543372941200113,453897808,-719276090,186662,155147,0.314,0.04004972,2.332,3.8700001,1.4,1.81,107,4,8.082001,-8.062,0.573,-0.029000001,3.0706413,0,3,1,9
18874477,1543372941400113,453897658,-719276078,186748,155233,0.314,0.038944926,2.3160002,3.8520002,1.4,1.81,107,4,8.294001,-8.278001,0.51100004,-0.007,3.0799847,0,3,1,9
19075485,1543372941600113,453897506,-719276057,186701,155186,0.317,0.03476591,2.2910001,3.8330002,1.4,1.81,107,4,8.406,-8.376,0.71000004,-0.16900001,3.0570204,0,3,1,9
19267520,1543372941800113,453897353,-719276037,186673,155159,0.31500003,0.035911545,2.273,3.8130002,1.4,1.81,107,5,8.494,-8.463,0.72400004,0.156,3.056256,0,3,1,9
19485520,1543372942000114,453897197,-719276018,186676,155161,0.316,0.037089117,2.2570002,3.8040001,1.4599999,2.47,107,5,8.668,-8.642,0.67200005,-0.051000003,3.0640287,0,3,1,8
19674484,1543372942200114,453897039,-719275997,186635,155120,0.316,0.03411752,2.2380002,3.7700002,1.4,1.81,107,5,8.702001,-8.678,0.64500004,-0.116000004,3.0673876,0,3,1,9
19878699,1543372942400114,453896878,-719275979,186686,155171,0.316,0.031940572,2.2150002,3.7210002,1.4,1.81,107,5,8.861,-8.836,0.66400003,-0.18400002,3.0666425,0,3,1,9
20078602,1543372942600114,453896709,-719275964,186854,155339,0.31500003,0.02959956,2.19,3.6660001,1.4,1.81,107,5,9.203,-9.17,0.78300005,0.071,3.0564184,0,3,1,9
20275692,1543372942800114,453896544,-719275940,186714,155200,0.31500003,0.031517155,2.17,3.6230001,1.4,1.81,107,5,9.087001,-9.066,0.62,-0.163,3.073297,0,3,1,9
20479579,1543372943000114,453896375,-719275920,186757,155242,0.31500003,0.026230203,2.135,3.5210001,1.4,1.81,107,5,9.319,-9.2890005,0.739,-0.10300001,3.062178,0,3,1,9
20673619,1543372943200114,453896202,-719275901,186828,155314,0.31500003,0.028605595,2.112,3.4670002,1.4,1.81,107,5,9.501,-9.471001,0.75000006,-0.09200001,3.06252,0,3,1,9
20883523,1543372943400114,453896021,-719275891,187123,155608,0.31300002,0.027454201,2.084,3.4090002,1.4,1.81,107,5,9.51,-9.491,0.595,-0.273,3.0789373,0,3,1,9
21079556,1543372943600114,453895845,-719275876,187220,155705,0.31500003,0.030496135,2.0670002,3.3820002,1.4,1.81,107,5,9.589001,-9.567,0.64500004,-0.19700001,3.0743206,0,3,1,9
21280486,1543372943800114,453895668,-719275861,187289,155774,0.314,0.02968578,2.051,3.357,1.4,1.81,107,4,9.6970005,-9.676001,0.642,-0.080000006,3.0752902,0,3,1,9
21476528,1543372944000114,453895490,-719275845,187330,155815,0.314,0.028846102,2.032,3.318,1.4,1.81,107,4,9.76,-9.743,0.57500005,-0.24100001,3.0826755,0,3,1,9
21673531,1543372944200114,453895313,-719275825,187283,155768,0.31500003,0.029437942,2.0170002,3.2860003,1.4,1.81,107,4,9.812,-9.7890005,0.65900004,-0.11000001,3.0743365,0,3,1,9
21870556,1543372944400114,453895134,-719275808,187276,155761,0.314,0.030826177,2.006,3.262,1.4,1.81,107,4,9.993,-9.977,0.578,-0.133,3.0837436,0,3,1,9
22071556,1543372944600114,453894953,-719275790,187255,155740,0.31300002,0.030359128,1.9940001,3.2380002,1.4,1.81,107,4,10.034,-10.018001,0.568,-0.021000002,3.0849617,0,3,1,9
22271497,1543372944800114,453894771,-719275770,187182,155667,0.314,0.029023252,1.9810001,3.2150002,1.4,1.81,107,12,10.183001,-10.162001,0.656,-0.055000003,3.077143,0,3,1,9
22472483,1543372945000114,453894587,-719275751,187121,155606,0.31300002,0.029137222,1.968,3.193,1.4,1.81,107,12,10.201,-10.189,0.508,-0.171,3.0918212,0,3,1,9
22673564,1543372945200114,453894402,-719275734,187072,155557,0.314,0.028817479,1.9560001,3.1710002,1.4,1.81,107,12,10.31,-10.293,0.592,-0.136,3.084125,0,3,1,9
22874483,1543372945400114,453894213,-719275718,187185,155670,0.314,0.029916687,1.9460001,3.163,1.4,1.81,107,12,10.363001,-10.343,0.64000005,-0.004,3.079789,0,3,1,9
23075501,1543372945600114,453894025,-719275696,187109,155594,0.314,0.026589042,1.9290001,3.1550002,1.4,1.81,107,12,10.416,-10.394,0.683,-0.040000003,3.0759625,0,3,1,9
23268489,1543372945800114,453893836,-719275680,187138,155623,0.314,0.030070625,1.9200001,3.1490002,1.4,1.81,106,9,10.444,-10.43,0.536,-0.10300001,3.0902624,0,3,1,9
23474689,1543372946000114,453893644,-719275666,187219,155704,0.314,0.028733702,1.909,3.131,1.4,1.81,106,9,10.675,-10.662001,0.536,-0.21100001,3.0913465,0,3,1,9
23678478,1543372946200114,453893450,-719275653,187336,155821,0.31300002,0.028070653,1.8980001,3.1130002,1.4,1.81,106,9,10.678,-10.666,0.499,-0.089,3.094855,0,3,1,9
23875493,1543372946400114,453893257,-719275640,187374,155859,0.312,0.028295625,1.8880001,3.095,1.4,1.81,106,9,10.616,-10.607,0.446,0.010000001,3.0995963,0,3,1,9
24074880,1543372946600114,453893063,-719275623,187371,155856,0.314,0.026056716,1.8720001,3.0800002,1.4,1.81,106,9,10.752001,-10.739,0.526,-0.24800001,3.0926836,0,3,1,9
24273627,1543372946800114,453892868,-719275601,187312,155797,0.316,0.025868746,1.8550001,3.0500002,1.4,1.81,107,6,10.897,-10.875001,0.693,-0.34300002,3.0779212,0,3,1,9
24473646,1543372947000114,453892671,-719275577,187241,155726,0.31500003,0.025454229,1.8390001,3.0240002,1.4,1.81,107,6,10.957001,-10.940001,0.61,-0.12200001,3.0859318,0,3,1,9
24665669,1543372947200114,453892471,-719275556,187273,155758,0.31500003,0.02416129,1.8220001,2.9940002,1.4,1.81,107,6,10.905001,-10.885,0.661,-0.16000001,3.0809429,0,3,1,9
24874573,1543372947400114,453892272,-719275537,187320,155805,0.31500003,0.024551196,1.8080001,2.979,1.4,1.81,107,6,10.902,-10.8880005,0.54300004,-0.30100003,3.0918016,0,3,1,9
25072484,1543372947600114,453892073,-719275520,187400,155885,0.31500003,0.02578078,1.7960001,2.9650002,1.4,1.81,107,6,10.877001,-10.857,0.661,-0.20300001,3.080744,0,3,1,9
25272259,1543372947800114,453891866,-719275512,187800,156285,0.31800002,0.025209708,1.7800001,2.9320002,1.4,1.81,107,4,10.833,-10.806001,0.77000004,-0.483,3.0704906,0,3,1,9
25473529,1543372948000114,453891659,-719275503,188213,156697,0.317,0.02587119,1.7680001,2.914,1.4,1.81,107,4,10.976001,-10.950001,0.767,-0.45400003,3.0716598,0,3,1,9
25671526,1543372948200114,453891450,-719275491,188590,157075,0.317,0.024844585,1.7550001,2.897,1.4,1.81,107,4,10.971001,-10.933001,0.91300005,-0.202,3.0583208,0,3,1,9
25871481,1543372948400114,453891245,-719275478,188871,157356,0.316,0.025117904,1.7420001,2.88,1.4,1.81,107,4,10.860001,-10.828,0.82500005,-0.26200002,3.0655408,0,3,1,9
26066841,1543372948600114,453891040,-719275467,189199,157684,0.31500003,0.025245313,1.7300001,2.8650002,1.4,1.81,107,4,10.895,-10.872001,0.721,-0.28,3.0753684,0,3,1,9
26272714,1543372948800114,453890836,-719275451,189400,157885,0.31500003,0.022236018,1.7140001,2.8490002,1.4,1.81,107,4,10.988001,-10.955001,0.85200006,-0.25800002,3.0640006,0,3,1,9
26470538,1543372949000114,453890634,-719275434,189607,158092,0.31500003,0.02281983,1.6980001,2.834,1.4,1.81,107,4,10.771001,-10.740001,0.814,-0.293,3.065965,0,3,1,9
26671481,1543372949200114,453890433,-719275414,189842,158327,0.31800002,0.022447726,1.6830001,2.821,1.4,1.81,107,4,10.837001,-10.788,1.0250001,-0.36100003,3.0468693,0,3,1,9
26878345,1543372949400114,453890233,-719275392,190137,158621,0.316,0.022697307,1.669,2.8060002,1.4,1.81,107,4,10.679001,-10.642,0.882,-0.29500002,3.0589232,0,3,1,9
27076686,1543372949600114,453890033,-719275372,190381,158865,0.314,0.022397809,1.654,2.7910001,1.4,1.81,107,4,10.766001,-10.733001,0.841,-0.108,3.0633683,0,3,1,9
27275522,1543372949800114,453889836,-719275352,190534,159019,0.314,0.022758743,1.641,2.7770002,1.4,1.81,107,4,10.661,-10.63,0.81200004,-0.13900001,3.0653725,0,3,1,9
27480483,1543372950000114,453889640,-719275332,190748,159233,0.316,0.022961376,1.628,2.7640002,1.4,1.81,107,4,10.502001,-10.464001,0.89500004,-0.34800002,3.0562236,0,3,1,9
27683489,1543372950200115,453889456,-719275324,190952,159437,0.246,0.020370958,1.5780001,2.7410002,1.14,1.8,107,4,10.641001,-10.614,0.768,-0.252,3.0693784,0,3,1,10
27876544,1543372950400115,453889276,-719275309,190942,159426,0.24800001,0.023044977,1.536,2.7280002,1.14,1.8,107,4,10.483001,-10.445001,0.89400005,-0.216,3.0562487,0,3,1,10
28076479,1543372950600115,453889096,-719275294,190949,159433,0.24700001,0.023386363,1.5000001,2.7140002,1.14,1.8,107,4,10.357,-10.331,0.72400004,-0.193,3.0716746,0,3,1,10
28277506,1543372950800115,453888916,-719275282,191052,159536,0.24800001,0.02278213,1.4670001,2.703,1.14,1.8,107,8,10.283001,-10.265,0.61200005,-0.55300003,3.0820913,0,3,1,10
28483473,1543372951000115,453888738,-719275270,191197,159682,0.24700001,0.022778815,1.437,2.6880002,1.14,1.79,107,8,10.202001,-10.173,0.77500004,-0.36600003,3.0655534,0,3,1,10
28672491,1543372951200115,453888558,-719275257,191326,159811,0.24700001,0.022508986,1.409,2.673,1.14,1.79,107,8,10.257001,-10.233001,0.694,-0.35200003,3.0738423,0,3,1,10
28874570,1543372951400115,453888382,-719275244,191365,159849,0.24900001,0.024384342,1.386,2.6620002,1.14,1.79,107,8,10.082001,-10.059,0.694,-0.296,3.0727308,0,3,1,10
29076484,1543372951600115,453888204,-719275229,191367,159852,0.24700001,0.022255216,1.3610001,2.6390002,1.14,1.79,107,8,10.229,-10.215,0.536,-0.44900003,3.0891562,0,3,1,10
29274481,1543372951800115,453888027,-719275213,191260,159745,0.24400002,0.021601764,1.338,2.618,1.14,1.79,107,11,9.996,-9.983001,0.513,-0.15,3.0902708,0,3,1,10
29474515,1543372952000115,453887851,-719275201,191289,159774,0.245,0.022641806,1.319,2.607,1.14,1.79,107,11,10.004001,-9.985001,0.62700003,-0.10700001,3.0788834,0,3,1,10
29676484,1543372952200115,453887674,-719275185,191205,159690,0.246,0.019235099,1.2950001,2.572,1.14,1.79,107,11,9.973001,-9.952001,0.642,-0.46100003,3.0772178,0,3,1,10
29871517,1543372952400115,453887496,-719275176,191386,159870,0.245,0.018433817,1.2720001,2.5370002,1.14,1.79,107,11,9.903001,-9.887,0.57000005,-0.58500004,3.0840333,0,3,1,10
30067513,1543372952600115,453887318,-719275167,191586,160070,0.245,0.019976513,1.253,2.519,1.14,1.79,107,11,10.009001,-9.991,0.592,-0.409,3.0824509,0,3,1,10
30272533,1543372952800115,453887142,-719275153,191628,160113,0.246,0.020442517,1.235,2.493,1.14,1.79,107,8,9.8220005,-9.801001,0.637,-0.321,3.0767088,0,3,1,10
30471486,1543372953000115,453886965,-719275138,191663,160147,0.245,0.019928344,1.2190001,2.476,1.14,1.79,107,8,9.862,-9.838,0.69500005,-0.409,3.0710835,0,3,1,10
30686558,1543372953200115,453886788,-719275124,191779,160264,0.24800001,0.020800484,1.2030001,2.46,1.14,1.79,107,8,9.883,-9.858001,0.70000005,-0.45200002,3.0707283,0,3,1,10
30875480,1543372953400115,453886611,-719275113,191898,160382,0.24700001,0.021025281,1.189,2.444,1.14,1.79,107,8,9.806001,-9.794001,0.47300002,-0.44700003,3.093336,0,3,1,10
31080484,1543372953600115,453886436,-719275106,192102,160587,0.24700001,0.020546712,1.174,2.4280002,1.14,1.79,107,8,9.674001,-9.6640005,0.432,-0.71900004,3.096966,0,3,1,10
31277562,1543372953800115,453886262,-719275100,192337,160822,0.245,0.020990899,1.161,2.417,1.14,1.79,107,11,9.734,-9.722,0.48600003,-0.45700002,3.091616,0,3,1,10
31466513,1543372954000115,453886089,-719275089,192436,160921,0.246,0.020648466,1.148,2.4020002,1.14,1.79,107,11,9.613001,-9.594001,0.595,-0.5,3.079663,0,3,1,10
31676481,1543372954200115,453885918,-719275076,192611,161095,0.26900002,0.020378638,1.136,2.384,1.14,1.79,107,11,9.406,-9.386001,0.61200005,-0.86800003,3.0764637,0,3,1,10
31878776,1543372954400115,453885748,-719275059,192619,161103,0.33400002,0.019302642,1.123,2.355,1.14,1.79,107,11,9.616,-9.599001,0.57500005,-0.633,3.0817664,0,3,1,10
32077611,1543372954600115,453885580,-719275045,192755,161239,0.34300002,0.022591192,1.115,2.3460002,1.14,1.79,107,11,9.206,-9.181001,0.67700005,-0.58000004,3.068022,0,3,1,10
32273601,1543372954800115,453885417,-719275031,192919,161403,0.35300002,0.023101177,1.108,2.3330002,1.14,1.79,107,9,9.101001,-9.076,0.665,-0.98800004,3.0684848,0,3,1,10
32471484,1543372955000115,453885254,-719275010,192882,161366,0.37500003,0.024280146,1.1010001,2.309,1.14,1.79,107,9,9.181001,-9.160001,0.614,-0.85400003,3.074675,0,3,1,10
32672542,1543372955200115,453885096,-719274992,192967,161452,0.277,0.023643624,1.093,2.286,1.14,1.79,107,9,8.732,-8.71,0.614,-0.846,3.0712333,0,3,1,10
32864482,1543372955400115,453884941,-719274980,193261,161745,0.282,0.028648356,1.087,2.2840002,1.14,1.79,107,9,8.694,-8.674001,0.58100003,-0.77900004,3.07472,0,3,1,10
33072704,1543372955600115,453884789,-719274966,193445,161930,0.257,0.028653244,1.08,2.279,1.14,1.79,107,9,8.440001,-8.413,0.67200005,-1.044,3.0618799,0,3,1,10
33270563,1543372955800115,453884641,-719274946,193588,162073,0.256,0.030774865,1.0730001,2.2640002,1.14,1.79,107,4,8.288,-8.25,0.78900003,-0.81100005,3.046301,0,3,1,10
33478554,1543372956000115,453884494,-719274923,193630,162115,0.252,0.027911304,1.064,2.243,1.14,1.79,107,4,8.287001,-8.248,0.8,-0.61200005,3.0449514,0,3,1,10
33672794,1543372956200115,453884349,-719274902,193783,162267,0.25100002,0.025259277,1.054,2.217,1.14,1.79,107,4,8.051001,-8.015,0.75600004,-0.90700006,3.0475066,0,3,1,10
33876149,1543372956400115,453884208,-719274881,193951,162436,0.25300002,0.027244762,1.0450001,2.19,1.14,1.79,107,4,7.905,-7.8570004,0.86800003,-0.882,3.0380456,0,3,1,10
34075595,1543372956600115,453884070,-719274856,193994,162479,0.252,0.023142366,1.036,2.161,1.14,1.79,107,4,7.6650004,-7.635,0.67800003,-0.81700003,3.048313,0,3,1,10
34270482,1543372956800115,453883936,-719274839,194172,162656,0.402,0.037273947,1.033,2.158,1.14,1.79,107,4,7.4960003,-7.4660006,0.66700006,-0.74500006,3.0499864,0,3,1,10
34470602,1543372957000115,453883807,-719274824,194306,162791,0.43100002,0.04008986,1.034,2.1550002,1.14,1.79,107,4,6.978,-6.959,0.51000005,-0.623,3.0596757,0,3,1,10
34670936,1543372957200115,453883682,-719274813,194444,162928,0.448,0.037628774,1.036,2.1490002,1.14,1.79,107,4,6.9620004,-6.9420004,0.53800005,-0.69200003,3.062312,0,3,1,10
34873677,1543372957400115,453883560,-719274798,194531,163015,0.44300002,0.03528689,1.036,2.134,1.17,2.21,107,4,6.7650003,-6.748,0.47700003,-0.75500005,3.0674372,0,3,1,9
35074481,1543372957600115,453883445,-719274790,194713,163197,0.45400003,0.04222405,1.0380001,2.127,1.17,2.21,107,4,6.2900004,-6.2850003,0.24000001,-0.632,3.0844316,0,3,1,9
35273565,1543372957800115,453883338,-719274782,194871,163355,0.349,0.040085148,1.039,2.128,1.17,2.21,107,12,5.754,-5.7400002,0.38900003,-0.68600005,3.0784545,0,3,1,9
35471487,1543372958000115,453883240,-719274771,195017,163502,0.33200002,0.042532448,1.0380001,2.1290002,1.17,2.21,107,12,5.287,-5.2730002,0.38900003,-0.455,3.0730593,0,3,1,9
35684479,1543372958200115,453883151,-719274761,195120,163605,0.365,0.05685375,1.0370001,2.131,1.03,2.1599998,107,12,4.7260003,-4.71,0.388,-0.28100002,3.0677545,0,3,1,10
35876734,1543372958400116,453883068,-719274752,195180,163664,0.263,0.05044333,1.034,2.1330001,1.03,2.1599998,107,12,4.4110003,-4.405,0.23,-0.46100003,3.0802064,0,3,1,10
36076486,1543372958600116,453882994,-719274745,195295,163779,0.342,0.07067571,1.0320001,2.138,1.03,2.1599998,107,12,4.091,-4.084,0.23900001,-0.367,3.0812128,0,3,1,10
36278089,1543372958800116,453882926,-719274738,195372,163856,0.319,0.07379478,1.031,2.1390002,1.03,2.1599998,107,13,3.4770002,-3.469,0.23500001,-0.136,3.0776212,0,3,1,10
36479479,1543372959000116,453882868,-719274733,195420,163904,0.43300003,0.109893255,1.033,2.1450002,1.03,2.1599998,107,13,3.058,-3.0490003,0.23400001,-0.116000004,3.0736446,0,3,1,10
36676684,1543372959200116,453882816,-719274727,195521,164005,0.26500002,0.0920347,1.033,2.1490002,1.0799999,2.1699998,107,13,2.799,-2.788,0.24400002,-0.179,3.0623178,0,3,1,9
36875301,1543372959400116,453882770,-719274720,195595,164079,0.24200001,0.09515221,1.0300001,2.1520002,1.0799999,2.1699998,107,13,2.549,-2.5430002,0.172,-0.20700002,3.068029,0,3,1,9
37078484,1543372959600116,453882724,-719274714,195619,164104,0.39400002,0.13735688,1.0300001,2.158,1.0799999,2.1699998,107,13,2.5,-2.489,0.24300002,-0.082,3.0602126,0,3,1,9
37273653,1543372959800116,453882686,-719274710,195770,164254,0.26700002,0.11463723,1.0300001,2.161,1.0799999,2.1699998,107,8,2.219,-2.217,0.09,-0.059000004,3.0842793,0,3,1,9
37495971,1543372960000116,453882652,-719274705,195953,164437,0.24400002,0.13768534,1.026,2.164,1.0799999,2.1699998,107,8,1.8410001,-1.8040001,0.37100002,-0.307,3.0244005,0,3,1,9
37679480,1543372960200116,453882618,-719274696,195939,164424,0.24000001,0.11497251,1.023,2.1680002,1.0799999,2.1699998,107,8,2.1520002,-2.1460001,0.15100001,-0.069000006,3.0521185,0,3,1,9
37877529,1543372960400116,453882582,-719274689,195977,164461,0.24400002,0.11046118,1.0200001,2.1720002,1.0799999,2.1699998,107,8,2.3030002,-2.288,0.261,-0.12100001,3.039548,0,3,1,9
38073555,1543372960600116,453882543,-719274685,196108,164592,0.24400002,0.10202601,1.018,2.176,1.0799999,2.1699998,107,8,2.3890002,-2.3860002,0.123,-0.133,3.0669098,0,3,1,9
38267585,1543372960800116,453882494,-719274683,196222,164706,0.24400002,0.083800234,1.0150001,2.183,1.14,3.3,107,10,2.9770002,-2.973,0.156,-0.13100001,3.0803244,0,3,1,8
38478651,1543372961000116,453882437,-719274679,196239,164723,0.24400002,0.08146184,1.013,2.19,1.14,3.3,107,10,3.078,-3.0670002,0.25100002,-0.14600001,3.069717,0,3,1,8
38680479,1543372961200116,453882377,-719274672,196266,164750,0.24300002,0.07025107,1.011,2.196,1.0799999,2.1699998,107,10,3.5200002,-3.505,0.31500003,-0.20600002,3.059347,0,3,1,9
38884480,1543372961400116,453882311,-719274671,196432,164917,0.25,0.06502119,1.008,2.2,1.03,2.1599998,107,10,3.8000002,-3.7960002,0.186,-0.21000001,3.0775766,0,3,1,10
39081627,1543372961600116,453882237,-719274673,196627,165111,0.238,0.052035067,1.0040001,2.2010002,1.03,2.1599998,107,10,4.2660003,-4.257,0.29000002,-0.18900001,3.0750911,0,3,1,10
39278483,1543372961800116,453882158,-719274672,196922,165406,0.24100001,0.051619507,1.0,2.2050002,1.03,2.1599998,107,11,4.577,-4.563,0.35700002,-0.30400002,3.0689518,0,3,1,10
39487483,1543372962000116,453882076,-719274665,196996,165480,0.24000001,0.050756264,0.99700004,2.2080002,1.03,2.1599998,107,11,4.651,-4.644,0.257,-0.201,3.0781193,0,3,1,10
39671534,1543372962200116,453881988,-719274657,197100,165585,0.26900002,0.053367976,0.99600005,2.2120001,1.03,2.1599998,107,11,5.0470004,-5.0290003,0.43400002,-0.24700001,3.0667849,0,3,1,10
39877540,1543372962400116,453881898,-719274646,197212,165696,0.28800002,0.06059486,0.998,2.219,1.03,2.1599998,107,11,4.953,-4.9290004,0.48100004,-0.263,3.056442,0,3,1,10
40078528,1543372962600116,453881808,-719274633,197217,165701,0.294,0.06020862,1.0,2.2280002,1.03,2.1599998,107,11,5.084,-5.0620003,0.46500003,-0.136,3.0531056,0,3,1,10
40278483,1543372962800116,453881720,-719274622,197291,165775,0.28300002,0.06054093,1.003,2.2350001,0.98999995,1.75,106,8,4.7970004,-4.7840004,0.351,-0.149,3.0610085,0,3,1,11
40479483,1543372963000116,453881634,-719274609,197286,165770,0.282,0.058570802,1.0040001,2.242,0.98999995,1.75,106,8,4.813,-4.7980003,0.38000003,-0.08800001,3.061835,0,3,1,11
40680488,1543372963200116,453881550,-719274600,197407,165891,0.26900002,0.057825547,1.0040001,2.2470002,0.98999995,1.75,106,8,4.6610003,-4.644,0.4,0.044000003,3.0586174,0,3,1,11
40881541,1543372963400116,453881464,-719274592,197428,165912,0.27,0.050929926,1.0040001,2.249,0.98999995,1.75,106,8,5.0150003,-5.0080004,0.26900002,0.046000004,3.0756664,0,3,1,11
41078510,1543372963600116,453881371,-719274581,197469,165953,0.28500003,0.045456223,1.0040001,2.2540002,0.98999995,1.75,106,8,5.38,-5.3570004,0.48800004,0.060000002,3.061125,0,3,1,11
41282562,1543372963800116,453881275,-719274570,197488,165972,0.32000002,0.048895746,1.005,2.259,0.98999995,1.75,106,7,5.242,-5.2250004,0.41900003,0.15900001,3.0613754,0,3,1,11
41479560,1543372964000116,453881177,-719274560,197526,166010,0.35300002,0.050220277,1.0070001,2.2670002,0.98999995,1.75,106,7,5.5130005,-5.505,0.29000002,0.14400001,3.075585,0,3,1,11
41677578,1543372964200116,453881076,-719274552,197517,166001,0.316,0.042112,1.0090001,2.276,1.0699999,2.4299998,106,7,5.736,-5.7240005,0.37100002,0.018000001,3.076414,0,3,1,10
41877615,1543372964400116,453880969,-719274543,197531,166015,0.354,0.047628462,1.0120001,2.286,1.0699999,2.4299998,106,7,6.175,-6.1610003,0.42100003,0.164,3.0749307,0,3,1,10
42074478,1543372964600116,453880857,-719274535,197492,165977,0.35900003,0.041455057,1.0150001,2.2930002,1.0699999,2.4299998,106,7,6.478,-6.4740005,0.23200001,-0.075,3.0935478,0,3,1,10
42271611,1543372964800116,453880740,-719274525,197547,166031,0.328,0.038431276,1.018,2.301,1.0699999,2.4299998,106,9,6.6210003,-6.6080003,0.409,0.08400001,3.0854723,0,3,1,10
42472570,1543372965000116,453880623,-719274516,197631,166116,0.41700003,0.05320252,1.0220001,2.312,1.0799999,3.3,106,9,6.4890003,-6.4750004,0.42700002,-0.384,3.0816398,0,3,1,9
