timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
10978711,0.0,0.0,0.0,0.7921519,-0.08236354,-0.48721313,0.0,0.0,0.0,0.018320203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26287234,0.26308385,4.109895,0.0,0.0,0.0,0.091194846,0.0,0.0,0.0,0.0,0.0,0.03323739,0.38397187,0.41330597,0.0,0.0,0.0,0.0,0.0,0.0
11179519,0.0,0.0,0.0,0.8742703,-0.15752766,0.020202637,0.0,0.0,0.0,0.06413531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2623698,0.26259714,4.107032,0.0,0.0,0.0,0.09115849,0.0,0.0,0.0,0.0,0.0,0.03595009,0.4127278,0.45927668,0.0,0.0,0.0,0.0,0.0,0.0
11384358,0.0,0.0,0.0,0.9539533,-0.26414913,-0.16708374,0.0,0.0,0.0,0.085405946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26199585,0.26221564,4.1044893,0.0,0.0,0.0,0.091114566,0.0,0.0,0.0,0.0,0.0,0.038627133,0.4319451,0.48923916,0.0,0.0,0.0,0.0,0.0,0.0
11585245,0.0,0.0,0.0,1.0434835,-0.39114273,0.25949097,0.0,0.0,0.0,0.09653115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26175866,0.26195693,4.102295,0.0,0.0,0.0,0.09106368,0.0,0.0,0.0,0.0,0.0,0.042851456,0.48808587,0.561926,0.0,0.0,0.0,0.0,0.0,0.0
11786001,0.0,0.0,0.0,1.0972432,-0.49851626,0.07833862,0.0,0.0,0.0,0.09493327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26155087,0.26170868,4.1003275,0.0,0.0,0.0,0.09102442,0.0,0.0,0.0,0.0,0.0,0.044048678,0.48720738,0.5747844,0.0,0.0,0.0,0.0,0.0,0.0
11990778,0.0,0.0,0.0,1.1618309,-0.62714714,-0.31552124,0.0,0.0,0.0,0.14946413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26175988,0.2618628,4.100222,0.0,0.0,0.0,0.09098443,0.0,0.0,0.0,0.0,0.0,0.04671607,0.48970756,0.58027786,0.0,0.0,0.0,0.0,0.0,0.0
12192422,0.0,0.0,0.0,1.1429633,-0.7066561,0.040008545,0.0,0.0,0.0,0.14401412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26144344,0.26148587,4.0976844,0.0,0.0,0.0,0.09094889,0.0,0.0,0.0,0.0,0.0,0.05326002,0.5513499,0.6481129,0.0,0.0,0.0,0.0,0.0,0.0
12393024,0.0,0.0,0.0,1.1152669,-0.76791185,-0.28408813,0.0,0.0,0.0,0.14179385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26133242,0.26132995,4.0961385,0.0,0.0,0.0,0.090920225,0.0,0.0,0.0,0.0,0.0,0.056939967,0.5406391,0.6358702,0.0,0.0,0.0,0.0,0.0,0.0
12593938,0.0,0.0,0.0,1.0732472,-0.8159881,0.29318237,0.0,0.0,0.0,0.1699388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26145482,0.2614176,4.09556,0.0,0.0,0.0,0.09089412,0.0,0.0,0.0,0.0,0.0,0.0601378,0.51586205,0.60166174,0.0,0.0,0.0,0.0,0.0,0.0
12798781,0.0,0.0,0.0,0.9835822,-0.8277,-0.08312988,0.0,0.0,0.0,0.15714312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2614154,0.2613508,4.0942698,0.0,0.0,0.0,0.090874344,0.0,0.0,0.0,0.0,0.0,0.063193806,0.47616228,0.5612942,0.0,0.0,0.0,0.0,0.0,0.0
12999619,0.0,0.0,0.0,0.8865656,-0.844414,-0.34484863,0.0,0.0,0.0,0.18731213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26180655,0.2617126,4.0946007,0.0,0.0,0.0,0.09089569,0.0,0.0,0.0,0.0,0.0,0.064961866,0.42700958,0.49873617,0.0,0.0,0.0,0.0,0.0,0.0
13204321,0.0,0.0,0.0,0.7605985,-0.80366933,0.0,0.0,0.0,0.0,0.1765902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26145998,0.26135617,52.148502,0.0,0.0,0.0,0.09087532,0.0,0.0,0.0,0.0,0.0,0.056337737,0.26413468,0.3368162,0.0,0.0,0.0,0.0,0.0,0.0
13405112,0.0,0.0,0.0,0.8059571,-1.0587391,-0.06489563,0.0,0.0,0.0,0.1685704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2661066,0.26589847,50.51699,0.0,0.0,0.0,0.09085956,0.0,0.0,0.0,0.0,0.0,0.03872915,0.173012,0.23865508,0.0,0.0,0.0,0.0,0.0,0.0
13606108,0.0,0.0,0.0,0.8037373,-1.3655448,-0.12542725,0.0,0.0,0.0,0.19440651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27311325,0.2727628,49.08335,0.0,0.0,0.0,0.09084178,0.0,0.0,0.0,0.0,0.0,0.03109721,0.21891654,0.28752768,0.0,0.0,0.0,0.0,0.0,0.0
13810807,0.0,0.0,0.0,0.6986746,-1.6599607,-0.24427795,0.0,0.0,0.0,0.21156001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28185952,0.2813764,47.71699,0.0,0.0,0.0,0.09082229,0.0,0.0,0.0,0.0,0.0,0.035952467,0.26461953,0.34500512,0.0,0.0,0.0,0.0,0.0,0.0
14011539,0.0,0.0,0.0,0.46254113,-1.9409107,-0.3757019,0.0,0.0,0.0,0.2213608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29183912,0.291235,46.579395,0.0,0.0,0.0,0.09080681,0.0,0.0,0.0,0.0,0.0,0.043731138,0.32488045,0.40729946,0.0,0.0,0.0,0.0,0.0,0.0
14216442,0.0,0.0,0.0,0.05589711,-2.1579723,-0.5223236,0.0,0.0,0.0,0.20752251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3022204,0.30163863,45.541096,0.0,0.0,0.0,0.09078821,0.0,0.0,0.0,0.0,0.0,0.050685238,0.40633848,0.5127252,0.0,0.0,0.0,0.0,0.0,0.0
14417056,0.0,0.0,0.0,-0.4293355,-2.2807615,-0.60816956,0.0,0.0,0.0,0.20209968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31095222,0.31055063,44.59716,0.0,0.0,0.0,0.09076617,0.0,0.0,0.0,0.0,0.0,0.056057192,0.49972144,0.64746463,0.0,0.0,0.0,0.0,0.0,0.0
14621897,0.0,0.0,0.0,-0.8178357,-1.8643484,-0.82273865,0.0,0.0,0.0,0.21546066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3047714,0.30478412,43.645874,0.0,0.0,0.0,0.09074084,0.0,0.0,0.0,0.0,0.0,0.07774325,0.8283047,1.091691,0.0,0.0,0.0,0.0,0.0,0.0
14822818,0.0,0.0,0.0,-1.3890488,-1.9456803,-0.8474884,0.0,0.0,0.0,0.18630171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31151944,0.31201643,42.770912,0.0,0.0,0.0,0.090724275,0.0,0.0,0.0,0.0,0.0,0.066733636,0.68223614,0.9611489,0.0,0.0,0.0,0.0,0.0,0.0
15023562,0.0,0.0,0.0,-1.9705113,-2.013716,-1.0377197,0.0,0.0,0.0,0.18318713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31775972,0.3188521,42.10598,0.0,0.0,0.0,0.09070744,0.0,0.0,0.0,0.0,0.0,0.05736045,0.68339354,0.9699557,0.0,0.0,0.0,0.0,0.0,0.0
15228362,0.0,0.0,0.0,-2.528061,-2.0021427,-1.2386475,0.0,0.0,0.0,0.1962074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32238916,0.32423413,41.527943,0.0,0.0,0.0,0.09069215,0.0,0.0,0.0,0.0,0.0,0.056944113,0.713912,1.0222391,0.0,0.0,0.0,0.0,0.0,0.0
15430021,0.0,0.0,0.0,-3.0244148,-1.946625,-1.5725098,0.0,0.0,0.0,0.19423771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32548058,0.3280663,41.111702,0.0,0.0,0.0,0.09068012,0.0,0.0,0.0,0.0,0.0,0.06142703,0.76822317,1.1184585,0.0,0.0,0.0,0.0,0.0,0.0
15630843,0.0,0.0,0.0,-3.4389076,-1.8776135,-1.708847,0.0,0.0,0.0,0.19936854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32724926,0.33043435,40.4751,0.0,0.0,0.0,0.09067094,0.0,0.0,0.0,0.0,0.0,0.065124586,0.81001526,1.2009709,0.0,0.0,0.0,0.0,0.0,0.0
15831474,0.0,0.0,0.0,-3.7960672,-1.7784034,-2.0074615,0.0,0.0,0.0,0.197882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3280077,0.33173218,39.999107,0.0,0.0,0.0,0.0907351,0.0,0.0,0.0,0.0,0.0,0.06720395,0.8339977,1.2594352,0.0,0.0,0.0,0.0,0.0,0.0
16036305,0.0,0.0,0.0,-4.0932717,-1.6510634,-2.2905884,0.0,0.0,0.0,0.18553478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32812032,0.3323961,39.54942,0.0,0.0,0.0,0.09071001,0.0,0.0,0.0,0.0,0.0,0.06867677,0.834397,1.2879345,0.0,0.0,0.0,0.0,0.0,0.0
16237154,0.0,0.0,0.0,-4.326752,-1.5093733,-2.650589,0.0,0.0,0.0,0.17779583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32774186,0.33238107,39.125534,0.0,0.0,0.0,0.0906807,0.0,0.0,0.0,0.0,0.0,0.068626136,0.82027745,1.2840066,0.0,0.0,0.0,0.0,0.0,0.0
16441867,0.0,0.0,0.0,-4.4625764,-1.3408196,-2.9748383,0.0,0.0,0.0,0.18508136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32626027,0.33101135,38.684967,0.0,0.0,0.0,0.09065708,0.0,0.0,0.0,0.0,0.0,0.06555447,0.73619217,1.1743202,0.0,0.0,0.0,0.0,0.0,0.0
16642767,0.0,0.0,0.0,-4.584686,-1.1565058,-3.368454,0.0,0.0,0.0,0.19592404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32484597,0.32966185,38.286663,0.0,0.0,0.0,0.09063851,0.0,0.0,0.0,0.0,0.0,0.062442537,0.6616545,1.0768938,0.0,0.0,0.0,0.0,0.0,0.0
16843550,0.0,0.0,0.0,-3.7122695,-0.7557985,-4.137268,0.0,0.0,0.0,0.1612894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30786496,0.31084412,37.889935,0.0,0.0,0.0,0.09061423,0.0,0.0,0.0,0.0,0.0,0.081718534,0.91314536,1.4732863,0.0,0.0,0.0,0.0,0.0,0.0
17048326,0.0,0.0,0.0,-4.1358,-0.6028711,-4.523575,0.0,0.0,0.0,0.16424853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31041056,0.31395546,37.58115,0.0,0.0,0.0,0.09060068,0.0,0.0,0.0,0.0,0.0,0.061518636,0.5837915,0.9769815,0.0,0.0,0.0,0.0,0.0,0.0
17249102,0.0,0.0,0.0,-4.429139,-0.4257148,-5.062454,0.0,0.0,0.0,0.1688788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31198332,0.31583682,37.34122,0.0,0.0,0.0,0.09058288,0.0,0.0,0.0,0.0,0.0,0.04842679,0.45155725,0.74110365,0.0,0.0,0.0,0.0,0.0,0.0
17453832,0.0,0.0,0.0,-4.7013397,-0.21578223,-5.5967255,0.0,0.0,0.0,0.174609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31385314,0.3179305,37.14223,0.0,0.0,0.0,0.09057266,0.0,0.0,0.0,0.0,0.0,0.045325067,0.40218747,0.6451056,0.0,0.0,0.0,0.0,0.0,0.0
17654862,0.0,0.0,0.0,-3.9244974,0.033224706,-6.4753113,0.0,0.0,0.0,0.20092118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30233774,0.30494434,36.860348,0.0,0.0,0.0,0.09055923,0.0,0.0,0.0,0.0,0.0,0.06757339,0.62328464,0.98702836,0.0,0.0,0.0,0.0,0.0,0.0
17859584,0.0,0.0,0.0,-4.24153,0.26615986,-6.9753876,0.0,0.0,0.0,0.20804346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30508804,0.30789554,36.638462,0.0,0.0,0.0,0.09055432,0.0,0.0,0.0,0.0,0.0,0.05291151,0.4085581,0.68039227,0.0,0.0,0.0,0.0,0.0,0.0
18060411,0.0,0.0,0.0,-4.5246053,0.54500085,-7.4982452,0.0,0.0,0.0,0.20446354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30811116,0.31101248,36.437122,0.0,0.0,0.0,0.09055146,0.0,0.0,0.0,0.0,0.0,0.043230504,0.3709325,0.63784045,0.0,0.0,0.0,0.0,0.0,0.0
18261064,0.0,0.0,0.0,-4.6901474,0.8405589,-8.074173,0.0,0.0,0.0,0.19647956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31073976,0.31352007,36.213768,0.0,0.0,0.0,0.09054506,0.0,0.0,0.0,0.0,0.0,0.042485856,0.3830824,0.67673826,0.0,0.0,0.0,0.0,0.0,0.0
18465995,0.0,0.0,0.0,-4.74391,1.1624005,-8.707764,0.0,0.0,0.0,0.21582073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31298712,0.3154566,36.003105,0.0,0.0,0.0,0.090540245,0.0,0.0,0.0,0.0,0.0,0.044292606,0.39454433,0.7168113,0.0,0.0,0.0,0.0,0.0,0.0
18666788,0.0,0.0,0.0,-4.68947,1.4970467,-9.340393,0.0,0.0,0.0,0.20554852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3148778,0.3168782,35.769806,0.0,0.0,0.0,0.090642735,0.0,0.0,0.0,0.0,0.0,0.046085,0.42257807,0.7857666,0.0,0.0,0.0,0.0,0.0,0.0
18868355,0.0,0.0,0.0,-4.5436616,1.8408406,-9.79007,0.0,0.0,0.0,0.18988526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3164752,0.31789082,35.549038,0.0,0.0,0.0,0.09062201,0.0,0.0,0.0,0.0,0.0,0.046707083,0.45485288,0.87011504,0.0,0.0,0.0,0.0,0.0,0.0
19069234,0.0,0.0,0.0,-4.316455,2.1612222,-10.096252,0.0,0.0,0.0,0.20403117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31770134,0.31846282,35.288727,0.0,0.0,0.0,0.090604596,0.0,0.0,0.0,0.0,0.0,0.046611805,0.48053977,0.9401,0.0,0.0,0.0,0.0,0.0,0.0
19273906,0.0,0.0,0.0,-4.026846,2.474288,-10.487808,0.0,0.0,0.0,0.21172172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3186518,0.31871426,35.00644,0.0,0.0,0.0,0.09058757,0.0,0.0,0.0,0.0,0.0,0.04681635,0.50510806,1.0052379,0.0,0.0,0.0,0.0,0.0,0.0
19474751,0.0,0.0,0.0,-3.6676953,2.7302485,-10.737564,0.0,0.0,0.0,0.19048214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3185891,0.31800145,34.695667,0.0,0.0,0.0,0.09057048,0.0,0.0,0.0,0.0,0.0,0.04593581,0.523922,1.0445457,0.0,0.0,0.0,0.0,0.0,0.0
19679542,0.0,0.0,0.0,-2.6113458,2.4459348,-10.846527,0.0,0.0,0.0,0.19266051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3052649,0.3044521,34.57019,0.0,0.0,0.0,0.09054876,0.0,0.0,0.0,0.0,0.0,0.059119157,0.63921916,1.2595586,0.0,0.0,0.0,0.0,0.0,0.0
19880314,0.0,0.0,0.0,-2.363309,2.8200471,-11.055634,0.0,0.0,0.0,0.21255451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30760416,0.30624273,34.020195,0.0,0.0,0.0,0.09053578,0.0,0.0,0.0,0.0,0.0,0.04479996,0.5592802,1.1258682,0.0,0.0,0.0,0.0,0.0,0.0
20081099,0.0,0.0,0.0,-2.0582042,3.1913483,-11.123993,0.0,0.0,0.0,0.24216509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31021497,0.30829453,33.223286,0.0,0.0,0.0,0.090520106,0.0,0.0,0.0,0.0,0.0,0.039605938,0.57858396,1.1433562,0.0,0.0,0.0,0.0,0.0,0.0
20281983,0.0,0.0,0.0,-1.7023137,3.4979305,-10.967728,0.0,0.0,0.0,0.23555422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3123107,0.30992833,32.32957,0.0,0.0,0.0,0.09050475,0.0,0.0,0.0,0.0,0.0,0.04114611,0.6097705,1.1897888,0.0,0.0,0.0,0.0,0.0,0.0
20482834,0.0,0.0,0.0,-1.3037415,3.733586,-11.03717,0.0,0.0,0.0,0.28478235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31389627,0.3111987,31.636627,0.0,0.0,0.0,0.09048982,0.0,0.0,0.0,0.0,0.0,0.04439207,0.63135624,1.2288309,0.0,0.0,0.0,0.0,0.0,0.0
20687523,0.0,0.0,0.0,-0.8934857,3.9087343,-10.845444,0.0,0.0,0.0,0.30520022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31500408,0.3121189,30.002687,0.0,0.0,0.0,0.09047642,0.0,0.0,0.0,0.0,0.0,0.046720963,0.6442519,1.2529227,0.0,0.0,0.0,0.0,0.0,0.0
20888303,0.0,0.0,0.0,-0.47564027,3.9973764,-10.543381,0.0,0.0,0.0,0.3641742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315126,0.3122201,29.142176,0.0,0.0,0.0,0.090464585,0.0,0.0,0.0,0.0,0.0,0.048133053,0.643518,1.2319055,0.0,0.0,0.0,0.0,0.0,0.0
21089161,0.0,0.0,0.0,-0.004755374,3.298503,-9.6605835,0.0,0.0,0.0,0.33780944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30257082,0.30071992,28.22896,0.0,0.0,0.0,0.09044668,0.0,0.0,0.0,0.0,0.0,0.06191854,0.7533146,1.4514908,0.0,0.0,0.0,0.0,0.0,0.0
21293902,0.0,0.0,0.0,0.4271171,3.5411649,-9.520035,0.0,0.0,0.0,0.35436141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3050939,0.3031643,27.804007,0.0,0.0,0.0,0.09043518,0.0,0.0,0.0,0.0,0.0,0.049933694,0.62960696,1.171338,0.0,0.0,0.0,0.0,0.0,0.0
21494755,0.0,0.0,0.0,0.85966414,3.70943,-9.349258,0.0,0.0,0.0,0.3730178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30712372,0.30525407,27.40893,0.0,0.0,0.0,0.09042322,0.0,0.0,0.0,0.0,0.0,0.04420472,0.5998126,1.0919058,0.0,0.0,0.0,0.0,0.0,0.0
21695566,0.0,0.0,0.0,1.2539974,3.7758014,-9.134613,0.0,0.0,0.0,0.379624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30812368,0.30644292,26.798534,0.0,0.0,0.0,0.090411186,0.0,0.0,0.0,0.0,0.0,0.04540311,0.5813166,1.0477743,0.0,0.0,0.0,0.0,0.0,0.0
21896366,0.0,0.0,0.0,1.6390706,3.8297324,-9.009857,0.0,0.0,0.0,0.41223836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30924594,0.307779,26.300888,0.0,0.0,0.0,0.0904001,0.0,0.0,0.0,0.0,0.0,0.04648553,0.571699,1.0319662,0.0,0.0,0.0,0.0,0.0,0.0
22097874,0.0,0.0,0.0,1.969796,3.809547,-8.803421,0.0,0.0,0.0,0.42111117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30952576,0.30831754,25.918346,0.0,0.0,0.0,0.09039016,0.0,0.0,0.0,0.0,0.0,0.046988837,0.55542827,1.0072517,0.0,0.0,0.0,0.0,0.0,0.0
22301909,0.0,0.0,0.0,2.289746,3.7812276,-8.665848,0.0,0.0,0.0,0.40737462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3100214,0.30904117,25.54264,0.0,0.0,0.0,0.09038039,0.0,0.0,0.0,0.0,0.0,0.04615117,0.5391483,0.9870114,0.0,0.0,0.0,0.0,0.0,0.0
22502752,0.0,0.0,0.0,2.5739338,3.7261114,-8.566177,0.0,0.0,0.0,0.426592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3102097,0.30948016,25.183338,0.0,0.0,0.0,0.09037169,0.0,0.0,0.0,0.0,0.0,0.045681857,0.5205383,0.965834,0.0,0.0,0.0,0.0,0.0,0.0
22704468,0.0,0.0,0.0,2.8216102,3.6510906,-8.478958,0.0,0.0,0.0,0.46014047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31017825,0.30966946,24.840355,0.0,0.0,0.0,0.09036364,0.0,0.0,0.0,0.0,0.0,0.045291282,0.4953269,0.94200224,0.0,0.0,0.0,0.0,0.0,0.0
22905129,0.0,0.0,0.0,3.032282,3.5578628,-8.408615,0.0,0.0,0.0,0.43642753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30996305,0.30964002,24.499342,0.0,0.0,0.0,0.090356246,0.0,0.0,0.0,0.0,0.0,0.046129562,0.47011507,0.92026174,0.0,0.0,0.0,0.0,0.0,0.0
23109957,0.0,0.0,0.0,3.2036903,3.452572,-8.194077,0.0,0.0,0.0,0.4432438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3095975,0.30941916,24.3593,0.0,0.0,0.0,0.090349056,0.0,0.0,0.0,0.0,0.0,0.043314,0.4382573,0.887087,0.0,0.0,0.0,0.0,0.0,0.0
23310680,0.0,0.0,0.0,3.3536434,3.3354468,-8.218933,0.0,0.0,0.0,0.7345864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30913767,0.3090927,24.220957,0.0,0.0,0.0,0.09034267,0.0,0.0,0.0,0.0,0.0,0.043365344,0.4157296,0.871955,0.0,0.0,0.0,0.0,0.0,0.0
