timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_ga
38441614,2.3340633,0.034570776,0.8337188
38646883,2.283842,0.031458948,0.8369717
38847960,2.3239155,0.03657795,0.84055305
39048517,2.316388,0.04119355,0.8380787
39252756,2.3041058,0.038699165,0.8430999
39453564,2.341545,0.040159684,0.8407982
39658900,2.2808328,0.03904226,0.84166205
39859582,2.2664075,0.032067757,0.84192693
40064035,2.268285,0.04031039,0.83936787
40264780,2.286898,0.03760307,0.84030634
40465810,2.291415,0.032836176,0.8371671
40666509,2.2771235,0.03487075,0.8375841
40871627,2.3007703,0.03408679,0.8423396
41073290,2.2999065,0.031606507,0.8361713
41273880,2.3200476,0.033407763,0.838654
41477571,2.318118,0.03429625,0.8430648
41679157,2.3069196,0.035692275,0.8338119
41884450,2.3101559,0.03734204,0.8339306
42085011,2.34449,0.03606215,0.82984954
42285921,2.3053071,0.03861481,0.8332084
42486680,2.2804885,0.03421472,0.8304343
42687381,2.3261719,0.032837525,0.83303785
42891966,2.2844703,0.03517188,0.82797766
43092853,2.3536868,0.0326189,0.8330081
43293563,2.3192272,0.03908704,0.8382052
43498832,2.301718,0.038933523,0.8333757
43699380,2.2840173,0.038220417,0.83334476
43904007,2.3235404,0.039930206,0.83926296
44104783,2.3380737,0.036281288,0.8421989
44309833,2.2770135,0.036171738,0.83755684
44510659,2.31917,0.038866874,0.8354707
44711362,2.3112993,0.042558376,0.83862823
44912750,2.3047194,0.039866615,0.8404276
45113051,2.2880094,0.03964208,0.84423184
45317607,2.3117876,0.03987613,0.8410786
45518438,2.330728,0.041390996,0.84720176
45723461,2.3165448,0.035910472,0.8438081
45924402,2.323672,0.03335961,0.834321
46125066,2.2819102,0.038363613,0.8400207
46329612,2.3809204,0.03636724,0.83972526
46530348,2.2691882,0.0342459,0.8324654
46735731,2.3486657,0.03949716,0.8308783
46937010,2.2674763,0.0416614,0.83182335
47140846,2.261215,0.040504754,0.83631325
47341554,2.3706877,0.034208197,0.83838326
47542367,2.323872,0.035430484,0.8406748
47744027,2.283178,0.03557438,0.8334195
47944007,2.2807403,0.03414503,0.83326244
48150051,2.2952611,0.034373436,0.8283244
48350828,2.2957067,0.035222262,0.830591
48555207,2.3208113,0.032936864,0.83495677
48756079,2.284402,0.035149116,0.83378965
49161765,2.3130531,0.036333628,0.835829
49362670,2.317604,0.03926242,0.8347287
49567172,2.324216,0.04063466,0.83834416
49768024,2.2653332,0.035466548,0.8333779
49973612,2.3150141,0.03651921,0.8377577
50173795,2.3144133,0.03639727,0.8339759
50378411,2.2758524,0.03584475,0.84120506
50579187,2.325324,0.037801813,0.8396624
50779999,2.2936869,0.03787433,0.83624864
50985110,2.3044925,0.035703097,0.84171295
51186044,2.2744365,0.032193996,0.8387747
51390328,2.296576,0.03724813,0.8370251
51591200,2.3797185,0.03526827,0.8417923
51796319,2.2972326,0.03808274,0.8371044
51996947,2.2861917,0.037713476,0.8386387
52197766,2.266024,0.031944737,0.8396471
52402473,2.303704,0.035804495,0.8400544
52603191,2.2854798,0.036958147,0.8319804
52808215,2.2985067,0.03835841,0.8429729
53009206,2.2806041,0.041348748,0.8316524
53213629,2.3584383,0.039051365,0.83297545
53414404,2.3599885,0.03808357,0.835395
53619473,2.334124,0.03611771,0.839463
53820172,2.3576252,0.035838228,0.8328167
54021062,2.3042414,0.037394565,0.8321939
54222009,2.273299,0.03924448,0.8342702
54422889,2.287292,0.03220406,0.8296701
54627249,2.2593577,0.036373578,0.83260655
54828048,2.3123593,0.03833348,0.8357226
55028785,2.3233082,0.03334035,0.8389716
55234028,2.281146,0.035650328,0.8380513
55434857,2.3431678,0.03903892,0.83090687
55639162,2.3164468,0.034340184,0.83617115
55839941,2.2790115,0.03159272,0.8422576
56045044,2.316499,0.03670503,0.83703095
56246724,2.2916243,0.036002435,0.84191346
56451221,2.307334,0.03584624,0.84218943
56651968,2.3049266,0.03717218,0.8395745
56857243,2.2918172,0.038508724,0.8428842
57060897,2.3071125,0.039406177,0.83767426
57262468,2.283028,0.038394,0.83973813
57463236,2.2954545,0.039021548,0.83670527
57663967,2.325255,0.03803525,0.8425244
57869041,2.2894661,0.03941018,0.832598
58069828,2.2936976,0.03700411,0.83656514
58274381,2.327652,0.03809324,0.83878475
58475174,2.3075554,0.036112707,0.8387087
58676037,2.3106213,0.040122032,0.8349948
58881154,2.309924,0.03820919,0.8350917
59082017,2.321466,0.039270822,0.83494925
59286498,2.3099506,0.039511252,0.831582
59487146,2.266414,0.03564597,0.83108896
59692219,2.286802,0.03591243,0.83568513
59893140,2.269478,0.031352624,0.8279455
60094020,2.2509956,0.035397846,0.8310094
60298371,2.3140337,0.035072774,0.83608246
60499177,2.2650244,0.03326897,0.8340841
60704195,2.314268,0.03973668,0.8289672
60905239,2.3071845,0.036233157,0.83384496
61109566,2.3156238,0.041173253,0.83364326
61310429,2.3260205,0.038641885,0.8370538
61515504,2.2731307,0.038159315,0.8355714
61716257,2.3117511,0.03779318,0.8379613
61917203,2.3751533,0.036845963,0.84206176
62121682,2.312502,0.03709135,0.8416762
62322449,2.3468575,0.032695208,0.8371472
62527668,2.333109,0.033807624,0.84228057
62728272,2.3161578,0.034897164,0.84200674
63334429,2.3123274,0.038593326,0.84436864
63539901,2.3645322,0.038136654,0.8362412
63741621,2.3398464,0.041185737,0.84028304
63941987,2.2771955,0.04231774,0.8387526
64142886,2.3256643,0.037578963,0.83822304
64343674,2.3247166,0.039466187,0.8325454
64547226,2.3201473,0.041336972,0.84070206
64747945,2.2920198,0.04017218,0.8445922
64953077,2.339979,0.037698768,0.839185
65154044,2.2986465,0.034522787,0.8350534
65358386,2.329309,0.03649277,0.8359736
65559196,2.308959,0.037420724,0.8367839
65759910,2.331248,0.03901317,0.83381057
65965007,2.3229825,0.03982187,0.8318406
66166133,2.280943,0.03620812,0.8390132
66370397,2.3920498,0.03761003,0.83596253
66571144,2.295088,0.03731209,0.83516234
66776274,2.3031182,0.040027913,0.8317833
66977049,2.3082647,0.03539326,0.83477026
67177806,2.301594,0.04075738,0.83707374
67382468,2.2830193,0.03550781,0.8345765
67583322,2.3589284,0.03930122,0.83717054
67788219,2.2814178,0.033752117,0.83959675
67989065,2.251032,0.033961967,0.84532344
68193630,2.2925184,0.031121653,0.84147596
68394479,2.3198054,0.034489974,0.8455829
68599613,2.318734,0.037235774,0.84133285
68800237,2.262354,0.035329618,0.8417208
69001033,2.3439934,0.040868696,0.83598703
69201776,2.303141,0.039779104,0.8396265
69402852,2.3068132,0.040437702,0.83888
69607140,2.292857,0.035747163,0.84221613
69808044,2.3067005,0.03743642,0.84489924
70008789,2.3313744,0.036372732,0.838545
70214061,2.31544,0.036628306,0.84173524
70414555,2.2980535,0.038644508,0.84243184
70619145,2.3219357,0.03783727,0.83351874
70820047,2.3184307,0.038374368,0.8370375
71025241,2.2727182,0.036614068,0.8385781
71226119,2.2919588,0.040438745,0.83173543
71426664,2.3352406,0.036223676,0.8262428
71631189,2.3595078,0.036126014,0.8272431
71832004,2.280852,0.03843917,0.8298776
72036944,2.281527,0.033027004,0.83360595
72237773,2.3443677,0.033024564,0.8480482
72442476,2.289962,0.035223037,0.8353087
72643368,2.3400269,0.03480736,0.8413805
72843946,2.3209052,0.037330087,0.8339704
73049024,2.2533357,0.03470506,0.8352611
73250050,2.2727933,0.037089113,0.8349345
73454416,2.3150914,0.03611523,0.8464667
73655187,2.2782528,0.036570832,0.84225744
73860183,2.3461611,0.03746078,0.8406755
74061044,2.3093987,0.034873124,0.8413076
74262018,2.337814,0.036620457,0.8389738
74462867,2.3245397,0.03482385,0.8372097
74663462,2.3723278,0.038713302,0.8389169
74868010,2.310125,0.037273772,0.8404285
75068818,2.3304622,0.040979482,0.840148
75269628,2.2904592,0.034319405,0.84403205
75474594,2.296614,0.033991773,0.84605217
75675458,2.3798306,0.03906778,0.83729726
75879968,2.3027892,0.04187699,0.8339615
76080782,2.2448704,0.032360397,0.8411169
76286397,2.2658339,0.035446346,0.8323397
76486633,2.3032057,0.037352122,0.83365345
76691403,2.3435357,0.04071298,0.8343484
76891997,2.3563645,0.036030997,0.8363284
77092897,2.347821,0.039422367,0.8252662
77298323,2.3555787,0.033457644,0.8358483
77498915,2.312857,0.039940167,0.831973
77703233,2.3331351,0.03502221,0.830444
77903958,2.3391771,0.038957812,0.8336077
78109240,2.3308985,0.037171416,0.83120096
78309882,2.2926648,0.038673908,0.8389452
78510678,2.3144195,0.039145183,0.8383468
78715248,2.3188925,0.030704116,0.84100103
78915979,2.3578525,0.029806355,0.8448338
79120983,2.2982485,0.03432292,0.83991694
79321811,2.2915485,0.035140947,0.8430369
79526429,2.3236496,0.03172464,0.836308
79727178,2.3387158,0.036240555,0.83731806
79928116,2.2831879,0.03685328,0.8415001
80133253,2.3486388,0.03599817,0.8431664
80333628,2.3332448,0.041177113,0.8423903
80538615,2.3296452,0.03808305,0.8458722
80740403,2.332771,0.03917047,0.8458016
80943980,2.2709916,0.03473003,0.8382315
81145016,2.2365701,0.031039434,0.83905786
81345948,2.3356905,0.03755539,0.8398182
81547707,2.315133,0.037465975,0.8444572
81747360,2.3096046,0.03266377,0.84216756
81952196,2.2938402,0.034040354,0.8445214
82153132,2.3119702,0.035167098,0.83633465
82353831,2.3023047,0.034734897,0.83626765
82554758,2.384833,0.036864903,0.8321673
82755427,2.303015,0.041315906,0.8361628
82959959,2.3286335,0.04085493,0.8326196
83160794,2.3043149,0.039980616,0.8340258
83361517,2.3284972,0.038174465,0.83226013
83566682,2.2266471,0.038734466,0.8346172
83767546,2.2823148,0.03549114,0.8367437
83972472,2.3218029,0.039080713,0.8387413
84172785,2.341388,0.043620605,0.8328755
84378061,2.2835505,0.035603244,0.83478886
84578684,2.3547661,0.039583806,0.83963686
84783664,2.3868797,0.03897735,0.84069014
84984254,2.4055834,0.03831671,0.8409116
85184991,2.330523,0.03655142,0.83889157
85386461,2.319129,0.03595545,0.8392033
85586757,2.3103125,0.03638215,0.8423517
85791217,2.2797143,0.03689157,0.83828074
85991954,2.336288,0.037800755,0.8384805
86192828,2.3501291,0.03418324,0.8419498
86398000,2.3163369,0.037526928,0.84690243
86598613,2.3226855,0.036312208,0.844098
86803255,2.3185194,0.03967257,0.84188116
87003930,2.3289297,0.035618067,0.8391174
87208986,2.325763,0.038781833,0.84078676
87409615,2.3074062,0.03520197,0.84191394
87610347,2.3196151,0.037090667,0.83851993
87815744,2.2605946,0.037646003,0.8351929
88016082,2.3725998,0.033411756,0.83578366
88221063,2.4211159,0.033267092,0.8389835
88422014,2.3283415,0.03292469,0.83770484
88626462,2.332735,0.034749214,0.8407899
88827280,2.293622,0.032255653,0.8366746
89028226,2.3288717,0.038762625,0.8333268
89232858,2.3271174,0.031255793,0.83218765
89433553,2.2889569,0.03424491,0.8406974
89638826,2.296151,0.0363271,0.83678997
89838825,2.2964835,0.04052958,0.83449244
90044242,2.2986298,0.03762456,0.8397194
90245017,2.3616536,0.034171976,0.83982074
90446116,2.3281715,0.037652407,0.84236014
90646768,2.351317,0.0344798,0.84046984
91051971,2.3263855,0.0372596,0.8363708
91252853,2.3516052,0.037925866,0.8381251
91452802,2.317269,0.035011325,0.8426188
91657947,2.3035102,0.033849243,0.8458581
91859196,2.2294567,0.041030064,0.84478056
92063385,2.3019972,0.03204829,0.8385291
92264494,2.3353436,0.031777546,0.8396083
92465018,2.3093998,0.03259906,0.83844966
92669605,2.360356,0.037107076,0.8412257
92870366,2.306563,0.032756608,0.8376148
93075109,2.3356373,0.032461945,0.84289354
93276261,2.3420463,0.03675296,0.83585364
93480822,2.2796671,0.038082294,0.839269
93681846,2.3184524,0.03997869,0.83403575
93882438,2.317013,0.034868862,0.8344082
94087401,2.3414276,0.037483092,0.8373317
94288464,2.3799162,0.037954055,0.83443725
94493036,2.262931,0.0349589,0.8415613
94693580,2.3154502,0.03718422,0.83519256
94898618,2.30726,0.042768117,0.83397377
95099746,2.2652175,0.041055225,0.83031875
95300218,2.2795296,0.039420415,0.8336685
95504867,2.3445547,0.04206227,0.83894044
95705342,2.3103404,0.040454086,0.8396354
95910817,2.3213258,0.04140306,0.83754957
96111198,2.3340552,0.040148526,0.8387002
96316300,2.3016217,0.03891971,0.8464079
96517521,2.3182085,0.035069253,0.838106
96717862,2.2952855,0.040346645,0.84220403
96918830,2.3158536,0.041000023,0.8427056
97119180,2.3147783,0.040146068,0.833863
97324194,2.3355346,0.042404667,0.8402129
97525271,2.2998295,0.042103633,0.8437868
97726051,2.2620232,0.03547736,0.84152156
97932095,2.308244,0.040349957,0.8389544
98133189,2.2982118,0.040641136,0.84131914
98336171,2.3396828,0.040327862,0.84641355
98538259,2.2900698,0.041189276,0.8448668
98739180,2.2764037,0.03830067,0.8367945
98939950,2.3287523,0.03434871,0.84409696
99141026,2.3259883,0.0404916,0.84536606
99344391,2.2928414,0.03921749,0.83734524
99545309,2.3247466,0.040580746,0.8380194
99750579,2.3411188,0.0415842,0.84063435
99953797,2.3190866,0.040031783,0.84126115
100154541,2.310768,0.04388675,0.842194
100355483,2.3234913,0.039448578,0.83844984
100556187,2.3485281,0.039511878,0.8384557
100761214,2.3120167,0.033078607,0.831041
100962048,2.3047943,0.040748,0.83186203
101162832,2.3132026,0.040861577,0.8388577
101363612,2.3244894,0.03641029,0.84213066
101564707,2.2649655,0.035635605,0.84372216
101768987,2.3582554,0.03808169,0.8408909
101969833,2.379565,0.039184835,0.83996004
102170770,2.3361936,0.038893946,0.84092957
102371616,2.3310032,0.035968225,0.8388658
102572462,2.3301642,0.039414585,0.8418338
102777015,2.3464596,0.035210077,0.8431095
102977774,2.3580723,0.038310234,0.835751
103178896,2.34755,0.03951378,0.8429085
103383438,2.33688,0.033223018,0.84344375
103584150,2.3425934,0.039008807,0.8466747
103789263,2.31813,0.036888424,0.84501696
103990048,2.3474505,0.041253112,0.84294105
104194783,2.3392262,0.040641427,0.8398708
104395588,2.349653,0.040623114,0.83878326
104596278,2.3253222,0.03961099,0.8377924
104801488,2.2875907,0.03670822,0.83911157
105002037,2.3595548,0.03553131,0.8409876
105203413,2.2884614,0.03704593,0.8432144
105404050,2.3083186,0.03531844,0.83651066
105604004,2.3196387,0.037435684,0.83491963
105805195,2.3666322,0.037442837,0.83398706
106006459,2.313357,0.034226917,0.8396928
106209744,2.3765318,0.039405707,0.83850485
106414807,2.405825,0.044483975,0.8406387
106615358,2.2612233,0.036353234,0.8351227
106820525,2.3153944,0.03608071,0.8341468
107021175,2.357127,0.034240555,0.8336571
107226076,2.3415327,0.03943018,0.8414134
107426903,2.3469334,0.03370783,0.8370642
107631384,2.309627,0.036165763,0.834341
107832165,2.320075,0.03798642,0.8409461
108033003,2.3321838,0.036961555,0.8408276
108238440,2.3237486,0.040544894,0.84021175
108438615,2.3308518,0.03841563,0.8428382
108643700,2.3396325,0.040829044,0.8448554
108844235,2.3127449,0.038658183,0.8401573
109049590,2.2594075,0.037651345,0.8451622
109250038,2.3373148,0.038039662,0.83959603
109450787,2.3498545,0.032786474,0.84687424
109655396,2.3232522,0.04013123,0.8444758
109856295,2.2988048,0.03567524,0.84277564
110061683,2.324265,0.0428,0.84341556
110261966,2.334384,0.036535777,0.84448206
110466629,2.3052466,0.03902437,0.8381014
110667644,2.2747972,0.036658883,0.84874815
110868811,2.3513243,0.04223346,0.8373528
111073272,2.3424432,0.0349811,0.8409536
111274036,2.3604815,0.035777774,0.8398302
111474917,2.324893,0.036669243,0.84150183
111678847,2.361045,0.036836788,0.8410303
111879466,2.326383,0.03943941,0.84052986
112084794,2.2867372,0.04168784,0.83671045
112285832,2.3281112,0.038914766,0.83485323
112489826,2.3232408,0.04208685,0.83657676
112690776,2.28696,0.039265245,0.8309262
112891955,2.3293185,0.042409398,0.8395632
113093146,2.2976866,0.041771982,0.83303726
113293032,2.3048248,0.03743055,0.841586
113498375,2.3472772,0.038693164,0.8419432
113698788,2.350259,0.03862904,0.8394639
113903367,2.2925527,0.033429507,0.8357954
114104172,2.348799,0.036959127,0.83402956
114304922,2.3022742,0.04178094,0.84571004
114509795,2.2929745,0.040326357,0.8421517
114710530,2.307942,0.039407674,0.84517896
114915618,2.2877302,0.043780632,0.8476339
115116506,2.3214128,0.042340614,0.84322095
115320983,2.3242242,0.042966004,0.84039634
115521713,2.393627,0.040030815,0.8420879
115722655,2.3565183,0.04319804,0.84579325
115928049,2.3448632,0.03836677,0.8423319
116128392,2.3286934,0.03895262,0.84440297
116332208,2.3475418,0.03629114,0.84195864
116533533,2.3128035,0.037506927,0.84610677
116735447,2.322499,0.034342475,0.8447653
116938808,2.3092031,0.037930217,0.8422078
117139582,2.3489869,0.033506736,0.8345413
117344145,2.3150024,0.034836993,0.8412276
117545103,2.3346262,0.033794936,0.8481562
117745889,2.3144772,0.0370944,0.83715826
117947152,2.3001459,0.035537116,0.83947986
118954826,2.3112872,0.03682224,0.83214825
119155405,2.3383007,0.03793714,0.8374958
119360763,2.3163605,0.037393007,0.8442797
119561202,2.3149683,0.040055525,0.8399872
119762343,2.3228045,0.040443316,0.84206575
119962857,2.304051,0.03573519,0.8412903
120162821,2.3497915,0.03889511,0.8449063
120364077,2.3070703,0.03816821,0.84424955
120568233,2.3336198,0.038293406,0.8410618
120768953,2.342908,0.039409675,0.8443754
120973851,2.3235474,0.039474305,0.83968353
121176458,2.335706,0.038636792,0.8350765
121380135,2.344164,0.03895986,0.84743094
121580156,2.336072,0.041801676,0.84488124
121785161,2.3053668,0.04007209,0.8416498
121986861,2.3303752,0.04151506,0.83773285
122190524,2.2940776,0.041548304,0.8443637
122395748,2.298278,0.039809506,0.84051913
122596718,2.324996,0.040510494,0.83855677
122800935,2.3295,0.041447174,0.84510076
123001791,2.3047261,0.038012855,0.8476397
123206653,2.313511,0.03897073,0.8374864
123407578,2.3056772,0.03975656,0.8372051
123608063,2.3327372,0.037320796,0.83560157
123813212,2.3278592,0.040723287,0.84031326
124013663,2.349419,0.04085141,0.8381925
124217831,2.3391962,0.038007393,0.8330629
124418782,2.3311918,0.041300196,0.83305544
124621049,2.3504674,0.04301833,0.83599734
124821524,2.3380833,0.04160355,0.8339072
125021057,2.3320794,0.03948785,0.8403161
125226617,2.33464,0.039400645,0.8409429
125427169,2.3616278,0.041705173,0.8446847
125627912,2.3242788,0.03857503,0.8406071
125829588,2.332302,0.033237785,0.8499055
126029112,2.3030267,0.033940203,0.8444876
126233745,2.3388712,0.03597082,0.83885825
126434973,2.3803895,0.037136994,0.8370675
126635967,2.3257477,0.037812177,0.8434113
126836737,2.3605094,0.038964093,0.84416145
127040072,2.345691,0.04023885,0.8441821
127241768,2.311517,0.036847983,0.8468266
127442644,2.3195689,0.040581513,0.84182113
127642669,2.3413002,0.04190505,0.8442347
127848395,2.3090758,0.03877309,0.846458
128048377,2.3362577,0.039542817,0.84179944
128249153,2.3467057,0.04043399,0.8421938
128453626,2.3032248,0.038893927,0.85141754
128654525,2.342431,0.038220387,0.8430343
128859694,2.3579938,0.042146422,0.84477556
129060333,2.349495,0.041237414,0.8405927
129264810,2.3414137,0.037054643,0.83706903
129465778,2.3278084,0.03627587,0.83877516
129666510,2.326221,0.03856981,0.8367001
129871523,2.3444188,0.042047933,0.8418888
130072535,2.3148453,0.035391532,0.8366506
130276869,2.326467,0.038131796,0.833453
130477010,2.3396504,0.037873853,0.83892566
130678868,2.3489912,0.036803197,0.8447706
130882539,2.360123,0.03654045,0.84206575
131084122,2.341718,0.036480606,0.8476914
131288267,2.3269808,0.041044295,0.84635717
131489140,2.340197,0.038042724,0.8483675
131689984,2.338137,0.038502753,0.8490989
131891315,2.3218527,0.035529453,0.8526304
132091196,2.3099506,0.03769172,0.84481835
132296365,2.315478,0.032705594,0.8411443
132497180,2.3431404,0.036510672,0.8416816
132698091,2.3394883,0.03462703,0.8485272
132898929,2.3600152,0.03354846,0.84838146
133099663,2.338462,0.03228084,0.84716356
133304112,2.3446095,0.036360826,0.8536082
133504943,2.3228014,0.037668675,0.8554874
133704840,2.3367352,0.037200164,0.8419703
133909886,2.3596008,0.039217692,0.8404838
134110678,2.352363,0.038354583,0.84654117
134315930,2.3421767,0.04171794,0.84805423
