timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
106266074,23274831,45.3893836,-71.927568,-630.85,13.5161,-52.9071,29.068,78.7337,0.0,-8.12333,-0.73123,-0.254508,-0.509899,6.86892,16.5303,-3.71566,-0.944588,-1.06466,2.49968,-1.42675,178.95,0.159653,0.254508,0.457701,0.770742,0.182677,0.117815,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
106365976,23274831,45.3893836,-71.927568,-631.671,13.5144,-52.9608,29.068,78.7337,0.0,-8.16994,-0.81672,-0.332156,-0.5882,6.86892,16.5303,-3.71566,0.185879,-0.727124,-2.22272,-1.41962,178.95,0.137863,0.332156,0.444912,0.761924,0.178562,0.116745,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
106466718,23274831,45.3893836,-71.927568,-632.507,13.5025,-53.0222,29.068,78.7337,0.0,-8.27594,-0.866978,-0.311762,-0.566481,6.86892,16.5303,-3.71566,-0.870604,-0.149287,0.298387,-1.41629,178.95,0.166599,0.311762,0.457896,0.769951,0.182927,0.117963,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
106570686,23274831,45.3893836,-71.927568,-633.381,13.487,-53.0823,29.068,78.7337,0.0,-8.33488,-0.827369,-0.402528,-0.649485,6.86892,16.5303,-3.71566,-1.35499,-0.511977,2.97216,-1.41215,178.95,0.183002,0.402528,0.445073,0.761183,0.178723,0.116901,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
106671443,23274831,45.3893836,-71.927568,-634.241,13.4654,-53.1213,29.068,78.7337,0.0,-8.43114,-0.94566,-0.266628,-0.50313,6.86892,16.5303,-3.71566,0.331169,-1.99614,-4.01792,-1.40607,178.95,0.190228,0.266628,0.45659,0.768287,0.182993,0.118011,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
106771616,23274831,45.3893836,-71.927568,-635.094,13.4339,-53.173,29.068,78.7337,0.0,-8.42772,-1.05232,-0.297093,-0.527151,6.86892,16.5303,-3.71566,-0.915947,-0.652459,1.31409,-1.39937,178.95,0.143051,0.297093,0.443818,0.759587,0.177819,0.116936,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
106876412,23274831,45.3893836,-71.927568,-635.992,13.3973,-53.227,29.068,78.7337,0.0,-8.49706,-1.0201,-0.309298,-0.538269,6.86892,16.5303,-3.71566,-0.978652,0.607485,-0.20287,-1.39321,178.95,0.169754,0.309298,0.456817,0.767608,0.182989,0.11815,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
106976354,23274831,45.3893836,-71.927568,-636.859,13.3603,-53.2763,29.068,78.7337,0.0,-8.62573,-1.03956,-0.344646,-0.571581,6.86892,16.5303,-3.71566,-0.549518,-1.83208,-1.96736,-1.38514,178.95,0.148453,0.344646,0.443047,0.758323,0.17756,0.116973,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
107077200,23274831,45.3893836,-71.927568,-637.742,13.3196,-53.3362,29.068,78.7337,0.0,-8.65825,-1.16096,-0.347773,-0.572553,6.86892,16.5303,-3.71566,-0.592225,-0.720649,1.28411,-1.38283,178.95,0.17635,0.347773,0.456045,0.766338,0.182302,0.118195,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
107177218,23274831,45.3893836,-71.927568,-638.619,13.2731,-53.3902,29.068,78.7337,0.0,-8.72606,-1.15274,-0.327043,-0.549336,6.86892,16.5303,-3.71566,-0.992424,-0.166774,0.19327,-1.37649,178.95,0.158539,0.327043,0.443277,0.757712,0.178056,0.117153,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
107281137,23274831,45.3893836,-71.927568,-639.537,13.2213,-53.448,29.068,78.7337,0.0,-8.79248,-1.16335,-0.378837,-0.598234,6.86892,16.5303,-3.71566,-0.605263,-0.631154,0.733301,-1.37339,178.95,0.179119,0.378837,0.455834,0.765433,0.182382,0.118352,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
107381954,23274831,45.3893836,-71.927568,-640.433,13.1672,-53.5012,29.068,78.7337,0.0,-8.8773,-1.12858,-0.324771,-0.543208,6.86892,16.5303,-3.71566,-0.942726,0.384355,-0.797896,-1.3718,178.95,0.157246,0.324771,0.442181,0.756242,0.17739,0.117176,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
107481904,23274831,45.3893836,-71.927568,-641.329,13.1217,-53.5574,29.068,78.7337,0.0,-8.95849,-1.08447,-0.337811,-0.554697,6.86892,16.5303,-3.71566,-0.430501,-0.49945,0.855533,-1.37123,178.95,0.174309,0.337811,0.455117,0.764199,0.182093,0.118398,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
107586702,23274831,45.3893836,-71.927568,-642.287,13.0653,-53.6164,29.068,78.7337,0.0,-8.99684,-1.11362,-0.322884,-0.541614,6.86892,16.5303,-3.71566,-0.318319,-0.247287,0.900449,-1.37176,178.95,0.146931,0.322884,0.44262,0.755713,0.177486,0.117311,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
107690732,23274831,45.3893836,-71.927568,-643.25,12.9997,-53.6697,29.068,78.7337,0.0,-9.06814,-1.10861,-0.31215,-0.531441,6.86892,16.5303,-3.71566,-0.410396,0.454135,-2.19515,-1.37234,178.95,0.163773,0.31215,0.455703,0.763743,0.182096,0.118529,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
107791448,23274831,45.3893836,-71.927568,-644.191,12.9463,-53.7303,29.068,78.7337,0.0,-9.12805,-1.05329,-0.320858,-0.542885,6.86892,16.5303,-3.71566,-0.381017,-0.102501,0.732626,-1.37107,178.95,0.151711,0.320858,0.442215,0.754618,0.176975,0.117337,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
107892432,23274831,45.3893836,-71.927568,-645.135,12.8905,-53.7868,29.068,78.7337,0.0,-9.16302,-1.07716,-0.346813,-0.567137,6.86892,16.5303,-3.71566,-0.779649,-0.410944,0.480846,-1.36992,178.95,0.176453,0.346813,0.455283,0.762644,0.18209,0.118541,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
107996327,23274831,45.3893836,-71.927568,-646.114,12.8336,-53.8435,29.068,78.7337,0.0,-9.21603,-1.06839,-0.340234,-0.559818,6.86892,16.5303,-3.71566,-0.313771,0.599771,-1.39218,-1.36997,178.95,0.160313,0.340234,0.442765,0.754186,0.17723,0.117419,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
108100392,23274831,45.3893836,-71.927568,-647.093,12.7742,-53.8965,29.068,78.7337,0.0,-9.26396,-1.00618,-0.29713,-0.512482,6.86892,16.5303,-3.71566,0.144433,0.138358,-1.01286,-1.36965,178.95,0.176479,0.29713,0.455899,0.762232,0.181939,0.118633,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
108201069,23274831,45.3893836,-71.927568,-648.048,12.7198,-53.9479,29.068,78.7337,0.0,-9.25697,-1.00289,-0.290202,-0.504634,6.86892,16.5303,-3.71566,-0.024431,0.0372793,0.811457,-1.37169,178.95,0.158592,0.290202,0.442444,0.753235,0.177045,0.117419,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
108301889,23274831,45.3893836,-71.927568,-649.002,12.6625,-53.9932,29.068,78.7337,0.0,-9.23514,-0.960251,-0.264699,-0.47476,6.86892,16.5303,-3.71566,0.438821,0.664361,0.175283,-1.3751,178.95,0.170803,0.264699,0.455565,0.76128,0.18158,0.118587,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
108401883,23274831,45.3893836,-71.927568,-649.949,12.6223,-54.0373,29.068,78.7337,0.0,-9.20774,-0.86085,-0.190954,-0.400442,6.86892,16.5303,-3.71566,0.294917,0.449113,-0.00114846,-1.37625,178.95,0.145267,0.190954,0.443166,0.752979,0.176727,0.117433,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
108506025,23274831,45.3893836,-71.927568,-650.923,12.5771,-54.0769,29.068,78.7337,0.0,-9.12326,-0.821054,-0.229113,-0.434426,6.86892,16.5303,-3.71566,0.993576,-0.0792044,-0.00145092,-1.37809,178.95,0.158104,0.229113,0.455799,0.760727,0.181092,0.118505,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
108606669,23274831,45.3893836,-71.927568,-651.858,12.5447,-54.121,29.068,78.7337,0.0,-9.03695,-0.783844,-0.267346,-0.472221,6.86892,16.5303,-3.71566,0.705693,0.604929,0.365531,-1.37957,178.95,0.148743,0.267346,0.442515,0.75191,0.17603,0.117242,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
108706797,23274831,45.3893836,-71.927568,-652.776,12.5144,-54.1635,29.068,78.7337,0.0,-8.98879,-0.689162,-0.255689,-0.455738,6.86892,16.5303,-3.71566,0.705172,0.599733,0.153994,-1.38093,178.95,0.167408,0.255689,0.455519,0.759903,0.180803,0.118331,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
108811469,23274831,45.3893836,-71.927568,-653.73,12.4958,-54.2089,29.068,78.7337,0.0,-8.91518,-0.624735,-0.290075,-0.486159,6.86892,16.5303,-3.71566,1.11813,0.460912,0.293917,-1.3826,178.95,0.163185,0.290075,0.443401,0.751864,0.176438,0.117157,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
108911600,23274831,45.3893836,-71.927568,-654.629,12.4738,-54.2473,29.068,78.7337,0.0,-8.85022,-0.590104,-0.264902,-0.453106,6.86892,16.5303,-3.71566,1.24428,0.324036,-1.41115,-1.38323,178.95,0.175426,0.264902,0.456044,0.759625,0.180977,0.118243,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
109012338,23274831,45.3893836,-71.927568,-655.53,12.4576,-54.2947,29.068,78.7337,0.0,-8.77304,-0.535595,-0.287015,-0.472654,6.86892,16.5303,-3.71566,0.634845,0.513173,2.04322,-1.38491,178.95,0.166866,0.287015,0.442934,0.750992,0.176276,0.11701,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
109116443,23274831,45.3893836,-71.927568,-656.453,12.4386,-54.3267,29.068,78.7337,0.0,-8.76111,-0.442976,-0.147122,-0.326048,6.86892,16.5303,-3.71566,0.384742,1.08248,-1.07162,-1.38693,178.95,0.171104,0.147122,0.45597,0.759,0.181215,0.118122,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
109217106,23274831,45.3893836,-71.927568,-657.354,12.4238,-54.3574,29.068,78.7337,0.0,-8.75383,-0.472674,-0.196526,-0.367969,6.86892,16.5303,-3.71566,0.2925,-1.06835,0.960566,-1.38632,178.95,0.159512,0.196526,0.444008,0.751099,0.176428,0.117001,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
109321145,23274831,45.3893836,-71.927568,-658.276,12.3925,-54.3894,29.068,78.7337,0.0,-8.73237,-0.459775,-0.291369,-0.4525,6.86892,16.5303,-3.71566,-0.318074,1.19333,-0.117811,-1.38838,178.95,0.174496,0.291369,0.457175,0.759184,0.18117,0.118142,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
109421910,23274831,45.3893836,-71.927568,-659.172,12.3808,-54.4157,29.068,78.7337,0.0,-8.80724,-0.332726,-0.153479,-0.303729,6.86892,16.5303,-3.71566,-0.120922,0.953167,-0.604939,-1.38771,178.95,0.180347,0.153479,0.444073,0.750621,0.17652,0.11697,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
109522002,23274831,45.3893836,-71.927568,-660.064,12.3699,-54.4383,29.068,78.7337,0.0,-8.85543,-0.312545,-0.219339,-0.356929,6.86892,16.5303,-3.71566,-0.539738,-0.669672,0.408096,-1.38875,178.95,0.175888,0.219339,0.457175,0.75865,0.181539,0.118117,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
109626716,23274831,45.3893836,-71.927568,-661.006,12.3491,-54.477,29.068,78.7337,0.0,-8.86971,-0.40425,-0.253991,-0.392596,6.86892,16.5303,-3.71566,-0.257174,0.0784839,-0.533256,-1.39076,178.95,0.149078,0.253991,0.445023,0.750764,0.176883,0.117039,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
109726752,23274831,45.3893836,-71.927568,-661.908,12.3213,-54.5114,29.068,78.7337,0.0,-8.9735,-0.317657,-0.220828,-0.35755,6.86892,16.5303,-3.71566,-0.50134,1.44099,-0.583671,-1.39042,178.95,0.162331,0.220828,0.45714,0.758185,0.181372,0.118124,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
109827493,23274831,45.3893836,-71.927568,-662.827,12.3078,-54.5499,29.068,78.7337,0.0,-8.98156,-0.232229,-0.207917,-0.347789,6.86892,16.5303,-3.71566,-0.414555,0.240914,-0.627802,-1.39378,178.95,0.146923,0.207917,0.445043,0.750309,0.177148,0.11707,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
109931567,23274831,45.3893836,-71.927568,-663.774,12.2873,-54.5849,29.068,78.7337,0.0,-9.04055,-0.305694,-0.208029,-0.345559,6.86892,16.5303,-3.71566,-0.0957453,-0.614399,0.607621,-1.39306,178.95,0.158234,0.208029,0.458207,0.758356,0.181824,0.118231,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
110032263,23274831,45.3893836,-71.927568,-664.699,12.2631,-54.6292,29.068,78.7337,0.0,-9.04967,-0.288807,-0.250387,-0.397407,6.86892,16.5303,-3.71566,-0.551453,0.953286,-1.0418,-1.39579,178.95,0.134445,0.250387,0.445033,0.749877,0.177123,0.117068,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
110132429,23274831,45.3893836,-71.927568,-665.618,12.2412,-54.6722,29.068,78.7337,0.0,-9.11805,-0.221881,-0.24031,-0.388905,6.86892,16.5303,-3.71566,0.0539523,0.110993,0.0716214,-1.39471,178.95,0.153885,0.24031,0.458209,0.757931,0.181773,0.118239,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
110233151,23274831,45.3893836,-71.927568,-666.539,12.235,-54.7141,29.068,78.7337,0.0,-9.13093,-0.230038,-0.183299,-0.336477,6.86892,16.5303,-3.71566,-0.740254,-0.0836401,0.667889,-1.39701,178.95,0.144814,0.183299,0.444949,0.749436,0.177304,0.117071,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
110337068,23274831,45.3893836,-71.927568,-667.492,12.2237,-54.7536,29.068,78.7337,0.0,-9.15108,-0.21723,-0.293077,-0.444855,6.86892,16.5303,-3.71566,-0.130679,0.202741,-0.349432,-1.39748,178.95,0.157108,0.293077,0.458139,0.757495,0.181983,0.118231,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
110437884,23274831,45.3893836,-71.927568,-668.414,12.2242,-54.791,29.068,78.7337,0.0,-9.17418,-0.197749,-0.257169,-0.403404,6.86892,16.5303,-3.71566,-0.252992,0.214496,-1.11268,-1.39784,178.95,0.170048,0.257169,0.445959,0.749666,0.177458,0.117164,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
110537936,23274831,45.3893836,-71.927568,-669.332,12.2177,-54.8224,29.068,78.7337,0.0,-9.22235,-0.170374,-0.198235,-0.336561,6.86892,16.5303,-3.71566,-0.680655,0.304277,0.549879,-1.39839,178.95,0.175262,0.198235,0.458172,0.757118,0.1822,0.118228,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
110637959,23274831,45.3893836,-71.927568,-670.254,12.2221,-54.8492,29.068,78.7337,0.0,-9.24704,-0.134114,-0.201037,-0.328155,6.86892,16.5303,-3.71566,-0.696598,-0.00802685,3.23666,-1.3985,178.95,0.177303,0.201037,0.446007,0.749304,0.177791,0.117156,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
110742733,23274831,45.3893836,-71.927568,-671.223,12.2198,-54.8667,29.068,78.7337,0.0,-9.26241,-0.142424,-0.213346,-0.328517,6.86892,16.5303,-3.71566,0.432858,0.119176,-1.67581,-1.40087,178.95,0.184059,0.213346,0.434266,0.741589,0.173244,0.116082,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
110842772,23274831,45.3893836,-71.927568,-672.145,12.2214,-54.8857,29.068,78.7337,0.0,-9.26669,-0.102446,-0.219015,-0.318635,6.86892,16.5303,-3.71566,-0.0636033,0.513324,-0.295332,-1.40143,178.95,0.181705,0.219015,0.446575,0.749293,0.177342,0.117213,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
110943638,23274831,45.3893836,-71.927568,-673.077,12.2212,-54.905,29.068,78.7337,0.0,-9.29394,-0.0537877,-0.155659,-0.243034,6.86892,16.5303,-3.71566,-0.515562,0.0634149,1.78011,-1.40144,178.95,0.184151,0.155659,0.458795,0.756751,0.182294,0.118272,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
111048418,23274831,45.3893836,-71.927568,-674.055,12.2178,-54.9175,29.068,78.7337,0.0,-9.29935,-0.11022,-0.248257,-0.320094,6.86892,16.5303,-3.71566,0.10334,-0.275386,-1.33628,-1.40061,178.95,0.179943,0.248257,0.447538,0.749599,0.178307,0.117274,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
111148402,23274831,45.3893836,-71.927568,-674.989,12.2077,-54.9384,29.068,78.7337,0.0,-9.32582,-0.0995982,-0.240077,-0.301857,6.86892,16.5303,-3.71566,-0.342288,0.383738,0.48531,-1.39993,178.95,0.172234,0.240077,0.434754,0.741322,0.173231,0.116106,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
111248287,23274831,45.3893836,-71.927568,-675.927,12.2011,-54.9558,29.068,78.7337,0.0,-9.36648,-0.0466023,-0.17683,-0.232518,6.86892,16.5303,-3.71566,-0.215795,0.422861,-1.69794,-1.40037,178.95,0.167755,0.17683,0.447098,0.749041,0.178201,0.117243,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
111349006,23274831,45.3893836,-71.927568,-676.873,12.1952,-54.9782,29.068,78.7337,0.0,-9.35766,-0.0485914,-0.200353,-0.251408,6.86892,16.5303,-3.71566,0.122095,0.0979006,1.42601,-1.40103,178.95,0.146736,0.200353,0.434253,0.740789,0.173221,0.116073,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
111453172,23274831,45.3893836,-71.927568,-677.852,12.1879,-55.0015,29.068,78.7337,0.0,-9.3739,-0.0225915,-0.156677,-0.209142,6.86892,16.5303,-3.71566,-0.154738,0.21239,0.672491,-1.40208,178.95,0.151299,0.156677,0.447071,0.748816,0.178128,0.117227,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
111553900,23274831,45.3893836,-71.927568,-678.801,12.1816,-55.0234,29.068,78.7337,0.0,-9.37461,-0.011194,-0.20139,-0.253858,6.86892,16.5303,-3.71566,0.123221,0.233042,0.129846,-1.40287,178.95,0.121964,0.20139,0.435041,0.741144,0.173401,0.116127,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
111654034,23274831,45.3893836,-71.927568,-679.743,12.1766,-55.0511,29.068,78.7337,0.0,-9.41149,0.02826,-0.134479,-0.193665,6.86892,16.5303,-3.71566,-0.0990886,0.345778,-0.856665,-1.40268,178.95,0.133614,0.134479,0.446901,0.748569,0.177759,0.117188,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
111758670,23274831,45.3893836,-71.927568,-680.732,12.1713,-55.0792,29.068,78.7337,0.0,-9.40442,0.00618221,-0.185567,-0.248454,6.86892,16.5303,-3.71566,-0.162506,-0.410876,0.950837,-1.40303,178.95,0.133541,0.185567,0.435057,0.740945,0.173636,0.116109,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
111858840,23274831,45.3893836,-71.927568,-681.676,12.1617,-55.1041,29.068,78.7337,0.0,-9.40865,0.0066592,-0.188126,-0.253007,6.86892,16.5303,-3.71566,-0.32306,0.408724,0.0665541,-1.40391,178.95,0.142086,0.188126,0.447829,0.74893,0.178341,0.117258,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
111959543,23274831,45.3893836,-71.927568,-682.629,12.1583,-55.1276,29.068,78.7337,0.0,-9.42389,0.0698097,-0.180964,-0.245382,6.86892,16.5303,-3.71566,0.154264,0.354737,0.092263,-1.40495,178.95,0.141304,0.180964,0.434789,0.740677,0.173474,0.116085,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
112059547,23274831,45.3893836,-71.927568,-683.577,12.1603,-55.152,29.068,78.7337,0.0,-9.42475,0.0918959,-0.172886,-0.236507,6.86892,16.5303,-3.71566,0.0311904,-0.175755,1.04521,-1.40468,178.95,0.147354,0.172886,0.447657,0.748725,0.178345,0.117231,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
112164376,23274831,45.3893836,-71.927568,-684.567,12.1615,-55.1756,29.068,78.7337,0.0,-9.41071,0.087368,-0.165098,-0.228728,6.86892,16.5303,-3.71566,0.159479,0.610719,0.400854,-1.40643,178.95,0.130093,0.165098,0.4355,0.741002,0.174024,0.116136,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
112264289,23274831,45.3893836,-71.927568,-685.509,12.1651,-55.1993,29.068,78.7337,0.0,-9.42665,0.146114,-0.128578,-0.194778,6.86892,16.5303,-3.71566,0.0405552,0.529613,-0.397316,-1.40694,178.95,0.135963,0.128578,0.447317,0.748385,0.178244,0.11719,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
112365241,23274831,45.3893836,-71.927568,-686.459,12.1708,-55.2234,29.068,78.7337,0.0,-9.39913,0.146046,-0.184636,-0.251774,6.86892,16.5303,-3.71566,0.0874745,-0.168473,-0.0102239,-1.40765,178.95,0.130604,0.184636,0.435233,0.74069,0.173968,0.1161,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
112469157,23274831,45.3893836,-71.927568,-687.437,12.1745,-55.2472,29.068,78.7337,0.0,-9.39907,0.159182,-0.126426,-0.194334,6.86892,16.5303,-3.71566,-0.153319,0.439691,0.51517,-1.40872,178.95,0.138573,0.126426,0.448055,0.748697,0.178707,0.117238,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
112569988,23274831,45.3893836,-71.927568,-688.387,12.1776,-55.2653,29.068,78.7337,0.0,-9.4067,0.177371,-0.101314,-0.169902,6.86892,16.5303,-3.71566,0.0224999,0.00269926,-0.0828683,-1.40972,178.95,0.123405,0.101314,0.435771,0.740737,0.174354,0.116135,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
112669898,23274831,45.3893836,-71.927568,-689.33,12.1795,-55.2832,29.068,78.7337,0.0,-9.40015,0.171247,-0.109733,-0.17883,6.86892,16.5303,-3.71566,-0.0257413,0.169775,0.47732,-1.41055,178.95,0.127937,0.109733,0.447621,0.748129,0.178531,0.117182,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
112770700,23274831,45.3893836,-71.927568,-690.279,12.1824,-55.2978,29.068,78.7337,0.0,-9.40376,0.197205,-0.123295,-0.189468,6.86892,16.5303,-3.71566,-0.109866,0.544485,0.188218,-1.41213,178.95,0.139072,0.123295,0.434738,0.73977,0.173921,0.116046,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
112874704,23274831,45.3893836,-71.927568,-691.256,12.1898,-55.3072,29.068,78.7337,0.0,-9.41611,0.22802,-0.0563015,-0.117001,6.86892,16.5303,-3.71566,0.183284,0.391205,-0.648398,-1.41421,178.95,0.137337,0.0563015,0.447575,0.747782,0.178625,0.117184,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
112975517,23274831,45.3893836,-71.927568,-692.2,12.2025,-55.3126,29.068,78.7337,0.0,-9.39374,0.262215,-0.118907,-0.169186,6.86892,16.5303,-3.71566,0.348786,0.66151,0.141228,-1.41548,178.95,0.167175,0.118907,0.434254,0.739119,0.173902,0.115989,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
113075497,23274831,45.3893836,-71.927568,-693.131,12.2193,-55.3147,29.068,78.7337,0.0,-9.34074,0.306915,-0.114607,-0.149594,6.86892,16.5303,-3.71566,0.370616,0.498215,1.27726,-1.41785,178.95,0.162945,0.114607,0.447082,0.74713,0.178655,0.117126,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
113176441,23274831,45.3893836,-71.927568,-694.063,12.241,-55.3107,29.068,78.7337,0.0,-9.28808,0.321865,-0.0547068,-0.0736945,6.86892,16.5303,-3.71566,0.355792,0.15282,0.92319,-1.41957,178.95,0.172729,0.0547068,0.434885,0.739134,0.174493,0.116024,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
113280381,23274831,45.3893836,-71.927568,-695.02,12.2681,-55.304,29.068,78.7337,0.0,-9.23421,0.37821,-0.0735076,-0.0783204,6.86892,16.5303,-3.71566,0.169226,0.551862,0.369203,-1.42056,178.95,0.154522,0.0735076,0.44738,0.746909,0.179093,0.117132,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
113381264,23274831,45.3893836,-71.927568,-695.941,12.2987,-55.3018,29.068,78.7337,0.0,-9.16866,0.428328,-0.139854,-0.133013,6.86892,16.5303,-3.71566,0.451294,0.332596,-0.138233,-1.4222,178.95,0.164303,0.139854,0.433995,0.738247,0.174167,0.115933,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
113481143,23274831,45.3893836,-71.927568,-696.849,12.3311,-55.2986,29.068,78.7337,0.0,-9.12454,0.452026,0.00245368,0.0198836,6.86892,16.5303,-3.71566,0.27035,0.193653,1.97153,-1.4232,178.95,0.154606,-0.00245368,0.44687,0.746264,0.179118,0.11707,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
113581958,23274831,45.3893836,-71.927568,-697.762,12.3604,-55.2914,29.068,78.7337,0.0,-9.05205,0.466178,-0.0935786,-0.0674917,6.86892,16.5303,-3.71566,0.783998,0.297106,0.450681,-1.42506,178.95,0.153416,0.0935786,0.433607,0.73768,0.174669,0.115886,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
113686073,23274831,45.3893836,-71.927568,-698.698,12.3896,-55.2891,29.068,78.7337,0.0,-8.99773,0.551024,-0.121534,-0.0878299,6.86892,16.5303,-3.71566,0.726386,1.47489,-0.525823,-1.42821,178.95,0.146549,0.121534,0.446484,0.745694,0.178946,0.117022,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
113786036,23274831,45.3893836,-71.927568,-699.595,12.4273,-55.2883,29.068,78.7337,0.0,-8.96745,0.605645,-0.0831737,-0.0409571,6.86892,16.5303,-3.71566,0.595922,-0.136279,1.11261,-1.43003,178.95,0.166595,0.0831737,0.434116,0.737749,0.174884,0.115927,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
113886643,23274831,45.3893836,-71.927568,-700.495,12.4671,-55.2862,29.068,78.7337,0.0,-8.87772,0.588409,-0.152582,-0.1024,6.86892,16.5303,-3.71566,0.774877,0.487447,0.101806,-1.43255,178.95,0.15519,0.152582,0.446031,0.745147,0.179678,0.11699,inf,inf,inf,inf,1,1,1,1,3,0,3,3,1,1,0
